# Te	G
# K	W/(m^3K)
14100	9.572735031304558E+16
14200	9.62971372092136E+16
14300	9.688495372202795E+16
14400	9.74784885613295E+16
14500	9.805912988828824E+16
14600	9.868543106914541E+16
14700	9.934239072818467E+16
14800	1.000297412665359E+17
14900	1.006038604971913E+17
15000	1.011929693744048E+17
15100	1.017285064409852E+17
15200	1.02213016176862E+17
15300	1.027127816266225E+17
15400	1.032069531672099E+17
15500	1.036844325434995E+17
15600	1.041479034416991E+17
15700	1.04630669003876E+17
15800	1.051277249522134E+17
15900	1.055676131935043E+17
16000	1.060143155507189E+17
16100	1.065249360060962E+17
16200	1.069622322312893E+17
16300	1.073927143330889E+17
16400	1.078076348866169E+17
16500	1.082098352516711E+17
16600	1.08605190518446E+17
16700	1.090209881290398E+17
16800	1.09423279045225E+17
16900	1.098383143638531E+17
17000	1.102348470421561E+17
17100	1.105932516765433E+17
17200	1.109435499236543E+17
17300	1.113112018239199E+17
17400	1.116654192080599E+17
17500	1.120002794224114E+17
17600	1.122981652062884E+17
17700	1.126104316053491E+17
17800	1.129178220486343E+17
17900	1.132635098611017E+17
18000	1.135790355875304E+17
18100	1.138285074063554E+17
18200	1.140620525839212E+17
18300	1.143184885476206E+17
18400	1.146059093771166E+17
18500	1.148883395420725E+17
18600	1.151244777002663E+17
18700	1.154003291104448E+17
18800	1.156991879898511E+17
18900	1.159765100883747E+17
19000	1.162635452405059E+17
19100	1.165126581134557E+17
19200	1.167452391853935E+17
19300	1.169703052812234E+17
19400	1.171915320284988E+17
19500	1.174137114350928E+17
19600	1.176264270734194E+17
19700	1.178507282132558E+17
19800	1.180472295733037E+17
19900	1.182257857835178E+17
20000	1.184277708509619E+17
20100	1.186175510880685E+17
20200	1.188264051820432E+17
20300	1.190291454018608E+17
20400	1.191935675324175E+17
20500	1.193373544733369E+17
20600	1.194901472441114E+17
20700	1.196907007041202E+17
20800	1.19902833638446E+17
20900	1.201440232195687E+17
21000	1.204309473378256E+17
21100	1.207187692669619E+17
21200	1.2095216917303E+17
21300	1.212107957081628E+17
21400	1.213717908741929E+17
21500	1.213528607713804E+17
21600	1.21468448738936E+17
21700	1.216604122178413E+17
21800	1.21905182937674E+17
21900	1.221739497935713E+17
22000	1.224866556888041E+17
22100	1.227728667737143E+17
22200	1.230228829422194E+17
22300	1.234025237673056E+17
22400	1.237567648399323E+17
22500	1.242740519393987E+17
22600	1.246985974521978E+17
22700	1.251007271216414E+17
22800	1.256770189528156E+17
22900	1.262042975394237E+17
23000	1.265474265447349E+17
23100	1.268812318045955E+17
23200	1.272074836855286E+17
23300	1.276234816372398E+17
23400	1.282145892044392E+17
23500	1.28634041862981E+17
23600	1.293324066629062E+17
23700	1.2967571192162E+17
23800	1.300555865237645E+17
23900	1.304705680465452E+17
24000	1.309320568360764E+17
24100	1.314870114585184E+17
24200	1.320615017195175E+17
24300	1.325150579151241E+17
24400	1.330469462669872E+17
24500	1.338612464239798E+17
24600	1.345758339938624E+17
24700	1.348694330055401E+17
24800	1.348694330055401E+17
24900	1.348694330055401E+17
25000	1.348694330055401E+17
