# Te	G
# K	W/(m^3K)
400	22.1287879638882
500	22.1518813426209
600	22.1749747213536
700	22.1980681000863
800	22.221161478819
900	22.2442548575517
1000	22.2673492223002
1100	22.2776373959742
1200	22.3383429547607
1300	233428646356895
1400	549061908572769
1500	849023842665480
1600	1.19552345127279E15
1700	1.55433678786248E15
1800	1.91359359320162E15
1900	2.34555637498246E15
2000	2.83653315369706E15
2100	3.32897124282484E15
2200	3.82189466531768E15
2300	4.374953085648E15
2400	4.96367211879119E15
2500	5.58398965282585E15
2600	6.23312447041019E15
2700	6.92236712585741E15
2800	7.65522327897267E15
2900	8.38827177962617E15
3000	9.1589769927715E15
3100	9.98606916806396E15
3200	1.0861092367322E16
3300	1.17398600268174E16
3400	1.26443554256416E16
3500	1.36057713039438E16
3600	1.45374008403664E16
3700	1.55229642655044E16
3800	1.65446764989001E16
3900	1.75904773485672E16
4000	1.870327189721E16
4100	1.97236380324089E16
4200	2.08944027468499E16
4300	2.21706339300318E16
4400	2.32330265682336E16
4500	2.4429603793427E16
4600	2.56369563449401E16
4700	2.68713575686849E16
4800	2.81731776711474E16
4900	2.95044169430218E16
5000	3.0862181704634E16
5100	3.22388841945391E16
5200	3.36291205154264E16
5300	3.51122249408527E16
5400	3.66078426238453E16
5500	3.80694206619727E16
5600	3.96095249295197E16
5700	4.11891668179725E16
5800	4.28964508619608E16
5900	4.46412714395404E16
6000	4.6312920712763E16
6100	4.79559682004586E16
6200	4.95427606658395E16
6300	5.10340309563021E16
6400	5.25054324620386E16
6500	5.40893248411679E16
6600	5.57881756694032E16
6700	5.75445103320641E16
6800	5.92765980872983E16
6900	6.08869543719289E16
7000	6.2670514552748E16
7100	6.45504538259534E16
7200	6.62840173571109E16
7300	6.81263299514319E16
7400	7.00232967411239E16
7500	7.17899291398896E16
7600	7.36009113615498E16
7700	7.54331709788998E16
7800	7.73431864958173E16
7900	7.9160998107657E16
8000	8.09530247033831E16
8100	8.27841420405231E16
8200	8.46966541243878E16
8300	8.65807433577166E16
8400	8.84521557698375E16
8500	9.0414648427141E16
8600	9.23296733296409E16
8700	9.4049955277886E16
8800	9.59264204564224E16
8900	9.78404735446797E16
9000	9.98371521516555E16
9100	1.01807178845632E17
9200	1.03558109425764E17
9300	1.05403407400178E17
9400	1.07365755421414E17
9500	1.09099929246121E17
9600	1.10938192828195E17
9700	1.1300902963706E17
9800	1.14759201010992E17
9900	1.16581731945244E17
10000	1.18583680189276E17
10100	1.20369509240114E17
10200	1.22124029053232E17
10300	1.24089392027638E17
10400	1.25872139536358E17
10500	1.27588823062545E17
10600	1.29469100248931E17
10700	1.31310439092423E17
10800	1.3319638405211E17
10900	1.35045137476426E17
11000	1.36904619657255E17
11100	1.38613386142665E17
11200	1.40233486129835E17
11300	1.42025859216054E17
11400	1.437892840901E17
11500	1.45495875965729E17
11600	1.47244672049915E17
11700	1.49141423930279E17
11800	1.50817546833148E17
11900	1.52463298534998E17
12000	1.54242577089744E17
12100	1.55913912983911E17
12200	1.57595587991486E17
12300	1.59177655902593E17
12400	1.60936610477021E17
12500	1.62556354123969E17
12600	1.64085354229616E17
12700	1.65775337468788E17
12800	1.67273362613319E17
12900	1.68817956203167E17
13000	1.7039652087277E17
13100	1.7188305314437E17
13200	1.73434448285948E17
13300	1.7517060592904E17
13400	1.7675127331896E17
13500	1.78465876458266E17
13600	1.8000090600373E17
13700	1.81464460142876E17
13800	1.83091630556181E17
13900	1.84442990030942E17
14000	1.85921176191899E17
14100	1.87522760800971E17
14200	1.88760623682423E17
14300	1.90289864621582E17
14400	1.91805586578829E17
14500	1.93363544776221E17
14600	1.94815217874731E17
14700	1.96115965965642E17
