# Te	G
# K	W/(m^3K)
400	1.23982400420608E-23
500	1.19999294045185E-23
600	1.16016187669761E-23
700	1.12033081294338E-23
800	1.08049974918915E-23
900	1.04066868543491E-23
1000	1.00083762168068E-23
1100	9.61006557926441E-24
1200	9.21175494172207E-24
1300	8.81344430417972E-24
1400	8.41513366663738E-24
1500	8.01682302909503E-24
1600	7.61851239155269E-24
1700	7.22020175401034E-24
1800	6.82189111646799E-24
1900	6.42358047892565E-24
2000	6.0252698413833E-24
2100	5.62957857896759E-24
2200	5.10032427769267E-24
2300	4.61005987533167E-24
2400	52764836474236.6
2500	105681258527303
2600	177436716554698
2700	289055721472835
2800	429551671609247
2900	579663415188871
3000	926500460028892
3100	1.39107929870623E15
3200	1.76346185672582E15
3300	2.20248761957667E15
3400	3.40740813560733E15
3500	4.36176207457304E15
3600	5.25403239647684E15
3700	6.61627197981905E15
3800	8.2800504579538E15
3900	9.56550013317824E15
4000	1.13168503640155E16
4100	1.36674736345134E16
4200	1.53204550416181E16
4300	1.78234058910332E16
4400	1.99944022337272E16
4500	2.20853816524925E16
4600	2.54773189530196E16
4700	2.8230143786411E16
4800	3.08564036442623E16
4900	3.34809812347243E16
5000	3.63684635032564E16
5100	3.93861017655995E16
5200	4.25788135244993E16
5300	4.5487147972083E16
5400	4.85053359552621E16
5500	5.1733834792721E16
5600	5.47945317743644E16
5700	5.78305440218281E16
5800	6.10755152195059E16
5900	6.44770490935638E16
6000	6.78126130256989E16
6100	7.12187344415455E16
6200	7.47135204441563E16
6300	7.8171363160632E16
6400	8.17796852028667E16
6500	8.5443492282514E16
6600	8.89888058351488E16
6700	9.25235191067262E16
6800	9.62056544506369E16
6900	9.98475875170037E16
7000	1.03455425326728E17
7100	1.07174001888276E17
7200	1.10896856806204E17
7300	1.14736846802187E17
7400	1.18260621291527E17
7500	1.21591700490385E17
7600	1.25138409435036E17
7700	1.2870894629254E17
7800	1.3202840820168E17
7900	1.35778481683652E17
8000	1.39327883253811E17
8100	1.42740516308241E17
8200	1.45870294807509E17
8300	1.49140536731646E17
8400	1.52263994317585E17
8500	1.55563457931081E17
8600	1.59074100328338E17
8700	1.61909056464465E17
8800	1.65162816163273E17
8900	1.68600237168598E17
9000	1.71633016947467E17
9100	1.74734065106594E17
9200	1.77942227090756E17
9300	1.81069431963265E17
9400	1.83810132823974E17
9500	1.8660991001984E17
9600	1.89415875896498E17
9700	1.92186998108972E17
9800	1.94836139293561E17
9900	1.97521445824719E17
10000	2.00208798533876E17
10100	2.02802199243222E17
10200	2.053941789647E17
10300	2.07936487719946E17
10400	2.1072136371342E17
10500	2.13520276617764E17
10600	2.15862404383084E17
10700	2.18316408519804E17
10800	2.20851958525916E17
10900	2.23372328008969E17
11000	2.25321657935605E17
11100	2.27705581478589E17
11200	2.30095783942805E17
11300	2.32252888322533E17
11400	2.34696727782347E17
11500	2.36857313164339E17
11600	2.38853400346556E17
11700	2.40819431526436E17
11800	2.43112228247308E17
11900	2.45230490877733E17
12000	2.47040396807108E17
12100	2.49218021799422E17
12200	2.51107224505133E17
12300	2.52799853317878E17
12400	2.54876848672515E17
12500	2.56706693966261E17
12600	2.58511427545431E17
12700	2.60342718404846E17
12800	2.61980077221182E17
12900	2.63562652313796E17
13000	2.65359604866106E17
13100	2.67112412011588E17
13200	2.68319393238672E17
13300	2.69977049115621E17
13400	2.71534973904421E17
13500	2.72945359716858E17
13600	2.74418829098165E17
13700	2.762469820323E17
13800	2.77858148730085E17
13900	2.79225880001732E17
14000	2.80104640466291E17
14100	2.81727213232342E17
14200	2.83311872317756E17
14300	2.84530426001259E17
14400	2.86069841458586E17
14500	2.87449842560143E17
14600	2.88454152302391E17
14700	2.89556927781664E17
14800	2.91184251052827E17
14900	2.92655089766898E17
15000	2.93753091378643E17
15100	2.95095404473637E17
15200	2.96207356137542E17
15300	2.97530211631856E17
15400	2.98667282346617E17
15500	2.99909789937806E17
15600	3.01334697590202E17
15700	3.02291009146199E17
15800	3.03488500575557E17
15900	3.05180046309895E17
16000	3.06000626938407E17
16100	3.07002582941162E17
16200	3.07573907506484E17
16300	3.08617394710377E17
16400	3.09673328367708E17
16500	3.10882914785656E17
16600	3.11647416041172E17
16700	3.12973026876076E17
16800	3.14123613160927E17
16900	3.15165053314175E17
17000	3.16165499721436E17
17100	3.1703746463968E17
17200	3.17938942320312E17
17300	3.18985749318743E17
17400	3.2010937750745E17
17500	3.20690421626738E17
17600	3.2167664475598E17
17700	3.22743699219109E17
17800	3.23722670540266E17
17900	3.24460728911426E17
18000	3.25478031977617E17
18100	3.26357120428894E17
18200	3.27427250493947E17
18300	3.28463915861932E17
18400	3.29353465160686E17
18500	3.30337655573604E17
18600	3.31249760301182E17
18700	3.31944008553464E17
18800	3.32591976927496E17
18900	3.33628429883526E17
19000	3.34592480943153E17
19100	3.35469923531663E17
19200	3.36145573460087E17
19300	3.37190963686741E17
19400	3.38195887388838E17
19500	3.39091522148434E17
19600	3.39781658192803E17
19700	3.40715957392989E17
19800	3.41459110102366E17
19900	3.42305544227876E17
20000	3.4321662154069E17
20100	3.43795106164364E17
20200	3.44788715687061E17
20300	3.45756527643254E17
20400	3.46582744082979E17
20500	3.47401578751958E17
20600	3.48180411726579E17
20700	3.4893386558341E17
20800	3.49947075129069E17
20900	3.50735445031473E17
21000	3.51259276816979E17
21100	3.52184693294531E17
21200	3.53084462935885E17
21300	3.53900210146025E17
21400	3.5465242839426E17
21500	3.55732037008105E17
21600	3.56390689001303E17
21700	3.57422934300316E17
21800	3.58306562237618E17
21900	3.59127822147357E17
22000	3.59768625945507E17
22100	3.60513719674628E17
22200	3.61487270132991E17
22300	3.62267888898779E17
22400	3.63068582228917E17
22500	3.63799499698628E17
22600	3.6467217503494E17
22700	3.65553809091489E17
22800	3.66357472039074E17
22900	3.67236248627E17
23000	3.68115021763577E17
23100	3.69044631275107E17
23200	3.69746776439039E17
23300	3.70720816738609E17
23400	3.71517113148421E17
23500	3.72277907296638E17
23600	3.73292568868374E17
23700	3.74377388254692E17
23800	3.75315435856011E17
23900	3.76282241692853E17
24000	3.77116284927537E17
24100	3.77835525697307E17
24200	3.78619961673358E17
24300	3.79371749711216E17
24400	3.80077023665308E17
24500	3.8112145098358E17
24600	3.819306512352E17
24700	3.82912048199068E17
24800	3.83832155169249E17
24900	3.84622798139813E17
25000	3.85456145703344E17
25100	3.86479345109053E17
25200	3.8748093273516E17
25300	3.88680717244758E17
25400	3.89433123781775E17
25500	3.90347482266203E17
25600	3.9109700244396E17
25700	3.91866965366311E17
25800	3.92564079525004E17
25900	3.93405902087887E17
26000	3.94304898694278E17
26100	3.9514225670969E17
26200	3.96286590270775E17
26300	3.97802053719925E17
26400	3.98714843620408E17
26500	3.99563170013946E17
26600	4.00235205776873E17
26700	4.01006460131366E17
