# Te	G
# K	W/(m^3K)
11000	1.62292520630053E18
11100	1.63858961698002E18
11200	1.6542734910022E18
11300	1.6697786838259E18
11400	1.68347364760258E18
11500	1.69985556132295E18
11600	1.71443578360685E18
11700	1.73091122710586E18
11800	1.74583107484177E18
11900	1.76228691244385E18
12000	1.77800793154776E18
12100	1.79478365661597E18
12200	1.81083514118459E18
12300	1.82206542637562E18
12400	1.83933649420464E18
12500	1.85680173090085E18
12600	1.87209289588008E18
12700	1.8882171029467E18
12800	1.90338736122409E18
12900	1.91578882056612E18
13000	1.92940691799208E18
13100	1.94568375663173E18
13200	1.96019607094176E18
13300	1.97529178923819E18
13400	1.99076330437631E18
13500	2.00451035930297E18
13600	2.01554661660188E18
13700	2.0306567271581E18
13800	2.04546776067076E18
13900	2.06104498676828E18
14000	2.07468496526055E18
14100	2.09121482552312E18
14200	2.10300127123711E18
14300	2.11535758130227E18
14400	2.12959075849131E18
14500	2.14262673089551E18
14600	2.15257606874587E18
14700	2.1660824839367E18
14800	2.17884656930231E18
14900	2.19169976661214E18
15000	2.20480635616204E18
15100	2.21844813903022E18
15200	2.23166549275763E18
15300	2.24460216283373E18
15400	2.25565437202397E18
15500	2.2686558928023E18
15600	2.28117103841072E18
15700	2.29463667935963E18
15800	2.30527033093475E18
15900	2.32093522915315E18
16000	2.33229566296679E18
16100	2.34653813911247E18
16200	2.35947858255847E18
16300	2.36939112811098E18
16400	2.38304968903188E18
16500	2.39494117744054E18
16600	2.40891121361575E18
16700	2.42103407285044E18
16800	2.43182699903742E18
16900	2.44270580970423E18
17000	2.45516287193079E18
17100	2.46680723158687E18
17200	2.48000094796965E18
17300	2.48956239810745E18
17400	2.50317469195368E18
17500	2.51510442287201E18
17600	2.52801236983299E18
17700	2.53854237348798E18
17800	2.55122945136963E18
17900	2.56245825531829E18
18000	2.57524130481997E18
18100	2.58494812792033E18
18200	2.59648267429044E18
18300	2.60950112222183E18
18400	2.6237958699387E18
18500	2.63684903922662E18
18600	2.64824315811372E18
18700	2.66271422000632E18
18800	2.67604116908672E18
18900	2.68953309481653E18
19000	2.70047669206498E18
19100	2.71505864100234E18
19200	2.72561388710082E18
19300	2.73889395729891E18
19400	2.74794928120251E18
19500	2.76115276888042E18
19600	2.77439657932765E18
19700	2.78531206962584E18
19800	2.79961853787679E18
19900	2.8133881299937E18
20000	2.82868163534919E18
20100	2.84120093027229E18
20200	2.85606921600275E18
20300	2.87001109997145E18
20400	2.88087940872105E18
20500	2.89470022623091E18
20600	2.90889992684113E18
20700	2.92339513932824E18
20800	2.93288783760791E18
20900	2.94466390224732E18
21000	2.95930106783014E18
21100	2.97217978074479E18
21200	2.98204242394867E18
21300	2.99414873718119E18
21400	3.00883655342752E18
21500	3.02380100672957E18
21600	3.03458933084447E18
21700	3.04660146495634E18
21800	3.06155642542367E18
21900	3.07595371986942E18
22000	3.08848900612561E18
22100	3.09886821653348E18
22200	3.11452628220511E18
22300	3.12857195903141E18
22400	3.14365855285767E18
22500	3.1551567659294E18
22600	3.16715466246005E18
22700	3.18270541617652E18
22800	3.19634452012892E18
22900	3.20671950313638E18
23000	3.21976590970229E18
23100	3.23341513273444E18
23200	3.24857669055513E18
23300	3.26056008254657E18
23400	3.27544233036308E18
23500	3.28719449160044E18
23600	3.30354534888668E18
23700	3.31534591853636E18
23800	3.33317176461896E18
23900	3.34999641692813E18
24000	3.36293505264805E18
24100	3.37702912947214E18
24200	3.39224238543183E18
24300	3.40924090768888E18
24400	3.4278399592149E18
24500	3.44568217466325E18
24600	3.45786946095708E18
24700	3.47523322171331E18
24800	3.49298459797337E18
24900	3.50932319075704E18
25000	3.52779663932707E18
25100	3.54318656665322E18
25200	3.56084787068034E18
25300	3.57922422488267E18
25400	3.59992203841616E18
25500	3.62004613029394E18
25600	3.6373085494458E18
25700	3.65493287042364E18
25800	3.67290904977608E18
25900	3.69206152047613E18
26000	3.71208383246055E18
26100	3.72890209023788E18
26200	3.74796684935397E18
26300	3.76796528131078E18
26400	3.78624128530538E18
26500	3.80495914348306E18
26600	3.82454303842871E18
26700	3.84229122236282E18
26800	3.86490631441309E18
26900	3.88234316679134E18
27000	3.90196240490704E18
27100	3.92304667785466E18
27200	3.94440313784132E18
27300	3.96193868742127E18
27400	3.98249772615157E18
27500	4.00697537908547E18
27600	4.03154732991281E18
27700	4.05024964710076E18
27800	4.07055569193182E18
27900	4.09204659242226E18
28000	4.11335885430088E18
28100	4.13486810099466E18
28200	4.15734757676126E18
28300	4.17885350292076E18
28400	4.2018070536542E18
28500	4.22436694234066E18
28600	4.24393716109627E18
28700	4.26979588940312E18
28800	4.2951543505484E18
28900	4.31612731150509E18
29000	4.34301625791979E18
29100	4.37017527452447E18
29200	4.39575385294758E18
29300	4.42184608107307E18
29400	4.4484972177095E18
29500	4.4768784577243E18
29600	4.50573633749059E18
29700	4.53450591354747E18
29800	4.5658483634083E18
29900	4.59702857797111E18
30000	4.62553833571012E18
