# Te	G
# K	W/(m^3K)
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	55216410689855.6
3400	225421810508176
3500	505242721680749
3600	877689472365965
3700	1.22446765332659E15
3800	1.65379245430386E15
3900	2.12559553530631E15
4000	2.66865885564913E15
4100	3.29467929718523E15
4200	4.01381460656282E15
4300	4.78575331296105E15
4400	5.67495220288115E15
4500	6.62385188703168E15
4600	7.71744979762528E15
4700	8.83068811936298E15
4800	1.01231733660327E16
4900	1.15026384041813E16
5000	1.30255741632306E16
5100	1.4543665066001E16
5200	1.60958183210437E16
5300	1.799610459642E16
5400	1.98082873884867E16
5500	2.17371981904216E16
5600	2.39895256730493E16
5700	2.61344106788127E16
5800	2.8621888627363E16
5900	3.12749439751919E16
6000	3.37850572686006E16
6100	3.63787052129993E16
6200	3.9132814961516E16
6300	4.20570167882461E16
6400	4.5417828092429E16
6500	4.8730955816059E16
6600	5.2122160884279E16
6700	5.5551174019773E16
6800	5.90021305364611E16
6900	6.25568754620153E16
7000	6.62384368582601E16
7100	7.03269871147008E16
7200	7.4073472435024E16
7300	7.77100717704119E16
7400	8.17269543665851E16
7500	8.65627769899179E16
7600	9.11292824070404E16
7700	9.50272438471943E16
7800	9.92302091819646E16
7900	1.03986666414319E17
8000	1.08527748068792E17
8100	1.13248820511033E17
8200	1.185585422897E17
8300	1.23187790573839E17
8400	1.27947035257044E17
8500	1.33213952002885E17
8600	1.3844788131487E17
8700	1.44236626300942E17
8800	1.49327957070062E17
8900	1.5442404071759E17
9000	1.59501377937976E17
9100	1.63943888961553E17
9200	1.69333742000677E17
9300	1.75547687340201E17
9400	1.81710492697459E17
9500	1.87225993336891E17
9600	1.92642485077988E17
9700	1.98594950343063E17
9800	2.04487118471597E17
9900	2.10295084808042E17
10000	2.16108995661397E17
10100	2.20268471783506E17
10200	2.26443285647645E17
10300	2.32238943227227E17
10400	2.38074832381622E17
10500	2.44146472164796E17
10600	2.5011878188286E17
10700	2.56149822006291E17
10800	2.62116881710573E17
10900	2.66799826867488E17
11000	2.73423747755928E17
11100	2.79960702073475E17
11200	2.86624638592567E17
11300	2.92994882302434E17
11400	2.97580868726702E17
11500	3.02749978902015E17
11600	3.08941342575535E17
11700	3.15138511748942E17
11800	3.20907807993213E17
11900	3.26547190836663E17
12000	3.32026813505385E17
12100	3.37730826229799E17
12200	3.44315697353294E17
12300	3.49485244726529E17
12400	3.55164782240552E17
12500	3.61812315775016E17
12600	3.67049293310868E17
12700	3.72565255701647E17
12800	3.78784297230585E17
12900	3.84782575879243E17
13000	3.91435164081557E17
13100	3.96773378258766E17
13200	4.02947969354821E17
13300	4.08723404226317E17
13400	4.1464046489148E17
13500	4.19796067667948E17
13600	4.26178459056791E17
13700	4.31278484282306E17
13800	4.36756998832272E17
13900	4.42837888426999E17
14000	4.48439963228621E17
14100	4.54041967212007E17
14200	4.59314625444808E17
14300	4.65327316233996E17
14400	4.71447945298852E17
14500	4.76490036108761E17
14600	4.82250659317048E17
14700	4.88618631453761E17
14800	4.94187219604834E17
14900	4.99411410135717E17
15000	5.05223790366875E17
15100	5.10374455278661E17
15200	5.16125771754277E17
15300	5.20614102031186E17
15400	5.26553364903069E17
15500	5.32813696649071E17
15600	5.37817590376774E17
15700	5.43572401327602E17
15800	5.4933598076499E17
15900	5.53861172986985E17
16000	5.60978492713305E17
16100	5.64933321363624E17
16200	5.70126061305746E17
16300	5.76465806877139E17
16400	5.80605224900423E17
16500	5.8612795550816E17
16600	5.9162989212456E17
16700	5.96682128397154E17
16800	6.01450727583538E17
16900	6.06325161974069E17
17000	6.12344358740884E17
17100	6.16775398960872E17
17200	6.21565814348692E17
17300	6.27680440677497E17
17400	6.31944310820983E17
17500	6.37845890089115E17
17600	6.4272565827589E17
17700	6.4844912695122E17
17800	6.54057996800607E17
17900	6.58074519973579E17
18000	6.63204168023466E17
18100	6.69267730462639E17
18200	6.74807635173747E17
18300	6.79809668303679E17
18400	6.85288639107878E17
18500	6.89889062499317E17
18600	6.94944537678812E17
18700	7.01112463301383E17
18800	7.05804238516265E17
18900	7.10447757179233E17
19000	7.14411049024433E17
19100	7.20436874664416E17
19200	7.25317495857866E17
19300	7.29881032972634E17
19400	7.35133848186386E17
19500	7.40640794286413E17
19600	7.46620031263132E17
19700	7.52070634663698E17
19800	7.55116060255735E17
19900	7.60312607606548E17
20000	7.65758159524292E17
20100	7.70222861600283E17
20200	7.75630610081952E17
20300	7.81199980412173E17
20400	7.85458516494968E17
20500	7.90883667077856E17
20600	7.9489882499814E17
20700	7.99057838762745E17
20800	8.03066540701848E17
20900	8.08160433796674E17
21000	8.1331795490909E17
21100	8.18468963859356E17
21200	8.24640785730403E17
21300	8.27501594795052E17
21400	8.33405410770741E17
21500	8.3812257526354E17
21600	8.42331687991691E17
21700	8.47098149636771E17
21800	8.52109743919444E17
21900	8.55812505408614E17
22000	8.60109642457435E17
22100	8.64819782153504E17
22200	8.70668439727709E17
22300	8.74514837490211E17
22400	8.78263773209649E17
22500	8.8352348092454E17
22600	8.88031818277789E17
22700	8.91166724088382E17
22800	8.96512596344021E17
22900	9.00961009059985E17
23000	9.05497436788917E17
23100	9.11852980391909E17
23200	9.16575131199416E17
23300	9.21417771736099E17
23400	9.27828293031869E17
23500	9.32380053887242E17
23600	9.373185146878E17
23700	9.4259227328869E17
23800	9.48171805041666E17
23900	9.5147537729044E17
24000	9.55525070975498E17
24100	9.6077365342543E17
24200	9.64861595289716E17
24300	9.67412569229619E17
24400	9.73587612591141E17
