# Te	G
# K	W/(m^3K)
22100	4.790505347352043E+17
22200	4.820594156028413E+17
22300	9.441952281508982E+17
22400	4.850902044738886E+17
22500	4.855495843695256E+17
22600	9.205910794626822E+17
22700	4.871092230530038E+17
22800	4.886196708006852E+17
22900	4.903276961979584E+17
23000	4.923161220396506E+17
23100	4.946752195487158E+17
23200	4.967894614970372E+17
23300	4.990157514557182E+17
23400	5.014370689970775E+17
23500	5.041448354474832E+17
23600	5.074075672266269E+17
23700	5.108657905961378E+17
23800	5.141361807125826E+17
23900	8.485203464720759E+17
24000	5.216611041864781E+17
24100	5.262962894882462E+17
24200	5.31933568243336E+17
24300	8.999317366226924E+17
24400	5.376211866401508E+17
24500	5.384941784056287E+17
24600	5.402918471335383E+17
24700	5.431082263471659E+17
24800	5.454126515754431E+17
24900	5.478033804529519E+17
25000	5.518580672149734E+17
