# Te	G
# K	W/(m^3K)
400	35856913113066.4
500	45633841013367.1
600	55410768913667.9
700	55643423778979
800	637430014071204
900	3.69850816298552E15
1000	5.24909210467849E15
1100	7.79650820371313E15
1200	1.00294704312224E16
1300	1.28731990825693E16
1400	1.60021505502449E16
1500	1.93374853231899E16
1600	2.35403351669847E16
1700	2.87657635779291E16
1800	3.456106741874E16
1900	4.07140977865692E16
2000	4.74913183461209E16
2100	5.50294578375049E16
2200	6.35311699673434E16
2300	7.21566179147234E16
2400	8.16762568545501E16
2500	9.18538427205146E16
2600	1.02897377214283E17
2700	1.13678320116222E17
2800	1.24881186825031E17
2900	1.3638909680354E17
3000	1.47443385165494E17
3100	1.58833741063228E17
3200	1.70731189513202E17
3300	1.83124220230658E17
3400	1.94440998465952E17
3500	2.05906970065171E17
3600	2.16672896874325E17
3700	2.27550626941642E17
3800	2.37604964369888E17
3900	2.48227886936058E17
4000	2.5950921962925E17
4100	2.70528648752537E17
4200	2.8265084630043E17
4300	2.94531127566505E17
4400	3.05252952804104E17
4500	3.1567216518987E17
4600	3.25744509247711E17
4700	3.35753350200294E17
4800	3.46336892239845E17
4900	3.58614270018557E17
5000	3.68138704665611E17
5100	3.77905229172108E17
5200	3.88575719506869E17
5300	3.98112931781342E17
5400	4.07090129800918E17
5500	4.17264957706721E17
5600	4.26088169772174E17
5700	4.34654658825747E17
5800	4.42596469742539E17
5900	4.51334995010799E17
6000	4.59078429975451E17
6100	4.6587083213638E17
6200	4.74261281307523E17
6300	4.81613677951994E17
6400	4.880897576153E17
6500	4.94814663184805E17
6600	5.02723193796586E17
6700	5.10042380100959E17
6800	5.14640133741895E17
6900	5.21359607719643E17
7000	5.2836075214496E17
7100	5.33444094344099E17
7200	5.38626457531983E17
7300	5.45702035173472E17
7400	5.50959259359017E17
7500	5.56562273232426E17
7600	5.6080235010085E17
7700	5.66464843943436E17
7800	5.7099000708714E17
7900	5.7585851639236E17
8000	5.79574858144611E17
8100	5.82900708975958E17
8200	5.87961719787452E17
8300	5.91799340398839E17
8400	5.94867883180917E17
8500	5.99285075249976E17
8600	6.02617734436766E17
8700	6.05234253567836E17
8800	6.08289767066445E17
8900	6.11122805762717E17
9000	6.14538656586039E17
9100	6.16470582381148E17
9200	6.1943836261435E17
9300	6.22504610135806E17
9400	6.24912290587286E17
9500	6.27518093685154E17
9600	6.30024262022058E17
9700	6.32250071451927E17
9800	6.34033598360239E17
9900	6.3628923330267E17
10000	6.38489369518639E17
10100	6.39925935230524E17
10200	6.41951821913931E17
10300	6.43144596798313E17
10400	6.451296914655E17
10500	6.4620409761834E17
10600	6.4784295184795E17
10700	6.4966193106548E17
10800	6.51392858854925E17
10900	6.52334857229253E17
11000	6.54135950401394E17
11100	6.55276690660617E17
11200	6.56519870084639E17
11300	6.57775132738507E17
11400	6.59814608077401E17
11500	6.60770672609228E17
11600	6.62334608668827E17
11700	6.63541715658735E17
11800	6.64870353507147E17
11900	6.65690314986177E17
12000	6.6701990611974E17
12100	6.68346672753015E17
12200	6.69442608489144E17
12300	6.7100759293388E17
12400	6.71778161878804E17
12500	6.73638151217908E17
12600	6.74291570088962E17
12700	6.75690411394073E17
12800	6.76760536823075E17
12900	6.7761473813919E17
13000	6.79085135636731E17
13100	6.80763011384376E17
13200	6.81408967400578E17
13300	6.82454427823495E17
13400	6.83393927773644E17
13500	6.84351940556022E17
13600	6.85500748633863E17
13700	6.86076085823243E17
13800	6.87118675168572E17
13900	6.87824572683626E17
14000	6.89072076064488E17
14100	6.90198894777989E17
14200	6.909357013998E17
14300	6.91810071877145E17
14400	6.92471765890058E17
14500	6.93804186843925E17
14600	6.94596597049562E17
14700	6.95613836310417E17
14800	6.96806421269251E17
14900	6.9793224031733E17
15000	6.98792905004559E17
15100	7.00450053884924E17
15200	7.01422001593482E17
15300	7.02630893640184E17
15400	7.04003575659786E17
15500	7.05170433464922E17
15600	7.06834233818666E17
15700	7.08175125458987E17
15800	7.09133708652108E17
15900	7.10434266180119E17
16000	7.11602552497507E17
16100	7.12541343145917E17
16200	7.14484401550975E17
16300	7.15968003379648E17
16400	7.16467936795298E17
16500	7.18167798937866E17
16600	7.19048534344828E17
16700	7.2103655052495E17
16800	7.22779096169768E17
16900	7.24276443229557E17
17000	7.2534971407358E17
17100	7.26658668101045E17
17200	7.28457793911589E17
17300	7.30203929117496E17
17400	7.31696996438148E17
17500	7.3314337026875E17
17600	7.35242328761186E17
17700	7.36990429151805E17
17800	7.37936520912621E17
17900	7.39235474088794E17
18000	7.41313084962825E17
18100	7.43797022226438E17
18200	7.44945387793069E17
18300	7.46838385437114E17
18400	7.49610264117609E17
18500	7.50707391450206E17
18600	7.53876483886501E17
18700	7.56891535864065E17
18800	7.58867316276259E17
18900	7.61154543312086E17
19000	7.63340707506416E17
19100	7.65412586719841E17
19200	7.67612699524815E17
19300	7.70126875166471E17
19400	7.72842405485387E17
19500	7.7546366659236E17
19600	7.78421891303521E17
19700	7.81070234707158E17
19800	7.84387945227935E17
19900	7.86937601988059E17
20000	7.89933900277737E17
