# Te	G
# K	W/(m^3K)
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	37622532251407.9
3300	187814797449976
3400	389653715367470
3500	574046850337595
3600	846737215393136
3700	1.12271687900059E15
3800	1.42692567729026E15
3900	1.79744617227915E15
4000	2.2274418404659E15
4100	2.6560243288752E15
4200	3.04631769336042E15
4300	3.57479565494675E15
4400	4.13627710787545E15
4500	4.74647478257815E15
4600	5.3980209836384E15
4700	6.07320674307478E15
4800	6.81520748772928E15
4900	7.55274325652373E15
5000	8.41921830796963E15
5100	9.29366012259322E15
5200	1.02155627205908E16
5300	1.11757129950995E16
5400	1.21829029148082E16
5500	1.32303965670759E16
5600	1.42802097651873E16
5700	1.55586877560789E16
5800	1.658734121945E16
5900	1.77833905626543E16
6000	1.90610377714515E16
6100	2.04344219922437E16
6200	2.17453740950312E16
6300	2.30300475102499E16
6400	2.44407782732576E16
6500	2.57506568146891E16
6600	2.71448662657902E16
6700	2.86317788453065E16
6800	3.01897166840307E16
6900	3.16137513730395E16
7000	3.31180954819408E16
7100	3.47054570443683E16
7200	3.63289567635166E16
7300	3.78737232486958E16
7400	3.95457327847869E16
7500	4.12396629706043E16
7600	4.27430984561791E16
7700	4.42154929908139E16
7800	4.60141018959895E16
7900	4.79730827045896E16
8000	4.96558021413128E16
8100	5.14583376691338E16
8200	5.28727239928575E16
8300	5.45896916020513E16
8400	5.6374806537615E16
8500	5.79437533597815E16
8600	5.93371438933859E16
8700	6.12050482248322E16
8800	6.29549498955772E16
8900	6.46932912684141E16
9000	6.62722137390632E16
9100	6.78684402418552E16
9200	6.97830802191649E16
9300	7.18576457230195E16
9400	7.36598906684595E16
9500	7.49400619197851E16
9600	7.6718491027501E16
9700	7.83559193225911E16
9800	7.99036392165162E16
9900	8.16953657589289E16
10000	8.30502136215878E16
10100	8.45626879243086E16
10200	8.62055759685796E16
10300	8.8061798967698E16
10400	8.94972646736884E16
10500	9.11822754609472E16
10600	9.27514824305722E16
10700	9.42839398495564E16
10800	9.57157441151921E16
10900	9.74932583307463E16
11000	9.90331016087388E16
11100	1.00458736918186E17
11200	1.01866088364261E17
11300	1.03324179503948E17
11400	1.05044333322022E17
11500	1.06504731530084E17
11600	1.07879055663027E17
11700	1.09153674495304E17
11800	1.10449776655892E17
11900	1.1219614860989E17
12000	1.13617476536783E17
12100	1.15071676908706E17
12200	1.16471710856215E17
12300	1.18041307153719E17
12400	1.19092907600057E17
12500	1.20531752059478E17
12600	1.2203568295077E17
12700	1.22941288741934E17
12800	1.23974451245902E17
12900	1.25258860781115E17
13000	1.26136402636113E17
13100	1.27454483341382E17
13200	1.28826832358275E17
13300	1.29869466429758E17
13400	1.31287191351059E17
13500	1.32567047255507E17
13600	1.33293289812263E17
13700	1.34699394949056E17
13800	1.36106825361441E17
13900	1.37128490990918E17
14000	1.38237032252294E17
14100	1.39550327817902E17
14200	1.40779935549276E17
14300	1.41642081310583E17
14400	1.42804903556971E17
14500	1.43857077392044E17
14600	1.4451647609232E17
14700	1.45483937184554E17
14800	1.46630414668155E17
14900	1.4750198077278E17
15000	1.48510105651049E17
15100	1.49403380713726E17
15200	1.50369258965266E17
15300	1.51271319434402E17
15400	1.52417664496448E17
15500	1.53400914589031E17
15600	1.5444285059445E17
15700	1.55003735338164E17
15800	1.55897478763342E17
15900	1.56998642460796E17
16000	1.5788813661736E17
16100	1.5855607329346E17
16200	1.59387532910607E17
16300	1.60151825312672E17
16400	1.61001486105597E17
16500	1.61687775559496E17
16600	1.6253702972513E17
16700	1.63237886479418E17
16800	1.63981654024518E17
16900	1.64910770683948E17
17000	1.65925129918822E17
17100	1.66472936860524E17
17200	1.67165133098978E17
17300	1.67996465258006E17
17400	1.68745212270989E17
17500	1.69550048725901E17
17600	1.70386359090319E17
17700	1.71209099471654E17
17800	1.72261879049344E17
17900	1.73090632986727E17
18000	1.73836079935562E17
18100	1.7478816703619E17
18200	1.75414108491545E17
18300	1.76258820733559E17
18400	1.77196097497141E17
18500	1.78074302347549E17
18600	1.78903068406625E17
18700	1.79930328270008E17
18800	1.80643788358176E17
18900	1.81682881151497E17
19000	1.82502664490493E17
19100	1.83166002356516E17
19200	1.8410349183756E17
19300	1.85130616684167E17
19400	1.86174663579729E17
19500	1.87329873472624E17
19600	1.88600121637844E17
19700	1.90159327517766E17
19800	1.92334264733947E17
19900	1.94804121986928E17
20000	1.97353694414939E17
