# Te	G
# K	W/(m^3K)
400	2.83176424356482E-17
500	2.82494640970924E-17
600	2.81812857585367E-17
700	2.81131074199809E-17
800	2.80449290814251E-17
900	2.79767507428694E-17
1000	2.79085724043136E-17
1100	2.78403940657578E-17
1200	2.7772215727202E-17
1300	2.77040373886463E-17
1400	2.76358590500905E-17
1500	2.75676807115347E-17
1600	2.74995023729789E-17
1700	2.74313240344232E-17
1800	2.73631456958674E-17
1900	2.72949673573116E-17
2000	2.7237082548561E-17
2100	2.66065934743167E-17
2200	2.60920042239701E-17
2300	52135078458411.3
2400	112586196580635
2500	218525310848711
2600	354934137601084
2700	538964620126930
2800	749266416971636
2900	1.00852594405383E15
3000	1.34429594887549E15
3100	1.67223216433594E15
3200	2.04962117786238E15
3300	2.51486667238798E15
3400	3.02685174168733E15
3500	3.59648728974927E15
3600	4.24157584877437E15
3700	4.94287924295836E15
3800	5.74277917124648E15
3900	6.59395826937675E15
4000	7.47573984722109E15
4100	8.59727204301097E15
4200	9.80076146699413E15
4300	1.09556847507739E16
4400	1.21040028135108E16
4500	1.34531919317094E16
4600	1.48208284724014E16
4700	1.62367602027901E16
4800	1.77281901232635E16
4900	1.9199315632097E16
5000	2.0860867302798E16
5100	2.27329023945884E16
5200	2.4512160177576E16
5300	2.63382907930974E16
5400	2.82422429612249E16
5500	3.02065171479757E16
5600	3.2253413809406E16
5700	3.43407128578825E16
5800	3.64177746093845E16
5900	3.86258281014442E16
6000	4.07964125173033E16
6100	4.29597683187308E16
6200	4.52770448368213E16
6300	4.75505801030286E16
6400	4.98724213460128E16
6500	5.23592907412113E16
6600	5.48252688478553E16
6700	5.71266395080827E16
6800	5.9388301318225E16
6900	6.18503797236994E16
7000	6.40909205694024E16
7100	6.64731078130147E16
7200	6.90006874435605E16
7300	7.11490680271766E16
7400	7.37295554909457E16
7500	7.61435308947305E16
7600	7.85045629121204E16
7700	8.10470491245306E16
7800	8.3502270628259E16
7900	8.62192882352619E16
8000	8.86891451368038E16
8100	9.1144352584438E16
8200	9.37222099917332E16
8300	9.63956135277072E16
8400	9.90033153344079E16
8500	1.01403087732045E17
8600	1.03596362647592E17
8700	1.06056429607514E17
8800	1.08387139710181E17
8900	1.10617288555593E17
9000	1.12810144394607E17
9100	1.14982466306749E17
9200	1.17102932356636E17
9300	1.19156157602591E17
9400	1.21265409100789E17
9500	1.23304815649631E17
9600	1.25282721013481E17
9700	1.27243237527645E17
9800	1.29368080545431E17
9900	1.31606271665694E17
10000	1.33722341751553E17
10100	1.35806186363177E17
10200	1.37757276974242E17
10300	1.39761621349454E17
10400	1.41763639867244E17
10500	1.43683156189947E17
10600	1.45532752684567E17
10700	1.470490539681E17
10800	1.48962154116497E17
10900	1.50660314522486E17
11000	1.52239084502372E17
11100	1.5385156931582E17
11200	1.55594054794521E17
11300	1.5728552523245E17
11400	1.58884254003684E17
11500	1.6042514935998E17
11600	1.62105964789803E17
11700	1.63806281741375E17
11800	1.65320012388908E17
11900	1.66914698240551E17
12000	1.6819768228583E17
12100	1.69732334673188E17
12200	1.71282784029397E17
12300	1.7277556232506E17
12400	1.74258004027559E17
12500	1.75699663306307E17
12600	1.76997029294637E17
12700	1.7828224237167E17
12800	1.79737912154219E17
12900	1.80923810575823E17
13000	1.81984760773227E17
13100	1.83383121142184E17
13200	1.84566206683456E17
13300	1.85535555778131E17
13400	1.86756078009842E17
13500	1.87940425405892E17
13600	1.89214646752235E17
13700	1.90193103267848E17
13800	1.9085678441159E17
13900	1.91991097598314E17
14000	1.92970694656183E17
14100	1.93952669870507E17
14200	1.94693883897087E17
14300	1.95633948655803E17
14400	1.96582473574487E17
14500	1.97318751521509E17
14600	1.9808768467725E17
14700	1.98804604926771E17
14800	1.99652857015203E17
14900	2.00374789058854E17
15000	2.01264392539212E17
15100	2.01889368965888E17
15200	2.02707045103197E17
15300	2.03316758176813E17
15400	2.03951831886434E17
15500	2.04487353198046E17
15600	2.05217746367635E17
15700	2.05729784549563E17
15800	2.06183766187801E17
15900	2.06801069264429E17
16000	2.07391495432636E17
16100	2.07766943226707E17
16200	2.08315785146332E17
16300	2.08809196402796E17
16400	2.09217899651778E17
16500	2.09561315271319E17
16600	2.0999097315678E17
16700	2.10523035821196E17
16800	2.10833595685117E17
16900	2.11297153648529E17
17000	2.11655419760128E17
17100	2.12090249209848E17
17200	2.12355602120542E17
17300	2.12751097155001E17
17400	2.13224174888665E17
17500	2.13581213409667E17
17600	2.13895102727159E17
17700	2.14232705301757E17
17800	2.14570392990813E17
17900	2.14762426110679E17
18000	2.14956022457415E17
18100	2.15308025884581E17
18200	2.15530409202422E17
18300	2.15743863776502E17
18400	2.16008903034745E17
18500	2.16377736446566E17
18600	2.16592631747892E17
18700	2.16877990932865E17
18800	2.17093869878213E17
18900	2.17161053949411E17
19000	2.17350711408037E17
19100	2.17527165701341E17
19200	2.17673090336408E17
19300	2.17740247413068E17
19400	2.17945672558365E17
19500	2.18140916290423E17
19600	2.18169571526029E17
19700	2.18433575444482E17
19800	2.18599901139943E17
19900	2.18559097616691E17
20000	2.1874103672532E17
20100	2.1883390505395E17
20200	2.18975955691715E17
20300	2.18984263387965E17
20400	2.19015174612816E17
20500	2.1906367479863E17
20600	2.19000541022434E17
20700	2.19064546876314E17
20800	2.19226904661515E17
20900	2.1918892662916E17
21000	2.19091916475449E17
21100	2.19180024475769E17
21200	2.19167555801929E17
21300	2.1905873965763E17
21400	2.19084316928696E17
21500	2.19146992943527E17
21600	2.19070246867449E17
21700	2.18739944245063E17
21800	2.18700764667493E17
21900	2.18662208563924E17
22000	2.18534152446596E17
22100	2.1827475626618E17
22200	2.18181125517897E17
22300	2.18047915413636E17
22400	2.17789087110855E17
22500	2.17563994153076E17
22600	2.17457677043366E17
22700	2.17266678382372E17
22800	2.17056819631803E17
22900	2.17010345572931E17
23000	2.16939141166864E17
23100	2.16977059802919E17
23200	2.16764062519032E17
23300	2.16589043676013E17
23400	2.16475206761038E17
23500	2.16289708641496E17
23600	2.1592600853697E17
23700	2.15775081037087E17
