# Te	G
# K	W/(m^3K)
500	7.35980448584656E16
600	7.45642648235283E16
700	7.54332246299606E16
800	9.02147834611017E16
900	1.07750285531767E17
1000	1.13988244911283E17
1100	1.18954817482038E17
1200	1.3476917545507E17
1300	1.41178946184689E17
1400	1.47795202944428E17
1500	1.53967528094741E17
1600	1.60561839280613E17
1700	1.67703635199103E17
1800	1.7327665225769E17
1900	1.78668881716512E17
2000	1.83992824133247E17
2100	1.88503587430429E17
2200	1.92600772601167E17
2300	1.97235793717632E17
2400	2.01059349431984E17
2500	2.04408357783908E17
2600	2.08683255981807E17
2700	2.12712104833268E17
2800	2.17445041824608E17
2900	2.21656751944572E17
3000	2.26284448533358E17
3100	2.30557056278219E17
3200	2.34082468521501E17
3300	2.39164489416355E17
3400	2.436577477686E17
3500	2.47606910353908E17
3600	2.51825531358413E17
3700	2.55628146162986E17
3800	2.59413366687537E17
3900	2.63157640921235E17
4000	2.66859169198019E17
4100	2.70950754178675E17
4200	2.74889829692268E17
4300	2.78645774717877E17
4400	2.81824409235202E17
4500	2.8552590335095E17
4600	2.89126218465431E17
4700	2.92542669840623E17
4800	2.96424773186231E17
4900	2.99701648343288E17
5000	3.03060789825499E17
5100	3.06099034805569E17
5200	3.09385266101448E17
5300	3.12407254598864E17
5400	3.15217346913673E17
5500	3.18277685987552E17
5600	3.21432594821852E17
5700	3.24298403405533E17
5800	3.27009635064609E17
5900	3.30009536210442E17
6000	3.32633955971094E17
6100	3.35288221016444E17
6200	3.3756616408114E17
6300	3.40640151518371E17
6400	3.42751072762481E17
6500	3.45368952152573E17
6600	3.47580805931283E17
6700	3.50326106109254E17
6800	3.52813012765444E17
6900	3.55266003192933E17
7000	3.57608853407297E17
7100	3.59985136165772E17
7200	3.62614048788564E17
7300	3.64736328422121E17
7400	3.66772742049069E17
7500	3.69107266090036E17
7600	3.71266957451955E17
7700	3.73443489557939E17
7800	3.75454793657459E17
7900	3.77562677793005E17
8000	3.7969252055578E17
8100	3.81527807646428E17
8200	3.83948508346956E17
8300	3.85883973842198E17
8400	3.87854071888858E17
8500	3.89979666474748E17
8600	3.91533849119219E17
8700	3.9367327914256E17
8800	3.95691883654985E17
8900	3.9775446565123E17
9000	3.99869990418201E17
9100	4.0165893581181E17
9200	4.03861842510286E17
9300	4.06024064972939E17
9400	4.08252308826247E17
9500	4.10407242235568E17
9600	4.12454802571514E17
9700	4.14316116168233E17
9800	4.16128699701055E17
9900	4.17908711112177E17
10000	4.19710691683709E17
10100	4.21298320743987E17
10200	4.23022874768921E17
10300	4.24888347935441E17
10400	4.26511444536455E17
10500	4.2821990683077E17
10600	4.30118069413317E17
10700	4.32138597942978E17
10800	4.33939907115837E17
10900	4.35738500404562E17
11000	4.37301040745525E17
11100	4.39276009687685E17
11200	4.4101850278462E17
11300	4.42500207446456E17
11400	4.44408447020117E17
11500	4.46078177943899E17
11600	4.47661665634428E17
11700	4.49133966463252E17
11800	4.50743159431019E17
11900	4.52231266279239E17
12000	4.53824009270628E17
12100	4.55476322555447E17
12200	4.56923104882931E17
12300	4.58099665251437E17
12400	4.59367480107577E17
12500	4.60829506276223E17
12600	4.6185757281587E17
12700	4.63197123958183E17
12800	4.64268437626116E17
12900	4.65513061683038E17
13000	4.66673911298542E17
13100	4.67780458636154E17
13200	4.68948491178858E17
13300	4.70025869616531E17
13400	4.71102918982438E17
13500	4.71911033890407E17
13600	4.73182006626953E17
13700	4.74201515384097E17
13800	4.7522102414124E17
13900	4.76167425506692E17
14000	4.77368409648674E17
14100	4.78602994059782E17
14200	4.79751329126543E17
14300	4.80972229425246E17
14400	4.82087240078672E17
14500	4.83439138894521E17
14600	4.84408857438262E17
14700	4.85418499159215E17
14800	4.8635437725051E17
14900	4.8728240363374E17
15000	4.88195022973121E17
15100	4.88949660634131E17
15200	4.89761811368103E17
15300	4.90646948219901E17
15400	4.91346486228442E17
15500	4.92082153368994E17
15600	4.92608920997704E17
15700	4.93061834134133E17
15800	4.93915577762903E17
15900	4.94590208390106E17
16000	4.9541971223485E17
16100	4.96126507177997E17
16200	4.96851915890141E17
16300	4.97719688172382E17
16400	4.98758741873294E17
16500	4.99718061027454E17
16600	5.00602484033637E17
16700	5.0136675642554E17
16800	5.02197508499035E17
16900	5.03204818962126E17
17000	5.04060127544601E17
17100	5.04933447063218E17
17200	5.05775946758641E17
17300	5.06461461937841E17
17400	5.07155993156034E17
17500	5.07962535083824E17
17600	5.08614859237232E17
17700	5.09561394802736E17
17800	5.10233791992937E17
17900	5.11396361914378E17
18000	5.1237611643534E17
18100	5.13355870956301E17
18200	5.14139977912405E17
18300	5.15587124034596E17
18400	5.16531486358028E17
18500	5.17454084737441E17
18600	5.18587197954901E17
18700	5.19598251863595E17
18800	5.20600348160686E17
18900	5.21575676586744E17
19000	5.2266691428656E17
19100	5.2335942894521E17
19200	5.24332165939757E17
19300	5.25167776792694E17
19400	5.25996266557002E17
19500	5.26833597944991E17
19600	5.2839378373812E17
19700	5.29624934692411E17
19800	5.30826981227228E17
19900	5.32070885176171E17
20000	5.33039645844328E17
20100	5.34054232920474E17
20200	5.34932374834963E17
20300	5.35847361719307E17
20400	5.36961730486938E17
20500	5.37784730175714E17
20600	5.39040123238868E17
20700	5.39968800517939E17
20800	5.40825742250327E17
20900	5.41610348149561E17
21000	5.43118224369214E17
21100	5.44124688454259E17
21200	5.45700014403635E17
21300	5.46588199773547E17
21400	5.48065569494764E17
21500	5.49180171971857E17
21600	5.50258776611077E17
21700	5.51034092346967E17
21800	5.52095425355975E17
21900	5.529516701311E17
22000	5.54105096837744E17
22100	5.55358048574755E17
22200	5.56797242545182E17
22300	5.58008085986464E17
22400	5.59488822388078E17
22500	5.61126800697127E17
22600	5.62524273179961E17
22700	5.63762808161447E17
22800	5.65071088354778E17
22900	5.66355051406908E17
23000	5.67451361338137E17
23100	5.67812020636966E17
23200	5.69144301827541E17
23300	5.69823272914075E17
23400	5.70267577658349E17
23500	5.7070675605529E17
23600	5.72304717308422E17
23700	5.73550918199694E17
23800	5.72861127569193E17
23900	5.73905451874788E17
24000	5.75766516050061E17
24100	5.7662444355669E17
24200	5.78007297467261E17
24300	5.78293725493338E17
24400	5.78736314620075E17
24500	5.80558136792266E17
24600	5.81274389355488E17
24700	5.81460990723621E17
24800	5.81557158636034E17
24900	5.82112883906536E17
25000	5.83337575695649E17
