# Te	G
# K	W/(m^3K)
500	5.05175221174025E16
600	5.36659719003112E16
700	5.62530284212605E16
800	5.88400849422098E16
900	6.14070830214774E16
1000	6.42920888848315E16
1100	6.65475717144806E16
1200	6.8590167423397E16
1300	7.06269868772889E16
1400	7.49092056081583E16
1500	8.05311852575063E16
1600	8.59355147820782E16
1700	9.14915080742068E16
1800	9.6415058713473E16
1900	1.0255052829213E17
2000	1.07709143420146E17
2100	1.11984507892545E17
2200	1.16113486325366E17
2300	1.19704144337903E17
2400	1.24050338406909E17
2500	1.27720666537387E17
2600	1.30866417069932E17
2700	1.3440967965946E17
2800	1.36499254568416E17
2900	1.40070404149255E17
3000	1.43042519504798E17
3100	1.45956271594046E17
3200	1.49350136315533E17
3300	1.51564514733273E17
3400	1.55129742797275E17
3500	1.57404039781113E17
3600	1.60817499001717E17
3700	1.63444182763267E17
3800	1.66983822006038E17
3900	1.70037764944055E17
4000	1.73325172248231E17
4100	1.76459888837878E17
4200	1.79950148151023E17
4300	1.83126828806905E17
4400	1.86239526937946E17
4500	1.89338297018497E17
4600	1.92126200560604E17
4700	1.95404634400875E17
4800	1.98430743584886E17
4900	2.01259626695537E17
5000	2.04092276710185E17
5100	2.07174189922717E17
5200	2.09372256197833E17
5300	2.12288255205013E17
5400	2.15077220170057E17
5500	2.17681292968886E17
5600	2.20856767419301E17
5700	2.23438112950349E17
5800	2.26462327536729E17
5900	2.28813576517209E17
6000	2.31744576088975E17
6100	2.34600281942295E17
6200	2.36555133563607E17
6300	2.39576064007266E17
6400	2.41787203487114E17
6500	2.44211864684611E17
6600	2.46302625309922E17
6700	2.48989789336116E17
6800	2.51195580543391E17
6900	2.53399499808068E17
7000	2.55302236184779E17
7100	2.573471557604E17
7200	2.59491718937614E17
7300	2.61322110354568E17
7400	2.63192722509936E17
7500	2.65234560042188E17
7600	2.67035643532586E17
7700	2.69318190391245E17
7800	2.71206198081647E17
7900	2.73054217599836E17
8000	2.75158630353763E17
8100	2.76744207152731E17
8200	2.7837009511041E17
8300	2.79535901389128E17
8400	2.81115220498839E17
8500	2.82402232101913E17
8600	2.83632258843277E17
8700	2.84818839531089E17
8800	2.8588680425642E17
8900	2.87017093056901E17
9000	2.8806087489495E17
9100	2.89240742148028E17
9200	2.90531813618259E17
9300	2.91617581387679E17
9400	2.92822609942233E17
9500	2.93941070596037E17
9600	2.94777499551999E17
9700	2.95668362377468E17
9800	2.96302389914876E17
9900	2.97247951353534E17
10000	2.98080415964731E17
10100	2.98882788104845E17
10200	2.99662157992354E17
10300	3.00553089021068E17
10400	3.01478394541244E17
10500	3.02346828431066E17
10600	3.03214906205689E17
10700	3.0390575329709E17
10800	3.0458742968599E17
10900	3.0511895987072E17
11000	3.05764241039236E17
11100	3.06420209827601E17
11200	3.07022399910264E17
11300	3.07630807428102E17
11400	3.08024883907405E17
11500	3.08215876503249E17
11600	3.08533626935272E17
11700	3.09059155537164E17
11800	3.09619294291489E17
11900	3.10155639657584E17
12000	3.10457396612762E17
12100	3.10703956648419E17
12200	3.10930982710519E17
12300	3.11245690082739E17
12400	3.11569138010006E17
12500	3.12238645881996E17
12600	3.12570521286881E17
12700	3.13052862897749E17
12800	3.13411393586574E17
12900	3.1346817143847E17
13000	3.13734355863995E17
13100	3.13677726046491E17
13200	3.13854891685148E17
13300	3.13891484424655E17
13400	3.14181093187262E17
13500	3.14270527879634E17
13600	3.14223900393287E17
13700	3.14149347519114E17
13800	3.14660134606796E17
13900	3.15102935063906E17
14000	3.14977196221111E17
14100	3.1506383233826E17
14200	3.15381999424802E17
14300	3.14942306729763E17
14400	3.14754731997207E17
14500	3.14573422236063E17
14600	3.14977239143876E17
14700	3.15394881899224E17
14800	3.15553218315105E17
14900	3.15377439224605E17
15000	3.1514681814933E17
15100	3.1490327299153E17
15200	3.14808747367556E17
15300	3.14770107587507E17
15400	3.14539025384438E17
15500	3.14701983302657E17
15600	3.15776789651092E17
15700	3.14533849726551E17
15800	3.14657332550728E17
15900	3.1432316548775E17
16000	3.15050422073315E17
16100	3.15639172314261E17
16200	3.1583838083343E17
16300	3.15861598111537E17
16400	3.15761422364797E17
16500	3.15644136293446E17
16600	3.15683697560381E17
16700	3.15807962222299E17
16800	3.15868069309419E17
16900	3.16086492052083E17
17000	3.16301057031765E17
17100	3.17097499488539E17
17200	3.17202098277645E17
17300	3.17087181366674E17
17400	3.18041835072141E17
17500	3.18286860013286E17
17600	3.19326989557292E17
17700	3.19057906204059E17
