# Te	G
# K	W/(m^3K)
500	119498143861.1
600	142443123881.227
700	165388103901.354
800	188333083921.481
900	211278063941.608
1000	234223043961.735
1100	257168023981.862
1200	280113004001.989
1300	303057984022.116
1400	326002964042.243
1500	348947944062.37
1600	371892924082.498
1700	394837904102.625
1800	417782884122.752
1900	440727864142.879
2000	463672844163.006
2100	486797736475.831
2200	74598345168661
2300	214781243381742
2400	337362316402053
2500	564878568969806
2600	763906953156519
2700	962935379501380
2800	1.24668397692468E15
2900	1.66125867044777E15
3000	2.19592596394562E15
3100	2.78187806340418E15
3200	3.3134864275121E15
3300	3.90562984672048E15
3400	4.43514857958646E15
3500	5.0522994954702E15
3600	5.7718224322267E15
3700	6.43952145531922E15
3800	7.06507177539851E15
3900	7.72705271598845E15
4000	8.29022653300944E15
4100	8.79943590989439E15
4200	9.24598671806474E15
4300	9.62948755907917E15
4400	1.00376406768253E16
4500	1.04588822993684E16
4600	1.08449766817776E16
4700	1.12184111908395E16
4800	1.16364478054288E16
4900	1.19753604232806E16
5000	1.23848875684158E16
5100	1.2749122340493E16
5200	1.31091136392094E16
5300	1.34260550787305E16
5400	1.37666566134614E16
5500	1.41499454741455E16
5600	1.44703601690107E16
5700	1.48442864477754E16
5800	1.52513991333487E16
5900	1.56175017841349E16
6000	1.59491371762462E16
6100	1.64794274226623E16
6200	1.69134880619065E16
6300	1.72270366434496E16
6400	1.77638685658479E16
6500	1.81551550527851E16
6600	1.86253297598868E16
6700	1.90123544728066E16
6800	1.94766196638671E16
6900	1.97981349746486E16
7000	2.03288153049513E16
7100	2.07613254406798E16
7200	2.1161356386938E16
7300	2.1662011643426E16
7400	2.2094205449187E16
7500	2.26111429586765E16
7600	2.30375164283917E16
7700	2.35745461431533E16
7800	2.398422964438E16
7900	2.45471861264328E16
8000	2.50302351221278E16
8100	2.55556557538753E16
8200	2.60214560133162E16
8300	2.65301115439699E16
8400	2.70260753852245E16
8500	2.74807946334599E16
8600	2.79932105342495E16
8700	2.83798525927662E16
8800	2.89286831873198E16
8900	2.94069127251861E16
9000	2.98331408491569E16
9100	3.03482906988331E16
9200	3.08842282303037E16
9300	3.13868661242897E16
9400	3.18217542278403E16
9500	3.23919235490115E16
9600	3.2910427476046E16
9700	3.33873441972839E16
9800	3.39288891572225E16
9900	3.44298645881271E16
10000	3.49914314477787E16
10100	3.54131788755145E16
10200	3.59799070707133E16
10300	3.6493338766557E16
10400	3.69776668893006E16
10500	3.74945054694525E16
10600	3.79570887910228E16
10700	3.84223532673123E16
10800	3.89288852566764E16
10900	3.94051721294837E16
11000	3.98553150454947E16
11100	4.03852312565554E16
11200	4.08535680472097E16
11300	4.13166565947782E16
11400	4.18012500521799E16
11500	4.231614333081E16
11600	4.27848923684422E16
11700	4.31823306001125E16
11800	4.37278012167315E16
11900	4.41879941552071E16
12000	4.45942924144359E16
12100	4.51186066750224E16
12200	4.557801078906E16
12300	4.60457086622723E16
12400	4.64764244527696E16
12500	4.70252594267846E16
12600	4.75244645103928E16
12700	4.79883356036192E16
12800	4.84439460188402E16
12900	4.90491592238044E16
13000	4.95431720949426E16
13100	5.00330653172152E16
13200	5.04926449507088E16
13300	5.10634131165339E16
13400	5.15624678845521E16
13500	5.20472285149719E16
13600	5.25382164319827E16
13700	5.30385479368352E16
13800	5.35315131013458E16
13900	5.39381588052986E16
14000	5.44188519072484E16
14100	5.49168600469011E16
14200	5.53740359988019E16
14300	5.58261507973434E16
14400	5.628123448912E16
14500	5.67487823542874E16
14600	5.72087461366376E16
14700	5.76118975972555E16
14800	5.8167339208402E16
14900	5.85769986163921E16
15000	5.90777759151389E16
15100	5.95520171715766E16
15200	6.00848792262217E16
15300	6.05479182671827E16
15400	6.10044232663123E16
15500	6.1520353784587E16
15600	6.2007592594994E16
15700	6.24692936505171E16
15800	6.29834345131219E16
15900	6.35477508161494E16
16000	6.40819994445892E16
16100	6.45948636745642E16
16200	6.51248780617882E16
16300	6.55848915361648E16
16400	6.61096885044426E16
16500	6.6578493827657E16
16600	6.71098986380561E16
16700	6.75775896060776E16
16800	6.81180166552769E16
16900	6.8684699661897E16
17000	6.9187255255419E16
17100	6.9874357044515E16
17200	7.044745532835E16
17300	7.10551861987333E16
17400	7.18005128304999E16
17500	7.24267708256452E16
17600	7.308486110934E16
17700	7.38255495379656E16
17800	7.45100252466654E16
17900	7.51349200793333E16
18000	7.59014666206527E16
18100	7.65194759596181E16
18200	7.71955728498072E16
18300	7.80971215963917E16
18400	7.89408676239584E16
