# Te	G
# K	W/(m^3K)
600 	3.154988914862164E+16
700 	4.65324E+16
800 	4.894337045217603E+16
900 	6.258928116660004E+16
1000	7.303479142131082E+16
1100	1.030503562670101E+17
1200	1.141204930160556E+17
1300	1.185226106738993E+17
1400	1.232015273397178E+17
1500	1.440127385334855E+17
1600	1.531112424864537E+17
1700	1.787484504828474E+17
1800	2.088086461643729E+17
1900	2.188517114802212E+17
2000	2.247252894862651E+17
2100	2.359766631060994E+17
2200	2.609202414535008E+17
2300	2.667329706844451E+17
2400	2.72236764762161E+17
2500	2.776968494035853E+17
2600	2.828501024516164E+17
2700	2.879808212032388E+17
2800	2.926100226145128E+17
2900	2.974177919847361E+17
3000	3.021270492650806E+17
3100	3.064973657391451E+17
3200	3.108095825389022E+17
3300	3.147525897651306E+17
3400	3.188184187960344E+17
3500	3.227533334674804E+17
3600	3.265345503749303E+17
3700	3.297486379261911E+17
3800	3.335310914159106E+17
3900	3.368864778817436E+17
4000	3.403606499308305E+17
4100	3.438376184565787E+17
4200	3.468823259995073E+17
4300	3.49726501140924E+17
4400	3.528617468934312E+17
4500	3.561573830469227E+17
4600	3.592463381519739E+17
4700	3.620558349576694E+17
4800	3.651287785632856E+17
4900	3.679101008719034E+17
5000	3.709965741887065E+17
5100	3.741877646497809E+17
5200	3.77253995500506E+17
5300	3.802280167699875E+17
5400	3.83158578794504E+17
5500	3.85992400939122E+17
5600	3.892307020742003E+17
5700	3.921814385710542E+17
5800	3.949964081412391E+17
5900	3.98497791471657E+17
6000	4.018233380620259E+17
6100	4.045783477240191E+17
6200	4.076821929223287E+17
6300	4.109494560771772E+17
6400	4.137611696104659E+17
6500	4.169629270047425E+17
6600	4.201840216926943E+17
6700	4.23129062381638E+17
6800	4.262130808627972E+17
6900	4.294173597432385E+17
7000	4.323313669168618E+17
7100	4.355177272108828E+17
7200	4.384346710253722E+17
7300	4.41601787971919E+17
7400	4.447155908276992E+17
7500	4.47813521915746E+17
7600	4.50725424998092E+17
7700	4.540327437863846E+17
7800	4.570480554284888E+17
7900	4.601023359224794E+17
8000	4.633489600250781E+17
8100	4.658008302227457E+17
8200	4.687597191458664E+17
8300	4.718585776702328E+17
8400	4.745509953719569E+17
8500	4.774938046431736E+17
8600	4.800676428496328E+17
8700	4.825818624068643E+17
8800	4.855069387121686E+17
8900	4.879388386602807E+17
9000	4.903495292570139E+17
9100	4.926572984605238E+17
9200	4.952699230725917E+17
9300	4.977670217787288E+17
9400	5.002619043707514E+17
9500	5.020153590698871E+17
9600	5.039990548486728E+17
9700	5.065869536880783E+17
9800	5.083814680628653E+17
9900	5.098078222139706E+17
10000	5.119641057338678E+17
10100	5.137322789115846E+17
10200	5.154877396668389E+17
10300	5.175269731043055E+17
10400	5.195187632818861E+17
10500	5.213901872650659E+17
10600	5.232750893435032E+17
10700	5.253317926669695E+17
10800	5.272586087609519E+17
10900	5.292349276076986E+17
11000	5.313755059521009E+17
11100	5.336106756375361E+17
11200	5.359112595626194E+17
11300	5.37847067043272E+17
11400	5.400884290694673E+17
11500	5.423136943766515E+17
11600	5.447037312059675E+17
11700	5.468812744631453E+17
11800	5.490171973498074E+17
11900	5.514926871523581E+17
12000	5.538642871810876E+17
12100	5.555710788152973E+17
12200	5.577333025467527E+17
12300	5.601203819643069E+17
12400	5.622600035030205E+17
12500	5.642685191926246E+17
12600	5.662649923559292E+17
12700	5.682811811518148E+17
12800	5.69984099161183E+17
12900	5.716277588825729E+17
13000	5.739419605883138E+17
13100	5.758953154199559E+17
13200	5.770982680881819E+17
13300	5.789299459879391E+17
13400	5.80260729962741E+17
13500	5.816646907783382E+17
13600	5.829746135628421E+17
13700	5.844768705507433E+17
13800	5.857707535594883E+17
13900	5.865471306082465E+17
14000	5.877721988954226E+17
14100	5.886986524885882E+17
14200	5.897896015617482E+17
14300	5.906239212532785E+17
14400	5.913459422724503E+17
14500	5.922879121476385E+17
14600	5.928602709299302E+17
14700	5.937262010493265E+17
14800	5.943562735246319E+17
14900	5.953264415218188E+17
15000	5.962676266085778E+17
15100	5.966270325881388E+17
15200	5.971702584956515E+17
15300	5.97784188591173E+17
15400	5.985043101478586E+17
15500	5.990752708448557E+17
15600	5.997588752227E+17
15700	6.000957662782049E+17
15800	6.002893705662794E+17
15900	6.009619973948337E+17
16000	6.014986153115104E+17
16100	6.017082398509524E+17
16200	6.020854795038673E+17
16300	6.022509582505955E+17
16400	6.024510668717842E+17
16500	6.026848572981691E+17
16600	6.027060844479197E+17
16700	6.025445911076902E+17
16800	6.028515314117669E+17
16900	6.028726705393677E+17
17000	6.027188895331325E+17
17100	6.024665950511191E+17
17200	6.023568472532672E+17
17300	6.020741489014802E+17
17400	6.019009246861946E+17
17500	6.017448157118932E+17
17600	6.012637171232585E+17
17700	6.010660526932238E+17
17800	6.008046265056887E+17
17900	6.004609687181933E+17
18000	5.99942227009238E+17
18100	5.996027121292646E+17
18200	5.989957680688404E+17
18300	5.984998734846132E+17
18400	5.980631868565532E+17
18500	5.973717654772445E+17
18600	5.968736396355994E+17
18700	5.962312071561811E+17
18800	5.955888480644237E+17
18900	5.95062699595883E+17
19000	5.944687300727988E+17
19100	5.938475440486751E+17
19200	5.934883806253466E+17
19300	5.930012745826546E+17
19400	5.927380955007183E+17
19500	5.924160354626051E+17
19600	5.921269931205073E+17
19700	5.916860500625134E+17
19800	5.914836539277193E+17
19900	5.91342606532382E+17
20000	5.91444839217409E+17
20100	5.914006418463007E+17
20200	5.914076421796492E+17
20300	5.916195511953862E+17
20400	5.91739538068725E+17
20500	5.921449469643538E+17
20600	5.927442935299507E+17
20700	5.932117144278545E+17
20800	5.939353538535699E+17
20900	5.946487695070707E+17
21000	5.955949098049468E+17
21100	5.966122662375942E+17
21200	5.977630310042143E+17
21300	5.988669157997805E+17
21400	5.99985668117904E+17
21500	6.010987932188003E+17
21600	6.025063637170092E+17
21700	6.037606266215104E+17
21800	6.049944258274107E+17
21900	6.063063662350739E+17
22000	6.072404900144808E+17
22100	6.082734141520433E+17
22200	6.092748780488328E+17
22300	6.106590910270999E+17
22400	6.135221048369988E+17
22500	6.157274007528529E+17
22600	6.168005226666424E+17
22700	6.1778101794305E+17
22800	6.187469650770508E+17
22900	6.197942738218464E+17
23000	6.209968684179898E+17
23100	6.220753975932782E+17
23200	6.234183192913728E+17
23300	6.245535229955401E+17
23400	6.259449571936041E+17
23500	6.274276429741359E+17
23600	6.291659773765373E+17
23700	6.315829960621002E+17
23800	6.340763488173293E+17
23900	6.359079730348383E+17
24000	6.372311476042458E+17
24100	6.378343424109267E+17
24200	6.382832310983764E+17
24300	6.38808918960214E+17
24400	6.397401344019791E+17
24500	6.404107457222057E+17
24600	6.404310718468156E+17
24700	6.40331612146991E+17
24800	6.401847991139464E+17
24900	6.399290772623491E+17
25000	6.395234488555634E+17
