# Te	G
# K	W/(m^3K)
400	6.24044552682111E17
500	6.42033683189543E17
600	6.45878749990063E17
700	6.44232355415661E17
800	6.48182969398948E17
900	6.50474820980184E17
1000	6.53889076117646E17
1100	6.58460097092387E17
1200	6.61462687918159E17
1300	6.63783789792935E17
1400	6.65507189333617E17
1500	6.6552454482959E17
1600	6.62934796811831E17
1700	6.58731254440556E17
1800	6.56395941031696E17
1900	6.52731667356639E17
2000	6.50276661159492E17
2100	6.45837066025024E17
2200	6.44324964354457E17
2300	6.43630032606279E17
2400	6.42766839597131E17
2500	6.43119987967301E17
2600	6.46211075991635E17
2700	6.52484222854758E17
2800	6.60947704664564E17
2900	6.68837125869037E17
3000	6.81997989025954E17
3100	6.90415650329188E17
3200	7.03162446403457E17
3300	7.19155269006851E17
3400	7.32194191534872E17
3500	7.50952751990292E17
3600	7.62974895339382E17
3700	7.80034550332289E17
3800	7.92118666233955E17
3900	8.13092673593566E17
4000	8.30665644931735E17
4100	8.45393726783451E17
4200	8.63263666006459E17
4300	8.8046635415408E17
4400	8.95602470273798E17
4500	9.19539775300022E17
4600	9.30941680572913E17
4700	9.48342443462933E17
4800	9.61632840223744E17
4900	9.7929618253001E17
5000	9.95257428948022E17
5100	1.01217873859384E18
5200	1.02658622332961E18
5300	1.04489826389435E18
5400	1.05654572250566E18
5500	1.07267607756141E18
5600	1.08391671865453E18
5700	1.09852213198021E18
5800	1.11409108733085E18
5900	1.12613302674112E18
6000	1.13609386117243E18
6100	1.14695098428339E18
6200	1.16154192128705E18
6300	1.17523893163611E18
6400	1.18399059742512E18
6500	1.19418805142014E18
6600	1.20429100447737E18
6700	1.21663278526066E18
6800	1.22672443608772E18
6900	1.23412619061473E18
7000	1.24484749297444E18
7100	1.25404960412112E18
7200	1.26291300800626E18
7300	1.27132678755649E18
7400	1.27872593971922E18
7500	1.2864090904643E18
7600	1.29548861992877E18
7700	1.30207000336531E18
7800	1.3094962735699E18
7900	1.31717258447408E18
8000	1.32360325519931E18
8100	1.33065703273904E18
8200	1.3372904475335E18
8300	1.34130925275718E18
8400	1.3469521985954E18
8500	1.3522080586328E18
8600	1.3567199805244E18
8700	1.36144894149021E18
8800	1.36584804879959E18
8900	1.37123902386306E18
9000	1.37409826101353E18
9100	1.37792383212079E18
9200	1.3807289915647E18
9300	1.38558972871907E18
9400	1.38958617882866E18
9500	1.39300946765773E18
9600	1.39675251560382E18
9700	1.39990281769547E18
9800	1.40239456619058E18
9900	1.40536089242686E18
10000	1.40871673620409E18
10100	1.41120524187679E18
10200	1.41402284313948E18
10300	1.41743765558942E18
10400	1.42009459621565E18
10500	1.42331791874126E18
10600	1.42491627110269E18
10700	1.42547673451721E18
10800	1.42628910813679E18
10900	1.42654070817235E18
11000	1.42690738887819E18
11100	1.42787808167957E18
11200	1.42986773812607E18
11300	1.4314208511043E18
11400	1.43413734419158E18
11500	1.4328411276579E18
11600	1.43372402334771E18
11700	1.43400588489974E18
11800	1.43680900591305E18
11900	1.43712454241757E18
12000	1.43760620592178E18
12100	1.43823178071474E18
12200	1.44034914662547E18
12300	1.44177045590831E18
12400	1.44140263952539E18
12500	1.44049246940808E18
12600	1.44110105692123E18
12700	1.44095687597498E18
12800	1.44325977564891E18
12900	1.44416992799506E18
13000	1.44404480772952E18
13100	1.44228222673244E18
13200	1.44276903901221E18
13300	1.44354054849183E18
13400	1.44305984037739E18
13500	1.4438225623775E18
13600	1.44331823479446E18
13700	1.44318189611683E18
13800	1.44169805565736E18
13900	1.44380100545928E18
14000	1.44397934155977E18
14100	1.44552239944675E18
14200	1.44680240219258E18
14300	1.44806949405274E18
14400	1.44942126825836E18
14500	1.4493737468629E18
14600	1.44962479911293E18
14700	1.4506965986139E18
14800	1.4520596417794E18
14900	1.45225310373628E18
15000	1.45042812639677E18
15100	1.45059867781902E18
15200	1.44844889326037E18
15300	1.44938969294536E18
15400	1.44946059817872E18
15500	1.45177032298111E18
15600	1.44934140156388E18
