# Te	G
# K	W/(m^3K)
900	1.42420525048936E17
1000	1.94857351773526E17
1100	2.09528598518528E17
1200	2.2419984526353E17
1300	2.38871092008532E17
1400	2.53542338753535E17
1500	2.68033384885343E17
1600	2.76360547623368E17
1700	2.77377328091486E17
1800	2.79438464960475E17
1900	2.77463385928848E17
2000	2.62710636972326E17
2100	2.53305758969756E17
2200	2.43434128923204E17
2300	2.3128860037981E17
2400	2.16347660912214E17
2500	2.04693248057842E17
2600	1.95873415304733E17
2700	1.91124159377318E17
2800	1.87168529641945E17
2900	1.84247273121676E17
3000	1.81803638011023E17
3100	1.80269644638475E17
3200	1.79198195600285E17
3300	1.79717002552507E17
3400	1.79850641775259E17
3500	1.81883171967449E17
3600	1.83904989426653E17
3700	1.86183841822707E17
3800	1.88638748666923E17
3900	1.9035183460924E17
4000	1.93319625427406E17
4100	1.95622295446634E17
4200	1.97808813010794E17
4300	2.00609560196176E17
4400	2.02743734328565E17
4500	2.05559344887772E17
4600	2.07848625916619E17
4700	2.10314711964066E17
4800	2.12613544774712E17
4900	2.14897702810084E17
5000	2.16957561642679E17
5100	2.19261626237086E17
5200	2.20998951907082E17
5300	2.2299573268729E17
5400	2.25357551611074E17
5500	2.27286912859386E17
5600	2.29338098951729E17
5700	2.31114167195843E17
5800	2.3350561282239E17
5900	2.35611130306673E17
6000	2.37944549452264E17
6100	2.40531357250496E17
6200	2.42639257763654E17
6300	2.45274497573425E17
6400	2.47298531979846E17
6500	2.49847846395241E17
6600	2.52307921839409E17
6700	2.54156249982281E17
6800	2.56360403443807E17
6900	2.58284277550849E17
7000	2.60187581883932E17
7100	2.61904211432565E17
7200	2.64034692669988E17
7300	2.66122249831446E17
7400	2.67823089640439E17
7500	2.69843117306768E17
7600	2.71889711283273E17
7700	2.74154751254551E17
7800	2.76121854228683E17
7900	2.78109450047711E17
8000	2.8001007317663E17
8100	2.81919808511195E17
8200	2.84306735086536E17
8300	2.86801936408382E17
8400	2.88983348071231E17
8500	2.9082220407755E17
8600	2.92811585556782E17
8700	2.95219677834799E17
8800	2.97047535840738E17
8900	2.99567094959492E17
9000	3.02015848142105E17
9100	3.04197708555973E17
9200	3.06901552020305E17
9300	3.0940550514304E17
9400	3.12045829396666E17
9500	3.14228178467253E17
9600	3.16924574417213E17
9700	3.19024032295055E17
9800	3.22031860774831E17
9900	3.24398821232892E17
10000	3.27077656503122E17
10100	3.29615158978251E17
10200	3.31038352587014E17
10300	3.34452298630919E17
10400	3.36604321800981E17
10500	3.39279914373839E17
10600	3.41674492718035E17
10700	3.43745164657757E17
10800	3.46085675320082E17
10900	3.48746834642647E17
11000	3.5133460103867E17
11100	3.53733972712323E17
11200	3.55714001846425E17
11300	3.58330910491778E17
11400	3.60412633955336E17
11500	3.63052356418596E17
11600	3.65845400198402E17
11700	3.6814524817206E17
11800	3.70461802110855E17
11900	3.72169557420507E17
12000	3.74721191257252E17
12100	3.76829391982778E17
12200	3.78464602506149E17
12300	3.81122578160812E17
12400	3.83168146182249E17
12500	3.85379636335457E17
12600	3.87838953484362E17
12700	3.89887348278081E17
12800	3.91831611010744E17
12900	3.9410136173822E17
13000	3.96306089352213E17
13100	3.98091278913694E17
13200	4.00789390363497E17
13300	4.0293743628271E17
13400	4.04907192365217E17
13500	4.07026470712404E17
13600	4.08765414959481E17
13700	4.10541628801107E17
13800	4.12806194450038E17
13900	4.14764138763449E17
14000	4.16273060601447E17
14100	4.18578964407965E17
14200	4.2062286146302E17
14300	4.22504150852108E17
14400	4.24183887470467E17
14500	4.25924561424931E17
14600	4.2750543803154E17
14700	4.29017619602481E17
14800	4.30708231140302E17
14900	4.32963353353274E17
15000	4.34843893056833E17
15100	4.37004188541595E17
15200	4.3941317763476E17
15300	4.41587769934546E17
15400	4.43279129364032E17
15500	4.45506440187355E17
15600	4.47235846067027E17
15700	4.48687020005824E17
15800	4.51417376970299E17
15900	4.53397256798743E17
16000	4.55556155688961E17
16100	4.56860655581191E17
16200	4.59160955320534E17
16300	4.60599812404958E17
16400	4.64145299296605E17
16500	4.66131010207067E17
16600	4.68120155935663E17
16700	4.71007154841365E17
16800	4.73323700378577E17
16900	4.77748750311925E17
17000	4.78981921598025E17
17100	4.80479608160681E17
17200	4.81129197043431E17
17300	4.82288033572805E17
17400	4.83300527087154E17
17500	4.84185773434843E17
17600	4.84818203946344E17
17700	4.85978738259916E17
17800	4.86647836660109E17
17900	4.87584579914888E17
18000	4.87544207427125E17
18100	4.88319885509802E17
18200	4.88358341043787E17
18300	4.87932242007426E17
18400	4.88693954335531E17
18500	4.89009321829445E17
18600	4.89413709417912E17
18700	4.897720615606E17
18800	4.90246905604935E17
18900	4.90518471567073E17
19000	4.90590918245901E17
