# Te	G
# K	W/(m^3K)
500	1.91578399634332E17
600	1.93529432271418E17
700	2.07567756235317E17
800	2.22176847799624E17
900	2.3410941875337E17
1000	2.53582677133914E17
1100	2.64378393451233E17
1200	2.7499506822544E17
1300	2.84337590324212E17
1400	2.91231981002165E17
1500	2.95980610367435E17
1600	2.9856315269684E17
1700	3.00147985232594E17
1800	3.01778003417519E17
1900	3.02996583677209E17
2000	3.03916146682028E17
2100	3.04123577439502E17
2200	3.04296799175112E17
2300	3.03786557061496E17
2400	3.03287227523552E17
2500	3.02349167030122E17
2600	3.01592955868025E17
2700	3.00824630347228E17
2800	2.99589170043801E17
2900	2.98843628682921E17
3000	2.97506511035409E17
3100	2.96468169697397E17
3200	2.95495499110422E17
3300	2.94452756111968E17
3400	2.93463568901121E17
3500	2.92501089525884E17
3600	2.91628114277684E17
3700	2.9075103288022E17
3800	2.89752818741794E17
3900	2.88868080713224E17
4000	2.87945116444112E17
4100	2.87170942431019E17
4200	2.86328721242108E17
4300	2.85632926638014E17
4400	2.84974141548997E17
4500	2.84296599297842E17
4600	2.83692761171081E17
4700	2.83304461669447E17
4800	2.82737281787792E17
4900	2.82307215080206E17
5000	2.81902766877944E17
5100	2.81493907737429E17
5200	2.81082758858788E17
5300	2.80725989573385E17
5400	2.80362223735218E17
5500	2.80047994748741E17
5600	2.79731854648775E17
5700	2.79430494970575E17
5800	2.7916752160686E17
5900	2.78868950480754E17
6000	2.78606624918551E17
6100	2.78363958811984E17
6200	2.78093397860684E17
6300	2.77908771261254E17
6400	2.77653269607798E17
6500	2.7746082489095E17
6600	2.77201671023331E17
6700	2.77081261307704E17
6800	2.76968821869554E17
6900	2.76812926910231E17
7000	2.76692453402239E17
7100	2.76585292111585E17
7200	2.76472775814641E17
7300	2.76383463380442E17
7400	2.76377496190786E17
7500	2.76319106532198E17
7600	2.76292177616866E17
7700	2.76247990578295E17
7800	2.76182135272491E17
7900	2.7608573890372E17
8000	2.76012405987098E17
8100	2.75922620955067E17
8200	2.75798579056949E17
8300	2.75676749653549E17
8400	2.75554920250149E17
8500	2.75458460181993E17
8600	2.75269897093983E17
8700	2.75114996103604E17
8800	2.74959693474404E17
8900	2.7482468906078E17
9000	2.74606084958602E17
9100	2.74426514312992E17
9200	2.74254598536314E17
9300	2.74082551845176E17
9400	2.73932615682633E17
9500	2.73750145165351E17
9600	2.73591123579146E17
9700	2.73555028018197E17
9800	2.73478034901918E17
9900	2.73409155999869E17
10000	2.73330088549638E17
10100	2.73173401646379E17
10200	2.73039926444885E17
10300	2.72920408016594E17
10400	2.72777984045745E17
10500	2.72573068950573E17
10600	2.7237840415606E17
10700	2.72200182710208E17
10800	2.72002553275877E17
10900	2.71774002065855E17
11000	2.71606863872265E17
11100	2.7141305525443E17
11200	2.71268885379654E17
11300	2.71025787072915E17
11400	2.70834930297174E17
11500	2.70649439185955E17
11600	2.70483229753591E17
11700	2.70317144866031E17
11800	2.70161147709874E17
11900	2.70047939871544E17
12000	2.69967021693649E17
12100	2.69889008089712E17
12200	2.69762505221134E17
12300	2.69687180854492E17
12400	2.69519044858315E17
12500	2.69355490377772E17
12600	2.69210756464693E17
12700	2.69056156261731E17
12800	2.68874737858409E17
12900	2.68762483139058E17
13000	2.68618823687441E17
13100	2.68501193520854E17
13200	2.68275356503275E17
13300	2.68121811065975E17
13400	2.67884096815317E17
13500	2.67733105756057E17
13600	2.67674469158568E17
13700	2.67628183827129E17
13800	2.67578681308344E17
13900	2.67454951088433E17
14000	2.6740047657737E17
14100	2.6735198321938E17
14200	2.67229746836001E17
14300	2.67131183828656E17
14400	2.6703036970605E17
14500	2.66929555583444E17
14600	2.66814590751874E17
14700	2.66711027101883E17
14800	2.66676472295589E17
14900	2.66885839284626E17
15000	2.67044109758597E17
15100	2.67126656073879E17
15200	2.67143054158721E17
15300	2.67181334451246E17
15400	2.67145964028236E17
15500	2.6708070979335E17
15600	2.67017230413433E17
15700	2.66894842753519E17
15800	2.66589549114578E17
15900	2.66134262100246E17
16000	2.65826826729542E17
16100	2.6551608767297E17
16200	2.65236609436406E17
16300	2.65010936796912E17
16400	2.64815277387462E17
16500	2.64877604467725E17
16600	2.6493015820292E17
16700	2.65077988035925E17
16800	2.65370700136648E17
16900	2.65558128148078E17
17000	2.65619860924486E17
17100	2.65541025859927E17
17200	2.65533595166086E17
17300	2.65375757824516E17
17400	2.65420474466543E17
17500	2.65371309328916E17
17600	2.65393563431715E17
17700	2.65434154578185E17
17800	2.65461562373783E17
17900	2.65753041658223E17
18000	2.66280048776575E17
18100	2.66723663518016E17
18200	2.66957980430977E17
18300	2.6763301633734E17
18400	2.6782512460254E17
18500	2.68254717233165E17
18600	2.68543137323208E17
18700	2.69028624767644E17
18800	2.70327752150915E17
18900	2.71708103195294E17
19000	2.72249148222304E17
19100	2.72591961145575E17
19200	2.72644963114583E17
19300	2.72765364876422E17
19400	2.72904445370779E17
19500	2.73268661959419E17
19600	2.73534824272044E17
19700	2.73833516924443E17
19800	2.73914596449373E17
19900	2.74031400768056E17
20000	2.74099128600886E17
20100	2.74397177485405E17
20200	2.74802579894872E17
20300	2.75143856310391E17
20400	2.75496812039994E17
20500	2.76096306290045E17
20600	2.76887056071139E17
20700	2.77982598620427E17
20800	2.78265931901196E17
20900	2.77910478989243E17
21000	2.78564073909133E17
21100	2.79524254757471E17
21200	2.79681416067353E17
21300	2.79884022565295E17
21400	2.79979186226674E17
21500	2.80111885857552E17
21600	2.80222835548273E17
21700	2.8035432799445E17
21800	2.80682328868469E17
21900	2.80825985508812E17
22000	2.80861084447406E17
22100	2.80925584213586E17
22200	2.81392850452263E17
22300	2.82455789781923E17
22400	2.83207432703294E17
22500	2.83955634176676E17
22600	2.84269094508557E17
22700	2.84247744991799E17
22800	2.84267628678667E17
22900	2.84858879494497E17
23000	2.85537292094818E17
