# Te	G
# K	W/(m^3K)
16200	3.38794527479313E16
16300	3.42780131788217E16
16400	3.46765736097122E16
16500	3.50059112359371E16
16600	3.55143372530202E16
16700	3.59947400046509E16
16800	3.64575319144704E16
16900	3.69203238242898E16
17000	3.73831157341093E16
17100	3.78459076439287E16
17200	3.83086995537482E16
17300	3.87531707691889E16
17400	3.92084386979057E16
17500	3.97906435754093E16
17600	4.02978470866107E16
17700	4.0805050597812E16
17800	4.13122541090134E16
17900	4.18194576202148E16
18000	4.22719689329149E16
18100	4.28550539522752E16
18200	4.3350740981407E16
18300	4.39249887060291E16
18400	4.44606196649065E16
18500	4.49665129622439E16
18600	4.55410079395186E16
18700	4.60832290343516E16
18800	4.6616671171933E16
18900	4.71011261199997E16
19000	4.7618782064711E16
19100	4.8083374279584E16
19200	4.86408015114997E16
19300	4.91377829007304E16
19400	4.97101921893581E16
19500	5.02415185843874E16
19600	5.07613067036894E16
19700	5.13213632481568E16
19800	5.18672756408186E16
19900	5.24131880334803E16
20000	5.2959100426142E16
20100	5.35050128188038E16
20200	5.40153085632734E16
20300	5.46168548720707E16
20400	5.52314211477836E16
20500	5.57686110460951E16
20600	5.65736168969296E16
20700	5.72482942937847E16
20800	5.79229716906398E16
20900	5.85736148061826E16
21000	5.93034293372729E16
21100	6.00015631892689E16
21200	6.06639320658904E16
21300	6.14055188337403E16
21400	6.21142899295558E16
21500	6.28230610253712E16
21600	6.35318321211866E16
21700	6.42406032170021E16
21800	6.49493743128175E16
21900	6.55747090344099E16
22000	6.63638804199144E16
22100	6.70504797377396E16
22200	6.77106207801461E16
22300	6.84363569042806E16
22400	6.90784549514298E16
22500	6.9720552998579E16
22600	7.03626510457282E16
22700	7.09644892148077E16
22800	7.16044325177188E16
22900	7.22204834584154E16
23000	7.2836534399112E16
23100	7.34453410643007E16
23200	7.40476653932756E16
23300	7.46123070439217E16
23400	7.52054847488654E16
23500	7.57675690865241E16
23600	7.63206711383838E16
23700	7.68401344531124E16
23800	7.74005522596558E16
23900	7.79340997549788E16
24000	7.84676472503016E16
24100	7.89159641933844E16
24200	7.96057605496551E16
24300	8.01829892947425E16
24400	8.07245347880142E16
24500	8.13649271226952E16
24600	8.19603428872589E16
24700	8.2523226373151E16
24800	8.31709738198944E16
24900	8.3862854292293E16
25000	8.44519137458572E16
25100	8.50957639087715E16
25200	8.56310950935119E16
25300	8.63505442822207E16
25400	8.69779434397917E16
25500	8.76053425973627E16
25600	8.82039251495484E16
25700	8.88515852978489E16
25800	8.94810736082705E16
25900	9.00768184869654E16
26000	9.05939395493345E16
26100	9.12952216954789E16
26200	9.19305455664527E16
26300	9.25641794466247E16
26400	9.31361878718912E16
26500	9.38144536242815E16
26600	9.43836697378278E16
26700	9.50703981645465E16
26800	9.56920005809748E16
26900	9.63136029974031E16
27000	9.69140473989997E16
27100	9.76080572514612E16
27200	9.82521141934664E16
27300	9.89356784354162E16
27400	9.96009248255124E16
27500	1.00192560657039E17
27600	1.008886718106E17
27700	1.01696250780578E17
27800	1.02410190523903E17
27900	1.03124130267229E17
28000	1.03755087592745E17
28100	1.0455119794272E17
28200	1.05242233151553E17
28300	1.05982156980885E17
28400	1.06728556476781E17
28500	1.0748593993295E17
28600	1.08157650801623E17
28700	1.08859065031113E17
28800	1.09581701403684E17
28900	1.1034216886005E17
29000	1.11059035405066E17
29100	1.11775901950082E17
29200	1.12471846697285E17
29300	1.13233918500896E17
29400	1.13971568850865E17
29500	1.14689037875284E17
29600	1.15330184058416E17
29700	1.16136510331314E17
29800	1.16908391244154E17
29900	1.17638794527005E17
30000	1.18608617031689E17
