# Te	G
# K	W/(m^3K)
700	2.12532446557834E16
800	2.60111187954063E16
900	2.79328154420724E16
1000	2.98545120887385E16
1100	3.17762087354047E16
1200	3.36979053820708E16
1300	3.56196020287369E16
1400	3.7541298675403E16
1500	3.94629953220691E16
1600	4.0981972681908E16
1700	4.25568879035779E16
1800	4.46488519949505E16
1900	4.73510499763105E16
2000	4.97524102769837E16
2100	5.20214348232697E16
2200	5.50171245259786E16
2300	5.79492906847904E16
2400	6.15852402415107E16
2500	6.45777066227635E16
2600	6.78111452142921E16
2700	7.17755003843321E16
2800	7.51455511494133E16
2900	7.89354089004661E16
3000	8.23318556232489E16
3100	8.59306206410759E16
3200	8.91415818516618E16
3300	9.23412056721317E16
3400	9.54358091339536E16
3500	9.82057915867261E16
3600	1.01113565240222E17
3700	1.03629843859802E17
3800	1.06400024525318E17
3900	1.08771662737076E17
4000	1.11184252152703E17
4100	1.13331702404232E17
4200	1.1525770497768E17
4300	1.1714695973038E17
4400	1.18745094885666E17
4500	1.20702065544736E17
4600	1.22334999084583E17
4700	1.23950259348095E17
4800	1.25535912526182E17
4900	1.27091951077859E17
5000	1.28557221467111E17
5100	1.29975013138968E17
5200	1.31651005517114E17
5300	1.33165198078494E17
5400	1.34679390639874E17
5500	1.36045818814465E17
5600	1.37701046384764E17
5700	1.39466011020274E17
5800	1.40994393609266E17
5900	1.42383071627053E17
6000	1.44059203135923E17
6100	1.45559439236569E17
6200	1.46972372854052E17
6300	1.48403300400551E17
6400	1.49552629277577E17
6500	1.50732246346686E17
6600	1.51893701245841E17
6700	1.5305230846546E17
6800	1.53886069623981E17
6900	1.55297345525845E17
7000	1.56391939968964E17
7100	1.5748471105304E17
7200	1.58518986794487E17
7300	1.596834509863E17
7400	1.60994056688975E17
7500	1.62210989316535E17
7600	1.63404142718815E17
7700	1.64206320302344E17
7800	1.65267830642183E17
7900	1.66417153022985E17
8000	1.67391188043582E17
8100	1.68482789583045E17
8200	1.69422235645108E17
8300	1.70465310854769E17
8400	1.71432142718086E17
8500	1.72370727280741E17
8600	1.73577607658568E17
8700	1.74615745464634E17
8800	1.75774604665645E17
8900	1.76782191056502E17
9000	1.77743946515867E17
9100	1.78785256332409E17
9200	1.79747576381885E17
9300	1.80681571562796E17
9400	1.81697901321492E17
9500	1.82682511486407E17
9600	1.83736520568034E17
9700	1.84723905294503E17
9800	1.85692199717136E17
9900	1.86779095221504E17
10000	1.87429406965046E17
10100	1.88127858086228E17
10200	1.88810239452865E17
10300	1.8961480105532E17
10400	1.9033404214336E17
10500	1.91094213162715E17
10600	1.91804198832588E17
10700	1.92420439463237E17
10800	1.92913540566268E17
10900	1.93202144687653E17
11000	1.93488681993114E17
11100	1.93734165084037E17
11200	1.94170453447989E17
11300	1.94840867347029E17
11400	1.95713564984354E17
11500	1.96524543019285E17
11600	1.97478800633092E17
11700	1.98393447297618E17
11800	1.99314284519604E17
11900	2.00477395616258E17
12000	2.01754081223517E17
12100	2.02875355130866E17
12200	2.03816162787424E17
12300	2.04574884976665E17
12400	2.05465296391074E17
12500	2.06204631070287E17
12600	2.0678987261503E17
12700	2.07507633255953E17
12800	2.08185506384157E17
12900	2.08820002105832E17
13000	2.09785105951325E17
13100	2.10711571518346E17
13200	2.12011505248415E17
13300	2.13071941490828E17
13400	2.14030845054525E17
13500	2.15217271188455E17
13600	2.16265336896129E17
13700	2.17296363610635E17
13800	2.18187650449804E17
13900	2.18749039437037E17
14000	2.19376855004121E17
14100	2.20048011002605E17
14200	2.20531164417503E17
14300	2.20943933352602E17
14400	2.21262654350213E17
14500	2.21501522099124E17
14600	2.22075984714517E17
14700	2.23341552316758E17
14800	2.2435906103973E17
14900	2.25357943919572E17
15000	2.26425624091561E17
15100	2.27591147782806E17
15200	2.2869515617678E17
15300	2.29717767772203E17
15400	2.30281700418524E17
15500	2.31303629708163E17
15600	2.32108198904611E17
15700	2.32873264781683E17
15800	2.33609804768035E17
15900	2.3439155105309E17
16000	2.35130884280656E17
16100	2.3631811746263E17
16200	2.37430501295576E17
16300	2.38494597263403E17
16400	2.39934836153441E17
16500	2.41077074654607E17
16600	2.42323319893523E17
16700	2.43474424417119E17
16800	2.4494979684367E17
16900	2.4630815140988E17
17000	2.47613333182284E17
17100	2.49200474985549E17
17200	2.50969304424297E17
17300	2.5243188211187E17
17400	2.52896182491598E17
17500	2.53081710507971E17
17600	2.53424175274578E17
17700	2.53867295181036E17
17800	2.54212939287098E17
17900	2.54629364580355E17
18000	2.55096389893675E17
18100	2.56444368336785E17
18200	2.57336517849712E17
18300	2.58731563625801E17
18400	2.60256144012259E17
18500	2.61737899405088E17
18600	2.630631049294E17
18700	2.64832531675451E17
18800	2.66156849056213E17
18900	2.67223308564538E17
19000	2.68052366393948E17
19100	2.68550220729325E17
19200	2.68208413228487E17
19300	2.6808347406757E17
19400	2.67639737268017E17
19500	2.675162268051E17
19600	2.67386806406475E17
19700	2.67897746706066E17
19800	2.68209044773597E17
19900	2.68699410151308E17
20000	2.69982252566554E17
