# Te	G
# K	W/(m^3K)
500	2.63711810701801E16
600	2.7496356700606E16
700	2.86215323310319E16
800	2.97467079614577E16
900	3.08718835918836E16
1000	3.19970592223095E16
1100	3.31222348527354E16
1200	3.42474104831613E16
1300	3.53725861135872E16
1400	3.6240413145721E16
1500	3.7040909911646E16
1600	3.76100279050586E16
1700	3.78209271892806E16
1800	3.79412653350058E16
1900	3.81648951135051E16
2000	3.83767559370523E16
2100	3.90720729692164E16
2200	4.03929577454078E16
2300	4.14561850694347E16
2400	4.30474143958657E16
2500	4.4440125472957E16
2600	4.56889437268853E16
2700	4.73509916807621E16
2800	4.8701451288597E16
2900	5.03284111420202E16
3000	5.2074466322401E16
3100	5.35055254162802E16
3200	5.50574325861598E16
3300	5.6850730931119E16
3400	5.84488272948705E16
3500	6.01565029155234E16
3600	6.14291190414977E16
3700	6.34263767184985E16
3800	6.49028118998249E16
3900	6.66517033317301E16
4000	6.8183980994007E16
4100	6.96135509845951E16
4200	7.13414238588764E16
4300	7.2825771564129E16
4400	7.41048419659943E16
4500	7.57616243605864E16
4600	7.71457600287889E16
4700	7.83488945809012E16
4800	7.97748432086462E16
4900	8.09229714878676E16
5000	8.21457136831919E16
5100	8.33582012221709E16
5200	8.45145300725598E16
5300	8.54496541530735E16
5400	8.66503632850003E16
5500	8.76991154166934E16
5600	8.86725403567881E16
5700	8.96673764317274E16
5800	9.06349320330431E16
5900	9.16147413762772E16
6000	9.25288502920809E16
6100	9.33583596037426E16
6200	9.42212463240332E16
6300	9.49094759521898E16
6400	9.58220035526052E16
6500	9.64507802263796E16
6600	9.7232227511189E16
6700	9.79077506542442E16
6800	9.85065141480688E16
6900	9.91254405085627E16
7000	9.97194678580432E16
7100	1.00256289818384E17
7200	1.00810927072478E17
7300	1.01320126306675E17
7400	1.01789217071118E17
7500	1.02329327652095E17
7600	1.02787697241854E17
7700	1.03207080777145E17
7800	1.03664689227263E17
7900	1.0408491338601E17
8000	1.04508511583395E17
8100	1.04907287259836E17
8200	1.05254995437964E17
8300	1.05604484722204E17
8400	1.05940478395062E17
8500	1.06294158052976E17
8600	1.0657361315313E17
8700	1.06972854793405E17
8800	1.07269747613454E17
8900	1.07594601928476E17
9000	1.07900255603831E17
