# Te	G
# K	W/(m^3K)
900	2.93363396292486E17
1000	2.95391568799485E17
1100	2.96603716307773E17
1200	3.0044406180518E17
1300	3.0378274474827E17
1400	3.06622218029877E17
1500	3.09701985535346E17
1600	3.11229442082034E17
1700	3.13302858491068E17
1800	3.15081377196165E17
1900	3.15515215792001E17
2000	3.16141221629658E17
2100	3.16540977100269E17
2200	3.16525321973818E17
2300	3.17002569807572E17
2400	3.17925777600696E17
2500	3.18644730981506E17
2600	3.19608986103029E17
2700	3.19932028831511E17
2800	3.21140813954925E17
2900	3.22139686882561E17
3000	3.23073102918972E17
3100	3.24338136068902E17
3200	3.25317608167868E17
3300	3.26688660274915E17
3400	3.27847693816526E17
3500	3.29450716190608E17
3600	3.30745297407804E17
3700	3.32284300575539E17
3800	3.33762745984708E17
3900	3.3516374548832E17
4000	3.3666283795356E17
4100	3.38646637680061E17
4200	3.40214261512222E17
4300	3.42213236255881E17
4400	3.43913788462604E17
4500	3.45494199854636E17
4600	3.46783345764091E17
4700	3.48342818354715E17
4800	3.49577609882782E17
4900	3.5104274019891E17
5000	3.52097094677674E17
5100	3.53702959388598E17
5200	3.54930903575306E17
5300	3.56550187505661E17
5400	3.57837835938141E17
5500	3.59360424150055E17
5600	3.60708977725324E17
5700	3.62130090638428E17
5800	3.63807709460209E17
5900	3.65041638796103E17
6000	3.66261557613945E17
6100	3.67464375456706E17
6200	3.68694803475893E17
6300	3.69776198160313E17
6400	3.70928992860998E17
6500	3.72233235875048E17
6600	3.73366383307474E17
6700	3.74422474954846E17
6800	3.75686388145234E17
6900	3.76879692389354E17
7000	3.77943189291878E17
7100	3.79139301510384E17
7200	3.80247006331709E17
7300	3.81240875903242E17
7400	3.82138413207688E17
7500	3.83254663119624E17
7600	3.84241029388604E17
7700	3.85248660466149E17
7800	3.86260001885092E17
7900	3.87217589823657E17
8000	3.88225187881831E17
8100	3.89237817116962E17
8200	3.90118889601681E17
8300	3.91277484876512E17
8400	3.92236476085911E17
8500	3.93170293654412E17
8600	3.94275365714432E17
8700	3.95266992454979E17
8800	3.96047208159922E17
8900	3.97308396828553E17
9000	3.9831189342624E17
9100	3.99213329318984E17
9200	4.00222738979694E17
9300	4.01158071013144E17
9400	4.02163156614699E17
9500	4.03127469954229E17
9600	4.04166599170661E17
9700	4.05298777971324E17
9800	4.06282732377859E17
9900	4.07292809525167E17
10000	4.08433424719774E17
10100	4.0943133266945E17
10200	4.10493285896935E17
10300	4.11384123797342E17
10400	4.12389721000739E17
10500	4.13229447324003E17
10600	4.14254316712774E17
10700	4.15165207248883E17
10800	4.16088462600029E17
10900	4.16887349260177E17
11000	4.17757140190367E17
11100	4.18663541760064E17
11200	4.19484871501035E17
11300	4.20462433353783E17
11400	4.21232219472368E17
11500	4.2207548528534E17
11600	4.22872911246969E17
11700	4.23596626400394E17
11800	4.24382120315197E17
11900	4.25188462580746E17
12000	4.25985536688658E17
12100	4.26737797046883E17
12200	4.2745034864347E17
12300	4.28223503937626E17
12400	4.29158040308916E17
12500	4.30003386718061E17
12600	4.30848733127207E17
12700	4.31657840611892E17
12800	4.32477948060386E17
12900	4.33428172076973E17
13000	4.34293180288851E17
13100	4.35146252975607E17
13200	4.35848644402054E17
13300	4.36765629419356E17
13400	4.3759196848633E17
13500	4.38364107426325E17
13600	4.39171768642681E17
13700	4.39874886512156E17
13800	4.4070770297141E17
13900	4.41467344267873E17
14000	4.42151077594394E17
14100	4.42947060488105E17
14200	4.43522501309224E17
14300	4.44482106995458E17
14400	4.45200678583966E17
14500	4.46039211698562E17
14600	4.46824919988935E17
14700	4.47544846016294E17
14800	4.48303185027319E17
14900	4.49062003409E17
15000	4.49804934384193E17
15100	4.50488106540806E17
15200	4.51174899807617E17
15300	4.5191146148998E17
15400	4.52511201259413E17
15500	4.53177897615315E17
15600	4.53843788998777E17
15700	4.54430610634899E17
15800	4.55144896683742E17
15900	4.55792360708436E17
16000	4.56388991408447E17
16100	4.5700106637628E17
16200	4.57552846071919E17
16300	4.58211327250404E17
16400	4.58813756355755E17
16500	4.59375630775544E17
16600	4.6002000970564E17
16700	4.60547682897139E17
16800	4.61071828351686E17
16900	4.6169088091814E17
17000	4.62253317462157E17
17100	4.62795859224756E17
17200	4.63233096967761E17
17300	4.63914497175373E17
17400	4.64480639618581E17
17500	4.65024504711987E17
17600	4.65587992106905E17
17700	4.66082723667015E17
17800	4.66622702941888E17
17900	4.6715564745187E17
18000	4.67619117454122E17
18100	4.68063597463778E17
18200	4.68426352054802E17
18300	4.68883179240525E17
18400	4.69284448369973E17
18500	4.69663042699392E17
18600	4.69942319182522E17
18700	4.70274181212692E17
18800	4.7056252017335E17
18900	4.70850859134007E17
19000	4.71157669777683E17
19100	4.71453583957221E17
19200	4.71747591160668E17
19300	4.72099872656335E17
19400	4.72389550752104E17
19500	4.72597189154611E17
19600	4.72950328063978E17
19700	4.73308809628714E17
19800	4.73552805532679E17
19900	4.73992373598839E17
20000	4.74313993633713E17
20100	4.74649937387642E17
20200	4.7503891228569E17
20300	4.7535415848061E17
20400	4.75747809842036E17
20500	4.76080718743114E17
20600	4.76439210043987E17
20700	4.76782700019326E17
20800	4.77025599015371E17
20900	4.773649604912E17
21000	4.77585613371543E17
21100	4.77804766496931E17
21200	4.77944071899619E17
21300	4.78211915475383E17
21400	4.78473694337136E17
21500	4.78631860826603E17
21600	4.78755729972144E17
21700	4.78766511878231E17
21800	4.78963687436124E17
21900	4.79003663766E17
22000	4.79132641309276E17
22100	4.79338255046661E17
22200	4.79334846390577E17
22300	4.79396282504895E17
22400	4.79483775942411E17
22500	4.79618303752943E17
22600	4.79863986654245E17
22700	4.80048013023512E17
22800	4.80193047231679E17
22900	4.80215637049257E17
23000	4.79929459189081E17
23100	4.7991164789768E17
23200	4.79185557672705E17
23300	4.79184235761383E17
23400	4.79223293117859E17
23500	4.78980330215799E17
23600	4.78772774339981E17
23700	4.7862397672802E17
23800	4.78503397394372E17
23900	4.78334870576286E17
24000	4.78298663670469E17
24100	4.78329326432008E17
24200	4.78387741263348E17
24300	4.78447622190867E17
24400	4.78387318497642E17
24500	4.783079151758E17
24600	4.78205437903382E17
24700	4.78185667874733E17
24800	4.78050944479464E17
24900	4.78092667463827E17
25000	4.77696111540572E17
