# Te	G
# K	W/(m^3K)
500	7.56810466912532E16
600	8.22447503337694E16
700	8.69739672604569E16
800	1.03885680826718E17
900	1.19152111066238E17
1000	1.35591215742352E17
1100	1.51447989807875E17
1200	1.6782961272148E17
1300	1.83323046200813E17
1400	1.95685327868027E17
1500	2.05008805838258E17
1600	2.13991033020175E17
1700	2.21113429951018E17
1800	2.27022745058703E17
1900	2.31810978825357E17
2000	2.34803901066746E17
2100	2.37097646275886E17
2200	2.39343717888135E17
2300	2.41603016331639E17
2400	2.43559267903187E17
2500	2.45453626213904E17
2600	2.47053144224713E17
2700	2.4865626083899E17
2800	2.49669216664464E17
2900	2.50975883107557E17
3000	2.51924285730769E17
3100	2.53248304122229E17
3200	2.54260610720868E17
3300	2.55523194019825E17
3400	2.56979938918691E17
3500	2.58086817071515E17
3600	2.59418282313714E17
3700	2.60755640521785E17
3800	2.62246630531511E17
3900	2.63472721694433E17
4000	2.64970373364679E17
4100	2.66322229022777E17
4200	2.67702705723217E17
4300	2.69313521586552E17
4400	2.70736120147242E17
4500	2.72003371946066E17
4600	2.73781099448145E17
4700	2.75051530234053E17
4800	2.76644640691968E17
4900	2.78002202292089E17
5000	2.79409455921208E17
5100	2.80968466967099E17
5200	2.82118656632219E17
5300	2.83619678469194E17
5400	2.84977791605441E17
5500	2.86305300273757E17
5600	2.87376036348293E17
5700	2.88806932467359E17
5800	2.89947437645848E17
5900	2.91053214973756E17
6000	2.92261601131737E17
6100	2.93263781202843E17
6200	2.94325049003502E17
6300	2.95485744352115E17
6400	2.96448247306019E17
6500	2.97652816460265E17
6600	2.98605427600254E17
6700	2.99599500130234E17
6800	3.00461416124168E17
6900	3.01335917512225E17
7000	3.02193688431895E17
7100	3.029124519585E17
7200	3.03585967179665E17
7300	3.04312952180645E17
7400	3.0492609513921E17
7500	3.05462821088969E17
7600	3.05986547556758E17
7700	3.06541184793555E17
7800	3.07024039383144E17
7900	3.07468788381803E17
8000	3.07935329232162E17
8100	3.08312771738415E17
8200	3.08695829027022E17
8300	3.09068754119734E17
8400	3.0936760828482E17
8500	3.09625347402138E17
8600	3.099011712514E17
8700	3.10152607009992E17
8800	3.10382186847348E17
8900	3.10542398574746E17
9000	3.10693398002789E17
9100	3.10807935069463E17
9200	3.10903787428295E17
9300	3.10969128826446E17
9400	3.11056552931625E17
9500	3.11104371011503E17
9600	3.11140968786769E17
9700	3.11197144134308E17
9800	3.11200478892803E17
9900	3.1117501881633E17
10000	3.11094138866737E17
10100	3.10971820245263E17
10200	3.10868616896412E17
10300	3.10745998883205E17
10400	3.10623093638589E17
10500	3.10410609239415E17
10600	3.10236032413102E17
10700	3.10020804920869E17
10800	3.09766918655593E17
10900	3.09450402948119E17
11000	3.09151002089894E17
11100	3.08877084505771E17
11200	3.08641395748323E17
11300	3.08305055833126E17
11400	3.08015283771208E17
11500	3.07774571263442E17
11600	3.07334959171502E17
11700	3.06975458926415E17
11800	3.06650029002329E17
11900	3.06211222707898E17
12000	3.05874308421928E17
12100	3.05391439593415E17
12200	3.0499450292121E17
12300	3.04547688403555E17
12400	3.04155749559017E17
12500	3.03716053377811E17
12600	3.03301390332682E17
12700	3.0290277864968E17
12800	3.02498013091335E17
12900	3.02074909245719E17
13000	3.01563943002006E17
13100	3.01151815167201E17
13200	3.0060973569503E17
13300	3.00124491804966E17
13400	2.99641693232407E17
13500	2.99132536772426E17
13600	2.9875958270043E17
13700	2.98108401872174E17
13800	2.97587261232073E17
13900	2.97097125164095E17
14000	2.96566817922382E17
14100	2.96030670063194E17
14200	2.95564002228297E17
14300	2.94974493765868E17
14400	2.94511706527043E17
14500	2.93924615288332E17
14600	2.93447346832329E17
14700	2.92949855793354E17
14800	2.92500655492957E17
14900	2.92039494938415E17
15000	2.91667262096946E17
15100	2.91225550625779E17
15200	2.90665094713565E17
15300	2.89951783698075E17
15400	2.89433334422256E17
15500	2.88855708897143E17
15600	2.88328421379971E17
15700	2.87837376393594E17
15800	2.87290705284121E17
15900	2.86955727218363E17
16000	2.86452106188983E17
16100	2.8613747832643E17
16200	2.85706667907179E17
16300	2.85534547228307E17
16400	2.85055350773308E17
16500	2.84977107519869E17
16600	2.84692797817011E17
16700	2.84575062179644E17
16800	2.8432252970195E17
16900	2.83991855593322E17
17000	2.83715298266633E17
17100	2.83436165847074E17
17200	2.83269578595387E17
17300	2.8290260310295E17
17400	2.82789719734409E17
17500	2.8255954580267E17
17600	2.82469694937437E17
17700	2.8241076406361E17
17800	2.82398991628224E17
17900	2.82067381421143E17
18000	2.82229538785318E17
18100	2.82146225318451E17
18200	2.82043324074564E17
18300	2.8223826036866E17
18400	2.82355762022523E17
18500	2.82453747100608E17
18600	2.82499341261446E17
18700	2.83346075548557E17
18800	2.84171898931898E17
18900	2.83930710341076E17
19000	2.83713041355131E17
19100	2.83391736057747E17
19200	2.83134110250053E17
19300	2.82879114266792E17
19400	2.82602982662928E17
19500	2.82374818506688E17
19600	2.82168050644496E17
19700	2.8186473867377E17
19800	2.81614136898215E17
19900	2.81377259936119E17
20000	2.81210150589317E17
