# Te	G
# K	W/(m^3K)
27600	6.26627950675648E16
27700	6.2830313700961E16
27800	6.29447286763167E16
27900	6.31076324150251E16
28000	6.33363931117433E16
28100	6.34976187136168E16
28200	6.36743692961405E16
28300	6.38175242132961E16
28400	6.41065598256107E16
28500	6.43148514424308E16
28600	6.46825195874195E16
28700	6.49114278872795E16
28800	6.5173842863174E16
28900	6.54869907673627E16
29000	6.55827509460273E16
29100	6.56969585931109E16
29200	6.5790177085878E16
29300	6.58811563006189E16
29400	6.59702456953418E16
29500	6.6072359391792E16
29600	6.61719140329162E16
29700	6.62711145853386E16
29800	6.63824242487887E16
29900	6.64520247547044E16
30000	6.66125450902412E16
