#Te	G
#K	W/(m^3K)
700	2.86874637170761E15
800	3.06486629367555E15
900	3.26098621564348E15
1000	3.45710613761141E15
1100	3.65322605957935E15
1200	3.84934598154728E15
1300	4.04546590351521E15
1400	4.24158582548315E15
1500	4.43770574745108E15
1600	4.63382566941901E15
1700	4.82994559138694E15
1800	5.0086959591633E15
1900	5.07115388605064E15
2000	5.11716059099846E15
2100	5.11526365025844E15
2200	5.11221717541047E15
2300	5.07532454392216E15
2400	4.96678232962366E15
2500	5.28555479166436E15
2600	5.49558525751688E15
2700	5.44892387199938E15
2800	5.39675844886557E15
2900	5.43279550805674E15
3000	5.48923223650384E15
3100	5.54928984005298E15
3200	5.71309191975948E15
3300	5.84376560384082E15
3400	5.98511973897651E15
3500	6.16758668257404E15
3600	6.4040644549482E15
3700	6.58630866951847E15
3800	6.87151572242795E15
3900	7.13683942682288E15
4000	7.36970520013629E15
4100	7.64048783570741E15
4200	7.88074881321163E15
4300	8.11810488365275E15
4400	8.37559709119072E15
4500	8.60134135649654E15
4600	8.8868549573452E15
4700	9.09135338469739E15
4800	9.34546946774382E15
4900	9.61324205874558E15
5000	9.84977692010314E15
5100	1.01040285793027E16
5200	1.02952376791224E16
5300	1.05516803272885E16
5400	1.07998523742629E16
5500	1.10042211174403E16
5600	1.12384972562232E16
5700	1.14286961626471E16
5800	1.16457841078184E16
5900	1.18717829599988E16
6000	1.20529322127697E16
6100	1.22700273965751E16
6200	1.24558556502819E16
6300	1.26607118185406E16
6400	1.28391903022208E16
6500	1.3036105339726E16
6600	1.32206615146011E16
6700	1.33858607184454E16
6800	1.35365525470905E16
6900	1.37345314167116E16
7000	1.38952110597037E16
7100	1.40387386564418E16
7200	1.42116110911752E16
7300	1.43561432305702E16
7400	1.4506110584871E16
7500	1.46309356530393E16
7600	1.4800621840127E16
7700	1.4928693007224E16
7800	1.50629304284265E16
7900	1.52061768511809E16
8000	1.53295557453402E16
8100	1.54612371200537E16
8200	1.55789378441675E16
8300	1.56862433835845E16
8400	1.58191510741895E16
8500	1.59331991322038E16
8600	1.60415505841294E16
8700	1.61467625584874E16
8800	1.62504194721223E16
8900	1.63513384964381E16
9000	1.64423819973207E16
9100	1.65414074682901E16
9200	1.66334050520892E16
9300	1.67184037340126E16
9400	1.68137779995466E16
9500	1.69011040759391E16
9600	1.69760801651949E16
9700	1.70639687560055E16
9800	1.71440921199519E16
9900	1.72156095642748E16
10000	1.72904531334432E16
10100	1.73701326990226E16
10200	1.7438861171788E16
10300	1.7506459446776E16
10400	1.7558991793392E16
10500	1.76265542792174E16
10600	1.76851294648048E16
10700	1.77378814992719E16
10800	1.77916778117114E16
10900	1.78472225977642E16
11000	1.78989435840205E16
11100	1.79499392888482E16
11200	1.7996426767854E16
11300	1.80419955487026E16
11400	1.80880448894516E16
11500	1.81321798850107E16
11600	1.81714581707169E16
11700	1.82157387174025E16
11800	1.82530037618259E16
11900	1.82894110784176E16
12000	1.83232040640095E16
12100	1.83560771758854E16
12200	1.83804535622193E16
12300	1.84125821460131E16
12400	1.84407804337813E16
12500	1.84678602192504E16
12600	1.84949474879593E16
12700	1.85210741710395E16
12800	1.85434168147601E16
12900	1.85631459521992E16
13000	1.85820099971407E16
13100	1.86004587851284E16
13200	1.86162344604565E16
13300	1.863281877058E16
13400	1.86488568901778E16
13500	1.86648950097756E16
13600	1.86813383803245E16
13700	1.86969589966862E16
13800	1.87080032815028E16
13900	1.87216721706595E16
14000	1.87315136045659E16
14100	1.87410175200943E16
14200	1.87475206014936E16
14300	1.87504528753353E16
14400	1.87560350750313E16
14500	1.87584484648185E16
14600	1.87609656113126E16
14700	1.87634556524173E16
14800	1.87659093174352E16
14900	1.87680653804364E16
15000	1.87691656131224E16
15100	1.87704783913173E16
15200	1.87706385550804E16
15300	1.87717728066601E16
15400	1.87700134123484E16
15500	1.8766046692185E16
15600	1.8761888492678E16
15700	1.87577865092194E16
15800	1.87530460055248E16
15900	1.87483107168265E16
16000	1.87438598010843E16
16100	1.87378048600611E16
16200	1.87343618768743E16
16300	1.87234011804241E16
16400	1.87164534497551E16
16500	1.87034698956423E16
16600	1.86914861376993E16
16700	1.86798633443806E16
16800	1.86671844683568E16
16900	1.86520851592348E16
17000	1.86372184876951E16
17100	1.86209066695866E16
17200	1.86027452097686E16
17300	1.85855646849443E16
17400	1.85683841601199E16
17500	1.85539806547211E16
17600	1.85324839984285E16
17700	1.8514678870402E16
17800	1.84981733599255E16
17900	1.84778197078539E16
18000	1.84594040049903E16
18100	1.84420894797276E16
18200	1.8422199523366E16
18300	1.84048174421427E16
18400	1.83841158974606E16
18500	1.83660981189825E16
18600	1.83459599095882E16
18700	1.83257937762204E16
18800	1.83002651038202E16
18900	1.82785570271407E16
19000	1.82573867276359E16
19100	1.82339307698675E16
19200	1.82113507082854E16
19300	1.81914696963622E16
19400	1.81710880677779E16
19500	1.814156815706E16
19600	1.81188434541708E16
19700	1.80945255440335E16
19800	1.80711720299967E16
19900	1.8047135670669E16
20000	1.80226427071262E16
20100	1.79956692233502E16
20200	1.79713005064253E16
20300	1.79435899602084E16
20400	1.79179189464762E16
20500	1.78942091019143E16
20600	1.78627947420569E16
20700	1.78351440954967E16
20800	1.78098222568078E16
20900	1.77781812394255E16
21000	1.77490283407615E16
21100	1.7726305767525E16
21200	1.7690073163738E16
21300	1.76603366676388E16
21400	1.76297490715718E16
21500	1.76030003744322E16
21600	1.75760499396284E16
21700	1.75321209635105E16
21800	1.74982509207923E16
21900	1.74651726982585E16
22000	1.74359452910957E16
22100	1.74024589440069E16
22200	1.73611374623256E16
22300	1.73278503643301E16
22400	1.72919508570163E16
22500	1.72624084786985E16
22600	1.72278342107527E16
22700	1.71879895453388E16
22800	1.715612202171E16
22900	1.71159413559632E16
23000	1.7072389520632E16
23100	1.70423219302629E16
23200	1.69922631190197E16
23300	1.69660502849353E16
23400	1.69134796030669E16
23500	1.68514013499786E16
23600	1.68294441322434E16
23700	1.6787446745459E16
23800	1.67650424812864E16
23900	1.67414948556584E16
24000	1.67214368880034E16
24100	1.67055145518414E16
24200	1.66829059273882E16
24300	1.66611990745238E16
24400	1.66412964530433E16
24500	1.66228670976751E16
24600	1.65964452378205E16
24700	1.65783971404995E16
24800	1.65531727311183E16
24900	1.65343103741441E16
25000	1.65177051173664E16
