# Te	G
# K	W/(m^3K)
600	5.81327207834134E15
700	6.73040373275542E15
800	7.30637106146689E15
900	8.25337449828552E15
1000	9.40717338348163E15
1100	1.12285946557483E16
1200	1.24172500335054E16
1300	1.34428183395499E16
1400	1.42385012468628E16
1500	1.48214797737983E16
1600	1.53692707264547E16
1700	1.57080353640507E16
1800	1.6048086074328E16
1900	1.62832884674278E16
2000	1.6421174947899E16
2100	1.6468432724797E16
2200	1.64920024532798E16
2300	1.65001476338118E16
2400	1.65025192522654E16
2500	1.64679571485809E16
2600	1.64002019336561E16
2700	1.63277015069469E16
2800	1.62427270440533E16
2900	1.61707705646355E16
3000	1.61056598751822E16
3100	1.6045418134684E16
3200	1.59680581551619E16
3300	1.59176191404167E16
3400	1.58815892822973E16
3500	1.58351182325434E16
3600	1.58033156073699E16
3700	1.58068987000116E16
3800	1.58046203086881E16
3900	1.58011125311683E16
4000	1.58223973054138E16
4100	1.58415029203546E16
4200	1.58918129099208E16
4300	1.59706490909019E16
4400	1.60437992571514E16
4500	1.61261845968818E16
4600	1.62345209432561E16
4700	1.63173011796408E16
4800	1.64350753879354E16
4900	1.65715971575872E16
5000	1.67157548045635E16
5100	1.68376929683053E16
5200	1.70146795246908E16
5300	1.72335711757589E16
5400	1.7399348928951E16
5500	1.75974915686882E16
5600	1.78413274356588E16
5700	1.80034110476346E16
5800	1.82564144389018E16
5900	1.8429167984294E16
6000	1.86840345856315E16
6100	1.88506875867022E16
6200	1.90563404291871E16
6300	1.93078745401541E16
6400	1.95425023451296E16
6500	1.97312263329681E16
6600	1.99664002106065E16
6700	2.01993701361813E16
6800	2.03983540309205E16
6900	2.06860257569521E16
7000	2.09030201011683E16
7100	2.11380921364588E16
7200	2.13502848493229E16
7300	2.16321689223845E16
7400	2.18470990663658E16
7500	2.21237686377371E16
7600	2.23960689553645E16
7700	2.26393041355033E16
7800	2.28361835819611E16
7900	2.3227044709881E16
8000	2.34074015923549E16
8100	2.37329442542882E16
8200	2.40077141127947E16
8300	2.42510823876865E16
8400	2.45594713875417E16
8500	2.48541993820755E16
8600	2.51636775611079E16
8700	2.54162928216385E16
8800	2.56626087489654E16
8900	2.59662359273614E16
9000	2.62094676238031E16
9100	2.65035375638616E16
9200	2.68293811926223E16
9300	2.69478196899175E16
9400	2.73709464738102E16
9500	2.76120931824856E16
9600	2.78808041270552E16
9700	2.82181785562804E16
9800	2.84344222498906E16
9900	2.87506016662442E16
10000	2.90525314310959E16
10100	2.93846126077362E16
10200	2.95796901751458E16
10300	2.99083040694963E16
10400	3.02504440360692E16
10500	3.0518030816658E16
10600	3.08220615177377E16
10700	3.11374778254592E16
10800	3.13578861069115E16
10900	3.15950689168395E16
11000	3.19866234221901E16
11100	3.21327416576762E16
11200	3.24950070127408E16
11300	3.2810869548445E16
11400	3.31239951312423E16
11500	3.33844906811104E16
11600	3.36252625962629E16
11700	3.39959434232987E16
11800	3.42582378266166E16
11900	3.45925745687667E16
12000	3.48571257075011E16
12100	3.51255646427737E16
12200	3.54534779825199E16
12300	3.57603031440314E16
12400	3.60705089777201E16
12500	3.62141208463872E16
12600	3.66193928837747E16
12700	3.69484008933802E16
12800	3.71397373047901E16
12900	3.75551976273363E16
13000	3.78696994557659E16
13100	3.80261162657443E16
13200	3.84325358455452E16
13300	3.8719072404551E16
13400	3.89340832633769E16
13500	3.93335925776566E16
13600	3.95296883067108E16
13700	3.98475859680196E16
13800	4.01447133316343E16
13900	4.05065739618862E16
14000	4.07273841430716E16
14100	4.10250493587626E16
14200	4.13777667757067E16
14300	4.1590082126234E16
14400	4.19460966964664E16
14500	4.22187938326106E16
14600	4.25241862967027E16
14700	4.28077989981503E16
14800	4.31351515226344E16
14900	4.34140606833281E16
15000	4.36979055334534E16
15100	4.39535164690551E16
15200	4.42548958387045E16
15300	4.4604955627302E16
15400	4.4789953667505E16
15500	4.52135222770667E16
15600	4.54245602078048E16
15700	4.58399733941541E16
15800	4.60886101902786E16
15900	4.63405707072805E16
16000	4.67287776509819E16
16100	4.7059756964046E16
16200	4.72915076493579E16
16300	4.77125914235665E16
16400	4.80838107759895E16
16500	4.8352991854261E16
16600	4.86992545399317E16
16700	4.89692054242607E16
16800	4.93278900920546E16
16900	4.96451954935801E16
17000	4.9995334976276E16
17100	5.04482434395208E16
17200	5.06562155312758E16
17300	5.10804226949319E16
17400	5.13576762280119E16
17500	5.16824356553538E16
17600	5.20227211971993E16
17700	5.23655636151684E16
17800	5.2777346886229E16
17900	5.31727434602602E16
18000	5.33889331786828E16
18100	5.37259429987552E16
18200	5.42645562035702E16
18300	5.44977893039763E16
18400	5.4974160328441E16
18500	5.53470918134832E16
18600	5.58224306030709E16
18700	5.61406209379737E16
18800	5.66370423145545E16
18900	5.7052483856911E16
19000	5.74492285857047E16
19100	5.80535249391639E16
19200	5.84961079924572E16
19300	5.92158366082353E16
19400	5.97932311186921E16
19500	6.02509989345221E16
19600	6.0516394119719E16
19700	6.07827155933421E16
19800	6.11564551604098E16
19900	6.14276942396529E16
20000	6.17390822164461E16
20100	6.21487827539036E16
20200	6.24434674169845E16
20300	6.29479609915166E16
20400	6.34767150599701E16
20500	6.3955547124968E16
20600	6.48230713421745E16
20700	6.55127427106149E16
20800	6.56378706649911E16
20900	6.58207252039977E16
21000	6.59967567289071E16
21100	6.61587825724036E16
21200	6.63114890344925E16
21300	6.6514913834539E16
21400	6.67163929275426E16
21500	6.6908972137847E16
21600	6.71096838994841E16
21700	6.72673070548839E16
21800	6.74852418105222E16
21900	6.76077646415116E16
