# Te	G
# K	W/(m^3K)
600	3.42653119371468E15
700	3.88871560034096E15
800	3.96976172020952E15
900	4.05080784007808E15
1000	4.13185395994664E15
1100	4.2129000798152E15
1200	4.29394619968376E15
1300	4.37499231955232E15
1400	4.43848423685881E15
1500	4.80786909211632E15
1600	5.36679365626711E15
1700	6.14474742276913E15
1800	6.82100855551029E15
1900	7.82293997252494E15
2000	8.85036592058851E15
2100	1.02703899540492E16
2200	1.18284212669569E16
2300	1.33785734216846E16
2400	1.48629092615922E16
2500	1.65242720602741E16
2600	1.81675218200119E16
2700	1.96747642586491E16
2800	2.12262425187569E16
2900	2.26162929477707E16
3000	2.38870250389036E16
3100	2.50835184770085E16
3200	2.61242953491693E16
3300	2.70261526896618E16
3400	2.79705311807977E16
3500	2.88593831241189E16
3600	2.97324007032067E16
3700	3.04676763273401E16
3800	3.12746023683636E16
3900	3.20240092510241E16
4000	3.27326999453511E16
4100	3.32624036844303E16
4200	3.38387577818972E16
4300	3.42369770167649E16
4400	3.45818923618955E16
4500	3.48993987544526E16
4600	3.51569461939367E16
4700	3.53878880577976E16
4800	3.5610784276674E16
4900	3.58336804955505E16
5000	3.60386661496656E16
5100	3.6225959150457E16
5200	3.64215851247903E16
5300	3.66021840037866E16
5400	3.67434503952913E16
5500	3.68713552587039E16
5600	3.69948498373001E16
5700	3.71084279140282E16
5800	3.71819803721878E16
5900	3.72671923211007E16
6000	3.7335699890886E16
6100	3.73684017016252E16
6200	3.7409649333596E16
6300	3.74513401917819E16
6400	3.74874675289819E16
6500	3.75387550731082E16
6600	3.76113624050783E16
6700	3.76675429387904E16
6800	3.77333438237104E16
6900	3.78167015164402E16
7000	3.79034626554075E16
7100	3.79833988929844E16
7200	3.80989175459181E16
7300	3.82148760460243E16
7400	3.83446263079778E16
7500	3.84535025511333E16
7600	3.85839384490049E16
7700	3.86914945404038E16
7800	3.88284513130717E16
7900	3.89669330357932E16
8000	3.91233349564723E16
8100	3.92818685801128E16
8200	3.94095212253929E16
8300	3.96237193963415E16
8400	3.97954539808008E16
8500	3.99589003449267E16
8600	4.01324042102481E16
8700	4.0369360236237E16
8800	4.05613133027376E16
8900	4.07817119340567E16
9000	4.09780679923213E16
9100	4.11916676632689E16
9200	4.14451935653192E16
9300	4.16426183108977E16
9400	4.19112993392376E16
9500	4.21095611590299E16
9600	4.23724665897382E16
9700	4.26241233022763E16
9800	4.28571335765555E16
9900	4.3117673706726E16
10000	4.33295091165889E16
10100	4.36066541115412E16
10200	4.38281449471326E16
10300	4.40440818376026E16
10400	4.43063768347819E16
10500	4.45576516615739E16
10600	4.47943293427899E16
10700	4.504888867009E16
10800	4.53237324891338E16
10900	4.55563509705636E16
11000	4.58355582789545E16
11100	4.61328906903058E16
11200	4.63908124636721E16
11300	4.66858782836002E16
11400	4.69642819921246E16
11500	4.72282935184209E16
11600	4.74778342073385E16
11700	4.77940310866972E16
11800	4.80549464605631E16
11900	4.83187087370747E16
12000	4.86346395901344E16
12100	4.89107261163446E16
12200	4.9188734829917E16
12300	4.94485491190602E16
12400	4.97813626841444E16
12500	5.00674314075474E16
12600	5.03597150706394E16
12700	5.06574663772896E16
12800	5.0952121373992E16
12900	5.11960129972777E16
13000	5.15067549226968E16
13100	5.18463102063757E16
13200	5.2144587350083E16
13300	5.24460588524248E16
13400	5.275107705329E16
13500	5.3052222933348E16
13600	5.33061649831936E16
13700	5.36452401401482E16
13800	5.3882618234726E16
13900	5.42060478012634E16
14000	5.45018821472677E16
14100	5.47657608819052E16
14200	5.50534354528755E16
14300	5.53312959366352E16
14400	5.56043048887862E16
14500	5.5855607173357E16
14600	5.61446344838963E16
14700	5.64200531806763E16
14800	5.66667834579678E16
14900	5.6922847761092E16
15000	5.72231157459481E16
15100	5.7488913667801E16
15200	5.77377747337328E16
15300	5.80063987908296E16
15400	5.82750826567424E16
15500	5.8507986947272E16
15600	5.87608457689326E16
15700	5.90123436469991E16
15800	5.92718227632666E16
15900	5.95243951888695E16
16000	5.97895500862511E16
16100	5.99975059824562E16
16200	6.02992262211876E16
16300	6.05481339285275E16
16400	6.08101442049804E16
16500	6.10703105026258E16
16600	6.13079507977525E16
16700	6.15460504188545E16
