# Te	Ce
# K	J/(m^3K)
500	244752.154063047
600	287626.461959221
700	327409.726113853
800	367549.37116271
900	399377.494673336
1000	434082.691031585
1100	466328.342227567
1200	497901.674852204
1300	525421.513247248
1400	552444.176218854
1500	578577.008668545
1600	606199.093276427
1700	630281.866824804
1800	651099.391491382
1900	673608.968851798
2000	700734.570394451
2100	722031.289486652
2200	744988.840162852
2300	765008.415034152
2400	790056.93860876
2500	808708.471156378
2600	835858.016160972
2700	852675.770546731
2800	882257.787238706
2900	902441.881547462
3000	927818.969478919
3100	951699.256857754
3200	973448.721149214
3300	1000537.22997088
3400	1020992.32311609
3500	1046970.26979739
3600	1071955.36600352
3700	1092346.09066057
3800	1118449.99556138
3900	1140160.42234023
4000	1163233.08774276
4100	1187832.88592114
4200	1207102.7575667
4300	1229620.73698155
4400	1253806.77167417
4500	1275397.33729613
4600	1294546.70763333
4700	1317054.3322593
4800	1335619.34375103
4900	1356987.58717002
5000	1374380.65303191
5100	1395001.04249556
5200	1412426.56270672
5300	1431380.47223315
5400	1449054.69685013
5500	1465000.8305895
5600	1481930.17938922
5700	1499278.79711325
5800	1515377.74502662
5900	1528633.95326626
6000	1544605.11097298
6100	1560700.40987757
6200	1575162.39608153
6300	1588927.43213922
6400	1602014.77537794
6500	1616269.24278739
6600	1628943.64470326
6700	1641245.16515861
6800	1653813.13719095
6900	1664555.39620855
7000	1676899.72195724
7100	1686994.34078828
7200	1698975.71908903
7300	1707763.38690791
7400	1719220.52611362
7500	1728986.68897456
7600	1737932.791418
7700	1747346.49249233
7800	1756313.44996149
7900	1763969.09257337
8000	1772656.49083301
8100	1781491.66852412
8200	1789318.56315203
8300	1797130.80320524
8400	1803117.86370284
8500	1811059.71437571
8600	1817581.81379653
8700	1823609.85808801
8800	1829780.37660844
8900	1835819.93798002
9000	1841600.87945918
9100	1846589.31008732
9200	1852034.24493484
9300	1856894.51880561
9400	1861503.5954154
9500	1865328.40025012
9600	1869669.01062246
9700	1874037.4654282
9800	1878036.80793366
9900	1881604.23721814
10000	1884697.31765244
10100	1887792.55422725
10200	1890683.10823827
10300	1893365.5727522
10400	1895803.61119046
10500	1897624.30760677
10600	1898458.82748967
10700	1900066.14524764
10800	1901400.01499785
10900	1902479.78708229
11000	1903172.15846195
11100	1903926.56168981
11200	1904550.7603219
11300	1904919.95821262
11400	1904457.13295292
11500	1904097.91548295
11600	1902680.21279575
11700	1901494.95585852
11800	1899868.81042865
11900	1897159.18859099
12000	1894915.88691813
12100	1892752.32612592
12200	1891249.91775461
12300	1889709.15731518
12400	1888405.2696037
12500	1887253.44079692
12600	1885693.01828581
12700	1884428.75441908
12800	1883331.52271328
12900	1882306.14431346
13000	1881006.57225194
13100	1879413.66066228
13200	1877866.83093085
13300	1875759.28559106
13400	1873665.169909
13500	1871577.89376725
13600	1869547.98332681
13700	1868150.88623655
13800	1864358.01405416
13900	1862184.91461135
14000	1859654.69215524
14100	1856527.42284249
14200	1854755.50911764
14300	1853118.76291535
14400	1851448.72611639
14500	1850202.0795564
14600	1847950.94259251
14700	1845300.55439287
14800	1842693.92479
14900	1840087.29518712
15000	1838221.43862082
15100	1836220.73714674
15200	1833954.99263075
15300	1831103.29964808
15400	1827862.68718867
15500	1826001.44928903
15600	1824219.1379915
15700	1822562.22021736
15800	1820784.88071155
15900	1819108.46791347
16000	1817937.26912634
16100	1817384.09255505
16200	1818335.82258409
16300	1820891.16037496
16400	1823503.9550397
16500	1824930.95631375
16600	1828718.69542903
16700	1831628.30612362
16800	1835303.72608333
16900	1837639.21405033
17000	1840778.80979053
17100	1843541.56331056
17200	1844563.89632518
17300	1846867.42130289
17400	1850825.70921687
17500	1855009.52431605
17600	1864462.64998208
17700	1871579.28601212
17800	1880959.74191584
17900	1889237.34300859
18000	1895457.88242342
18100	1900627.51994199
18200	1906494.98187813
18300	1911365.94422907
18400	1916810.92480085
18500	1932269.3238589
18600	1959960.69225698
18700	1977772.13154186
18800	1992891.00040669
18900	2019081.7518507
19000	2035019.92923712
19100	2061057.89936066
19200	2071969.28569925
19300	2075700.16960807
19400	2080948.56828741
19500	2082915.90529647
19600	2089229.82108833
19700	2099954.59090355
19800	2109157.79347814
19900	2118618.20700435
20000	2126887.15887827
