# Te	Ce
# K	J/(m^3K)
4.0000000000000000E+02	2.9052402833161773E+03
5.0000000000000000E+02	3.4180618275820430E+04
6.0000000000000000E+02	5.9904744503304930E+04
7.0000000000000000E+02	7.6993037035760892E+04
8.0000000000000000E+02	1.0264331181889228E+05
9.0000000000000000E+02	1.2698617447017285E+05
1.0000000000000000E+03	1.5415632087163502E+05
1.1000000000000000E+03	1.9399684000177437E+05
1.2000000000000000E+03	2.2799395396829784E+05
1.3000000000000000E+03	2.6605131998253538E+05
1.4000000000000000E+03	3.0941808024996653E+05
1.5000000000000000E+03	3.4484972594159661E+05
1.6000000000000000E+03	3.7803337682411738E+05
1.7000000000000000E+03	4.1954289333413803E+05
1.8000000000000000E+03	4.5914027365948190E+05
1.9000000000000000E+03	4.9140183321210096E+05
2.0000000000000000E+03	5.3206383774244529E+05
2.1000000000000000E+03	5.7395775809152646E+05
2.2000000000000000E+03	6.1284387926822598E+05
2.3000000000000000E+03	6.5458559402649140E+05
2.4000000000000000E+03	6.9430743247517070E+05
2.5000000000000000E+03	7.2807385093619127E+05
2.6000000000000000E+03	7.5656691725691117E+05
2.7000000000000000E+03	7.9237877354085585E+05
2.8000000000000000E+03	8.2465712920673180E+05
2.9000000000000000E+03	8.5311624972411979E+05
3.0000000000000000E+03	8.8158587925118988E+05
3.1000000000000000E+03	9.1026850357522094E+05
3.2000000000000000E+03	9.3864738931515068E+05
3.3000000000000000E+03	9.6764173622174375E+05
3.4000000000000000E+03	9.9720074027118250E+05
3.5000000000000000E+03	1.0274124869816067E+06
3.6000000000000000E+03	1.0572916055169189E+06
3.7000000000000000E+03	1.0863281811339590E+06
3.8000000000000000E+03	1.1161461994112479E+06
3.9000000000000000E+03	1.1461761423051264E+06
4.0000000000000000E+03	1.1750030094801160E+06
4.1000000000000000E+03	1.2049039404478390E+06
4.2000000000000000E+03	1.2356297633052913E+06
4.3000000000000000E+03	1.2667411862403071E+06
4.4000000000000000E+03	1.2979713933980148E+06
4.5000000000000000E+03	1.3300478518721079E+06
4.6000000000000000E+03	1.3621761700297398E+06
4.7000000000000000E+03	1.3944267094594084E+06
