# Te	Ce
# K	J/(m^3K)
500	48622.6889612288
600	65563.6052497355
700	73814.5973833482
800	82065.5895169609
900	90316.5816505736
1000	98567.5737841863
1100	106818.565917799
1200	114489.656401438
1300	121358.461109216
1400	127792.720573904
1500	133962.685519006
1600	139849.441958564
1700	144857.559109406
1800	149850.109430473
1900	155045.813772515
2000	159902.982086054
2100	165163.684888196
2200	171789.953968777
2300	177584.873632268
2400	184163.101832192
2500	190260.389017695
2600	197799.482265844
2700	205666.434746204
2800	213925.059875539
2900	223976.709721729
3000	234055.936384437
3100	245636.012988227
3200	255766.298972996
3300	267674.937345819
3400	278250.063127484
3500	289389.915377653
3600	301421.299923205
3700	314660.921715054
3800	325629.923089519
3900	338672.665810445
4000	351262.161190745
4100	363162.119216592
4200	375724.963741596
4300	387720.146310974
4400	399870.576176888
4500	409892.325885488
4600	423363.890338312
4700	434089.228429833
4800	444376.656618318
4900	457037.362837383
5000	467396.717363763
5100	477870.819900336
5200	488759.222751151
5300	498971.710573775
5400	508419.81143932
5500	518462.545361832
5600	529246.381518997
5700	538356.101450899
5800	547661.305826142
5900	558691.585163743
6000	568435.139554869
6100	576395.153037082
6200	587204.420699225
6300	596980.498278164
6400	606793.704866768
6500	615311.04717635
6600	625100.850704002
6700	635051.574360887
6800	643745.738605928
6900	653774.253953266
7000	662777.811407096
7100	672772.078605621
7200	681476.860207634
7300	690571.302027378
7400	700513.229903905
7500	710216.425388109
7600	719105.336554201
7700	728984.265124048
7800	737983.085782674
7900	747081.665224973
8000	757329.871818878
8100	765904.859257555
8200	775641.759497975
8300	785673.34502718
8400	794973.85404051
8500	805465.285033493
8600	815195.513391509
8700	824002.619784193
8800	834822.825899146
8900	844145.781623262
9000	854354.200289866
9100	863579.771448244
9200	874536.430179734
9300	884000.369791279
9400	894842.946452654
9500	905003.055258405
9600	914097.49299349
9700	924630.453892155
9800	935057.344247449
9900	946249.091603734
10000	956115.065026624
10100	967151.150647253
10200	977356.234243874
10300	987144.405628435
10400	998784.867911299
10500	1009310.29591181
10600	1020021.78362996
10700	1028975.05778435
10800	1040966.59520173
10900	1052498.1019011
11000	1062863.56999301
11100	1073625.68234884
11200	1085426.05606894
11300	1096641.49896276
11400	1107777.63013758
11500	1118531.01876579
11600	1128283.18997631
11700	1141555.6110313
11800	1152925.45732061
11900	1164164.30442027
12000	1175418.87491191
12100	1187389.70623952
12200	1198954.84775818
12300	1209757.14188214
12400	1221472.51889509
12500	1232837.43010374
12600	1245443.21467252
12700	1257092.21712585
12800	1268988.47001695
12900	1280094.68473712
13000	1292845.85810475
13100	1304823.04124315
13200	1316800.22438154
13300	1327519.53026312
13400	1340648.48528332
13500	1352279.6804437
13600	1364962.83921566
13700	1377078.16406587
13800	1388869.87417294
13900	1401502.69548721
14000	1412518.71663745
14100	1426663.19449898
14200	1439243.71119824
14300	1450048.30972619
14400	1463423.6791673
14500	1476095.10566673
14600	1490085.96543208
14700	1502820.0332562
14800	1514656.96603827
14900	1527890.33563057
15000	1541936.46357675
15100	1555146.9396671
15200	1568357.41575745
15300	1579837.87045209
15400	1595458.90088319
15500	1608028.67168302
15600	1622673.83695985
15700	1637260.02909689
15800	1652038.71052857
15900	1666302.87992536
16000	1679107.42990835
16100	1694809.64706455
16200	1708203.43273742
16300	1723099.2711473
16400	1737219.41990802
16500	1750554.44155271
16600	1762671.17265836
16700	1777713.67878843
16800	1791779.99636206
16900	1804400.02480998
17000	1817863.59693442
17100	1830411.7721377
17200	1846648.27428819
17300	1860350.37365712
17400	1874052.47302605
17500	1887075.80553806
17600	1901762.63023789
17700	1914473.77561943
17800	1930091.76793246
17900	1943382.29591175
18000	1958705.33523452
18100	1973898.95795227
18200	1988410.6477982
18300	2002360.49551316
18400	2018640.18974911
18500	2033490.53649331
18600	2048205.84458203
18700	2061878.62246282
18800	2077355.08931535
18900	2091863.84534663
19000	2106372.60137791
19100	2119786.09725589
19200	2133583.28043718
19300	2149098.26878762
19400	2162392.71365377
19500	2174735.90459548
19600	2193536.04373707
19700	2208437.36814039
19800	2220643.54346144
19900	2237377.8643756
20000	2251631.94637625
20100	2266123.92700021
20200	2279608.02157366
20300	2294668.31597385
20400	2308838.70368045
20500	2323009.09138704
20600	2336252.83753477
20700	2351429.1496004
20800	2366359.9167861
20900	2378418.32769978
21000	2393628.93490339
21100	2405611.33558657
21200	2418200.0889109
21300	2432763.13043116
21400	2445519.82316014
21500	2458699.6321718
21600	2472807.19932156
21700	2483045.85105397
21800	2497604.68480337
21900	2508611.21129527
22000	2522041.79729554
22100	2535337.02352262
22200	2548583.67890974
22300	2560692.37224761
22400	2572581.35620557
22500	2583507.40046281
22600	2591648.74308168
22700	2599469.84061822
22800	2610429.33620369
22900	2618285.45924967
23000	2624720.16869405
23100	2634343.47255567
23200	2641621.63539301
23300	2648225.58541569
23400	2657950.30351927
23500	2666561.08467426
23600	2674322.79518653
23700	2681671.93566741
23800	2689716.7291718
23900	2695722.49778731
24000	2699150.63985975
