# Te	Ce
# K	J/(m^3K)
600	46579.0942505914
700	81030.3884989245
800	101658.828467553
900	119023.619205819
1000	127003.12491203
1100	134570.798043178
1200	138345.719354794
1300	139868.118054729
1400	139629.585453725
1500	138960.590539942
1600	137780.94394177
1700	136941.443111075
1800	136168.977234417
1900	135742.28449621
2000	135918.357525164
2100	138175.235851286
2200	140754.581606408
2300	143538.310125619
2400	146375.051094214
2500	150827.574312452
2600	156812.837229749
2700	164505.754288242
2800	173217.212874662
2900	181433.652171325
3000	188917.919973651
3100	200604.688974401
3200	213136.358770032
3300	225806.347261627
3400	236590.033898096
3500	253361.569529189
3600	269266.31043255
3700	281091.906343516
3800	298378.952268507
3900	319160.012337205
4000	337121.313236732
4100	354234.123431334
4200	373955.637630502
4300	394898.360790881
4400	413273.828303661
4500	431400.265316542
4600	456134.273178462
4700	471130.334341541
4800	495159.82785891
4900	519017.290432895
5000	541189.6182391
5100	559909.790391418
5200	582635.310036736
5300	609574.334607987
5400	628705.08677379
5500	650371.434834783
5600	677372.343310062
5700	695953.672161983
5800	722205.122230591
5900	739668.819081781
6000	770055.753667628
6100	788916.227922917
6200	810982.852972669
6300	836942.750745523
6400	861252.700146749
6500	881922.55679811
6600	905679.274972082
6700	929269.734203701
6800	951794.736208599
6900	979426.393003999
7000	999842.514046218
7100	1024351.5089906
7200	1046156.3254154
7300	1074226.99443515
7400	1095826.18475519
7500	1120891.42505594
7600	1147753.53515877
7700	1169346.4074157
7800	1187747.2450876
7900	1221920.09807459
8000	1237826.82550234
8100	1267319.8831874
8200	1292508.82217888
8300	1313172.736597
8400	1338962.2070175
8500	1364752.44340803
8600	1390716.31831443
8700	1412833.32878508
8800	1435732.441136
8900	1464711.61494914
9000	1486087.56139273
9100	1513238.72219897
9200	1542613.6208939
9300	1553581.85290232
9400	1588864.34453886
9500	1609377.56303965
9600	1633246.07943895
9700	1661091.36968249
9800	1679020.53064399
9900	1705785.64164374
10000	1731619.76870169
10100	1758991.20438266
10200	1773440.0861378
10300	1800173.34757882
10400	1828007.4182567
10500	1849814.51676582
10600	1874029.349646
10700	1900289.91615942
10800	1918974.67807484
10900	1937340.82345975
11000	1970350.29177374
11100	1983781.0915308
11200	2013612.2538492
11300	2038836.69540304
11400	2061553.93873791
11500	2080779.29896329
11600	2099070.68956352
11700	2127116.38631251
11800	2147448.6884269
11900	2173415.99559238
12000	2193509.60147225
12100	2215383.36873444
12200	2238586.70827403
12300	2260085.22387077
12400	2282502.25209252
12500	2292441.86762777
12600	2325415.69152364
12700	2348765.48189297
12800	2363731.66944179
12900	2392096.38749468
13000	2414354.75570693
13100	2425280.94551159
13200	2450385.08914224
13300	2469977.27966634
13400	2483849.93202751
13500	2513073.49731859
13600	2528195.20114907
13700	2550457.45228306
13800	2571131.72574229
13900	2597292.68719007
14000	2613460.10417388
14100	2635575.63055485
14200	2657354.26634878
14300	2671852.12619307
14400	2695800.73953089
14500	2715212.22952651
14600	2735813.43659545
14700	2753846.73361641
14800	2774741.39543902
14900	2791044.53871215
15000	2811784.07681165
15100	2827224.81217483
15200	2846316.13259352
15300	2867581.63503059
15400	2879716.29042837
15500	2901052.30124328
15600	2915872.67473553
15700	2946362.24793901
15800	2965698.90137888
15900	2978749.09171805
16000	3002907.90293232
16100	3021415.59226247
16200	3036094.43823761
16300	3058015.54591432
16400	3079161.3881656
16500	3093251.89111623
16600	3114065.77897144
16700	3130847.29635997
16800	3147810.19357649
16900	3159037.45411157
17000	3173255.55019588
17100	3194962.96841432
17200	3205685.37792721
17300	3225759.99394368
17400	3247084.61471402
17500	3263783.44114882
17600	3283727.99018309
17700	3300436.25052203
17800	3323021.74809028
17900	3339559.8197469
18000	3351301.93682236
18100	3369406.302696
18200	3393637.48312367
18300	3399725.79698529
18400	3413060.4270437
18500	3430694.4159621
18600	3451312.07273932
18700	3462724.37577083
18800	3483072.12782114
18900	3499957.40128499
19000	3512241.05479608
19100	3537007.22308184
19200	3550302.17538578
19300	3572732.4145545
19400	3585376.67625474
19500	3597438.09280167
19600	3606170.4515425
19700	3612778.36637592
19800	3625076.13880263
19900	3632209.64364224
20000	3639508.60376421
20100	3653881.8924404
20200	3662072.68112353
20300	3675129.12147497
20400	3685129.67506231
20500	3693083.40760001
20600	3703484.10381672
20700	3709944.74063946
20800	3712563.75218899
20900	3719457.08264523
21000	3727565.41928111
21100	3730307.43046427
21200	3734471.81674514
21300	3739888.31125393
21400	3744433.23291419
21500	3748635.22350979
21600	3752078.5957506
21700	3757789.70369878
21800	3763850.61605301
21900	3766459.51539643
