# Te	Ce
# K	J/(m^3K)
400	226.629127734561
500	287.880243338497
600	349.131358942432
700	410.382474546368
800	471.633590150303
900	532.884705754239
1000	594.135821358174
1100	655.38693696211
1200	716.638052566045
1300	777.889168169981
1400	838.95789020432
1500	924.776616555247
1600	1059.46241637231
1700	1179.12937715134
1800	1298.79633793038
1900	1418.46329870941
2000	1538.13025948844
2100	1657.79722026747
2200	1777.46418104651
2300	1897.13114182554
2400	2016.79810260457
2500	2136.4650633836
2600	2252.34693677366
2700	2402.9291273425
2800	2541.10705948243
2900	2668.87635030325
3000	2885.03267894437
3100	3054.83748125954
3200	3357.51756528032
3300	3602.71156608466
3400	3847.905566889
3500	4093.09956769334
3600	4338.29356849768
3700	4583.48756930201
3800	4828.68157010635
3900	5073.87557091069
4000	5298.89707357736
4100	5518.95815217711
4200	5798.15430028524
4300	6066.96505288756
4400	6278.4841083927
4500	6569.38733741939
4600	6822.64169622093
4700	7067.13470599889
4800	7326.98397105012
4900	7554.32619905309
5000	7785.71225696711
5100	8071.3720876682
5200	8329.17398389385
5300	8557.81303428346
5400	8813.19270548181
5500	9072.92252234512
5600	9308.21561638963
5700	9555.36806580242
5800	9786.90384150878
5900	10036.2916852932
6000	10291.961195137
6100	10518.0536760182
6200	10769.5284957569
6300	10970.3242430255
6400	11233.6942348635
6500	11461.7101318633
6600	11671.1422164433
6700	11916.1293805019
6800	12138.3418215537
6900	12360.5542626056
7000	12582.7667036575
7100	12804.9791447093
7200	13027.1915857612
7300	13224.4812467447
7400	13424.7111714386
7500	13667.5958053625
7600	13876.4056792885
7700	14063.9939184327
7800	14281.6770128648
7900	14490.4887141472
8000	14690.1626712881
8100	14889.1354898846
8200	15088.108308481
8300	15256.1362271339
8400	15474.5731627139
8500	15645.6108013621
8600	15851.6578637751
8700	16018.8566732665
8800	16220.8696667863
8900	16404.1385675045
9000	16587.4074682227
9100	16756.3138108519
9200	16941.9730389542
9300	17123.9189281
9400	17289.1458608151
9500	17473.7932706499
9600	17648.2457067518
9700	17816.2304980456
9800	17978.6974634142
9900	18165.9302959043
10000	18325.0459027748
10100	18503.3253106432
10200	18677.8305931609
10300	18842.5032311892
10400	19016.9109110257
10500	19171.1793285688
10600	19347.0344464681
10700	19525.6932079821
10800	19695.0155980755
10900	19859.8194359966
11000	20032.385233684
11100	20200.6868302441
11200	20368.8059934806
11300	20537.7041535726
11400	20714.0776542351
11500	20882.9537326936
11600	21061.2783605195
11700	21225.436136877
11800	21399.3469441333
11900	21588.5545013283
12000	21764.9423403198
12100	21941.3301793113
12200	22112.0259406956
12300	22270.2422028009
12400	22494.3513709039
12500	22684.4278315917
12600	22874.5042922795
12700	23064.5807529673
12800	23254.6572136551
12900	23430.9391428476
13000	23622.8557695198
13100	23837.6579824523
13200	24064.0723756125
13300	24274.2476828006
13400	24468.322172237
13500	24708.2513992413
13600	24912.6294035596
13700	25151.8382284225
13800	25396.1997609341
13900	25633.9430369575
14000	25871.686312981
14100	26096.4886062117
14200	26362.6894304379
14300	26610.3117520545
14400	26843.5034539102
14500	27111.6703957506
14600	27354.0640870852
14700	27623.7839175127
14800	27864.3527241421
14900	28152.7879305678
15000	28415.6196160841
15100	28718.9998044297
15200	29006.5597393686
15300	29276.9102898968
15400	29596.1495973532
15500	29892.6030501838
15600	30189.0565030144
15700	30485.509955845
