# Te	Ce
# K	J/(m^3K)
400	18448.9624137863
500	28953.1446803315
600	33248.7003624613
700	37544.2560445912
800	41839.811726721
900	46135.3674088508
1000	50430.9230909807
1100	54726.4787731105
1200	59022.0344552404
1300	63317.5901373702
1400	67466.3667857877
1500	72089.0771957702
1600	76403.8513568478
1700	81213.7449253922
1800	85558.3640665804
1900	90984.9595815974
2000	95659.3945465195
2100	101088.047314195
2200	106452.462175462
2300	112410.069187779
2400	117964.164160567
2500	123716.307758546
2600	130602.062312594
2700	137624.784558054
2800	144232.799652641
2900	150933.465701089
3000	157796.127098172
3100	164928.761374595
3200	171350.656351076
3300	178526.947016496
3400	185164.324892519
3500	192529.523004024
3600	199024.891840272
3700	206468.845817188
3800	213390.975349029
3900	219692.723877728
4000	226695.263725754
4100	233523.649637128
4200	241103.617585109
4300	247301.777663973
4400	254637.858474416
4500	262076.167910529
4600	268379.527072321
4700	276009.919739412
4800	282977.065585699
4900	288900.861784172
5000	296905.045358288
5100	303868.843446059
5200	310832.641533829
5300	316390.546064501
5400	324722.13586136
5500	331664.411060141
5600	337917.056022932
5700	345490.615038444
5800	352388.698175205
5900	358999.431207566
6000	365612.60829856
6100	372719.619526526
6200	379855.531425608
6300	386632.71826537
6400	392658.766706448
6500	399733.074034622
6600	407116.878673674
6700	413913.582619069
6800	419783.041433573
6900	427238.82593237
7000	433760.397912024
7100	440957.366937739
7200	447086.111968624
7300	454279.868704017
7400	461155.566037427
7500	467113.509144088
7600	474609.164147674
7700	481132.280944194
7800	487539.194532006
7900	494831.155243584
8000	500973.154913438
8100	508077.558717011
8200	515162.660978722
8300	521975.991174517
8400	528785.741130349
8500	535078.94921385
8600	542495.561877517
8700	548232.417111343
8800	556409.787666414
8900	563015.403314427
9000	570321.872018422
9100	577592.806098264
9200	584500.061851696
9300	591024.285019849
9400	599373.787124331
9500	606717.290687719
9600	613715.072036728
9700	620832.317396014
9800	628877.42451022
9900	636919.777220012
10000	643688.01496947
10100	652596.411367655
10200	660272.852314557
10300	667988.330527776
10400	676807.848871252
10500	684793.454710232
10600	692592.987822853
10700	701876.042873388
10800	710800.243977584
10900	719516.952829861
11000	727775.964893605
11100	737363.219069068
11200	746331.35177577
11300	754769.426642757
11400	765108.934797265
11500	774601.652850021
11600	783215.359535763
11700	792687.869103708
11800	803389.970968764
11900	814641.828353616
12000	824629.515328238
12100	835311.118861316
12200	846317.020258121
12300	856414.303869513
12400	868191.021285853
12500	878956.257489298
12600	889064.329432621
12700	902277.665463351
12800	914011.363957309
12900	925745.062451266
13000	935800.228673127
13100	950158.318305564
13200	962411.923832186
13300	973979.468792351
13400	986364.772012149
13500	998332.682488347
13600	1013166.43491572
13700	1026095.91719092
13800	1039418.75059111
13900	1051105.58088019
14000	1066986.57989541
14100	1080975.10969755
14200	1093843.58822706
14300	1108197.47333359
14400	1123406.31244621
14500	1138500.49851264
14600	1153099.04442032
14700	1166944.81316846
14800	1182264.15404014
14900	1197709.09365078
15000	1212761.7412222
15100	1226619.32461403
15200	1241734.10658375
15300	1257151.59773219
15400	1275091.35919472
15500	1290963.74343467
15600	1305600.08861887
15700	1321791.93418813
15800	1339524.67565603
15900	1355724.57789083
16000	1372305.9770099
16100	1388686.77494251
16200	1403660.94548765
16300	1419759.84039433
16400	1439403.8033636
16500	1456112.6173967
16600	1473532.57504576
16700	1489493.91740379
16800	1507921.43967107
16900	1525128.92045694
17000	1539953.4257698
17100	1559313.96111942
17200	1576984.27609844
17300	1593323.06372999
17400	1610509.90159714
17500	1630108.66927918
17600	1647803.09393991
17700	1664952.97309886
17800	1683198.94425732
17900	1701037.28296508
18000	1718267.33536124
18100	1734258.02697801
18200	1754035.60061135
18300	1770012.02030952
18400	1790450.9015316
18500	1808712.3655172
18600	1825997.34860628
18700	1844881.78947385
18800	1862979.12003594
18900	1879823.06138915
19000	1898212.55450558
19100	1916337.82943028
19200	1931049.92544098
19300	1953082.69879505
19400	1969189.19876693
19500	1989081.96589707
19600	2005897.34006327
19700	2023784.50004071
19800	2043021.87470909
19900	2060945.53913465
20000	2077423.22383376
20100	2095573.3657745
20200	2112117.48414355
20300	2131585.06553678
20400	2147560.7581588
20500	2167125.40997616
20600	2182190.48822215
20700	2201695.67433626
20800	2217644.80693064
20900	2235002.49843279
21000	2253465.11675975
21100	2270505.7003578
21200	2287279.82006444
21300	2303691.46103534
21400	2316991.04732124
21500	2339121.73510082
21600	2352514.06415699
21700	2372155.48529446
21800	2388069.95936331
21900	2406490.34576178
22000	2422196.78400739
22100	2440629.93400659
22200	2455385.28087291
22300	2476677.94730107
22400	2490984.3727449
22500	2506233.23455487
22600	2525789.59572932
22700	2540365.16853323
22800	2558049.77479391
22900	2569995.47548344
23000	2585498.16288491
23100	2596792.13141401
23200	2608794.8698314
23300	2620197.12595902
23400	2630452.43915248
23500	2639951.44491644
23600	2652315.86214511
23700	2664801.784435
23800	2675064.37301321
23900	2687168.64901715
24000	2700440.19180614
24100	2708152.82569932
24200	2718671.60346562
24300	2731826.92299039
24400	2737084.66105325
24500	2741741.93899933
24600	2745261.52392116
24700	2749911.17331949
24800	2753433.79211836
24900	2761461.90465948
25000	2764782.97593896
