# Te	Ce
# K	J/(m^3K)
400	125251.044688565
500	160186.925354293
600	205339.933725127
700	234356.323980582
800	260316.943608829
900	289272.537264788
1000	312221.971818101
1100	336505.943711682
1200	365363.070069649
1300	392951.513695671
1400	419501.634201488
1500	443980.829419747
1600	467790.187215077
1700	493932.573588248
1800	515646.708928158
1900	536923.570040577
2000	559768.907568512
2100	583076.837298222
2200	601692.521874938
2300	623706.286878545
2400	645254.575841562
2500	663298.952776481
2600	685321.702450789
2700	703936.022699645
2800	724023.170770212
2900	744382.508037708
3000	762120.586527468
3100	784691.182238153
3200	800446.026629354
3300	824567.413801721
3400	844067.26236821
3500	860974.293163075
3600	884627.622372458
3700	902260.786316583
3800	922907.759089704
3900	944821.627779258
4000	963220.801246047
4100	983475.404679897
4200	1003074.0631049
4300	1023558.2414354
4400	1044228.89960699
4500	1062694.49229722
4600	1080265.00224884
4700	1101797.79896059
4800	1121467.2989313
4900	1141252.68790674
5000	1159134.46085001
5100	1178936.17496734
5200	1197719.65131268
5300	1216479.94676968
5400	1232258.96976678
5500	1252879.46155765
5600	1268907.88408934
5700	1288575.1828427
5800	1306241.22733457
5900	1321644.38433547
6000	1340727.69640566
6100	1356304.69859636
6200	1374589.31741712
6300	1388937.10954289
6400	1406621.9623401
6500	1423765.74449919
6600	1438851.63597913
6700	1455775.06784256
6800	1468920.2162036
6900	1486870.31323416
7000	1500769.32347691
7100	1514395.30543972
7200	1531718.6410517
7300	1545760.84113083
7400	1559722.47393174
7500	1574101.37053129
7600	1588480.48473821
7700	1601410.80353681
7800	1614049.52674284
7900	1628838.30708771
8000	1641934.31644191
8100	1653589.77859757
8200	1667115.24633618
8300	1679002.56348902
8400	1690512.50808391
8500	1702422.64657332
8600	1715135.97713483
8700	1726602.26830289
8800	1736142.66185589
8900	1747757.32916029
9000	1757660.13094823
9100	1767840.68069674
9200	1777242.26541063
9300	1788172.1905164
9400	1798026.08339822
9500	1806947.24840323
9600	1816573.27487931
9700	1826172.03047492
9800	1835259.96392358
9900	1842801.01495597
10000	1850589.44624664
10100	1860310.96325827
10200	1868234.31696205
10300	1875845.85448962
10400	1883435.10600899
10500	1890879.99342134
10600	1897647.43465564
10700	1905441.85754011
10800	1911875.5603322
10900	1919036.79782311
11000	1925940.73446566
11100	1932368.19277182
11200	1938353.53370945
11300	1944409.46571155
11400	1950270.91513324
11500	1956052.65043701
11600	1961382.49012377
11700	1966292.93129371
11800	1971013.10335215
11900	1975560.25046121
12000	1979341.6279052
12100	1982986.48614457
12200	1985700.50337703
12300	1988620.93988748
12400	1991180.08864188
12500	1994581.11260217
12600	1997445.87004345
12700	2000214.22694576
12800	2003397.04261123
12900	2006181.08617226
13000	2008582.77486637
13100	2011301.00993943
13200	2013280.00562292
13300	2016083.71931186
13400	2017809.67691077
13500	2021214.45419841
13600	2023839.65981094
13700	2026294.78498753
13800	2029959.83040609
13900	2032474.84809335
14000	2034888.53963367
14100	2037706.73899878
14200	2040550.49885286
14300	2042820.9297035
14400	2045978.94570466
14500	2048263.05906426
14600	2050759.71465147
14700	2053130.26155247
14800	2055405.20490881
14900	2057572.82471495
15000	2059375.86079411
15100	2061065.99368241
15200	2062160.85034527
15300	2065282.11469273
15400	2067127.44885108
15500	2070091.84382011
15600	2072422.17703103
15700	2073781.94839999
15800	2074919.99650259
15900	2075083.97209893
16000	2076243.50411282
16100	2076552.52869321
16200	2078289.02230813
16300	2079952.60955919
16400	2083230.63175502
16500	2085772.5061689
16600	2088646.05318826
16700	2092865.58392805
16800	2098529.37167429
16900	2103538.49126858
17000	2111990.41120436
17100	2118763.01525343
17200	2125913.55876352
17300	2134470.12061006
17400	2139675.79736023
17500	2150392.45974395
17600	2160852.34956229
17700	2168163.67355223
17800	2182464.32048781
17900	2195794.23101824
18000	2205116.11460493
18100	2213608.56827234
18200	2229025.85589303
18300	2246368.75275356
18400	2255267.09436914
18500	2282262.509814
18600	2309850.84514709
18700	2325714.83150776
18800	2333459.49998899
18900	2343414.4627925
19000	2349610.28635071
19100	2353894.71333209
19200	2362508.65224882
19300	2368489.81762933
19400	2377477.92977991
19500	2386726.02852795
19600	2403288.38522426
19700	2418689.17209389
19800	2429453.12594269
19900	2452268.47851964
20000	2468684.74436575
