# Te	G
# K	W/(m^3K)
500	9.70612169569978E16
600	9.82233096765341E16
700	9.93854023960704E16
800	1.00389080907823E17
900	1.05825595010515E17
1000	1.11702883082677E17
1100	1.18438563404378E17
1200	1.26578090383203E17
1300	1.34947203691865E17
1400	1.45999032065457E17
1500	1.54164210175464E17
1600	1.6136702129893E17
1700	1.6844202168959E17
1800	1.75193647864316E17
1900	1.80468955377199E17
2000	1.85376582829492E17
2100	1.89324280626519E17
2200	1.93793808749473E17
2300	1.97667580711418E17
2400	2.00949386372937E17
2500	2.04733595839795E17
2600	2.07538518891951E17
2700	2.11235770559651E17
2800	2.13645005596442E17
2900	2.17100497032897E17
3000	2.1935568044927E17
3100	2.22473021345276E17
3200	2.24643129097035E17
3300	2.27349531174417E17
3400	2.29440655790372E17
3500	2.31694746594411E17
3600	2.34019404667124E17
3700	2.35697397800807E17
3800	2.37960881029614E17
3900	2.39973415317066E17
4000	2.41938524497529E17
4100	2.43590129656842E17
4200	2.45346837956897E17
4300	2.47305339055534E17
4400	2.49073097996146E17
4500	2.50519372762903E17
4600	2.52228067450868E17
4700	2.53736461136027E17
4800	2.55032186622933E17
4900	2.56679503098812E17
5000	2.5787395823028E17
5100	2.59292291486687E17
5200	2.60514631272023E17
5300	2.61794973785965E17
5400	2.62977148457285E17
5500	2.64075712409352E17
5600	2.6511442507271E17
5700	2.66175003107789E17
5800	2.67227583736781E17
5900	2.68282232456845E17
6000	2.69159880187131E17
6100	2.70185289700744E17
6200	2.71028419588586E17
6300	2.71927518225285E17
6400	2.72841177196663E17
6500	2.73639833538947E17
6600	2.74433019084216E17
6700	2.75296978387539E17
6800	2.7597923436245E17
6900	2.76878622218348E17
7000	2.77599086303373E17
7100	2.78380426489451E17
7200	2.79097620979351E17
7300	2.79754801796436E17
7400	2.80355361364584E17
7500	2.81053540719524E17
7600	2.81682775338604E17
7700	2.82213246165823E17
7800	2.82744547130127E17
7900	2.83234182422429E17
8000	2.83684714866792E17
8100	2.84231206472928E17
8200	2.84703354288351E17
8300	2.85173040789321E17
8400	2.85645920007342E17
8500	2.86093418041167E17
8600	2.86472538484537E17
8700	2.86878474887407E17
8800	2.87271901641859E17
8900	2.87591452865163E17
9000	2.8794325062508E17
9100	2.88261882522636E17
9200	2.8853709944602E17
9300	2.88873390763685E17
9400	2.89131149366778E17
9500	2.89441139339517E17
9600	2.89760027750394E17
9700	2.90017861583411E17
9800	2.9028196706662E17
9900	2.90570301718086E17
10000	2.90847416161177E17
10100	2.91068793512063E17
10200	2.9135242925105E17
10300	2.91609381820532E17
10400	2.91829653391975E17
10500	2.92012213385191E17
10600	2.92174225880865E17
10700	2.92336238376539E17
10800	2.92476040642513E17
10900	2.92586807796257E17
11000	2.92707059065413E17
11100	2.92825232187905E17
11200	2.92930579687398E17
11300	2.92990408307504E17
11400	2.93005672887723E17
11500	2.93042301314948E17
11600	2.93069763641119E17
11700	2.93146480603679E17
11800	2.93208691074932E17
11900	2.93265020453017E17
12000	2.9330931852763E17
12100	2.93353101401442E17
12200	2.9338363712052E17
12300	2.93389403022702E17
12400	2.93394548508337E17
12500	2.93365569531189E17
12600	2.93347419368832E17
12700	2.93335478745603E17
12800	2.93351129094581E17
12900	2.93351429747753E17
13000	2.93354672239305E17
13100	2.93350258253045E17
13200	2.93282727055857E17
13300	2.93234575180162E17
13400	2.93152847282294E17
13500	2.93110616528717E17
13600	2.93057452736509E17
13700	2.93008761624451E17
13800	2.92965799412173E17
13900	2.92957521340734E17
14000	2.92944814548227E17
14100	2.92871193024682E17
14200	2.92825710891886E17
14300	2.92755280520134E17
14400	2.92686097232225E17
14500	2.92632582886979E17
14600	2.92611897838277E17
14700	2.92581105914046E17
14800	2.9256154321205E17
14900	2.92478070584521E17
15000	2.92514807635722E17
15100	2.92570238328477E17
15200	2.92542450550295E17
15300	2.92645041302155E17
15400	2.92671813865101E17
15500	2.92618999613083E17
15600	2.92559282114519E17
15700	2.92546893249263E17
15800	2.92652381830875E17
15900	2.92596760806498E17
16000	2.92848888518468E17
16100	2.92909417502471E17
16200	2.93297166285436E17
16300	2.93502912889997E17
16400	2.94175131799159E17
16500	2.94808661945662E17
16600	2.95659138501425E17
16700	2.95602086840476E17
16800	2.95561811228334E17
16900	2.95456517603097E17
17000	2.95460421785989E17
17100	2.95403449686528E17
17200	2.9533520407583E17
17300	2.95404223340093E17
17400	2.95422429451098E17
17500	2.9552686337634E17
17600	2.95585761943038E17
17700	2.95646827828493E17
17800	2.95998270485504E17
17900	2.96059727692273E17
18000	2.96629677092972E17
18100	2.96921352266242E17
18200	2.97551059259606E17
18300	2.9830990556894E17
18400	2.99574943961942E17
18500	3.00381361413022E17
18600	3.00408053357069E17
18700	3.00404408447315E17
18800	3.00397291233867E17
18900	3.0043136851481E17
19000	3.00476756775832E17
