# Te	G
# K	W/(m^3K)
900	909022742004351
1000	1.66789059270783E15
1100	2.63449242034076E15
1200	3.91696110875997E15
1300	5.30133312152575E15
1400	6.72058551724446E15
1500	7.9348363393496E15
1600	8.9307482883198E15
1700	9.85494622068565E15
1800	1.06546065983538E16
1900	1.13873649860385E16
2000	1.20531474418159E16
2100	1.26328017416145E16
2200	1.31679354916507E16
2300	1.36418539805173E16
2400	1.41668368827293E16
2500	1.45507809907419E16
2600	1.50661293677381E16
2700	1.53662585822177E16
2800	1.58489817689811E16
2900	1.6204345714477E16
3000	1.65759415151414E16
3100	1.68507203643583E16
3200	1.72484409723028E16
3300	1.7510240853758E16
3400	1.78453879250825E16
3500	1.81425672234982E16
3600	1.84098319869795E16
3700	1.86600510821935E16
3800	1.8911373922641E16
3900	1.91675220441449E16
4000	1.93795804155137E16
4100	1.96070755920748E16
4200	1.98172738122935E16
4300	2.00276438717735E16
4400	2.02042479908364E16
4500	2.04031857241909E16
4600	2.05762223303119E16
4700	2.07276378570424E16
4800	2.09142539972149E16
4900	2.10569893425845E16
5000	2.12132101570539E16
5100	2.13548948638845E16
5200	2.14896206946942E16
5300	2.16002519011603E16
5400	2.17371561742488E16
5500	2.18398028359161E16
5600	2.19579388986904E16
5700	2.20646993170405E16
5800	2.21572268475726E16
5900	2.22601334633521E16
6000	2.23447633362201E16
6100	2.24365021972929E16
6200	2.25202518098874E16
6300	2.25903392811376E16
6400	2.26632075477894E16
6500	2.27239759948122E16
6600	2.27888867681587E16
6700	2.2841672060486E16
6800	2.29023511347691E16
6900	2.29521358536263E16
7000	2.30003323677824E16
7100	2.30463618311261E16
7200	2.3082047220385E16
7300	2.31238431942884E16
7400	2.31604974434128E16
7500	2.31934788867387E16
7600	2.32238186965128E16
7700	2.32518182472998E16
7800	2.3274484030549E16
7900	2.32963578412314E16
8000	2.33120822488247E16
8100	2.33271396643481E16
8200	2.33396760501067E16
8300	2.33501736758409E16
8400	2.33590643163067E16
8500	2.33653753318227E16
8600	2.33722640862386E16
8700	2.33761493350416E16
8800	2.33774098485983E16
8900	2.33789770771458E16
9000	2.33808382473498E16
9100	2.3377977518626E16
9200	2.33707098006859E16
9300	2.33615700916249E16
9400	2.33532889636885E16
9500	2.33411871751605E16
9600	2.33284149831585E16
9700	2.33158455392106E16
9800	2.33043838587029E16
9900	2.32865494404925E16
10000	2.32731456796028E16
10100	2.32552833956935E16
10200	2.32321103685644E16
10300	2.32119101641651E16
10400	2.319232820145E16
10500	2.31677470220965E16
10600	2.31477715765851E16
10700	2.3122070783819E16
10800	2.30991261287122E16
10900	2.3079971865672E16
11000	2.30497371841679E16
11100	2.30214476483429E16
11200	2.29970384397014E16
11300	2.29648111185761E16
11400	2.29322878964494E16
11500	2.29008223196587E16
11600	2.2869356742868E16
11700	2.28389673281823E16
11800	2.28060905947137E16
11900	2.27764287310697E16
12000	2.27416281601312E16
12100	2.27134169762989E16
12200	2.26769323392133E16
12300	2.26420452748947E16
12400	2.26094565968708E16
12500	2.25674364944367E16
12600	2.2533227502761E16
12700	2.24940539770795E16
12800	2.24573510833001E16
12900	2.24238434120697E16
13000	2.23829673991747E16
13100	2.23457620666114E16
13200	2.23116097871133E16
13300	2.22688930831764E16
13400	2.22299659848514E16
13500	2.2194874470102E16
13600	2.21621262612535E16
13700	2.21112188493051E16
13800	2.20736931904187E16
13900	2.20337097945557E16
14000	2.19886273095818E16
14100	2.19493769119564E16
14200	2.19059118217328E16
14300	2.18702500069493E16
14400	2.18225681825931E16
14500	2.17808548383415E16
14600	2.17391414940898E16
14700	2.17028096868872E16
14800	2.1656819643729E16
14900	2.16160588548791E16
15000	2.15728904398128E16
15100	2.15274375914435E16
15200	2.14886623504814E16
15300	2.14398603385679E16
15400	2.13960268885752E16
15500	2.13557521138738E16
15600	2.1312717450095E16
15700	2.12634790393711E16
15800	2.12299206176521E16
15900	2.1174113403405E16
16000	2.11333598227246E16
16100	2.10848462075344E16
16200	2.10423061202477E16
16300	2.09946494588681E16
16400	2.09489683694337E16
16500	2.09041821087918E16
16600	2.08584841248248E16
16700	2.08184437777317E16
16800	2.07755688404622E16
16900	2.07223913250126E16
17000	2.06784537226675E16
17100	2.06326793783318E16
17200	2.0592966103343E16
17300	2.05397651345477E16
17400	2.04913449769607E16
17500	2.04526418595321E16
17600	2.04012268129585E16
17700	2.03529274480163E16
17800	2.03095178581771E16
17900	2.02558158500735E16
18000	2.02131530838961E16
18100	2.01637742375433E16
18200	2.011901674162E16
18300	2.00682197716289E16
18400	2.00200321781875E16
18500	1.99687701388808E16
18600	1.9928789152092E16
18700	1.98795199839527E16
18800	1.98240878791928E16
18900	1.9776203395596E16
19000	1.97215963694724E16
19100	1.96729726863367E16
19200	1.96274336434499E16
19300	1.95659965326801E16
19400	1.95289414165279E16
19500	1.94708643721134E16
19600	1.94188075330146E16
19700	1.93834843631177E16
19800	1.93558536288084E16
19900	1.93235990550229E16
20000	1.92908321947219E16
20100	1.92639043463143E16
20200	1.9229264998406E16
20300	1.92012849957394E16
20400	1.91709609404232E16
20500	1.91391864520697E16
20600	1.91058139297439E16
20700	1.90808243226847E16
20800	1.90483309025059E16
20900	1.90130122936734E16
21000	1.89821394891674E16
21100	1.89522702267162E16
21200	1.892701073875E16
21300	1.8890078310864E16
21400	1.88602290299825E16
21500	1.883038045366E16
21600	1.87978884773141E16
21700	1.87699780418462E16
21800	1.87495334697715E16
21900	1.87094351673698E16
22000	1.86773840317103E16
22100	1.86597114794653E16
22200	1.8624015922777E16
22300	1.85975826864923E16
22400	1.85889526034912E16
22500	1.85716877931749E16
22600	1.85618924299504E16
22700	1.85439752287973E16
22800	1.85300998190122E16
22900	1.85166849750611E16
23000	1.85020478913973E16
23100	1.84909116934527E16
23200	1.84738794308222E16
23300	1.8464164620734E16
23400	1.84465311530668E16
23500	1.84318020371929E16
23600	1.84178836208468E16
23700	1.84039652045007E16
23800	1.83907426612249E16
23900	1.83799340276402E16
24000	1.83647847488216E16
24100	1.83468081929078E16
24200	1.8333281572126E16
24300	1.83207260787285E16
24400	1.83032989427314E16
24500	1.82888901437402E16
24600	1.82753180538607E16
24700	1.82624532363059E16
24800	1.82451569942848E16
24900	1.82264523065565E16
25000	1.82204450127668E16
