# Te	G
# K	W/(m^3K)
500	2.65607859217953E17
600	2.71359645829893E17
700	2.77111432441832E17
800	2.82522673429353E17
900	3.22913803682448E17
1000	3.5109245947385E17
1100	4.09934556306114E17
1200	4.79951193802064E17
1300	5.4908960649739E17
1400	6.11483865618358E17
1500	6.67763947404128E17
1600	7.20614503294691E17
1700	7.70430339373272E17
1800	8.12564915330672E17
1900	8.44827576605873E17
2000	8.82023372631988E17
2100	9.08688612409741E17
2200	9.4116862231861E17
2300	9.67626867255861E17
2400	9.92033754207161E17
2500	1.0198367103215E18
2600	1.03635272844688E18
2700	1.06264426840551E18
2800	1.0815603345175E18
2900	1.10037575740013E18
3000	1.11563689822576E18
3100	1.13461251546784E18
3200	1.15044885719831E18
3300	1.16764447626723E18
3400	1.18076433018784E18
3500	1.19592351271226E18
3600	1.21036036100187E18
3700	1.22459706612492E18
3800	1.23601612930654E18
3900	1.24905593802273E18
4000	1.26245023368615E18
4100	1.27276443859284E18
4200	1.28440440144338E18
4300	1.29587315154216E18
4400	1.30505460613621E18
4500	1.31624465663881E18
4600	1.32531551896543E18
4700	1.33550553586119E18
4800	1.34525398148623E18
4900	1.35467968709796E18
5000	1.36297474047521E18
5100	1.37207037645051E18
5200	1.38085949850181E18
5300	1.38944788061188E18
5400	1.39574037312772E18
5500	1.40446976836046E18
5600	1.41103407086923E18
5700	1.41913309707604E18
5800	1.42547995353734E18
5900	1.43274090890373E18
6000	1.43968126862423E18
6100	1.44521460927801E18
6200	1.4524965341989E18
6300	1.45808625253402E18
6400	1.46458509442949E18
6500	1.47013155424125E18
6600	1.47559753115521E18
6700	1.48166099939145E18
6800	1.48669716214219E18
6900	1.49060658468629E18
7000	1.49673679780058E18
7100	1.5011683713929E18
7200	1.50607569076852E18
7300	1.51098358239092E18
7400	1.51526981965659E18
7500	1.52010678579899E18
7600	1.52448607020739E18
7700	1.52804480223541E18
7800	1.53208832669676E18
7900	1.53588606121358E18
8000	1.53932613825034E18
8100	1.54279486564873E18
8200	1.54596251704452E18
8300	1.54963588628644E18
8400	1.55267476440519E18
8500	1.55589820969481E18
8600	1.55893805871458E18
8700	1.56175853993643E18
8800	1.56403918208343E18
8900	1.56724793664955E18
9000	1.56988197033307E18
9100	1.57231022826124E18
9200	1.57470254015219E18
9300	1.57653905373732E18
9400	1.57875034457125E18
9500	1.58086923354241E18
9600	1.58280064762147E18
9700	1.58469116830197E18
9800	1.58643058440465E18
9900	1.58751714969453E18
10000	1.58959858714315E18
10100	1.59095336460525E18
10200	1.59218468826654E18
10300	1.59339025529191E18
10400	1.59432736194077E18
10500	1.59557458687976E18
10600	1.59660267587963E18
10700	1.59764238875607E18
10800	1.598602893606E18
10900	1.59946132338743E18
11000	1.60045184408144E18
11100	1.60136979388163E18
11200	1.60203044358973E18
11300	1.60254876915547E18
11400	1.60289548068136E18
11500	1.6034225937738E18
11600	1.60383335279772E18
11700	1.60423854560975E18
11800	1.60461305402469E18
11900	1.60432261304179E18
12000	1.604847246151E18
12100	1.6051630992543E18
12200	1.60509694181484E18
12300	1.60506331693878E18
12400	1.60512170336872E18
12500	1.60512069469229E18
12600	1.60496019950442E18
12700	1.60507057730774E18
12800	1.60501523727042E18
12900	1.60487008894898E18
13000	1.60504616132705E18
13100	1.60429876564479E18
13200	1.60466943616398E18
13300	1.60483196357869E18
13400	1.60472101423823E18
13500	1.60412622596808E18
13600	1.60508227261882E18
13700	1.60500517145679E18
13800	1.60432574026634E18
13900	1.60532075346608E18
14000	1.6058804296462E18
14100	1.60603417705072E18
14200	1.60648009518262E18
14300	1.60642104930577E18
14400	1.60805719608396E18
14500	1.6075330494471E18
14600	1.61071423157318E18
14700	1.61095493932113E18
14800	1.61396531601271E18
14900	1.61364581654811E18
15000	1.61747595027192E18
15100	1.62403993675507E18
15200	1.62634879075222E18
15300	1.62616870196851E18
15400	1.62579484412463E18
15500	1.6261041869342E18
15600	1.62609106410411E18
15700	1.62651561432587E18
15800	1.62688939721772E18
15900	1.62740208218884E18
16000	1.6278702018403E18
16100	1.62918168644887E18
16200	1.63045145437167E18
16300	1.63200684207639E18
16400	1.6337525082366E18
16500	1.63595168837779E18
16600	1.63873409820382E18
16700	1.64144801502463E18
16800	1.64790270089629E18
16900	1.65385507023744E18
17000	1.66233694364127E18
17100	1.66402151339296E18
17200	1.66483514789789E18
17300	1.66609004915421E18
17400	1.66717787609926E18
17500	1.66850107124675E18
17600	1.66975845794901E18
17700	1.67066702962965E18
17800	1.67280221652005E18
17900	1.67542686667861E18
18000	1.67702929665648E18
18100	1.6804726588644E18
18200	1.68385820804636E18
18300	1.68547366879614E18
18400	1.69277786518833E18
18500	1.69782011648576E18
18600	1.70384961683146E18
18700	1.71045480178297E18
18800	1.72053794981526E18
18900	1.73662161032961E18
19000	1.73926227954039E18
