# Te	G
# K	W/(m^3K)
400	1.36376119667608E15
500	1.60953023639353E15
600	1.75976646294464E15
700	1.90566900668461E15
800	2.06613037557851E15
900	2.26706726849875E15
1000	2.53707683688666E15
1100	2.97898696383581E15
1200	3.46727495766814E15
1300	3.96502742833334E15
1400	4.40775448041929E15
1500	5.00970694289353E15
1600	5.47659913912903E15
1700	5.90332342652627E15
1800	6.29793253384474E15
1900	6.85914016849376E15
2000	7.28406300558575E15
2100	7.74106477139113E15
2200	8.03736422291546E15
2300	8.4466194652958E15
2400	8.86533659132573E15
2500	9.19774540099151E15
2600	9.52106474196904E15
2700	9.84092382928012E15
2800	1.01275580448114E16
2900	1.04324703009648E16
3000	1.06921884428307E16
3100	1.09334655580429E16
3200	1.11957381985635E16
3300	1.14292091241232E16
3400	1.16314390495929E16
3500	1.18371305022436E16
3600	1.20308940102137E16
3700	1.21990184246489E16
3800	1.23958013552181E16
3900	1.25378173309752E16
4000	1.2698581482541E16
4100	1.28509395173067E16
4200	1.29676233159326E16
4300	1.31076348490275E16
4400	1.32136702937556E16
4500	1.33321947723199E16
4600	1.34237973990073E16
4700	1.35243572540278E16
4800	1.36073536031315E16
4900	1.36892662919563E16
5000	1.37625081045803E16
5100	1.38387033076727E16
5200	1.38941348356878E16
5300	1.39595946750979E16
5400	1.40085347490606E16
5500	1.40560688749446E16
5600	1.40984005695505E16
5700	1.41343445414687E16
5800	1.4167305416939E16
5900	1.41966423942402E16
6000	1.42258864979134E16
6100	1.42465967707976E16
6200	1.42641834526957E16
6300	1.42790635115644E16
6400	1.4289505769004E16
6500	1.42974485172819E16
6600	1.43057017023212E16
6700	1.43114883471294E16
6800	1.431433037832E16
6900	1.43135793327983E16
7000	1.43103725411313E16
7100	1.43053052579543E16
7200	1.42912588809564E16
7300	1.4279490130658E16
7400	1.42685159229459E16
7500	1.42542080741505E16
7600	1.4237653482646E16
7700	1.42186063762679E16
7800	1.42022413263291E16
7900	1.41826457034786E16
8000	1.41600021336359E16
8100	1.41387806658115E16
8200	1.41194038770151E16
8300	1.40924130242601E16
8400	1.40683626837277E16
8500	1.40374126448342E16
8600	1.40114569667964E16
8700	1.39825133075221E16
8800	1.39502558669253E16
8900	1.39202356341741E16
9000	1.38909241909577E16
9100	1.38610457879814E16
9200	1.38279738058552E16
9300	1.38031939144592E16
9400	1.37631506066314E16
9500	1.37281693097294E16
9600	1.36953505475719E16
9700	1.36586741120602E16
9800	1.36236303846629E16
9900	1.35908130243555E16
10000	1.35536805204941E16
10100	1.35189220123851E16
10200	1.34870106001848E16
10300	1.34495623169998E16
10400	1.34124716769987E16
10500	1.3382215038138E16
10600	1.33438519365735E16
10700	1.33080980112323E16
10800	1.32700500178242E16
10900	1.32343247137721E16
11000	1.31987284421368E16
11100	1.31629230548719E16
11200	1.31278199574363E16
11300	1.30915122324412E16
11400	1.30580088682867E16
11500	1.30225672993877E16
11600	1.29853285186045E16
11700	1.29510350990128E16
11800	1.29146792055732E16
11900	1.28794657767424E16
12000	1.28473656406127E16
12100	1.28094512224666E16
12200	1.2774510051848E16
12300	1.27419855328013E16
12400	1.27049483178693E16
12500	1.26701874025064E16
