# Te	G
# K	W/(m^3K)
800	3.53772933576043E16
900	3.68520276522856E16
1000	3.95272185550563E16
1100	4.30874643366004E16
1200	4.95567416383256E16
1300	5.65078620749157E16
1400	6.42274741725403E16
1500	7.0758655031053E16
1600	7.77287503629197E16
1700	8.45122350642816E16
1800	9.03217593288883E16
1900	9.64678700913266E16
2000	1.01601120323705E17
2100	1.05650995400237E17
2200	1.09148449354025E17
2300	1.12080258787334E17
2400	1.14778446647052E17
2500	1.16592167647648E17
2600	1.18759029272296E17
2700	1.20112641389476E17
2800	1.21589853447079E17
2900	1.2306136504148E17
3000	1.24489470118706E17
3100	1.25672704057358E17
3200	1.26737022072214E17
3300	1.2787637757395E17
3400	1.28917465233055E17
3500	1.29212879682248E17
3600	1.29565250804796E17
3700	1.30133713270969E17
3800	1.30907629412841E17
3900	1.31280595041477E17
4000	1.3167640147147E17
4100	1.32037351453982E17
4200	1.32531577250713E17
4300	1.33552549755643E17
4400	1.34082351393102E17
4500	1.34895722869118E17
4600	1.35832680631843E17
4700	1.36570481943893E17
4800	1.37894190343509E17
4900	1.38744429265161E17
5000	1.40085566038457E17
5100	1.41367750715037E17
5200	1.42228149762628E17
5300	1.43033459594592E17
5400	1.43813642855159E17
5500	1.44558606829128E17
5600	1.46285651993455E17
5700	1.46998718699272E17
5800	1.48527159280301E17
5900	1.49250601458957E17
6000	1.50560348347011E17
6100	1.51905512920941E17
6200	1.5281873576836E17
6300	1.54061136888572E17
6400	1.54869312385239E17
6500	1.56168347914228E17
6600	1.57499347608721E17
6700	1.5871185951442E17
6800	1.59475791525221E17
6900	1.61566187032226E17
7000	1.63122429344772E17
7100	1.63927553603546E17
7200	1.65249485951683E17
7300	1.66316310956641E17
7400	1.67629334733654E17
7500	1.69071224828269E17
7600	1.70266671296247E17
7700	1.71586791077836E17
7800	1.73135232446062E17
7900	1.74575813178306E17
8000	1.75757760459014E17
8100	1.77312130580602E17
8200	1.78477317405579E17
8300	1.79608708299108E17
8400	1.80870565638357E17
8500	1.82213990861011E17
8600	1.82940051177725E17
8700	1.84883531610402E17
8800	1.86452167775811E17
8900	1.87520232683551E17
9000	1.88600506418182E17
9100	1.89979998447143E17
9200	1.91883297811098E17
9300	1.93080150850111E17
9400	1.94333800432766E17
9500	1.95187750885893E17
9600	1.9592739553276E17
9700	1.9658481654968E17
9800	1.98265337167037E17
9900	1.99655545979407E17
10000	2.00849225847697E17
10100	2.02171756410594E17
10200	2.03508140599414E17
10300	2.05186826785087E17
10400	2.06491624094483E17
10500	2.07974054408293E17
10600	2.08794467916258E17
10700	2.09175446262041E17
10800	2.10203370491208E17
10900	2.11873702413493E17
11000	2.13098172142038E17
11100	2.13939966394988E17
11200	2.15319317417365E17
11300	2.16657075259789E17
11400	2.17571566486955E17
11500	2.18894034817843E17
11600	2.19674042210854E17
11700	2.20877944253318E17
11800	2.21797225917905E17
11900	2.23156568978726E17
12000	2.24595792530768E17
12100	2.25492355015206E17
12200	2.26433063996657E17
12300	2.27854874782833E17
12400	2.28875169495116E17
12500	2.29635933923322E17
12600	2.30985571977497E17
12700	2.32179084943896E17
12800	2.32409818709265E17
12900	2.32970709959903E17
13000	2.34063782079397E17
13100	2.35016051773612E17
13200	2.35905691939874E17
13300	2.37059990742266E17
13400	2.38604245138043E17
13500	2.39876669700692E17
13600	2.41027491702846E17
13700	2.41770304352105E17
13800	2.42511574719076E17
13900	2.43008521987028E17
14000	2.44253268279366E17
14100	2.45116500769248E17
14200	2.46756202651894E17
14300	2.48161072480708E17
14400	2.49252648599401E17
14500	2.50349888639124E17
14600	2.51146243382422E17
14700	2.51694659981441E17
14800	2.52618201614895E17
14900	2.53825719965586E17
15000	2.54879993784152E17
15100	2.55652769041088E17
15200	2.57971581790019E17
15300	2.59291474930006E17
15400	2.60444521003781E17
15500	2.60386231098456E17
15600	2.60597550161796E17
15700	2.61081760476784E17
15800	2.62363161390045E17
15900	2.63890694976587E17
16000	2.65653021935637E17
16100	2.67641916588382E17
16200	2.6876707933334E17
16300	2.69956243581433E17
16400	2.7106195495629E17
16500	2.72173473487846E17
16600	2.72872875271507E17
16700	2.73388492042739E17
16800	2.74093003641328E17
16900	2.74445006643987E17
17000	2.76742182503944E17
17100	2.77714152511452E17
17200	2.79289487158233E17
17300	2.81807489125704E17
17400	2.83245057763955E17
17500	2.8536646076026E17
17600	2.85607645464123E17
17700	2.86722072114911E17
17800	2.91890205227191E17
17900	2.95243168887697E17
18000	2.93316568279508E17
18100	2.91559156006409E17
18200	2.95293641576804E17
18300	2.99882084439496E17
18400	3.033931084019E17
18500	3.0396776464195E17
18600	3.05815148493622E17
18700	3.12357069041321E17
18800	3.10583617221565E17
18900	3.15628819169126E17
19000	3.18315007019808E17
