# Te	G
# K	W/(m^3K)
600	1.8372763481763E16
700	2.01246258603606E16
800	2.03783677541508E16
900	2.0632109647941E16
1000	2.08858515417312E16
1100	2.11395934355215E16
1200	2.13933353293117E16
1300	2.16643336148844E16
1400	2.25089034291117E16
1500	2.3369926305852E16
1600	2.4222574282707E16
1700	2.50752222595619E16
1800	2.59724471694258E16
1900	2.71301864253545E16
2000	2.79622779916377E16
2100	2.94054260410408E16
2200	3.07403350462773E16
2300	3.20290993211895E16
2400	3.32572774243202E16
2500	3.4458508670165E16
2600	3.56076837683875E16
2700	3.68936379110756E16
2800	3.80755400752542E16
2900	3.91883541494094E16
3000	4.024890590926E16
3100	4.14763488092698E16
3200	4.25204733670296E16
3300	4.32483250374384E16
3400	4.41433617219254E16
3500	4.5282834474214E16
3600	4.61089993538571E16
3700	4.7215256204811E16
3800	4.81833520269852E16
3900	4.90958199372315E16
4000	5.01138883053799E16
4100	5.09794250165248E16
4200	5.20779627229792E16
4300	5.30568510245332E16
4400	5.39987781326212E16
4500	5.48700924275837E16
4600	5.59784815457592E16
4700	5.68646136248944E16
4800	5.78853329484115E16
4900	5.88330625765938E16
5000	5.96109532360362E16
5100	6.05594987089835E16
5200	6.16025282804695E16
5300	6.24945464440263E16
5400	6.35013244386231E16
5500	6.44508218942821E16
5600	6.54003193499411E16
5700	6.62703733788111E16
5800	6.72867656928052E16
5900	6.80738909788894E16
6000	6.9055998610921E16
6100	7.0131219327097E16
6200	7.10784635330255E16
6300	7.2025707738954E16
6400	7.29219059147593E16
6500	7.39444629838905E16
6600	7.48344742193975E16
6700	7.57374234733791E16
6800	7.67621716360307E16
6900	7.77509060173867E16
7000	7.87062701014927E16
7100	7.96616341855988E16
7200	8.0235794103474E16
7300	8.14468235109517E16
7400	8.23175241624303E16
7500	8.32179605734814E16
7600	8.40997183659744E16
7700	8.49814761584674E16
7800	8.58632339509604E16
7900	8.66381496989886E16
8000	8.76858942044427E16
8100	8.86135007890059E16
8200	8.93746023300421E16
8300	9.03912671833121E16
8400	9.12688776127861E16
8500	9.214648804226E16
8600	9.3024098471734E16
8700	9.3901708901208E16
8800	9.45341900660466E16
8900	9.56213396672652E16
9000	9.64843498496288E16
9100	9.71147680764209E16
9200	9.81593729691537E16
9300	9.89918249118318E16
9400	9.982427685451E16
9500	1.00656728797188E17
9600	1.01459850622416E17
9700	1.02412270308667E17
9800	1.03324225099388E17
9900	1.04222740186884E17
10000	1.05091523644493E17
10100	1.06099993961124E17
10200	1.07048862872332E17
10300	1.07991937614602E17
10400	1.0901293599172E17
10500	1.10026173088657E17
10600	1.10792554770771E17
10700	1.12058808474585E17
10800	1.13134003197785E17
10900	1.1416646578579E17
11000	1.15107809262321E17
11100	1.16071367022803E17
11200	1.16999233997352E17
11300	1.17927100971902E17
11400	1.18854967946451E17
11500	1.19741816209336E17
11600	1.20739627695517E17
11700	1.21639923932649E17
11800	1.22681033685512E17
11900	1.23591352080147E17
12000	1.2462432816119E17
12100	1.25644364812891E17
12200	1.266558778577E17
12300	1.27667390902508E17
12400	1.28678903947316E17
12500	1.29690416992124E17
12600	1.30389480962748E17
12700	1.31498924254772E17
12800	1.32398263611884E17
