# Te	G
# K	W/(m^3K)
600	2.41392554312236E17
700	2.4725416053935E17
800	2.51939773698632E17
900	2.55064495412227E17
1000	2.60741387985501E17
1100	2.64288288422855E17
1200	2.65872879995372E17
1300	2.67334217801246E17
1400	2.68982566487394E17
1500	2.72091075876459E17
1600	2.75122189447913E17
1700	2.77894844633599E17
1800	2.79969026473005E17
1900	2.81727671356998E17
2000	2.82434996700842E17
2100	2.83237775558168E17
2200	2.83859558454197E17
2300	2.84293299155176E17
2400	2.84782675392547E17
2500	2.84363591267995E17
2600	2.83421275517904E17
2700	2.81333482799857E17
2800	2.79715677882198E17
2900	2.76764191948408E17
3000	2.74500648016826E17
3100	2.72538394723459E17
3200	2.70085405368985E17
3300	2.68498128338873E17
3400	2.65584354732252E17
3500	2.63395313119686E17
3600	2.61882291843275E17
3700	2.60092311373677E17
3800	2.58885053019862E17
3900	2.57944387330763E17
4000	2.56872458231077E17
4100	2.56161691193274E17
4200	2.55462857372515E17
4300	2.5512946950684E17
4400	2.54558679517379E17
4500	2.54404528114729E17
4600	2.54388948533863E17
4700	2.54201912896929E17
4800	2.54234713721653E17
4900	2.54191685017072E17
5000	2.53963597418942E17
5100	2.53892459072577E17
5200	2.54182769984347E17
5300	2.54499561918776E17
5400	2.54769912667187E17
5500	2.55370072147114E17
5600	2.55847141468568E17
5700	2.5653581190343E17
5800	2.57179684497921E17
5900	2.57726823747764E17
6000	2.58207086775002E17
6100	2.58849016412722E17
6200	2.59397032199393E17
6300	2.60077471791368E17
6400	2.60773114505344E17
6500	2.6131317744922E17
6600	2.62264856841098E17
6700	2.62869884048852E17
6800	2.63341170730757E17
6900	2.64004483609564E17
7000	2.64477314589819E17
7100	2.64801672781577E17
7200	2.65244411728216E17
7300	2.65701811221032E17
7400	2.66255892476662E17
7500	2.67425276641782E17
7600	2.68313776580309E17
7700	2.69083542160888E17
7800	2.69813303399425E17
7900	2.70157290529099E17
8000	2.70457731071118E17
8100	2.70734979348574E17
8200	2.71014586531754E17
8300	2.71375841484049E17
8400	2.7190744146235E17
8500	2.72587756563168E17
8600	2.73111082594468E17
8700	2.73670193180345E17
8800	2.74360562674554E17
8900	2.74863862522987E17
9000	2.75463709701012E17
9100	2.76402493706365E17
9200	2.77265443004162E17
9300	2.78010779378581E17
9400	2.78783690239036E17
9500	2.79388792890278E17
9600	2.80377710760941E17
9700	2.81065504701259E17
9800	2.81603977381482E17
9900	2.82257942499914E17
10000	2.82570180041461E17
10100	2.82842322971568E17
10200	2.8325926627318E17
10300	2.83600791264809E17
10400	2.83914388395327E17
10500	2.84621835829273E17
10600	2.85146507286174E17
10700	2.85704812836577E17
10800	2.86101938114155E17
10900	2.86789701145843E17
11000	2.87320057518513E17
11100	2.87781649101306E17
11200	2.8826310070111E17
11300	2.8865335764525E17
11400	2.89055610765714E17
11500	2.89349854526138E17
11600	2.89786785782485E17
