# Te	G
# K	W/(m^3K)
18600	6.08530199476885E17
18700	6.09992448052479E17
18800	6.10597266726152E17
18900	6.12096352224094E17
19000	6.13089563516596E17
19100	6.14209998274014E17
19200	6.15321481289062E17
19300	6.16312947973956E17
19400	6.17841190373152E17
19500	6.18591072175924E17
19600	6.19864492550458E17
19700	6.21321263470347E17
19800	6.22138343679548E17
19900	6.23369027517454E17
20000	6.2497712430399E17
20100	6.25837914440133E17
20200	6.27233678747342E17
20300	6.28536747556927E17
20400	6.29960267494914E17
20500	6.3132152291307E17
20600	6.3246166368604E17
20700	6.33977705750551E17
20800	6.35315368404898E17
20900	6.37222862731571E17
21000	6.387046618966E17
21100	6.39935503438852E17
21200	6.4141921918938E17
21300	6.43022080682979E17
21400	6.44131056321636E17
21500	6.46216794403435E17
21600	6.47973404748805E17
21700	6.49411203369207E17
21800	6.51478040847861E17
21900	6.52610809090955E17
22000	6.54785054808495E17
22100	6.5665417279655E17
22200	6.58338191141721E17
22300	6.59856708977373E17
22400	6.61760137896172E17
22500	6.63771197606033E17
