# Te	G
# K	W/(m^3K)
1500	2.17520703462284E17
1600	2.21628697590574E17
1700	2.25741513872735E17
1800	2.30580036497394E17
1900	2.34739324296885E17
2000	2.39573786600179E17
2100	2.43290672438405E17
2200	2.49521350752969E17
2300	2.54798026581813E17
2400	2.60586389657987E17
2500	2.66738662596953E17
2600	2.73289874327484E17
2700	2.80730364748239E17
2800	2.85776426099939E17
2900	2.91344148809067E17
3000	2.95998552487782E17
3100	3.01423972861277E17
3200	3.04518717883279E17
3300	3.10166719364194E17
3400	3.13935397279368E17
3500	3.17344999635409E17
3600	3.21800725552548E17
3700	3.25194490651087E17
3800	3.29076543107861E17
3900	3.32892317244288E17
4000	3.36480473920682E17
4100	3.3988734064946E17
4200	3.42805307976975E17
4300	3.47329540572473E17
4400	3.52145200461251E17
4500	3.57561481915546E17
4600	3.61845387048725E17
4700	3.67458391008701E17
4800	3.7237891118828E17
4900	3.76783612251712E17
5000	3.81774241764166E17
5100	3.86735639157911E17
5200	3.91528574851072E17
5300	3.95716382349305E17
5400	4.01247365150198E17
5500	4.05284851796749E17
5600	4.10218040469717E17
5700	4.15408794080679E17
5800	4.20413065723225E17
5900	4.24525471320239E17
6000	4.29977691379046E17
6100	4.3387782415731E17
6200	4.38788856323132E17
6300	4.43868992200643E17
6400	4.48495539418214E17
6500	4.5302952113762E17
6600	4.5758929202883E17
6700	4.62950459283213E17
6800	4.67187029162221E17
6900	4.73014174396929E17
7000	4.77514319840356E17
7100	4.82235409529242E17
7200	4.87187261626446E17
7300	4.91512452764141E17
7400	4.96379762354758E17
7500	5.00539793738806E17
7600	5.0556924439801E17
7700	5.10370238143016E17
7800	5.14857545431245E17
7900	5.19511425335289E17
8000	5.23812071831538E17
8100	5.27913114005325E17
8200	5.31902477516522E17
8300	5.36101620550392E17
8400	5.40121426985855E17
8500	5.44012906160396E17
8600	5.48041219648103E17
8700	5.51988480081269E17
8800	5.55827859799876E17
8900	5.59473150259816E17
9000	5.62992530662257E17
9100	5.66840539810319E17
9200	5.71028825365786E17
9300	5.74798017841309E17
9400	5.78778847513009E17
9500	5.82037887183073E17
9600	5.85464073684085E17
9700	5.88644728470016E17
9800	5.91777402101766E17
9900	5.95620039013854E17
10000	5.99198239450834E17
10100	6.02561303474791E17
10200	6.05969230544068E17
10300	6.09334032123422E17
10400	6.12697668247597E17
10500	6.16023884402033E17
10600	6.19160083523147E17
10700	6.22153219731261E17
10800	6.25306321043228E17
10900	6.2825843098018E17
11000	6.3064567149204E17
11100	6.34185322541396E17
11200	6.36919391798132E17
11300	6.39490914769888E17
11400	6.41527572485301E17
11500	6.43661259347884E17
11600	6.45585126372718E17
11700	6.47816563582484E17
11800	6.499262736064E17
11900	6.52024957465117E17
12000	6.54013837417563E17
12100	6.56005956083027E17
12200	6.57998074748491E17
12300	6.59779238281282E17
12400	6.61842849899659E17
12500	6.64145643297923E17
12600	6.65914573810359E17
12700	6.67255497979299E17
12800	6.69072980524669E17
12900	6.70746069189404E17
13000	6.72444663895837E17
13100	6.75302155235335E17
13200	6.77534508799621E17
13300	6.79723269452902E17
13400	6.81919512778412E17
13500	6.84010123343989E17
13600	6.86263991896213E17
13700	6.88378431021096E17
13800	6.90478341286966E17
13900	6.92670143395138E17
14000	6.94355847445336E17
14100	6.96077830412308E17
14200	6.98320187391358E17
14300	7.00340545013864E17
14400	7.02282952483133E17
14500	7.04134077342436E17
14600	7.0629545724609E17
14700	7.08316160286266E17
14800	7.10213661695445E17
14900	7.11588675538077E17
15000	7.13746399585859E17
15100	7.15363061492731E17
15200	7.17199183509874E17
15300	7.18867517647623E17
15400	7.20807700276322E17
15500	7.22495727373204E17
15600	7.23300350091233E17
15700	7.26441995576866E17
15800	7.28419293444708E17
15900	7.30383477699353E17
16000	7.32482111457217E17
16100	7.34541627200434E17
16200	7.36598570677023E17
16300	7.387501733364E17
16400	7.40861900516997E17
16500	7.42976057639963E17
16600	7.46519843693283E17
16700	7.49701250295556E17
16800	7.52549254844114E17
16900	7.5501290460736E17
17000	7.57444918412716E17
17100	7.58650381218188E17
17200	7.61249144710457E17
17300	7.63113161104628E17
17400	7.649771774988E17
17500	7.66561313719855E17
17600	7.68368882388916E17
17700	7.70036766898075E17
17800	7.71600539022851E17
17900	7.72678669067998E17
18000	7.7375075719434E17
18100	7.74822845320683E17
18200	7.75871561847036E17
18300	7.76604914825165E17
18400	7.77329044130521E17
18500	7.78014772607209E17
18600	7.77775606608364E17
18700	7.77584587983825E17
18800	7.77067459549477E17
18900	7.76572737096628E17
19000	7.76309458707126E17
19100	7.75904557381457E17
19200	7.75911324024079E17
19300	7.75793493726307E17
19400	7.75795327777858E17
19500	7.75504321450536E17
19600	7.75311014226153E17
19700	7.7511770700177E17
19800	7.74924399777387E17
19900	7.74731092553004E17
20000	7.74537785328621E17
20100	7.7436846335452E17
20200	7.73447242627767E17
20300	7.72674430913512E17
20400	7.72680033877622E17
20500	7.72174633946816E17
20600	7.71722467035938E17
20700	7.71339625570999E17
20800	7.70970026849455E17
20900	7.70600428127911E17
21000	7.70301103829362E17
21100	7.69818283517564E17
21200	7.69485449703075E17
21300	7.69146682599075E17
21400	7.68807915495075E17
21500	7.68155484413367E17
21600	7.67616521823496E17
21700	7.65537920568121E17
21800	7.64053979421274E17
21900	7.62451082323751E17
22000	7.60566809081341E17
22100	7.57925836082717E17
22200	7.55531900069656E17
22300	7.53206560845921E17
22400	7.50868929680602E17
22500	7.48577033744411E17
22600	7.46581923450706E17
22700	7.4467925097135E17
22800	7.42774200824034E17
22900	7.40879378252619E17
23000	7.38848127936752E17
23100	7.37024658794711E17
23200	7.34978282768026E17
23300	7.32983828922524E17
23400	7.31513075693338E17
23500	7.29451854808518E17
23600	7.27513456259953E17
23700	7.25575057711387E17
23800	7.23505092930159E17
23900	7.21606201094135E17
24000	7.19565115381265E17
24100	7.17452569339747E17
24200	7.15564556926252E17
24300	7.13993727251692E17
24400	7.12969431738174E17
24500	7.09956369107744E17
24600	7.08379198957125E17
24700	7.07117487715486E17
24800	7.03453796439763E17
24900	7.0015789992004E17
25000	6.97768711906677E17
