# Te	G
# K	W/(m^3K)
600	7.02753078839531E16
700	7.05667137041752E16
800	7.08962282911277E16
900	7.35926271935427E16
1000	7.5373990279187E16
1100	7.85685635115315E16
1200	8.17738651963736E16
1300	8.52691766105403E16
1400	8.87684081196405E16
1500	9.16439008237049E16
1600	9.406186831653E16
1700	9.62947485846868E16
1800	9.82145276968958E16
1900	9.99142564054495E16
2000	1.01300634217781E17
2100	1.0239176206119E17
2200	1.03215878784984E17
2300	1.04149696744363E17
2400	1.04920224077641E17
2500	1.05711078299646E17
2600	1.06266572558531E17
2700	1.06881996408349E17
2800	1.07376818141014E17
2900	1.07809589383763E17
3000	1.08198866468214E17
3100	1.08597272206625E17
3200	1.0890512809097E17
3300	1.09313581057183E17
3400	1.09611314541367E17
3500	1.09965652179474E17
3600	1.10276810843277E17
3700	1.10606522212245E17
3800	1.10929921269374E17
3900	1.1123507129312E17
4000	1.11556959788396E17
4100	1.11842080211528E17
4200	1.12182899457969E17
4300	1.12507149598045E17
4400	1.12791081679416E17
4500	1.13163605713284E17
4600	1.1346783532595E17
4700	1.13778955755146E17
4800	1.14142154056962E17
4900	1.14421946392109E17
5000	1.14773941529967E17
5100	1.15078503524067E17
5200	1.15412985040403E17
5300	1.15734693423562E17
5400	1.1602815480342E17
5500	1.16322673888263E17
5600	1.16655201805081E17
5700	1.16927773272729E17
5800	1.17238558382823E17
5900	1.17512753048527E17
6000	1.17797710107676E17
6100	1.18043797771177E17
6200	1.18340753316191E17
6300	1.18575463307386E17
6400	1.18835136325075E17
6500	1.19076386564406E17
6600	1.19299889903831E17
6700	1.19488989408185E17
6800	1.19722452787121E17
6900	1.19899017701359E17
7000	1.20098533696899E17
7100	1.2027304620352E17
7200	1.20432698733231E17
7300	1.20602324591758E17
7400	1.20745976828345E17
7500	1.20882994338368E17
7600	1.21001046904253E17
7700	1.21113128562332E17
7800	1.21214403382617E17
7900	1.21295003142304E17
8000	1.2138771107265E17
8100	1.2146831718488E17
8200	1.21536502120877E17
8300	1.21597426992485E17
8400	1.21656907820115E17
8500	1.21699375730566E17
8600	1.21724032177569E17
8700	1.21736660246807E17
8800	1.21748862663873E17
8900	1.21744579744979E17
9000	1.21731972100396E17
9100	1.21722002359742E17
9200	1.21710829795611E17
9300	1.21677478917275E17
9400	1.21640150295458E17
9500	1.21588159638329E17
9600	1.21519253187323E17
9700	1.21457243230216E17
9800	1.21379537258782E17
9900	1.21299841576409E17
10000	1.21222386435506E17
10100	1.21149823713266E17
10200	1.21040089271668E17
10300	1.20932967972732E17
10400	1.20840683703427E17
10500	1.20702437333457E17
10600	1.20547564484104E17
10700	1.20406783665768E17
10800	1.20267495526306E17
10900	1.20121317056301E17
11000	1.19985729715514E17
11100	1.1982734256717E17
11200	1.19697425365392E17
11300	1.1953096285249E17
11400	1.1936133990398E17
11500	1.19196954934733E17
11600	1.18988719982839E17
11700	1.1879406388559E17
11800	1.18610420192435E17
11900	1.18415902956802E17
12000	1.18224576452249E17
12100	1.18036483647501E17
12200	1.17844078980091E17
12300	1.17635386869038E17
12400	1.17448392817671E17
12500	1.17280647286541E17
12600	1.17017034930948E17
12700	1.16818102952391E17
12800	1.16605543717262E17
12900	1.16358808512085E17
13000	1.16155322552341E17
13100	1.15923336651439E17
13200	1.15677846977724E17
13300	1.15446807804114E17
13400	1.15215768630504E17
13500	1.15015084906439E17
13600	1.147581920584E17
13700	1.1453743358889E17
13800	1.14294792485937E17
13900	1.14050832078667E17
14000	1.13779847786634E17
14100	1.13533426737261E17
14200	1.13304770608722E17
14300	1.13033476928831E17
14400	1.1278619322718E17
14500	1.12575141415712E17
14600	1.12288400334589E17
14700	1.12023911655602E17
14800	1.117775639722E17
14900	1.11517174484358E17
15000	1.11261870620413E17
15100	1.11017006416472E17
15200	1.10760280314548E17
15300	1.10529646198842E17
15400	1.1026631962851E17
15500	1.09995888960874E17
15600	1.09749464157928E17
15700	1.09502240279404E17
15800	1.09245962698528E17
15900	1.0899186900815E17
16000	1.0872989424288E17
16100	1.08483560468217E17
16200	1.08280633804811E17
16300	1.07979480275149E17
16400	1.07734995835097E17
16500	1.07526601836399E17
16600	1.07273819645367E17
16700	1.07032632037449E17
16800	1.06793498953456E17
16900	1.06597549728516E17
17000	1.06428413428588E17
17100	1.06159313438658E17
17200	1.05961605997488E17
17300	1.05757160109905E17
17400	1.05561086071047E17
17500	1.05445455856821E17
17600	1.05463863499766E17
17700	1.055507485708E17
17800	1.05392027522339E17
17900	1.05233745001416E17
18000	1.05067089963477E17
18100	1.04895800314154E17
18200	1.04772293582086E17
18300	1.04591279957353E17
18400	1.04437233834372E17
18500	1.04304531725502E17
18600	1.04130872062588E17
18700	1.03995780438497E17
18800	1.03860965877339E17
18900	1.03707380588946E17
19000	1.03576206356507E17
19100	1.0346794878484E17
19200	1.0332519734204E17
19300	1.03216179795085E17
19400	1.03115777559918E17
19500	1.03039140660559E17
19600	1.02956501309883E17
19700	1.02947161253119E17
19800	1.02850826704091E17
19900	1.02897999181767E17
20000	1.03031192345538E17
