# Te	G
# K	W/(m^3K)
400	5.14197233098587E16
500	5.65898454800098E16
600	6.92513569569737E16
700	8.10367954345941E16
800	9.2769881665724E16
900	9.99207036547665E16
1000	1.07854437257244E17
1100	1.14245547985126E17
1200	1.19687887477066E17
1300	1.2336588176327E17
1400	1.27640114465836E17
1500	1.30558478010637E17
1600	1.32737571964179E17
1700	1.34852122178495E17
1800	1.3614596525944E17
1900	1.37428913575056E17
2000	1.38281575765478E17
2100	1.38862385571785E17
2200	1.39009861754525E17
2300	1.390099946931E17
2400	1.38698534675482E17
2500	1.3829232624732E17
2600	1.37923482221671E17
2700	1.37716476061379E17
2800	1.36744393895331E17
2900	1.35958262708161E17
3000	1.3529054537926E17
3100	1.3447282676875E17
3200	1.33435871091418E17
3300	1.32484239177434E17
3400	1.31399392442127E17
3500	1.30521543678043E17
3600	1.29363374016963E17
3700	1.28117881319844E17
3800	1.27045480126718E17
3900	1.26073102090696E17
4000	1.248337737061E17
4100	1.23660774178855E17
4200	1.22572226288284E17
4300	1.21789922718984E17
4400	1.2073712984766E17
4500	1.1945516871829E17
4600	1.18506774449099E17
4700	1.17402545885093E17
4800	1.16452862575516E17
4900	1.15513646134298E17
5000	1.14614283320809E17
5100	1.13550769094313E17
5200	1.12760155345143E17
5300	1.1200711799588E17
5400	1.10980827412978E17
5500	1.10157506245276E17
5600	1.09320736356442E17
5700	1.08614348595868E17
5800	1.07836915608708E17
5900	1.07093534913046E17
6000	1.06381559012419E17
6100	1.05879191503619E17
6200	1.05250151652211E17
6300	1.0454655212137E17
6400	1.0403980268158E17
6500	1.03541406415315E17
6600	1.03068010059157E17
6700	1.02558952257657E17
6800	1.02117963156266E17
6900	1.0161740250698E17
7000	1.01275815443604E17
7100	1.00828267190566E17
7200	1.0049798089909E17
7300	1.00126371680745E17
7400	9.98118159720847E16
7500	9.95080543391142E16
7600	9.91628523771237E16
7700	9.8863656498146E16
7800	9.85779925239537E16
7900	9.83638104616752E16
8000	9.81152526692388E16
8100	9.78939760400061E16
8200	9.76844273456134E16
8300	9.74960275711451E16
8400	9.72964906807501E16
8500	9.71042189122978E16
8600	9.69369491562252E16
8700	9.67692163198004E16
8800	9.66154232548383E16
8900	9.64812363793879E16
9000	9.63255695025384E16
9100	9.61958953537112E16
9200	9.60980351844226E16
9300	9.59952082809907E16
9400	9.59024382956261E16
9500	9.58230635671319E16
9600	9.57462706385445E16
9700	9.56861415225793E16
9800	9.56636301023692E16
9900	9.56275980149298E16
10000	9.55865919801963E16
10100	9.55723872600895E16
10200	9.55341575655926E16
10300	9.5499124188541E16
10400	9.54582309501693E16
10500	9.54368485199207E16
10600	9.54206889838365E16
10700	9.54174096646006E16
10800	9.53924081665824E16
10900	9.53883104885324E16
11000	9.54060616910951E16
11100	9.53998986752972E16
11200	9.54220208130104E16
11300	9.54102962248847E16
11400	9.53981670263718E16
11500	9.53904490333692E16
11600	9.54199170146175E16
11700	9.54422421986078E16
11800	9.54622750306362E16
11900	9.54984097313309E16
12000	9.5554857674885E16
12100	9.55802349720467E16
12200	9.56210283375587E16
12300	9.56728240381524E16
12400	9.57311049734616E16
12500	9.57957142026471E16
12600	9.5840837580196E16
12700	9.58881231983387E16
12800	9.592635309228E16
12900	9.59649527402991E16
13000	9.60121803356947E16
13100	9.60778665750205E16
13200	9.6135134502747E16
13300	9.61853613162109E16
13400	9.62479114057867E16
13500	9.63424634504864E16
13600	9.64184290981305E16
13700	9.65138582875521E16
13800	9.658297236583E16
13900	9.66666000937621E16
14000	9.67285495103169E16
14100	9.67795092173342E16
14200	9.68570654544632E16
14300	9.69687085040384E16
14400	9.7048644141154E16
14500	9.71556253093401E16
14600	9.72616848158943E16
14700	9.73316512958987E16
14800	9.74010633555711E16
14900	9.75243210692156E16
15000	9.76167765055073E16
15100	9.7713254567511E16
15200	9.78130826820051E16
15300	9.79022324817085E16
15400	9.79757244517974E16
15500	9.80570837403008E16
15600	9.81765516776623E16
15700	9.82525474980637E16
15800	9.83658201101951E16
15900	9.84746103060286E16
16000	9.85992695917698E16
16100	9.87151943259186E16
16200	9.88193667101368E16
16300	9.89497697896153E16
16400	9.90973515482492E16
16500	9.92395085195419E16
16600	9.93922725925616E16
16700	9.94990487660709E16
16800	9.95692119007417E16
16900	9.97396646703033E16
17000	9.98467434896375E16
17100	9.99501881760014E16
17200	1.00113782418871E17
17300	1.00234492833582E17
17400	1.00392593191747E17
17500	1.00529973152679E17
17600	1.00739159021626E17
17700	1.00953676878591E17
17800	1.01075748142785E17
17900	1.01243504294194E17
18000	1.01339808724798E17
18100	1.01486838892377E17
18200	1.01601540170613E17
18300	1.01727000385367E17
18400	1.01991388766719E17
18500	1.02163082408358E17
18600	1.02348456298753E17
18700	1.02544533563945E17
18800	1.02733566772508E17
18900	1.02890106679929E17
19000	1.03119213852887E17
19100	1.03277956877144E17
19200	1.03459749441381E17
19300	1.03692503270525E17
19400	1.03879400549888E17
19500	1.04148046478426E17
19600	1.04244051871844E17
19700	1.04472017199411E17
19800	1.04633572750722E17
19900	1.04858906255932E17
20000	1.05021377693411E17
20100	1.05262180942903E17
20200	1.05490170897227E17
20300	1.05797588670987E17
20400	1.06062627733376E17
20500	1.06394746136106E17
20600	1.06688542224506E17
20700	1.06820817024017E17
20800	1.07157118648708E17
20900	1.07346312386072E17
21000	1.0767013027482E17
21100	1.07883940755555E17
21200	1.08087414469142E17
21300	1.08447410250336E17
21400	1.08867656473294E17
21500	1.09155526543883E17
21600	1.09405422665516E17
21700	1.09932377627532E17
21800	1.10167448606807E17
21900	1.10488463774101E17
22000	1.10733229997445E17
22100	1.11161024266585E17
22200	1.11748502305462E17
22300	1.12145199171586E17
22400	1.12702743459721E17
22500	1.13123201818321E17
22600	1.13481696608674E17
22700	1.14255039403456E17
22800	1.14664115262154E17
22900	1.15427573459286E17
23000	1.16093278432086E17
