# Te	G
# K	W/(m^3K)
400	3.17836242343261E16
500	3.49610915653372E16
600	3.66128020923829E16
700	3.82645126194287E16
800	3.99162231464745E16
900	4.15679336735203E16
1000	4.32196442005661E16
1100	4.48757152347578E16
1200	4.66530832054145E16
1300	4.88702582668608E16
1400	5.10082264745153E16
1500	5.35243052360031E16
1600	5.52435293929949E16
1700	5.65265384831854E16
1800	5.7623546316728E16
1900	5.83569158691471E16
2000	5.93991435437521E16
2100	6.03260835853527E16
2200	6.11157505167361E16
2300	6.26682357393706E16
2400	6.4166065486162E16
2500	6.56584305016862E16
2600	6.69890388863066E16
2700	6.86447293732468E16
2800	7.03931648406496E16
2900	7.25074653826471E16
3000	7.4287775098852E16
3100	7.61920017225279E16
3200	7.78986241552937E16
3300	8.00421926607748E16
3400	8.16477366830199E16
3500	8.38985772606336E16
3600	8.54075428300985E16
3700	8.75096012189197E16
3800	8.91669433068768E16
3900	9.09312387030926E16
4000	9.26190644900255E16
4100	9.46445970225647E16
4200	9.63012108827972E16
4300	9.81333151945214E16
4400	1.00002559514919E17
4500	1.01535478010441E17
4600	1.03551559718833E17
4700	1.05356953447149E17
4800	1.06857038414789E17
4900	1.08790234686878E17
5000	1.10333317760939E17
5100	1.12230043418543E17
5200	1.1399283128635E17
5300	1.15763058956987E17
5400	1.17715262410284E17
5500	1.19384707727307E17
5600	1.21061811412419E17
5700	1.23001286350054E17
5800	1.24696084467104E17
5900	1.26535432931876E17
6000	1.28252247319316E17
6100	1.30066297362275E17
6200	1.31496212737855E17
6300	1.33553403773136E17
6400	1.35059278540444E17
6500	1.3682042388355E17
6600	1.38526598207185E17
6700	1.40256137004117E17
6800	1.41719361074503E17
6900	1.43465243843677E17
7000	1.44978711133129E17
7100	1.46582004378882E17
7200	1.48262517463001E17
7300	1.4976990093917E17
7400	1.51335101094374E17
7500	1.53002458526292E17
7600	1.54273462452772E17
7700	1.56025459140934E17
7800	1.57405152029808E17
7900	1.58960438021535E17
8000	1.60360637974007E17
8100	1.61743957968887E17
8200	1.62980484661705E17
8300	1.64475290679154E17
8400	1.65746107443298E17
8500	1.67123184215434E17
8600	1.6835397485989E17
8700	1.69562502295387E17
8800	1.70823345455812E17
8900	1.72093894623874E17
9000	1.73230246685155E17
9100	1.74410446317808E17
9200	1.7566996904523E17
9300	1.76703726002935E17
9400	1.77811668805076E17
9500	1.79014847968797E17
9600	1.8005364874269E17
9700	1.81070412823E17
9800	1.82123743035235E17
9900	1.83118217399775E17
10000	1.84021742221941E17
10100	1.84980207984164E17
10200	1.85859544850634E17
10300	1.86942746167895E17
10400	1.87829440260668E17
10500	1.88769311778757E17
10600	1.89595354860696E17
10700	1.90538003366685E17
10800	1.91315652620694E17
10900	1.92235631422015E17
11000	1.93079023363708E17
11100	1.93804448354904E17
11200	1.94522742379569E17
11300	1.95388598904197E17
11400	1.96135424103784E17
11500	1.96816044814779E17
11600	1.97538577644095E17
11700	1.98279712847971E17
11800	1.9883745705915E17
11900	1.99522657229453E17
12000	2.00022569189467E17
12100	2.00720057821795E17
12200	2.01298214177213E17
12300	2.0183077453131E17
12400	2.02442503171695E17
12500	2.03016639944865E17
12600	2.03521917023022E17
12700	2.04097237705628E17
12800	2.04668922543876E17
12900	2.05057376537152E17
13000	2.0565419890226E17
13100	2.05996251884321E17
13200	2.06538762800401E17
13300	2.06915383124406E17
13400	2.07363223073498E17
13500	2.07833563841918E17
13600	2.08277135382434E17
13700	2.08679701020093E17
13800	2.09125493675563E17
13900	2.09514352315603E17
14000	2.09997501738301E17
14100	2.1035464745806E17
14200	2.10800240118044E17
14300	2.1117605502724E17
14400	2.11531270070216E17
14500	2.11809262517698E17
14600	2.12163342752567E17
14700	2.12449963316296E17
14800	2.12748208715188E17
14900	2.1301719341078E17
15000	2.13264931614527E17
15100	2.13509320931435E17
15200	2.1367930160271E17
15300	2.13895115169523E17
15400	2.14073609686565E17
15500	2.14235272111734E17
15600	2.14533550912437E17
15700	2.14798433032334E17
15800	2.15032353886305E17
15900	2.15061206880469E17
16000	2.15216489136799E17
16100	2.15273232700976E17
16200	2.15333541345064E17
16300	2.1559176967182E17
16400	2.15690302920367E17
16500	2.15811677011175E17
16600	2.15937333859548E17
16700	2.16070276495857E17
16800	2.16123648268121E17
16900	2.16462402498316E17
17000	2.16594673906587E17
17100	2.1684381906831E17
17200	2.16971632206156E17
17300	2.1711391669712E17
17400	2.17260665265767E17
17500	2.17375050759826E17
17600	2.17492293494848E17
17700	2.17603614107831E17
17800	2.17676220109508E17
17900	2.17649961454315E17
18000	2.17731600686171E17
18100	2.17741804780024E17
18200	2.18098534786026E17
18300	2.18207137950312E17
18400	2.18393259260334E17
18500	2.18370254666816E17
18600	2.1870462256511E17
18700	2.18953467347945E17
18800	2.19714192293506E17
18900	2.20034923893588E17
19000	2.20081811568464E17
19100	2.20126391910452E17
19200	2.20161032984889E17
19300	2.20239279619427E17
19400	2.2028956555239E17
19500	2.20324812699371E17
19600	2.20327059051904E17
19700	2.20325261243219E17
19800	2.20299059087087E17
19900	2.20401862573911E17
20000	2.20385835288622E17
