# Te	G
# K	W/(m^3K)
800	2.04979070970765E17
900	2.09619319946581E17
1000	2.19103786916918E17
1100	2.32609330715094E17
1200	2.4744943946049E17
1300	2.62695177592915E17
1400	2.76973436087603E17
1500	2.9305818538271E17
1600	3.09649841166698E17
1700	3.23140706667455E17
1800	3.34556142704329E17
1900	3.45944296535416E17
2000	3.55886773104609E17
2100	3.6539169641463E17
2200	3.72809330222134E17
2300	3.80232656162082E17
2400	3.88791792319907E17
2500	3.95654055456482E17
2600	4.02096317004325E17
2700	4.08040067216754E17
2800	4.14258011658149E17
2900	4.18784781824899E17
3000	4.25687271067545E17
3100	4.29471535816739E17
3200	4.34075378049851E17
3300	4.37357581940853E17
3400	4.41357789390105E17
3500	4.44515930095442E17
3600	4.49649550180015E17
3700	4.54214651543147E17
3800	4.58374192663949E17
3900	4.62308622587123E17
4000	4.65919875658633E17
4100	4.69259982020047E17
4200	4.72640297986711E17
4300	4.7539642250166E17
4400	4.7848998623107E17
4500	4.81045981798902E17
4600	4.83622417584924E17
4700	4.86095375681472E17
4800	4.88461555228512E17
4900	4.90800897690641E17
5000	4.93991993354289E17
5100	4.96954596498944E17
5200	5.0039730896908E17
5300	5.04122380810642E17
5400	5.07139044114255E17
5500	5.1063343386712E17
5600	5.13499304014921E17
5700	5.16368556301277E17
5800	5.18932501482442E17
5900	5.21798081261838E17
6000	5.24368824538913E17
6100	5.26809330822318E17
6200	5.29133754950102E17
6300	5.31300183599431E17
6400	5.33630923870498E17
6500	5.36099460628994E17
6600	5.38020916558356E17
6700	5.4039160571756E17
6800	5.42471620710975E17
6900	5.44467603942258E17
7000	5.46378099174315E17
7100	5.47804787995404E17
7200	5.49177998649722E17
7300	5.50805598749335E17
7400	5.52145899493509E17
7500	5.53962650570187E17
7600	5.55748036064228E17
7700	5.57728629789971E17
7800	5.59706973411524E17
7900	5.61551105822022E17
8000	5.63417024919823E17
8100	5.65748273868739E17
8200	5.67749735387662E17
8300	5.69628346323097E17
8400	5.71841959644065E17
8500	5.74022489081097E17
8600	5.76079199147564E17
8700	5.78491809483532E17
8800	5.8096597515707E17
8900	5.82612763363719E17
9000	5.84049729476373E17
9100	5.85434289998168E17
9200	5.86627431339773E17
9300	5.87729914174734E17
9400	5.89218499734667E17
9500	5.90356166878212E17
9600	5.91830129877228E17
9700	5.93243106670852E17
9800	5.94805903369424E17
9900	5.96692248458532E17
10000	5.98422479265802E17
10100	6.00036319980633E17
10200	6.02708674393969E17
10300	6.04676813598285E17
10400	6.06433615945843E17
10500	6.08018679271334E17
10600	6.09450116166163E17
10700	6.10456322498333E17
10800	6.11358432347846E17
10900	6.12200279124191E17
11000	6.13089044114882E17
11100	6.14006134866965E17
11200	6.14952036514794E17
11300	6.1640128387228E17
11400	6.17581987994449E17
11500	6.18693653038158E17
11600	6.20031487418081E17
11700	6.21050420470685E17
11800	6.21412421276108E17
11900	6.22441610893536E17
12000	6.23161456501615E17
12100	6.23937814247747E17
12200	6.24694221892254E17
12300	6.25579981068379E17
12400	6.26944345635724E17
12500	6.27668982223781E17
12600	6.2853825424066E17
12700	6.29324847125319E17
12800	6.30345187771244E17
12900	6.32761953973265E17
13000	6.34548629086992E17
13100	6.36224170858734E17
13200	6.37800178786368E17
13300	6.39095832408764E17
13400	6.39592233176825E17
13500	6.3950922486096E17
13600	6.39194352335064E17
13700	6.39087639690554E17
13800	6.39420735665725E17
13900	6.39510903318133E17
14000	6.40809992762379E17
14100	6.42116318999454E17
14200	6.43497864975876E17
14300	6.45122685844896E17
14400	6.4658534643536E17
14500	6.48119613920281E17
14600	6.4912267755465E17
14700	6.50341040453357E17
14800	6.50859189116169E17
14900	6.51026380394035E17
15000	6.51614146276934E17
15100	6.51911378241628E17
15200	6.52434821483146E17
15300	6.54051141618852E17
15400	6.57290366866934E17
15500	6.59097224479353E17
15600	6.62188014194173E17
15700	6.64340895538787E17
15800	6.64956772639494E17
15900	6.65413054896435E17
16000	6.68324751964918E17
16100	6.70560129377403E17
16200	6.74544900723561E17
16300	6.78993643586774E17
16400	6.81444377005499E17
16500	6.82686981976792E17
16600	6.83519531167948E17
16700	6.84628860071057E17
16800	6.85510601143383E17
16900	6.88860664735017E17
17000	6.92334173255036E17
17100	6.94545676537834E17
17200	6.95005640595347E17
17300	6.92435734616264E17
17400	6.93186106063268E17
17500	6.95745244698842E17
17600	6.97006642588166E17
17700	7.02630816746597E17
17800	7.0296113533033E17
17900	7.06386779710755E17
18000	7.08637395412023E17
18100	7.110800025432E17
18200	7.12246285535803E17
18300	7.12762852882653E17
18400	7.13499372481624E17
18500	7.13820247815441E17
18600	7.15320109193759E17
18700	7.16648631327726E17
18800	7.17514797567774E17
18900	7.18997645150015E17
19000	7.19944573867405E17
19100	7.20599617828298E17
19200	7.1970315359552E17
19300	7.19489059807342E17
19400	7.20648848925788E17
19500	7.23176754567537E17
19600	7.26111060544627E17
19700	7.27107458469818E17
19800	7.3037655019434E17
19900	7.31182689517506E17
20000	7.31182689517506E17
