#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   3.7578139766373102E-41   7.0328460007934193E-13   3.7578139766373102E-41   1.4742142128586952E+01   1.0854911826973310E-05
   4.0000000000000000E+02   2.7269723324896965E-30   1.7100027808439026E-09   2.7269723324896968E-30   1.4374637942301259E+01   6.2106927880517268E-06
   5.0000000000000000E+02   3.3746879637873208E-23   1.0255002304020399E-06   3.3746879637873208E-23   1.4443544977229825E+01   3.1235878981159372E-04
   6.0000000000000000E+02   1.7758267102877420E-18   3.2151962531161082E-05   1.7758267102878402E-18   1.4455029483051254E+01   9.0856153370144077E-03
   7.0000000000000000E+02   4.4278897499532769E-15   3.7228039372691924E-04   4.4278897500059420E-15   1.4458887559225643E+01   1.0159796576550255E-01
   8.0000000000000000E+02   1.5146643889251943E-12   2.3597320595346934E-03   1.5146643898974267E-12   1.4463205464246389E+01   6.2513247385702575E-01
   9.0000000000000000E+02   1.3859160020709578E-10   1.0044742141937344E-02   1.3859160211930335E-10   1.4467327100857108E+01   2.5922677221734443E+00
   1.0000000000000000E+03   5.0693866940228018E-09   3.2421100547733651E-02   5.0693874866758897E-09   1.4471218823044639E+01   8.1661256064933703E+00
   1.1000000000000000E+03   9.5333165485862268E-08   8.5610712045534457E-02   9.5333271645738110E-08   1.4474825255079022E+01   2.1086796194114310E+01
   1.2000000000000000E+03   1.0893116313475453E-06   1.9439604157712975E-01   1.0893177354146332E-06   1.4478110297591968E+01   4.6931297272101133E+01
   1.3000000000000000E+03   8.4972614158349325E-06   3.9273022554752807E-01   8.4974452698118548E-06   1.4481042407446155E+01   9.3172601136502664E+01
   1.4000000000000000E+03   4.8991925005799739E-05   7.2313829877712121E-01   4.8995244386536013E-05   1.4483596350131730E+01   1.6903623279835023E+02
   1.5000000000000000E+03   2.2547747698771557E-04   1.2351557234875259E+00   2.2551864537985187E-04   1.4485750965460714E+01   2.8517961846782777E+02
   1.6000000000000000E+03   8.4820021800334022E-04   1.9830959302238196E+00   8.4856316134232382E-04   1.4487488992327432E+01   4.5322657894547558E+02
   1.7000000000000000E+03   2.7112370991386322E-03   3.0234885352374992E+00   2.7136705147407280E-03   1.4488797024898499E+01   6.8521843327072349E+02
   1.8000000000000000E+03   7.6225089055408975E-03   4.4125046406582529E+00   7.6356994155879687E-03   1.4489665753567428E+01   9.9303911565218266E+02
   1.9000000000000000E+03   1.9179965176216569E-02   6.2036144069075823E+00   1.9239448556245400E-02   1.4490090063526861E+01   1.3878781172887748E+03
   2.0000000000000000E+03   4.3804557488039679E-02   8.4456349458378863E+00   4.4032940967356715E-02   1.4490069012863689E+01   1.8797770879855875E+03
   2.1000000000000000E+03   9.2249753099386225E-02   1.1181245025357830E+01   9.3017182134926296E-02   1.4489605547794554E+01   2.4772943074113077E+03
   2.2000000000000000E+03   1.8092322115281215E-01   1.4445978588687041E+01   1.8321786432866738E-01   1.4488706113852885E+01   3.1872921485944253E+03
   2.3000000000000000E+03   3.3536771026447054E-01   1.8267665027330477E+01   3.4163971764307877E-01   1.4487380127431861E+01   4.0148438790289288E+03
   2.4000000000000000E+03   5.8656792319305329E-01   2.2666258039138569E+01   6.0215065676912538E-01   1.4485639480184735E+01   4.9632420441512531E+03
   2.5000000000000000E+03   9.7974478379966712E-01   2.7653983867172172E+01   1.0157308090573103E+00   1.4483497953067234E+01   6.0340845333082543E+03
   2.6000000000000000E+03   1.5616149582738337E+00   3.3235737259558071E+01   1.6386065558533414E+00   1.4480970720737959E+01   7.2274200809624444E+03
   2.7000000000000000E+03   2.3900775961604799E+00   3.9409658131789641E+01   2.5443870408655691E+00   1.4478073891554297E+01   8.5419197593264598E+03
   2.8000000000000000E+03   3.5481401956894980E+00   4.6167829343013118E+01   3.8435271189669069E+00   1.4474824091378208E+01   9.9750776226500493E+03
   2.9000000000000000E+03   5.0962922554643626E+00   5.3497044495468550E+01   5.6328995095069869E+00   1.4471238148692493E+01   1.1523405557364094E+04
   3.0000000000000000E+03   7.0844464049671165E+00   6.1379604347791698E+01   8.0088268242616572E+00   1.4467332824896049E+01   1.3182619705671939E+04
   3.1000000000000000E+03   9.5942594656913585E+00   6.9794108788064648E+01   1.1123329982165192E+01   1.4463124606206735E+01   1.4947824534017571E+04
   3.2000000000000000E+03   1.2719857372842192E+01   7.8716219255178444E+01   1.5171428443894696E+01   1.4458629557172012E+01   1.6813674299599108E+04
   3.3000000000000000E+03   1.6401029878855290E+01   8.8119373595037274E+01   2.0151726941124590E+01   1.4453863208406027E+01   1.8774513720136143E+04
   3.4000000000000000E+03   2.0856137271459698E+01   9.7975440970163959E+01   2.6496469082355951E+01   1.4448840496350963E+01   2.0824501301340781E+04
   3.5000000000000000E+03   2.6010523205816639E+01   1.0825530965254168E+02   3.4236543926030521E+01   1.4443575709883760E+01   2.2957724887933429E+04
   3.6000000000000000E+03   3.1987610398057157E+01   1.1892940402996237E+02   4.3756486748940333E+01   1.4438082481417171E+01   2.5168287724245405E+04
   3.7000000000000000E+03   3.8761505656185150E+01   1.2996813061991799E+02   5.5234588848682463E+01   1.4432373784846192E+01   2.7450378219071688E+04
   3.8000000000000000E+03   4.6164121892442921E+01   1.4134225494836892E+02   6.8555043858185755E+01   1.4426461943762430E+01   2.9798342650450963E+04
   3.9000000000000000E+03   5.4152400762595121E+01   1.5302321289601295E+02   8.3812140023111908E+01   1.4420358654728117E+01   3.2206718904541605E+04
   4.0000000000000000E+03   6.3117014207241795E+01   1.6498336124480545E+02   1.0222470382497330E+02   1.4414075010550125E+01   3.4670288686294858E+04
   4.1000000000000000E+03   7.2372604093885315E+01   1.7719617288141004E+02   1.2234031540074959E+02   1.4407621533137387E+01   3.7184091149027525E+04
   4.2000000000000000E+03   8.2045014535814204E+01   1.8963638236697983E+02   1.4460936840428602E+02   1.4401008200539845E+01   3.9743450399324443E+04
   4.3000000000000000E+03   9.2351808802655810E+01   2.0228008780361290E+02   1.6993745524990018E+02   1.4394244480148133E+01   4.2343987531937688E+04
   4.4000000000000000E+03   1.0359127876339652E+02   2.1510481470886043E+02   1.9982312133615673E+02   1.4387339359497457E+01   4.4981616380898100E+04
   4.5000000000000000E+03   1.1510290473062537E+02   2.2808954738604558E+02   2.3236170954202623E+02   1.4380301375702327E+01   4.7652553155782902E+04
   4.6000000000000000E+03   1.2683517433464129E+02   2.4121473290257745E+02   2.6748234634609673E+02   1.4373138642495523E+01   5.0353310404702774E+04
   4.7000000000000000E+03   1.3899685427678006E+02   2.5446226246985651E+02   3.0632078099372478E+02   1.4365858877951577E+01   5.3080687632523703E+04
   4.8000000000000000E+03   1.5140025390200088E+02   2.6781543441649302E+02   3.4829929043905162E+02   1.4358469428445238E+01   5.5831758206825521E+04
   4.9000000000000000E+03   1.6417755439453271E+02   2.8125890261657565E+02   3.9439585796113840E+02   1.4350977291241055E+01   5.8603859417539272E+04
   5.0000000000000000E+03   1.7754713127775031E+02   2.9477861371564285E+02   4.4644233902758913E+02   1.4343389134686959E+01   6.1394580569960024E+04
   5.1000000000000000E+03   1.9042059652756441E+02   3.0836173619292623E+02   4.9786211934814384E+02   1.4335711318750137E+01   6.4201738256411591E+04
   5.2000000000000000E+03   2.0381992750647888E+02   3.2199658362714212E+02   5.5534927528502544E+02   1.4327949911103548E+01   6.7023366161345970E+04
   5.3000000000000000E+03   2.1649520842414964E+02   3.3567253448846412E+02   6.0977618575806230E+02   1.4320110703554587E+01   6.9857699148555257E+04
   5.4000000000000000E+03   2.2996509169736490E+02   3.4937995015891539E+02   6.7282407993964580E+02   1.4312199225735700E+01   7.2703148857539505E+04
   5.5000000000000000E+03   2.4376994536326399E+02   3.6311009286135538E+02   7.4170620158717270E+02   1.4304220759821792E+01   7.5558291481648048E+04
   5.6000000000000000E+03   2.5774701346640819E+02   3.7685504447361905E+02   8.1550556584169613E+02   1.4296180350798153E+01   7.8421850552331889E+04
