#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   3.7056188824612801E-01   3.9139406740526939E-01   6.9621004868511660E+00  -5.9899628567815162E+00   6.2302442662914882E+03
   4.0000000000000000E+02   4.1099155135824755E-01   4.1219311203959580E-01   1.4098987192743601E+02  -5.9816295122359753E+00   6.8018022901115810E+03
   5.0000000000000000E+02   4.6199745141271381E-01   4.6231526148577023E-01   6.7206325621301380E+02  -5.9748359932973587E+00   7.7083188453350804E+03
   6.0000000000000000E+02   5.5667313720509171E-01   5.5668014574709590E-01   4.4215884411968960E+04  -5.9702982713037667E+00   9.2472962803843020E+03
   7.0000000000000000E+02   6.8591427150607631E-01   6.8599201590783465E-01   6.0522906242612298E+03  -5.9678768307463761E+00   1.1152705274911965E+04
   8.0000000000000000E+02   8.3364175945390817E-01   8.3385261867064930E-01   3.2966752646506097E+03  -5.9670566025503140E+00   1.3171595537755155E+04
   9.0000000000000000E+02   9.8691263985709843E-01   9.8733988271565321E-01   2.2807126920339460E+03  -5.9673451190222986E+00   1.5188709796195690E+04
   1.0000000000000000E+03   1.1382360340261315E+00   1.1389770143801270E+00   1.7496073582846693E+03  -5.9683849474650330E+00   1.7166324547977609E+04
   1.1000000000000000E+03   1.2843474389943741E+00   1.2855012411211895E+00   1.4309474635960050E+03  -5.9699434851822026E+00   1.9094716181122665E+04
   1.2000000000000000E+03   1.4246244091541216E+00   1.4262948160845539E+00   1.2164307825988319E+03  -5.9718787177259323E+00   2.0971462483306201E+04
   1.3000000000000000E+03   1.5599391326647518E+00   1.5622389258646321E+00   1.0596594664056681E+03  -5.9741088989535589E+00   2.2795375860630946E+04
   1.4000000000000000E+03   1.6919916710484824E+00   1.6949964566084013E+00   9.5445076856513083E+02  -5.9765905041809892E+00   2.4565704053787187E+04
   1.5000000000000000E+03   1.8227321650848942E+00   1.8265790887835922E+00   8.6546152665415093E+02  -5.9793033675108678E+00   2.6282622121072840E+04
   1.6000000000000000E+03   1.9543105428655974E+00   1.9590793082272566E+00   8.0285966199143513E+02  -5.9822411096489096E+00   2.7947691984844056E+04
   1.7000000000000000E+03   2.0886549034865216E+00   2.0944957615100637E+00   7.4897880156946258E+02  -5.9854051866980971E+00   2.9564015030992556E+04
   1.8000000000000000E+03   2.2276126876253737E+00   2.2346147488118957E+00   7.1091297745156601E+02  -5.9888012967396804E+00   3.1136132072136777E+04
   1.9000000000000000E+03   2.3725571969790535E+00   2.3809306276420488E+00   6.7462123034996478E+02  -5.9924372602335847E+00   3.2669790551068887E+04
   2.0000000000000000E+03   2.5247218147759090E+00   2.5345985288570319E+00   6.4790335580685417E+02  -5.9963217915653697E+00   3.4171694301611744E+04
   2.1000000000000000E+03   2.6845869235037974E+00   2.6964179434563520E+00   6.1184651706557645E+02  -6.0004637894638160E+00   3.5649295159950285E+04
