#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   4.2027476513404635E-95   9.0257973923989309E-18   4.2027476513404635E-95  -5.4190416326480308E+00   1.0800199781666689E-11
   4.0000000000000000E+02   1.9422580018301278E-70   5.1325114799650829E-13   1.9422580018301278E-70  -5.4190416326480308E+00   2.6144725233532286E-07
   5.0000000000000000E+02   1.8575297497468826E-55   4.0638078276463474E-10   1.8575297497468826E-55  -5.4190416326480308E+00   1.1983670977949047E-04
   6.0000000000000000E+02   1.6930214005635920E-37   8.6594337002465339E-13   1.6930214005635920E-37  -6.4147698799469159E+00   1.9003538310885658E-09
   7.0000000000000000E+02   1.2054128102135572E-31   2.5282732353376490E-10   1.2054128102135572E-31  -6.4147698799469159E+00   3.2940609959530039E-07
   8.0000000000000000E+02   2.9859137366531361E-27   1.7660729231330983E-08   2.9859137366531361E-27  -6.4147698799469159E+00   1.6478634078759314E-05
   9.0000000000000000E+02   4.0651031241662598E-22   4.7580895012224578E-07   4.0651031241662631E-22  -6.4147698799469159E+00   3.5691909479915960E-04
   1.0000000000000000E+03   4.1632127692284334E-20   6.4435864380371320E-06   4.1632127692284605E-20  -6.2903038490345571E+00  -3.9331822223295024E-03
   1.1000000000000000E+03   1.0981203066901053E-17   6.5406223556258565E-05   1.0981203066902897E-17  -6.3369786106266890E+00   2.7269294788461709E-02
   1.2000000000000000E+03   7.9075201734207331E-16   3.8130474882599151E-04   7.9075201734371316E-16  -6.3467025192917177E+00   1.6842081160815464E-01
   1.3000000000000000E+03   2.7829918513137606E-14   1.6822046317980410E-03   2.7829918513598020E-14  -6.3510782781909816E+00   7.3162267048357543E-01
   1.4000000000000000E+03   5.8034493632191129E-13   6.0010637949754466E-03   5.8034493637803477E-13  -6.3547247439403671E+00   2.5917952037026524E+00
   1.5000000000000000E+03   7.9902222985280826E-12   1.8062383648163712E-02   7.9902223020627012E-12  -6.3580065631148139E+00   7.7589150181561930E+00
   1.6000000000000000E+03   7.8527412268674911E-11   4.7344211875014974E-02   7.8527412398924295E-11  -6.3608629612851653E+00   2.0250961888251169E+01
   1.7000000000000000E+03   5.8531902244724618E-10   1.1072757432321556E-01   5.8531902554131165E-10  -6.3634002937024468E+00   4.7198202600083391E+01
   1.8000000000000000E+03   3.4662960964672174E-09   2.3548099955605467E-01   3.4662961474913295E-09  -6.3656223587684790E+00   1.0006850433338548E+02
   1.9000000000000000E+03   1.6923846249296580E-08   4.6223741782482808E-01   1.6923846868927472E-08  -6.3675842333096853E+00   1.9587288408842238E+02
   2.0000000000000000E+03   7.0159734928865517E-08   8.4759767629912108E-01   7.0159740736324587E-08  -6.3693258005451980E+00   3.5819421775470983E+02
   2.1000000000000000E+03   2.5286894024387019E-07   1.4660577041339831E+00   2.5286898385928298E-07  -6.3708821956918786E+00   6.1789814172536001E+02
   2.2000000000000000E+03   8.0808455752989633E-07   2.4110594910397114E+00   8.0808482836554910E-07  -6.3722833311640708E+00   1.0134608751400509E+03
   2.3000000000000000E+03   2.3263421217979858E-06   3.7950850695682683E+00   2.3263435478189802E-06  -6.3735557957745330E+00   1.5908782275588935E+03
   2.4000000000000000E+03   6.1152340528230109E-06   5.7488235632289841E+00   6.1152405578282322E-06  -6.3747226173343137E+00   2.4031731021147752E+03
   2.5000000000000000E+03   1.4838466509838644E-05   8.4195279568429111E+00   1.4838492661005019E-05  -6.3758021943522394E+00   3.5095553099052645E+03
   2.6000000000000000E+03   3.3548633019471047E-05   1.1968722953207228E+01   3.3548727057401132E-05  -6.3768104326359420E+00   4.9743133548264805E+03
   2.7000000000000000E+03   7.1257306106808547E-05   1.6569462231760262E+01   7.1257612551606768E-05  -6.3777598550414201E+00   6.8655198157431760E+03
   2.8000000000000000E+03   1.4313764790826322E-04   2.2403316276833234E+01   1.4313856243881304E-04  -6.3786608478236744E+00   9.2536388034700522E+03
   2.9000000000000000E+03   2.7357862617182876E-04   2.9657269129006330E+01   2.7358114986862642E-04  -6.3795217199866769E+00   1.2210110305947450E+04
   3.0000000000000000E+03   5.0006458532187879E-04   3.8520666783927688E+01   5.0007107710555441E-04  -6.3803489406835325E+00   1.5805976699780755E+04
   3.1000000000000000E+03   8.7803758776666414E-04   4.9182326489395358E+01   8.7805326339293784E-04  -6.3811476288542019E+00   2.0110603079384513E+04
   3.2000000000000000E+03   1.4858541717357708E-03   6.1827892871679843E+01   1.4858898807915959E-03  -6.3819216422505329E+00   2.5190526746871725E+04
   3.3000000000000000E+03   2.4314781856587526E-03   7.6637487065743244E+01   2.4315553316348599E-03  -6.3826738667676608E+00   3.1108459479830275E+04
   3.4000000000000000E+03   3.8626795730335385E-03   9.3783679429753164E+01   3.8628386722299431E-03  -6.3834063351440617E+00   3.7922454367912600E+04
   3.5000000000000000E+03   5.9668015435664530E-03   1.1342978841891866E+02   5.9671154346005641E-03  -6.3841204272678960E+00   4.5685240997284629E+04
   3.6000000000000000E+03   8.9837431925985679E-03   1.3572850020052911E+02   8.9843378575653852E-03  -6.3848169777489394E+00   5.4443722201985060E+04
   3.7000000000000000E+03   1.3220121680486469E-02   1.6082078894581502E+02   1.3221208517496223E-02  -6.3854963723623772E+00   6.4238624781636230E+04
   3.8000000000000000E+03   1.9039227402626278E-02   1.8883511109212117E+02   1.9041147218966641E-02  -6.3861586482019783E+00   7.5104289879523451E+04
   3.9000000000000000E+03   2.6885861581184625E-02   2.1988684485013331E+02   2.6889149353802655E-02  -6.3868035715770031E+00   8.7068587997940500E+04
   4.0000000000000000E+03   3.7283834407397104E-02   2.5407794492062175E+02   3.7289306304305943E-02  -6.3874306917981745E+00   1.0015294227064586E+05
   4.1000000000000000E+03   5.0853257572268620E-02   2.9149678082020773E+02   5.0862130757862049E-02  -6.3880393986730146E+00   1.1437244399253470E+05
   4.2000000000000000E+03   6.8305128142000598E-02   3.3221813203567228E+02   6.8319174786474077E-02  -6.3886289577449160E+00   1.2973604338895319E+05
   4.3000000000000000E+03   9.0515714146580301E-02   3.7630331159130560E+02   9.0537491966466419E-02  -6.3891985557330262E+00   1.4624680300076472E+05
   4.4000000000000000E+03   1.1848683199438265E-01   4.2380039817789907E+02   1.1851996800746253E-01  -6.3897473181517608E+00   1.6390219840812465E+05
   4.5000000000000000E+03   1.5336059451692266E-01   4.7474455278792232E+02   1.5341015184613033E-01  -6.3902743417678805E+00   1.8269445504727177E+05
   4.6000000000000000E+03   1.9652715186094227E-01   5.2915840614340368E+02   1.9660016831629099E-01  -6.3907787066559436E+00   2.0261090844157155E+05
   4.7000000000000000E+03   2.4952892526974482E-01   5.8705249962354412E+02   2.4963503360193709E-01  -6.3912594938178486E+00   2.2363438328313574E+05
   4.8000000000000000E+03   3.1460374068057684E-01   6.4842576786536029E+02   3.1475645447279160E-01  -6.3917158018750460E+00   2.4574357839936847E+05
   4.9000000000000000E+03   3.9389967082970756E-01   7.1326605624387935E+02   3.9411732128673427E-01  -6.3921467461411625E+00   2.6891345318212133E+05
   5.0000000000000000E+03   4.9011798440695947E-01   7.8155065868660449E+02   4.9042553500786829E-01  -6.3925514771689302E+00   2.9311561144089338E+05
   5.1000000000000000E+03   6.0656576768476911E-01   8.5324687645573874E+02   6.0699727675830817E-01  -6.3929291779680986E+00   3.1831867553893838E+05
   5.2000000000000000E+03   7.4705292528797140E-01   9.2831258669423323E+02   7.4765459498446574E-01  -6.3932790718879104E+00   3.4448864986851375E+05
   5.3000000000000000E+03   9.1604436066828998E-01   1.0066968194002974E+03   9.1687867495579367E-01  -6.3936004249354399E+00   3.7158926901190414E+05
   5.4000000000000000E+03   1.1186874062186647E+00   1.0883403386085029E+03   1.1198384700440112E+00  -6.3938925467029293E+00   3.9958233024906536E+05
   5.5000000000000000E+03   1.3608837116480788E+00   1.1731762239822453E+03   1.3624641692619903E+00  -6.3941547926861642E+00   4.2842800821944611E+05
   5.6000000000000000E+03   1.6493442893322483E+00   1.2611304514633491E+03   1.6515041761056648E+00  -6.3943865638207917E+00   4.5808515049139532E+05
   5.7000000000000000E+03   1.9916391018863278E+00   1.3521224697528066E+03   1.9945770588769476E+00  -6.3945873069460051E+00   4.8851155436250672E+05
   5.8000000000000000E+03   2.3962408028283027E+00   1.4460657714081171E+03   2.4002181465786636E+00  -6.3947565138771827E+00   5.1966422496621939E+05
   5.9000000000000000E+03   2.8719942992896463E+00   1.5428684565878566E+03   2.8773503838373311E+00  -6.3948937200148785E+00   5.5149961265874445E+05
   6.0000000000000000E+03   3.4303295150764090E+00   1.6424337865954365E+03   3.4375089755779542E+00  -6.3949985052721816E+00   5.8397383351798868E+05
   6.1000000000000000E+03   4.0819228875055327E+00   1.7446607286115809E+03   4.0914956195213117E+00  -6.3950704903653133E+00   6.1704286987137154E+05
   6.2000000000000000E+03   4.8393028706103918E+00   1.8494444867496525E+03   4.8519987322929712E+00  -6.3951093368136354E+00   6.5066275415576447E+05
   6.3000000000000000E+03   5.7158620851598156E+00   1.9566770198678587E+03   5.7326082306411017E+00  -6.3951147460123217E+00   6.8478973532837711E+05
   6.4000000000000000E+03   6.7260123206263405E+00   2.0662475459366310E+03   6.7479782195008173E+00  -6.3950864557548073E+00   7.1938042912352120E+05
