#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   1.1119989163950335E-77   1.5896919171169827E-31   1.1119989163950335E-77  -5.6390239424589490E+00   9.9535030365085443E-25
   4.0000000000000000E+02   2.9967466805634810E-57   2.8836059989921597E-23   2.9967466805634810E-57  -5.6390239424589490E+00   4.6083893578671543E-17
   5.0000000000000000E+02   7.4550982914897127E-33   2.8385334173130884E-18   7.4550982914897332E-33  -5.6390239424589490E+00   1.9341503629798302E-12
   6.0000000000000000E+02   6.5134399019759553E-37   6.3540054900248910E-15   6.5134399019759544E-37  -5.6390239424589490E+00   2.3844919728049122E-09
   7.0000000000000000E+02   9.7755959962710804E-28   1.6242166764887965E-12   9.7755959962710858E-28  -5.6390239424589490E+00   3.8841014574078465E-07
   8.0000000000000000E+02   2.6365144826672491E-24   1.0674726852881582E-10   2.6365144826673142E-24  -5.6390239424589490E+00   1.7802479883545838E-05
   9.0000000000000000E+02   5.6842592935588515E-21   2.8373609833129502E-09   5.6842592935702394E-21  -5.6390239424589490E+00   3.4997753654015715E-04
   1.0000000000000000E+03   2.5551712659019485E-18   4.0067063590401103E-08   2.5551712660648980E-18  -5.6390239424589490E+00   3.8027851035144920E-03
   1.1000000000000000E+03   6.2683177734045944E-16   4.7700107722761685E-07   6.2683177816418513E-16  -4.9771028462007445E+00   2.8665379301593574E-04
   1.2000000000000000E+03   6.7224245222106718E-14   7.3384085600013447E-06   6.7224245837921328E-14  -5.1425831202652974E+00   2.1092854385871126E-03
   1.3000000000000000E+03   2.9846795110832903E-12   4.0546156864174720E-05   2.9846797307912264E-12  -5.1425831202652974E+00   1.1888873977971831E-02
   1.4000000000000000E+03   8.5058339348584630E-11   1.8753959797997345E-04   8.5058377926700665E-11  -5.1012130517491583E+00   4.2992866778981044E-02
   1.5000000000000000E+03   1.4329351603842826E-09   6.7690411685464638E-04   1.4329381937644458E-09  -5.0882849053378658E+00   1.3844287245727288E-01
   1.6000000000000000E+03   1.6857401864524031E-08   2.0791213035265812E-03   1.6857538544524956E-08  -5.0740639442854425E+00   4.2722585467017976E-01
   1.7000000000000000E+03   1.4729522737094609E-07   5.5897108866188568E-03   1.4729910886968057E-07  -5.0598429832330201E+00   1.1082683272408254E+00
   1.8000000000000000E+03   1.0056783689979715E-06   1.3448918462688444E-02   1.0057535768758104E-06  -5.0449756148600358E+00   2.6226011914149474E+00
   1.9000000000000000E+03   5.5750500052411867E-06   2.9480066036309600E-02   5.5761045164989182E-06  -5.0301890474021169E+00   5.6572276141054756E+00
   2.0000000000000000E+03   2.5901148967450271E-05   5.9708325211849066E-02   2.5912389622104764E-05  -5.0152812785715950E+00   1.1306293544162466E+01
   2.1000000000000000E+03   1.0343240889894522E-04   1.1303053957130166E-01   1.0352714490590992E-04  -5.0003129090547702E+00   2.1210247081984352E+01
   2.2000000000000000E+03   3.6242266239832412E-04   2.0188243173830009E-01   3.6307445964080254E-04  -4.9853445395379454E+00   3.7634945760464426E+01
   2.3000000000000000E+03   1.1333250876337728E-03   3.4285369502404034E-01   1.1370837917300464E-03  -4.9704064703642707E+00   6.3627751102593137E+01
   2.4000000000000000E+03   3.2073597345619407E-03   5.5722650600919732E-01   3.2259279673316254E-03  -4.9555391019912856E+00   1.0311557791304550E+02
   2.5000000000000000E+03   8.3106583493456187E-03   8.7139690413115889E-01   8.3906816871488817E-03  -4.9407727347621355E+00   1.6097494804624068E+02
   2.6000000000000000E+03   1.9907530890828019E-02   1.3171572492386732E+00   2.0213030888680403E-02  -4.9261225188484010E+00   2.4310924195786879E+02
   2.7000000000000000E+03   4.4442910690655202E-02   1.9318647810577139E+00   4.5489402914607985E-02  -4.9116073919645524E+00   3.5653909332220047E+02
   2.8000000000000000E+03   9.3097419488125235E-02   2.7584706358549562E+00   9.6349170298153305E-02  -4.8972437667964561E+00   5.0927087488723333E+02
   2.9000000000000000E+03   1.8404128855035434E-01   3.8454150455664982E+00   1.9329224137273932E-01  -4.8830417434585032E+00   7.1045039465934485E+02
   3.0000000000000000E+03   3.4503591220765301E-01   5.2464364383441193E+00   3.6932484351986483E-01  -4.8690107908079270E+00   9.7019551470623549E+02
   3.1000000000000000E+03   6.1606903994995266E-01   7.0202613008827086E+00   6.7533351024078947E-01  -4.8551562745304890E+00   1.2996515942242268E+03
   3.2000000000000000E+03   1.0515706299000858E+00   9.2302466129334242E+00   1.1867759848942738E+00  -4.8414829290548171E+00   1.7108092805404974E+03
   3.3000000000000000E+03   1.7217069165003378E+00   1.1943948753624282E+01   2.0116897552510116E+00  -4.8279940684809333E+00   2.2165124340762495E+03
   3.4000000000000000E+03   2.7123430891419749E+00   1.5232635842047106E+01   3.2999335854991148E+00  -4.8146907975088533E+00   2.8303460800153298E+03
   3.5000000000000000E+03   4.1235012588154900E+00   1.9170804948479386E+01   5.2534885962234936E+00  -4.8015740630243027E+00   3.5664789969354511E+03
   3.6000000000000000E+03   6.0664590241292258E+00   2.3835633078989492E+01   8.1375696440048166E+00  -4.7886430759558394E+00   4.4396929772862741E+03
   3.7000000000000000E+03   8.6599285397067742E+00   2.9306468776523683E+01   1.2292225353247376E+01  -4.7758968894177425E+00   5.4651260428888554E+03
   3.8000000000000000E+03   1.2025925130041793E+01   3.5664283689455566E+01   1.8144068861124843E+01  -4.7633336885457069E+00   6.6583257112526107E+03
   3.9000000000000000E+03   1.6285820749744982E+01   4.2991151038906253E+01   2.6217469398946321E+01  -4.7509511850325694E+00   8.0350252135170749E+03
   4.0000000000000000E+03   2.1556980981930838E+01   5.1369730990453512E+01   3.7144386669848984E+01  -4.7387466960354523E+00   9.6111076653749424E+03
   4.1000000000000000E+03   2.7952993687044831E+01   6.0882766501886913E+01   5.1681364376434757E+01  -4.7267171047221721E+00   1.1402543418896219E+04
   4.2000000000000000E+03   3.5574350048946073E+01   7.1612607862924278E+01   7.0690764053678720E+01  -4.7148590180855612E+00   1.3425232080380574E+04
   4.3000000000000000E+03   4.4456747875030274E+01   8.3640763353984568E+01   9.4895744681917847E+01  -4.7031688853041489E+00   1.5694957804557929E+04
   4.4000000000000000E+03   5.4817413203488897E+01   9.7047458032180757E+01   1.2597406961983305E+02  -4.6916428399279022E+00   1.8227337045186152E+04
   4.5000000000000000E+03   6.6750946761216198E+01   1.1191125011716755E+02   1.6541478562870989E+02  -4.6802769563264297E+00   2.1037664813397241E+04
   4.6000000000000000E+03   8.0213526085955010E+01   1.2830864874164902E+02   2.1399444630948287E+02  -4.6690670918746831E+00   2.4140949280493238E+04
   4.7000000000000000E+03   9.5307849421219572E+01   1.4631379287739801E+02   2.7339662782215214E+02  -4.6580090644940553E+00   2.7551739600107481E+04
   4.8000000000000000E+03   1.1201087015032491E+02   1.6599814464942759E+02   3.4440702550803752E+02  -4.6470985934720064E+00   3.1284185542897801E+04
   4.9000000000000000E+03   1.3072741399694289E+02   1.8743022699319567E+02   4.3211734277274246E+02  -4.6363313389156300E+00   3.5351875698931675E+04
   5.0000000000000000E+03   1.5116970621114265E+02   2.1067539762497137E+02   5.3520490575261829E+02  -4.6257029313418556E+00   3.9767879711896996E+04
   5.1000000000000000E+03   1.7350192412855176E+02   2.3579566056527284E+02   6.5674340871807760E+02  -4.6152090012675995E+00   4.4544628682528237E+04
   5.2000000000000000E+03   1.9778550141770646E+02   2.6284950751831781E+02   7.9902583252430861E+02  -4.6048451693463930E+00   4.9693946717470702E+04
   5.3000000000000000E+03   2.2406584883564696E+02   2.9189180061114268E+02   9.6427668702070457E+02  -4.5946070759585504E+00   5.5226965450213349E+04
   5.4000000000000000E+03   2.5242539702957470E+02   3.2297368411897122E+02   1.1556164409849903E+03  -4.5844903812111752E+00   6.1154167525381024E+04
   5.5000000000000000E+03   2.8283291523544256E+02   3.5614253965739601E+02   1.3740192167795512E+03  -4.5744908142551148E+00   6.7485288523738011E+04
   5.6000000000000000E+03   3.1536214089865672E+02   3.9144195137159744E+02   1.6225851649039109E+03  -4.5646041288997043E+00   7.4229372631291655E+04
   5.7000000000000000E+03   3.5004798630435306E+02   4.2891172449889552E+02   1.9037860606201366E+03  -4.5548261677248130E+00   8.1394701164641723E+04
   5.8000000000000000E+03   3.8692204200287784E+02   4.6858790930070046E+02   2.2201073315402150E+03  -4.5451528374223704E+00   8.8988821010472704E+04
   5.9000000000000000E+03   4.2601258826249756E+02   5.1050285923098181E+02   2.5740318013362585E+03  -4.5355801285231356E+00   9.7018577026032130E+04
   6.0000000000000000E+03   4.6734464884780806E+02   5.5468530643844610E+02   2.9680244792008652E+03  -4.5261041203284096E+00   1.0549002359018184E+05
   6.1000000000000000E+03   5.1093465858042140E+02   6.0116045814411109E+02   3.4042780991604704E+03  -4.5167209932392751E+00   1.1440850619694202E+05
   6.2000000000000000E+03   5.5680628492372102E+02   6.4995010179294286E+02   3.8853497068221041E+03  -4.5074270213590433E+00   1.2377866524097034E+05
   6.3000000000000000E+03   6.0495560690616048E+02   7.0107273085617135E+02   4.4125111317420633E+03  -4.4982185872883464E+00   1.3360441507687731E+05
   6.4000000000000000E+03   6.5534637492597699E+02   7.5454367718904291E+02   4.9848882206272274E+03  -4.4890921845909899E+00   1.4388897267917317E+05
   6.5000000000000000E+03   7.0825305934182245E+02   8.1037524795784066E+02   5.6202354880886514E+03  -4.4800444128622559E+00   1.5463488614103346E+05
   6.6000000000000000E+03   7.6337914636840810E+02   8.6857687826166932E+02   6.3029255854631610E+03  -4.4710719949898339E+00   1.6584403212165859E+05
   6.7000000000000000E+03   8.2083704458844034E+02   9.2915527069997711E+02   7.0411517409802664E+03  -4.4621717574270408E+00   1.7751767354876554E+05
   6.8000000000000000E+03   8.8062896430036164E+02   9.9211455645056481E+02   7.8367508972573796E+03  -4.4533406523854540E+00   1.8965642338555158E+05
   6.9000000000000000E+03   9.4275478804422471E+02   1.0574564394741296E+03   8.6914365140737409E+03  -4.4445757442727514E+00   2.0226030314890106E+05
   7.0000000000000000E+03   1.0072122143756309E+03   1.1251803461019604E+03   9.6067927107499818E+03  -4.4358742109256157E+00   2.1532881453064948E+05
   7.1000000000000000E+03   1.0740129598447479E+03   1.1952835753180468E+03   1.0585829432553690E+04  -4.4272333497743821E+00   2.2886083869988046E+05
   7.2000000000000000E+03   1.1431059617718986E+03   1.2677614367588069E+03   1.1625527531909027E+04  -4.4186505692125531E+00   2.4285479748547997E+05
   7.3000000000000000E+03   1.2145110739624001E+03   1.3426073895016884E+03   1.2729574115138596E+04  -4.4101233898297219E+00   2.5730859211359892E+05
   7.4000000000000000E+03   1.2882256150427502E+03   1.4198131767106781E+03   1.3899791740420307E+04  -4.4016494468774310E+00   2.7221961851139902E+05
   7.5000000000000000E+03   1.3642235120680214E+03   1.4993689439901273E+03   1.5135357056203638E+04  -4.3932264779399217E+00   2.8758488227668474E+05
   7.6000000000000000E+03   1.4421743428280338E+03   1.5812633645767801E+03   1.6395668220070140E+04  -4.3848523303316824E+00   3.0340093627593870E+05
   7.7000000000000000E+03   1.5227368809535469E+03   1.6654837485082576E+03   1.7766369041410107E+04  -4.3765249549328251E+00   3.1966393681837816E+05
   7.8000000000000000E+03   1.6058049402665613E+03   1.7520161450800606E+03   1.9242001218613736E+04  -4.3682424012573957E+00   3.3636968375640496E+05
   7.9000000000000000E+03   1.6908262346601634E+03   1.8408454429908429E+03   2.0747674938416490E+04  -4.3600028186862847E+00   3.5351358452432294E+05
   8.0000000000000000E+03   1.7780059910384250E+03   1.9319554563423296E+03   2.2312700917896036E+04  -4.3518044490697099E+00   3.7109076744786935E+05
   8.1000000000000000E+03   1.8674737274572801E+03   2.0253290095002819E+03   2.3960229051242786E+04  -4.3436456267271755E+00   3.8909604663379258E+05
   8.2000000000000000E+03   1.9590606116490940E+03   2.1209480137645564E+03   2.5666393177141883E+04  -4.3355247765981275E+00   4.0752389125353517E+05
   8.3000000000000000E+03   2.0524201816083773E+03   2.2187935308470369E+03   2.7371551046917259E+04  -4.3274404056114477E+00   4.2636859285271534E+05
   8.4000000000000000E+03   2.1483358784782940E+03   2.3188458400321983E+03   2.9216238566955675E+04  -4.3193911051513396E+00   4.4562413795458974E+05
   8.5000000000000000E+03   2.2463882660204395E+03   2.4210844905145295E+03   3.1132302980708671E+04  -4.3113755442762187E+00   4.6528432318234217E+05
   8.6000000000000000E+03   2.3467386291447119E+03   2.5254883537776086E+03   3.3156196964424758E+04  -4.3033924691022438E+00   4.8534269934784860E+05
   8.7000000000000000E+03   2.4488588435033384E+03   2.6320356654482098E+03   3.5187223729041769E+04  -4.2954406972551951E+00   5.0579266709687636E+05
   8.8000000000000000E+03   2.5529739890116234E+03   2.7407040657082080E+03   3.7271311632393081E+04  -4.2875191160210475E+00   5.2662743764846888E+05
   8.9000000000000000E+03   2.6592479441867899E+03   2.8514706351219406E+03   3.9447826827662029E+04  -4.2796266804966194E+00   5.4784002966372436E+05
   9.0000000000000000E+03   2.7674477738157047E+03   2.9643119196111870E+03   4.1671267206502132E+04  -4.2717624061919892E+00   5.6942342330136057E+05
   9.1000000000000000E+03   2.8775891107814937E+03   3.0792039641689398E+03   4.3948566528181647E+04  -4.2639253727293118E+00   5.9137033704412810E+05
   9.2000000000000000E+03   2.9896984343759891E+03   3.1961223286029249E+03   4.6290386864775282E+04  -4.2561147152123171E+00   6.1367346696535486E+05
   9.3000000000000000E+03   3.1037308611277581E+03   3.3150421100086269E+03   4.8691201047098555E+04  -4.2483296242263169E+00   6.3632536972661025E+05
   9.4000000000000000E+03   3.2196223431753974E+03   3.4359379579052643E+03   5.1140194538664779E+04  -4.2405693421394401E+00   6.5931853622814466E+05
   9.5000000000000000E+03   3.3373763788484130E+03   3.5587840898859758E+03   5.3643126986629839E+04  -4.2328331618697073E+00   6.8264535249273863E+05
   9.6000000000000000E+03   3.4569649361344577E+03   3.6835542992574933E+03   5.6198216356546720E+04  -4.2251204213368609E+00   7.0629818168804096E+05
   9.7000000000000000E+03   3.5783614096186925E+03   3.8102219705680277E+03   5.8804098488061674E+04  -4.2174305053117758E+00   7.3026926202010061E+05
   9.8000000000000000E+03   3.7015375244123852E+03   3.9387600831035620E+03   6.1459029561541203E+04  -4.2097628395600353E+00   7.5455083860595222E+05
   9.9000000000000000E+03   3.8264639510521902E+03   4.0691412195674593E+03   6.4161024572582530E+04  -4.2021168899172663E+00   7.7913509595281119E+05
   1.0000000000000000E+04   3.9531125922292163E+03   4.2013375710441360E+03   6.6908497829639135E+04  -4.1944921595150504E+00   8.0401420722631214E+05
   1.0100000000000000E+04   4.0814132055368632E+03   4.3353209437381793E+03   6.9687660074323241E+04  -4.1868881878562263E+00   8.2918032179940899E+05
   1.0200000000000000E+04   4.2113751335468050E+03   4.4710627623017217E+03   7.2507583930595749E+04  -4.1793045480408244E+00   8.5462552130335453E+05
   1.0300000000000000E+04   4.3431035577175862E+03   4.6085340724873449E+03   7.5407082503096157E+04  -4.1717408439919614E+00   8.8034197196527210E+05
   1.0400000000000000E+04   4.4762997511166514E+03   4.7477055472835391E+03   7.8303976775103642E+04  -4.1641967101476425E+00   9.0632174643407343E+05
   1.0500000000000000E+04   4.6110658381479470E+03   4.8885474890568266E+03   8.1235693427368547E+04  -4.1566718086866601E+00   9.3255699361302867E+05
   1.0600000000000000E+04   4.7473708407211725E+03   5.0310298340439931E+03   8.4200271788164915E+04  -4.1491658282956667E+00   9.5903982681988622E+05
   1.0700000000000000E+04   4.8851835057818034E+03   5.1751221564668076E+03   8.7195761377271119E+04  -4.1416784826280439E+00   9.8576239534666098E+05
   1.0800000000000000E+04   5.0244720957708278E+03   5.3207936717711736E+03   9.0220157748948666E+04  -4.1342095081462578E+00   1.0127168772378733E+06
   1.0900000000000000E+04   5.1652044828679509E+03   5.4680132416658362E+03   9.3271431844827370E+04  -4.1267586628889523E+00   1.0398954686247368E+06
   1.1000000000000000E+04   5.3074435420763630E+03   5.6167493812122048E+03   9.6378976595019281E+04  -4.1193257261627059E+00   1.0672903525481147E+06
   1.1100000000000000E+04   5.4509211543295442E+03   5.7669702609295255E+03   9.9463341408768218E+04  -4.1119104951515002E+00   1.0948938344027291E+06
   1.1200000000000000E+04   5.5957428002446732E+03   5.9186437164244935E+03   1.0256771134384767E+05  -4.1045127855331893E+00   1.1226981809264498E+06
   1.1300000000000000E+04   5.7418752084428234E+03   6.0717372542517460E+03   1.0569011517184932E+05  -4.0971324296300793E+00   1.1506957214534755E+06
   1.1400000000000000E+04   5.8885975194424946E+03   6.2262180582348283E+03   1.0859437741665677E+05  -4.0897692745595933E+00   1.1788788354413004E+06
   1.1500000000000000E+04   6.0379377948200527E+03   6.3820530004081193E+03   1.1198121557533750E+05  -4.0824231825424482E+00   1.2072399563712734E+06
   1.1600000000000000E+04   6.1878000584265874E+03   6.5392086479873115E+03   1.1514606317580481E+05  -4.0750940287450836E+00   1.2357715339797020E+06
   1.1700000000000000E+04   6.3390118805447237E+03   6.6976512735129591E+03   1.1838211815818162E+05  -4.0677817005090580E+00   1.2644661264559713E+06
   1.1800000000000000E+04   6.4911923293785267E+03   6.8573468665651153E+03   1.2156713316228056E+05  -4.0604860970428209E+00   1.2933162805547568E+06
   1.1900000000000000E+04   6.6444783237770725E+03   7.0182611440020919E+03   1.2475876770862725E+05  -4.0532071280346846E+00   1.3223146466558049E+06
   1.2000000000000000E+04   6.7988348219640638E+03   7.1803595616668572E+03   1.2795521113548877E+05  -4.0459447127281223E+00   1.3514539299948327E+06
   1.2100000000000000E+04   6.9541713306258962E+03   7.3436073276185953E+03   1.3113503614319666E+05  -4.0386987794594100E+00   1.3807268676136169E+06
   1.2200000000000000E+04   7.1106965947709932E+03   7.5079694156498517E+03   1.3438345074652269E+05  -4.0314692650411965E+00   1.4101262992066774E+06
   1.2300000000000000E+04   7.2679958319851185E+03   7.6734105780530836E+03   1.3756361020240444E+05  -4.0242561135295398E+00   1.4396450732170965E+06
   1.2400000000000000E+04   7.4262212425800690E+03   7.8398953614551356E+03   1.4074073000062699E+05  -4.0170592762239474E+00   1.4692761570547158E+06
   1.2500000000000000E+04   7.5853368786385681E+03   8.0073881208883276E+03   1.4391318004699261E+05  -4.0098787105885316E+00   1.4990125390591172E+06
   1.2600000000000000E+04   7.7453066398301071E+03   8.1758530349131461E+03   1.4707936129711338E+05  -4.0027143794814544E+00   1.5288473464646831E+06
   1.2700000000000000E+04   7.9060774508979830E+03   8.3452541235003537E+03   1.5023162559354791E+05  -3.9955662514631518E+00   1.5587737152993628E+06
   1.2800000000000000E+04   8.0676460347735656E+03   8.5155552633069747E+03   1.5338037548112127E+05  -3.9884342997175213E+00   1.5887848259453599E+06
   1.2900000000000000E+04   8.2299595679986342E+03   8.6867202035532482E+03   1.5651820776313840E+05  -3.9813185011272365E+00   1.6188740045385298E+06
   1.3000000000000000E+04   8.3929818670430559E+03   8.8587125856287748E+03   1.5964378369180710E+05  -3.9742188368902087E+00   1.6490345967300511E+06
   1.3100000000000000E+04   8.5566154762682781E+03   9.0314959581449712E+03   1.6273365833844463E+05  -3.9671352909784181E+00   1.6792600703672445E+06
   1.3200000000000000E+04   8.7208824628998882E+03   9.2050337963269085E+03   1.6580769743328358E+05  -3.9600678504461655E+00   1.7095439264065064E+06
   1.3300000000000000E+04   8.8857463282106164E+03   9.3792895205833192E+03   1.6886462766932693E+05  -3.9530165052759418E+00   1.7398797269068940E+06
   1.3400000000000000E+04   9.0512694504254396E+03   9.5542265123335364E+03   1.7193888922734925E+05  -3.9459812469913933E+00   1.7702611609586070E+06
   1.3500000000000000E+04   9.2172186026027175E+03   9.7298081349075637E+03   1.7495825195175858E+05  -3.9389620694278995E+00   1.8006819484245027E+06
   1.3600000000000000E+04   9.3836557922541306E+03   9.9059977498405115E+03   1.7795712523816453E+05  -3.9319589674996491E+00   1.8311359225897216E+06
   1.3700000000000000E+04   9.5505431521706341E+03   1.0082758738259112E+04   1.8093386390728576E+05  -3.9249719381243295E+00   1.8616169450036569E+06
   1.3800000000000000E+04   9.7178441831563669E+03   1.0260054514904821E+04   1.8388733162833046E+05  -3.9180009780655185E+00   1.8921190286905251E+06
   1.3900000000000000E+04   9.8867640266240469E+03   1.0437848552042733E+04   1.8726082990859245E+05  -3.9110460859361722E+00   1.9226361777064940E+06
   1.4000000000000000E+04   1.0054805069745749E+04   1.0616104393659731E+04   1.9017101166984209E+05  -3.9041072601951394E+00   1.9531625311331532E+06
   1.4100000000000000E+04   1.0223087230038098E+04   1.0794785675444018E+04   1.9303189728157193E+05  -3.8971844996094918E+00   1.9836923305468699E+06
   1.4200000000000000E+04   1.0391749055723069E+04   1.0973856143515997E+04   1.9590477698768303E+05  -3.8902778032545404E+00   2.0142197817587713E+06
   1.4300000000000000E+04   1.0561151661297970E+04   1.1153279671044525E+04   1.9892907646302701E+05  -3.8833871697432434E+00   2.0447393094752077E+06
   1.4400000000000000E+04   1.0730141746754984E+04   1.1333020277690290E+04   2.0170715618253616E+05  -3.8765125976885604E+00   2.0752453628943798E+06
   1.4500000000000000E+04   1.0899293288503872E+04   1.1513042146110083E+04   2.0445500050750756E+05  -3.8696540850869949E+00   2.1057324094777955E+06
   1.4600000000000000E+04   1.1068571643279713E+04   1.1693309639708532E+04   2.0717202448709108E+05  -3.8628116293185784E+00   2.1361951035553096E+06
   1.4700000000000000E+04   1.1238028906240983E+04   1.1873787320093585E+04   2.0988784768282506E+05  -3.8559852271468813E+00   2.1666280968008861E+06
   1.4800000000000000E+04   1.1407456580289178E+04   1.2054439962612769E+04   2.1254100836307349E+05  -3.8491748741025611E+00   2.1970261659894781E+06
   1.4900000000000000E+04   1.1577021444008198E+04   1.2235232574700247E+04   2.1520078176253731E+05  -3.8423805650998046E+00   2.2273841481312439E+06
   1.5000000000000000E+04   1.1746457421080218E+04   1.2416130410681710E+04   2.1778621725574031E+05  -3.8356022938198744E+00   2.2576969855441204E+06
   1.5100000000000000E+04   1.1915728186781449E+04   1.2597098987354524E+04   2.2029650720143819E+05  -3.8288400525569917E+00   2.2879596558956574E+06
   1.5200000000000000E+04   1.2085480743401191E+04   1.2778104100374168E+04   2.2296321584816638E+05  -3.8220938325265759E+00   2.3181672660004511E+06
   1.5300000000000000E+04   1.2254589907530111E+04   1.2959111837781080E+04   2.2541328285019391E+05  -3.8153636232487709E+00   2.3483149937665975E+06
   1.5400000000000000E+04   1.2423476892284874E+04   1.3140088596957581E+04   2.2780201046456044E+05  -3.8086494133960871E+00   2.3783980363151687E+06
   1.5500000000000000E+04   1.2593038391919543E+04   1.3321001095395663E+04   2.3044020993394594E+05  -3.8019511894834177E+00   2.4084117724637105E+06
   1.5600000000000000E+04   1.2759142619128876E+04   1.3501816386520572E+04   2.3196133814976801E+05  -3.7952689366386116E+00   2.4383516137216059E+06
   1.5700000000000000E+04   1.2928521142144722E+04   1.3682501873007324E+04   2.3461410550934280E+05  -3.7886026386024834E+00   2.4682130130342841E+06
   1.5800000000000000E+04   1.3098320623386307E+04   1.3863025317717555E+04   2.3745421175998478E+05  -3.7819522770352902E+00   2.4979915430042013E+06
   1.5900000000000000E+04   1.3266113873613727E+04   1.4043354857472284E+04   2.3969495764610500E+05  -3.7753178320561269E+00   2.5276829132553646E+06
   1.6000000000000000E+04   1.3434181608635492E+04   1.4223459014879738E+04   2.4209552940091008E+05  -3.7686992822429395E+00   2.5572827771777143E+06
   1.6100000000000000E+04   1.3601831059009062E+04   1.4403306707523823E+04   2.4443829939172845E+05  -3.7620966038619370E+00   2.5867870071498300E+06
   1.6200000000000000E+04   1.3768471307228836E+04   1.4582867261728403E+04   2.4654320587043237E+05  -3.7555097719464063E+00   2.6161914727058290E+06
   1.6300000000000000E+04   1.3934759680164630E+04   1.4762110419862358E+04   2.4863271548894842E+05  -3.7489387592179018E+00   2.6454921517349035E+06
   1.6400000000000000E+04   1.4100498815970104E+04   1.4941006352237966E+04   2.5065288922286654E+05  -3.7423835368568219E+00   2.6746850573591441E+06
   1.6500000000000000E+04   1.4266351359554907E+04   1.5119525665076580E+04   2.5282109896160179E+05  -3.7358440740400640E+00   2.7037663718774482E+06
   1.6600000000000000E+04   1.4430750981651816E+04   1.5297639409668871E+04   2.5465379141465641E+05  -3.7293203380951385E+00   2.7327322514033029E+06
