#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   2.3280683640608462E-70   3.2620196866473808E-25   2.3280683640608462E-70  -3.8966626807457958E+00   5.2402049325787323E-18
   4.0000000000000000E+02   7.4554064274178959E-52   5.3562549225794616E-19   7.4554064274178959E-52  -3.8966626807457958E+00   2.6554722871244252E-12
   5.0000000000000000E+02   9.6451476028934066E-41   3.4089353362101006E-15   9.6451476028934066E-41  -3.8966626807457958E+00   8.1337886051745101E-09
   6.0000000000000000E+02   2.8601721361617505E-33   1.3580443234017619E-12   2.8601721361617505E-33  -3.8966626807457958E+00   1.8763685511089758E-06
   7.0000000000000000E+02   9.1558209117217873E-28   1.1118835117849441E-10   9.1558209117217873E-28  -3.8966626807457958E+00   9.6693614955869759E-05
   8.0000000000000000E+02   1.0240126190735495E-21   2.2480765735768631E-08   1.0240126190735962E-21  -4.2363679362884739E+00   8.3756452709212324E-05
   9.0000000000000000E+02   1.7554612672200502E-18   4.0464317189035865E-07   1.7554612672276661E-18  -4.2363679362884739E+00   1.3628198588090477E-03
   1.0000000000000000E+03   5.8338095241932689E-16   4.4371592067292540E-06   5.8338095249602764E-16  -4.2045205685813469E+00   1.1814940824797948E-02
   1.1000000000000000E+03   7.5740305143170545E-14   2.9214376929751329E-05   7.5740305339532565E-14  -4.2058475422358104E+00   7.5888470953094381E-02
   1.2000000000000000E+03   4.2727154263459268E-12   1.4108079264564454E-04   4.2727155557476498E-12  -4.2058475422358104E+00   3.5950507830140555E-01
   1.3000000000000000E+03   1.2911197559271504E-10   5.3626971846800267E-04   1.2911200667764429E-10  -4.2066769007698506E+00   1.3433468311131289E+00
   1.4000000000000000E+03   2.3700061417929218E-09   1.6884166971062578E-03   2.3700094685409966E-09  -4.2074647913771885E+00   4.1744831734717716E+00
   1.5000000000000000E+03   2.9272362339866056E-08   4.5707303772354168E-03   2.9272549810273178E-08  -4.2084392876546843E+00   1.1177975535381918E+01
   1.6000000000000000E+03   2.6208383259423597E-07   1.0941543084776692E-02   2.6209011046382922E-07  -4.2094915362947480E+00   2.6512277003184199E+01
   1.7000000000000000E+03   1.8010744286928926E-06   2.3663503557260077E-02   1.8012115223403191E-06  -4.2105800693706765E+00   5.6884891943814409E+01
   1.8000000000000000E+03   9.8804659336448755E-06   4.7015595716313814E-02   9.8825427791209191E-06  -4.2116660107011823E+00   1.1224207070250526E+02
   1.9000000000000000E+03   4.5491257570469207E-05   8.6956159520167844E-02   4.5515068853441856E-05  -4.2127156675958277E+00   2.0633523878935694E+02
   2.0000000000000000E+03   1.7802963918488814E-04   1.5130291174855490E-01   1.7823936343403836E-04  -4.2137096019639646E+00   3.5708952401184177E+02
   2.1000000000000000E+03   6.0866971829684306E-04   2.4980787202663091E-01   6.1015639571209888E-04  -4.2146293476194900E+00   5.8673936985295472E+02
   2.2000000000000000E+03   1.8448952377256083E-03   3.9412056280927199E-01   1.8535718871320155E-03  -4.2154648615488979E+00   9.2170228765619538E+02
   2.3000000000000000E+03   5.0771064908377407E-03   5.9764401862026584E-01   5.1206070808836402E-03  -4.2162079635557168E+00   1.3922328258119273E+03
   2.4000000000000000E+03   1.2766072580209053E-02   8.7529975258219195E-01   1.2955018951697749E-02  -4.2168549280059011E+00   2.0318635727402566E+03
   2.5000000000000000E+03   2.9552579158770735E-02   1.2432220760029404E+00   3.0272177811621732E-02  -4.2174040135705040E+00   2.8767152145946425E+03
   2.6000000000000000E+03   6.3513892857984672E-02   1.7184062113292271E+00   6.5951522509744800E-02  -4.2178555037216796E+00   3.9647016787673319E+03
   2.7000000000000000E+03   1.2792736727251391E-01   2.3183334232324477E+00   1.3539877251847166E-01  -4.2182110183003081E+00   5.3347027996289153E+03
   2.8000000000000000E+03   2.4302151567364802E-01   3.0605945797002758E+00   2.6398262501784175E-01  -4.2184731490518148E+00   7.0257409191479210E+03
   2.9000000000000000E+03   4.3577918681766664E-01   3.9625299562342908E+00   4.8962577595299123E-01  -4.2186452571460356E+00   9.0762025581526777E+03
   3.0000000000000000E+03   7.4165468849380134E-01   5.0408988291125114E+00   8.6959617285102098E-01  -4.2187311795810727E+00   1.1523130510510373E+04
   3.1000000000000000E+03   1.2022866434750712E+00   6.3115885470230877E+00   1.4852006697679332E+00  -4.2187350570751958E+00   1.4401614334358497E+04
   3.2000000000000000E+03   1.8579927469701927E+00   7.7893688881803875E+00   2.4400055827114606E+00  -4.2186612125787715E+00   1.7744277147237721E+04
   3.3000000000000000E+03   2.7623099547650605E+00   9.4876942378855968E+00   3.8968705932322067E+00  -4.2185140500342042E+00   2.1580875407907068E+04
   3.4000000000000000E+03   3.9593259603547204E+00   1.1418553510516142E+01   6.0609191822962591E+00  -4.2182979784459151E+00   2.5938000010929871E+04
   3.5000000000000000E+03   5.4689482665247819E+00   1.3592365707951915E+01   9.1508217338902451E+00  -4.2180173511362824E+00   3.0838880836944081E+04
   3.6000000000000000E+03   7.3093373475019670E+00   1.6017917624167531E+01   1.3444253804865506E+01  -4.2176764303116414E+00   3.6303280387946623E+04
   3.7000000000000000E+03   9.5189585417550528E+00   1.8702339193923127E+01   1.9385757616261404E+01  -4.2172793490972547E+00   4.2347467337956674E+04
   3.8000000000000000E+03   1.2093467373287893E+01   2.1651111662521529E+01   2.7395559466579822E+01  -4.2168301064753138E+00   4.8984259991273873E+04
   3.9000000000000000E+03   1.5022672681294473E+01   2.4868103312257677E+01   3.7945051899483360E+01  -4.2163325394439166E+00   5.6223131338082741E+04
   4.0000000000000000E+03   1.8290551808085475E+01   2.8355627922889926E+01   5.1528679530953504E+01  -4.2157903255480766E+00   6.4070352957100600E+04
   4.1000000000000000E+03   2.1900950289416297E+01   3.2114521085917829E+01   6.8863137475094746E+01  -4.2152069727557153E+00   7.2529183753361140E+04
   4.2000000000000000E+03   2.5882878056781632E+01   3.6144230132397105E+01   9.1168950648930362E+01  -4.2145858219886625E+00   8.1600077878043754E+04
   4.3000000000000000E+03   3.0146800351358152E+01   4.0442913710584079E+01   1.1841598890009170E+02  -4.2139300445916490E+00   9.1280916871338617E+04
   4.4000000000000000E+03   3.4740776674334398E+01   4.5007547682842763E+01   1.5229687712069349E+02  -4.2132426473943267E+00   1.0156725109758161E+05
   4.5000000000000000E+03   3.9618093756959432E+01   4.9834034418418831E+01   1.9325968242208026E+02  -4.2125264803042546E+00   1.1245254072548104E+05
   4.6000000000000000E+03   4.4761893352083220E+01   5.4917312946474226E+01   2.4205823131628770E+02  -4.2117842337759042E+00   1.2392840717023429E+05
   4.7000000000000000E+03   5.0188053529131075E+01   6.0251468128347234E+01   3.0048487795283307E+02  -4.2110184489346683E+00   1.3598486554401612E+05
   4.8000000000000000E+03   5.5857957539402044E+01   6.5829837105130764E+01   3.6874896268118277E+02  -4.2102315201078602E+00   1.4861056491278674E+05
   4.9000000000000000E+03   6.1815544092364355E+01   7.1645111867998935E+01   4.5055710207896163E+02  -4.2094257024177049E+00   1.6179300223801562E+05
   5.0000000000000000E+03   6.7981021360360202E+01   7.7689436985857071E+01   5.4400300511852095E+02  -4.2086031200071270E+00   1.7551873092789779E+05
   5.1000000000000000E+03   7.4373344373620654E+01   8.3954501724925507E+01   6.5169340608452171E+02  -4.2077657660397110E+00   1.8977355788421267E+05
   5.2000000000000000E+03   8.0982246231537019E+01   9.0431626284295163E+01   7.7500917372198739E+02  -4.2069155121909816E+00   2.0454272034106861E+05
   5.3000000000000000E+03   8.7774037834379612E+01   9.7111841779666292E+01   9.1283759270156986E+02  -4.2060541156086515E+00   2.1981104776059670E+05
   5.4000000000000000E+03   9.4792585161087374E+01   1.0398596382190689E+02   1.0721954022360674E+03  -4.2051832201781210E+00   2.3556310854340871E+05
   5.5000000000000000E+03   1.0199783889395509E+02   1.1104465985675068E+02   1.2519663396326234E+03  -4.2043043653809855E+00   2.5178334491136600E+05
   5.6000000000000000E+03   1.0934383112884427E+02   1.1827851025572087E+02   1.4475086645997978E+03  -4.2034189913570286E+00   2.6845618513361557E+05
   5.7000000000000000E+03   1.1685573700853574E+02   1.2567806335301695E+02   1.6646632810300855E+03  -4.2025284414352413E+00   2.8556614665924362E+05
   5.8000000000000000E+03   1.2454901165151270E+02   1.3323388475768903E+02   1.9106955809475951E+03  -4.2016339687776778E+00   3.0309792862804775E+05
   5.9000000000000000E+03   1.3235284214468084E+02   1.4093660116169974E+02   2.1730991852146076E+03  -4.2007367417578578E+00   3.2103647856206144E+05
   6.0000000000000000E+03   1.4031478190791611E+02   1.4877693892541359E+02   2.4669364672720726E+03  -4.1998378461753720E+00   3.3936706221411814E+05
   6.1000000000000000E+03   1.4835931788879668E+02   1.5674575786736904E+02   2.7728921662328598E+03  -4.1989382915834028E+00   3.5807531155561894E+05
   6.2000000000000000E+03   1.5656983924899907E+02   1.6483408049051067E+02   3.1228572268100129E+03  -4.1980390141360866E+00   3.7714726865384966E+05
   6.3000000000000000E+03   1.6485321927635869E+02   1.7303311705485734E+02   3.4872155081076939E+03  -4.1971408813341471E+00   3.9656941181172902E+05
   6.4000000000000000E+03   1.7326665997957235E+02   1.8133428677413377E+02   3.8944769024656189E+03  -4.1962446948722709E+00   4.1632868769251491E+05
   6.5000000000000000E+03   1.8176752784823117E+02   1.8972923549989500E+02   4.3315599625344157E+03  -4.1953511944356165E+00   4.3641251925317949E+05
   6.6000000000000000E+03   1.9033215238681029E+02   1.9820985020058760E+02   4.7889254328804800E+03  -4.1944610621290579E+00   4.5680882065690658E+05
   6.7000000000000000E+03   1.9896601459362483E+02   2.0676827048185726E+02   5.2728158767825144E+03  -4.1935749242172440E+00   4.7750599534468394E+05
   6.8000000000000000E+03   2.0767691066017613E+02   2.1539689750850309E+02   5.7944350319776722E+03  -4.1926933553956838E+00   4.9849293611226935E+05
   6.9000000000000000E+03   2.1644921470335834E+02   2.2408840052892558E+02   6.3493360976090862E+03  -4.1918168813217251E+00   5.1975902004227112E+05
   7.0000000000000000E+03   2.2527249732904767E+02   2.3283572127440669E+02   6.9350695917289841E+03  -4.1909459809873804E+00   5.4129409561186424E+05
   7.1000000000000000E+03   2.3412849594566600E+02   2.4163207648480852E+02   7.5394612404708305E+03  -4.1900810901994490E+00   5.6308847127899993E+05
   7.2000000000000000E+03   2.4304460952685019E+02   2.5047095873680581E+02   8.1972466743678378E+03  -4.1892226036359643E+00   5.8513289801005705E+05
   7.3000000000000000E+03   2.5199067754214417E+02   2.5934613580289380E+02   8.8849404295644763E+03  -4.1883708773771806E+00   6.0741855183393601E+05
   7.4000000000000000E+03   2.6095993331346875E+02   2.6825164871708876E+02   9.6003379843494477E+03  -4.1875262314365829E+00   6.2993701236879011E+05
   7.5000000000000000E+03   2.6995157255062963E+02   2.7718180870823102E+02   1.0348993243401623E+04  -4.1866889518173327E+00   6.5268024331286724E+05
   7.6000000000000000E+03   2.7897985354662558E+02   2.8613119316215324E+02   1.1162221717197624E+04  -4.1858592925686882E+00   6.7564057153053349E+05
   7.7000000000000000E+03   2.8800743739460711E+02   2.9509464075066791E+02   1.1991958887252940E+04  -4.1850374776842800E+00   6.9881065914810984E+05
   7.8000000000000000E+03   2.9701473760599339E+02   3.0406724586197259E+02   1.2805721023821890E+04  -4.1842237033167100E+00   7.2218348999889323E+05
   7.9000000000000000E+03   3.0605008141767166E+02   3.1304435243164676E+02   1.3697960710647019E+04  -4.1834181392012582E+00   7.4575233769587020E+05
   8.0000000000000000E+03   3.1506357793316459E+02   3.2202154730424786E+02   1.4581446892666403E+04  -4.1826209310286950E+00   7.6951074565736263E+05
   8.1000000000000000E+03   3.2407604565200569E+02   3.3099465317848660E+02   1.5504194727548167E+04  -4.1818322009198354E+00   7.9345251231964142E+05
   8.2000000000000000E+03   3.3311388909737980E+02   3.3995972128371488E+02   1.6542226249619136E+04  -4.1810520504311084E+00   8.1757165518827410E+05
   8.3000000000000000E+03   3.4210871385830660E+02   3.4891302378699942E+02   1.7542732042941287E+04  -4.1802805607127480E+00   8.4186240568910015E+05
   8.4000000000000000E+03   3.5108751216761385E+02   3.5785104606709262E+02   1.8575649262282252E+04  -4.1795177947234166E+00   8.6631917636808835E+05
   8.5000000000000000E+03   3.6005080217314656E+02   3.6677047886671954E+02   1.9652136724925422E+04  -4.1787637980211363E+00   8.9093655047717073E+05
   8.6000000000000000E+03   3.6898148185844889E+02   3.7566821041002231E+02   2.0729810085020479E+04  -4.1780186006615461E+00   9.1570925701942132E+05
   8.7000000000000000E+03   3.7788815406444030E+02   3.8454131849681909E+02   2.1841277257642083E+04  -4.1772822175142812E+00   9.4063215931984340E+05
   8.8000000000000000E+03   3.8676778160341405E+02   3.9338706265639854E+02   2.2985795635085880E+04  -4.1765546503194040E+00   9.6570023479399248E+05
   8.9000000000000000E+03   3.9562601544753466E+02   4.0220287635104165E+02   2.4194205063307574E+04  -4.1758358878455999E+00   9.9090856160205754E+05
   9.0000000000000000E+03   4.0441913521840667E+02   4.1098635930036460E+02   2.5309133043205362E+04  -4.1751259074720393E+00   1.0162523033577815E+06
   9.1000000000000000E+03   4.1321768263968499E+02   4.1973526992737220E+02   2.6611386684331956E+04  -4.1744246761375194E+00   1.0417266987205080E+06
   9.2000000000000000E+03   4.2195841111039306E+02   4.2844751795314056E+02   2.7860079715246786E+04  -4.1737321509732057E+00   1.0673270449188009E+06
   9.3000000000000000E+03   4.3065829202738729E+02   4.3712115716255357E+02   2.9127925001612515E+04  -4.1730482799353732E+00   1.0930486934558034E+06
   9.4000000000000000E+03   4.3930558020594816E+02   4.4575437836559075E+02   3.0365717916668465E+04  -4.1723730034664070E+00   1.1188870308224980E+06
   9.5000000000000000E+03   4.4790570583204584E+02   4.5434550253771391E+02   3.1600988712369039E+04  -4.1717062541783889E+00   1.1448374804328745E+06
   9.6000000000000000E+03   4.5646941849639325E+02   4.6289297418587768E+02   3.2894007146009855E+04  -4.1710479583559064E+00   1.1708954850608073E+06
   9.7000000000000000E+03   4.6502186529634901E+02   4.7139535491905343E+02   3.4393897254590149E+04  -4.1703980362724140E+00   1.1970565045488840E+06
   9.8000000000000000E+03   4.7348192455697568E+02   4.7985131724256479E+02   3.5670736034732858E+04  -4.1697564027438974E+00   1.2233160111464600E+06
   9.9000000000000000E+03   4.8193068107032525E+02   4.8825963857900229E+02   3.7179472264890406E+04  -4.1691229679198045E+00   1.2496694790707347E+06
   1.0000000000000000E+04   4.9029444046417825E+02   4.9661919551299553E+02   3.8497875207570360E+04  -4.1684976376785210E+00   1.2761123842659292E+06
   1.0100000000000000E+04   4.9863829946514568E+02   5.0492895826563762E+02   4.0023934707855347E+04  -4.1678803143392171E+00   1.3026401975981898E+06
   1.0200000000000000E+04   5.0689046476579409E+02   5.1318798539314264E+02   4.1306747817302843E+04  -4.1672708969782120E+00   1.3292483823909818E+06
   1.0300000000000000E+04   5.1511992208936988E+02   5.2139541871109850E+02   4.2798392486463512E+04  -4.1666692817453539E+00   1.3559323958018445E+06
   1.0400000000000000E+04   5.2329634537840570E+02   5.2955047844307933E+02   4.4308591965833359E+04  -4.1660753625758646E+00   1.3826876791908529E+06
   1.0500000000000000E+04   5.3141046071703852E+02   5.3765245858619198E+02   4.5772867391524036E+04  -4.1654890315858077E+00   1.4095096621351137E+06
   1.0600000000000000E+04   5.3945601216733053E+02   5.4570072249026077E+02   4.7140943353364724E+04  -4.1649101790720957E+00   1.4363937632823717E+06
   1.0700000000000000E+04   5.4747508020164355E+02   5.5369469864979465E+02   4.8738367486293952E+04  -4.1643386942243268E+00   1.4633353827968813E+06
   1.0800000000000000E+04   5.5542427100574946E+02   5.6163387669859469E+02   5.0235892900072147E+04  -4.1637744652829669E+00   1.4903299104683104E+06
   1.0900000000000000E+04   5.6331273853174389E+02   5.6951780360430405E+02   5.1702380207039445E+04  -4.1632173799348289E+00   1.5173727205537965E+06
   1.1000000000000000E+04   5.7114873050741039E+02   5.7734608005572136E+02   5.3208307538039007E+04  -4.1626673254712614E+00   1.5444591733701259E+06
   1.1100000000000000E+04   5.7892711220632975E+02   5.8511835703755889E+02   5.4712887306608762E+04  -4.1621241890254135E+00   1.5715846214933267E+06
   1.1200000000000000E+04   5.8665437899614847E+02   5.9283433258591162E+02   5.6276936740573314E+04  -4.1615878578886401E+00   1.5987444028538733E+06
   1.1300000000000000E+04   5.9430822558347984E+02   6.0049374871768464E+02   5.7695746427801321E+04  -4.1610582198268409E+00   1.6259338491501408E+06
   1.1400000000000000E+04   6.0189790603848826E+02   6.0809638852804767E+02   5.9048637072235586E+04  -4.1605351630013923E+00   1.6531482852897255E+06
   1.1500000000000000E+04   6.0946298357438661E+02   6.1564207344885961E+02   6.0722705531138417E+04  -4.1600185763646182E+00   1.6803830323991580E+06
   1.1600000000000000E+04   6.1696449032027033E+02   6.2313066066181784E+02   6.2348178717629198E+04  -4.1595083497388492E+00   1.7076334075243729E+06
   1.1700000000000000E+04   6.2439759082325088E+02   6.3056204065938709E+02   6.3869676859775762E+04  -4.1590043740537572E+00   1.7348947295662842E+06
   1.1800000000000000E+04   6.3177263372576419E+02   6.3793613494795613E+02   6.5389877862565358E+04  -4.1585065413463065E+00   1.7621623192433845E+06
   1.1900000000000000E+04   6.3908953428738175E+02   6.4525289388522378E+02   6.6907400891402329E+04  -4.1580147450771614E+00   1.7894315035334711E+06
   1.2000000000000000E+04   6.4633603308027068E+02   6.5251229464834330E+02   6.8284382617351177E+04  -4.1575288799724861E+00   1.8166976184582342E+06
   1.2100000000000000E+04   6.5354871532462494E+02   6.5971433932313414E+02   6.9928925125845766E+04  -4.1570488423403091E+00   1.8439560082830461E+06
   1.2200000000000000E+04   6.6068325144019593E+02   6.6685905311094018E+02   7.1340148364669702E+04  -4.1565745301496415E+00   1.8712020346957101E+06
   1.2300000000000000E+04   6.6776831484501611E+02   6.7394648264744171E+02   7.2843619889462367E+04  -4.1561058429909137E+00   1.8984310733464321E+06
   1.2400000000000000E+04   6.7479914268762491E+02   6.8097669442556685E+02   7.4385858521635062E+04  -4.1556426822737107E+00   1.9256385212848419E+06
   1.2500000000000000E+04   6.8176811709981530E+02   6.8794977331956704E+02   7.5873229591237599E+04  -4.1551849512267802E+00   1.9528197961657152E+06
   1.2600000000000000E+04   6.8866843851065732E+02   6.9486582120470894E+02   7.7215202560070029E+04  -4.1547325548189233E+00   1.9799703437474058E+06
   1.2700000000000000E+04   6.9556290020991150E+02   7.0172495566238501E+02   7.9209583405205485E+04  -4.1542854001940324E+00   2.0070856351448169E+06
   1.2800000000000000E+04   7.0236501561781563E+02   7.0852730877785120E+02   8.0756429688023811E+04  -4.1538433961569581E+00   2.0341611742862167E+06
   1.2900000000000000E+04   7.0910445903755624E+02   7.1527302600975975E+02   8.2223844607401086E+04  -4.1534064536480937E+00   2.0611924997534724E+06
   1.3000000000000000E+04   7.1578689252039294E+02   7.2196226513972306E+02   8.3682582110715477E+04  -4.1529744856642656E+00   2.0881751836601722E+06
   1.3100000000000000E+04   7.2241077295528987E+02   7.2859519529432896E+02   8.5108194322619340E+04  -4.1525474071005499E+00   2.1151048385306112E+06
   1.3200000000000000E+04   7.2897994189293502E+02   7.3517199603013910E+02   8.6550541560567435E+04  -4.1521251349875596E+00   2.1419771189166526E+06
   1.3300000000000000E+04   7.3549156064914109E+02   7.4169285648597440E+02   8.7966910609082217E+04  -4.1517075883332524E+00   2.1687877233939343E+06
   1.3400000000000000E+04   7.4194703269316904E+02   7.4815797459152384E+02   8.9373495730326671E+04  -4.1512946882415660E+00   2.1955323959716903E+06
   1.3500000000000000E+04   7.4833636239928694E+02   7.5456755633347370E+02   9.0619927136771541E+04  -4.1508863578728832E+00   2.2222069298425172E+06
   1.3600000000000000E+04   7.5467813164815016E+02   7.6092181507465386E+02   9.1973121393892055E+04  -4.1504825223649258E+00   2.2488071696036211E+06
   1.3700000000000000E+04   7.6097455638946883E+02   7.6722097092021761E+02   9.3467321953210310E+04  -4.1500831089118551E+00   2.2753290123939277E+06
   1.3800000000000000E+04   7.6720214467016660E+02   7.7346525013073415E+02   9.4746001398861816E+04  -4.1496880467642763E+00   2.3017684099027249E+06
   1.3900000000000000E+04   7.7337816398168138E+02   7.7965488458076914E+02   9.6064187286599408E+04  -4.1492972670710468E+00   2.3281213717804519E+06
