#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   7.3535199039424215E-20   7.3548184756142815E-20   4.1648686185216111E-16  -4.6249298786746333E+00   2.0070774996010795E-10
   4.0000000000000000E+02   1.0949476171581268E-13   1.0955398097066259E-13   2.0256227593207629E-10  -4.6249298786746333E+00   1.1677012041453144E-06
   5.0000000000000000E+02   1.5649849418553488E-10   1.5652343583344601E-10   9.8211962978476336E-07  -4.6249298786746333E+00   2.2760561970303688E-04
   6.0000000000000000E+02   1.8085627446396039E-08   1.8085675791511661E-08   6.7657464517244404E-03  -4.6249298786746333E+00  -2.9691786351972935E-03
   7.0000000000000000E+02   6.5279970948733958E-07   6.5282264065687457E-07   1.8584417577004447E-02  -4.5965551323254283E+00   8.7963393046796609E-02
   8.0000000000000000E+02   8.7072398287901804E-06   8.7080407909210021E-06   9.4664899484739204E-02  -4.5965551323254283E+00   6.8129926361944348E-01
   9.0000000000000000E+02   6.8158892977783373E-05   6.8171871671649908E-05   3.5801131863859270E-01  -4.5962595620509585E+00   3.4522428193255812E+00
   1.0000000000000000E+03   3.6453891743050767E-04   3.6466432794715490E-04   1.0599935546821135E+00  -4.5960231058313816E+00   1.2929970699962213E+01
   1.1000000000000000E+03   1.4713745632223842E-03   1.4722103889868324E-03   2.5916560725991387E+00  -4.5958420690382686E+00   3.8759127051536197E+01
   1.2000000000000000E+03   4.7746127915679025E-03   4.7788344619304783E-03   5.4047526668561998E+00  -4.5957413904135258E+00   9.8103357735749526E+01
   1.3000000000000000E+03   1.3065781057665374E-02   1.3082678192270557E-02   1.0116236444946358E+01  -4.5957464705276196E+00   2.1753152835359631E+02
   1.4000000000000000E+03   3.1188669207828201E-02   3.1244661356789161E-02   1.7403857963141249E+01  -4.5958764752655297E+00   4.3392581324124899E+02
   1.5000000000000000E+03   6.6594016688352103E-02   6.6755162436896540E-02   2.7586792959236384E+01  -4.5961417957697241E+00   7.9419065980022503E+02
   1.6000000000000000E+03   1.2970478564357424E-01   1.3011451175082861E-01   4.1189649761032065E+01  -4.5965449720972451E+00   1.3538467358336486E+03
   1.7000000000000000E+03   2.3404968420909109E-01   2.3499026079364504E-01   5.8474128778196551E+01  -4.5970824539410842E+00   2.1748115964316162E+03
   1.8000000000000000E+03   3.9613471698006764E-01   3.9811076287629743E-01   7.9808619161941962E+01  -4.5977461304372662E+00   3.3227409912263365E+03
   1.9000000000000000E+03   6.3515671588090983E-01   6.3901238917892322E-01   1.0526644223908156E+02  -4.5985248022433609E+00   4.8642913319137879E+03
   2.0000000000000000E+03   9.7237400414057606E-01   9.7943516001650233E-01   1.3487555084122565E+02  -4.5994056247527118E+00   6.8645894400915868E+03
   2.1000000000000000E+03   1.4305446776442392E+00   1.4430558905472728E+00   1.6500046316572943E+02  -4.6003749018622679E+00   9.3850792097169306E+03
   2.2000000000000000E+03   2.0337764007019605E+00   2.0547119391299704E+00   1.9960435536027134E+02  -4.6014189086046979E+00   1.2481848639352502E+04
   2.3000000000000000E+03   2.8063873688359724E+00   2.8398335124701823E+00   2.3828376108633785E+02  -4.6025243529769329E+00   1.6204432868863089E+04
   2.4000000000000000E+03   3.7720712917621979E+00   3.8239412790910876E+00   2.7808333610697213E+02  -4.6036787114874853E+00   2.0595070110681485E+04
   2.5000000000000000E+03   4.9538756979666774E+00   5.0321981912868772E+00   3.1828512181364385E+02  -4.6048704239903673E+00   2.5688338920595335E+04
   2.6000000000000000E+03   6.3744859352530208E+00   6.4885756876695266E+00   3.6253330018525105E+02  -4.6060889892980308E+00   3.1511103610084068E+04
   2.7000000000000000E+03   8.0548065571720411E+00   8.2158760846995875E+00   4.1086165444070605E+02  -4.6073250102818184E+00   3.8082696749443596E+04
   2.8000000000000000E+03   1.0012069448973312E+01   1.0235070604386454E+01   4.5952334873070089E+02  -4.6085701695177113E+00   4.5415270963065792E+04
   2.9000000000000000E+03   1.2262079870422598E+01   1.2565008485314083E+01   5.0861202951940101E+02  -4.6098171832838908E+00   5.3514256713268187E+04
   3.0000000000000000E+03   1.4818429601393525E+01   1.5222295009079394E+01   5.5852891253102746E+02  -4.6110597420281429E+00   6.2378897631197833E+04
   3.1000000000000000E+03   1.7691335436091336E+01   1.8221068566032333E+01   6.0852345791851940E+02  -4.6122924332460968E+00   7.2002813374092235E+04
   3.2000000000000000E+03   2.0887652197095864E+01   2.1572670350251077E+01   6.5779634183876465E+02  -4.6135106598494184E+00   8.2374571964749077E+04
   3.3000000000000000E+03   2.4410276362918545E+01   2.5285957113442898E+01   7.0486555844747113E+02  -4.6147105616910515E+00   9.3478257302776590E+04
   3.4000000000000000E+03   2.8270336923989912E+01   2.9366870511278119E+01   7.5712347836984645E+02  -4.6158889352864065E+00   1.0529401252811943E+05
   3.5000000000000000E+03   3.2461466879900222E+01   3.3818845631454884E+01   8.0877156513947716E+02  -4.6170431623291641E+00   1.1779856252885402E+05
   3.6000000000000000E+03   3.6970885419186722E+01   3.8642477344854100E+01   8.5466230142248298E+02  -4.6181711391090783E+00   1.3096569903506148E+05
   3.7000000000000000E+03   4.1818496385930892E+01   4.3836036898808608E+01   9.0860983406555602E+02  -4.6192712140478669E+00   1.4476673869556817E+05
   3.8000000000000000E+03   4.6977206590234964E+01   4.9395257533166976E+01   9.5963702687743466E+02  -4.6203421308726442E+00   1.5917094555680902E+05
   3.9000000000000000E+03   5.2436378150815948E+01   5.5313625864398389E+01   1.0080627361441253E+03  -4.6213829765249033E+00   1.7414592325578901E+05
   4.0000000000000000E+03   5.8187482206132216E+01   6.1582701507398902E+01   1.0554082167329964E+03  -4.6223931347070675E+00   1.8965797274510385E+05
   4.1000000000000000E+03   6.4205040815362082E+01   6.8191948914721763E+01   1.0981609694118529E+03  -4.6233722464196001E+00   2.0567242600393700E+05
   4.2000000000000000E+03   7.0493578959765500E+01   7.5129289947102279E+01   1.1424639170872463E+03  -4.6243201727531282E+00   2.2215394342468979E+05
   4.3000000000000000E+03   7.7055290395186219E+01   8.2381049193968593E+01   1.1919232373333705E+03  -4.6252369630926387E+00   2.3906679151763651E+05
   4.4000000000000000E+03   8.3829137212749643E+01   8.9932221437617102E+01   1.2352673259896071E+03  -4.6261228287337168E+00   2.5637509263670462E+05
   4.5000000000000000E+03   9.0785956046458750E+01   9.7766803341643865E+01   1.2714577952592056E+03  -4.6269781171752902E+00   2.7404304807680153E+05
   4.6000000000000000E+03   9.7999884036304366E+01   1.0586775139170012E+02   1.3186581434238026E+03  -4.6278032920499275E+00   2.9203514253785153E+05
   4.7000000000000000E+03   1.0531248550275231E+02   1.1421728569212242E+02   1.3507890112991072E+03  -4.6285989139561590E+00   3.1031632431036257E+05
   4.8000000000000000E+03   1.1285720790333851E+02   1.2279709039900889E+02   1.3942354718099020E+03  -4.6293656256880702E+00   3.2885216644643893E+05
   4.9000000000000000E+03   1.2053619856181557E+02   1.3158843106443510E+02   1.4351099880916590E+03  -4.6301041378031664E+00   3.4760900789713691E+05
   5.0000000000000000E+03   1.2829867577983936E+02   1.4057229007310630E+02   1.4694317612386419E+03  -4.6308152171217651E+00   3.6655407667825493E+05
   5.1000000000000000E+03   1.3617446146962777E+02   1.4972945271381934E+02   1.5041933426687715E+03  -4.6314996765793790E+00   3.8565559620301466E+05
   5.2000000000000000E+03   1.4412299879567178E+02   1.5904082337274968E+02   1.5365136033730785E+03  -4.6321583664885146E+00   4.0488287603069813E+05
   5.3000000000000000E+03   1.5214737772675628E+02   1.6848734235342403E+02   1.5688471734746659E+03  -4.6327921670407326E+00   4.2420638641019264E+05
   5.4000000000000000E+03   1.6020386592421809E+02   1.7805022549303408E+02   1.5983279022633330E+03  -4.6334019820489392E+00   4.4359782014853519E+05
   5.5000000000000000E+03   1.6828376436542098E+02   1.8771094727237337E+02   1.6260054260512179E+03  -4.6339887331970990E+00   4.6303014025672566E+05
   5.6000000000000000E+03   1.7644422670452079E+02   1.9745139001921072E+02   1.6584418039588413E+03  -4.6345533556429350E+00   4.8247761729353026E+05
   5.7000000000000000E+03   1.8455871182801965E+02   2.0725389648768171E+02   1.6854021119770796E+03  -4.6350967937333802E+00   5.0191585359763796E+05
   5.8000000000000000E+03   1.9272483650715756E+02   2.1710133888242723E+02   1.7164406688651491E+03  -4.6356199979603110E+00   5.2132179946625163E+05
   5.9000000000000000E+03   2.0080808849576383E+02   2.2697717776773399E+02   1.7417057478007671E+03  -4.6361239216907499E+00   5.4067375900934567E+05
   6.0000000000000000E+03   2.0882109518339072E+02   2.3686542072447631E+02   1.7637256597344829E+03  -4.6366095188554830E+00   5.5995138698369579E+05
   6.1000000000000000E+03   2.1674496977199652E+02   2.4675082886681966E+02   1.7823852593236033E+03  -4.6370777418067695E+00   5.7913568012145755E+05
   6.2000000000000000E+03   2.2468754905859663E+02   2.5661875631009002E+02   1.8057268847886353E+03  -4.6375295395707221E+00   5.9820896046678408E+05
   6.3000000000000000E+03   2.3248197091265260E+02   2.6645525247525285E+02   1.8233752939447882E+03  -4.6379658562687709E+00   6.1715485228432505E+05
   6.4000000000000000E+03   2.4029349537829248E+02   2.7624713275701129E+02   1.8462774272097563E+03  -4.6383876298210476E+00   6.3595825581671076E+05
   6.5000000000000000E+03   2.4802367877348820E+02   2.8598188143666442E+02   1.8686416458094163E+03  -4.6387957908188433E+00   6.5460531402547506E+05
   6.6000000000000000E+03   2.5558417054610899E+02   2.9564772045798560E+02   1.8860754369822318E+03  -4.6391912617353839E+00   6.7308337803974561E+05
   6.7000000000000000E+03   2.6303357103260436E+02   3.0523359177158630E+02   1.9025270660263996E+03  -4.6395749559674293E+00   6.9138096733935596E+05
   6.8000000000000000E+03   2.7036485818843227E+02   3.1472915226410379E+02   1.9180222382105353E+03  -4.6399477772151299E+00   7.0948772794855922E+05
   6.9000000000000000E+03   2.7756606774263236E+02   3.2412474655035970E+02   1.9323149552759430E+03  -4.6403106189183063E+00   7.2739438935042999E+05
   7.0000000000000000E+03   2.8464152482749972E+02   3.3341143670197926E+02   1.9459280546176208E+03  -4.6406643638617844E+00   7.4509271871347283E+05
   7.1000000000000000E+03   2.9150090771585633E+02   3.4258091746893405E+02   1.9550240669699192E+03  -4.6410098836962206E+00   7.6257547423917067E+05
   7.2000000000000000E+03   2.9818107341480868E+02   3.5162560005193041E+02   1.9618117225644021E+03  -4.6413480385152832E+00   7.7983635715828126E+05
