#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   1.5783624755680448E-01   1.6389289411677516E-01   4.2710498544828086E+00   6.0385511897125150E+00   4.6629756103683343E+02
   4.0000000000000000E+02   4.6331069667939123E-01   4.7171136384906120E-01   2.6015662351860392E+01   6.0353016784607005E+00   9.0707299699034525E+02
   5.0000000000000000E+02   1.4900599620464281E+00   1.5173378745413892E+00   8.2884803452917623E+01   6.0317254530435083E+00   1.5297475793815995E+03
   6.0000000000000000E+02   3.6812959172031015E+00   3.7600381704159562E+00   1.7578634850419013E+02   6.0277563799716720E+00   2.4213603852825913E+03
   7.0000000000000000E+02   7.2551030379682064E+00   7.4392274668351108E+00   2.9312982599276000E+02   6.0233697487063438E+00   3.6616963333457957E+03
   8.0000000000000000E+02   1.2233949323395690E+01   1.2600430653023793E+01   4.2062996829466402E+02   6.0185645524194253E+00   5.2930241082458779E+03
   9.0000000000000000E+02   1.8529608179918366E+01   1.9179264446191908E+01   5.4703429154231776E+02   6.0133565941042306E+00   7.3259605565806596E+03
   1.0000000000000000E+03   2.6002821241023089E+01   2.7063461180355528E+01   6.6349221553835991E+02   6.0077769985428162E+00   9.7527073797811063E+03
   1.1000000000000000E+03   3.4502743442905107E+01   3.6129439833125168E+01   7.6631681289312939E+02   6.0018719683916943E+00   1.2556784526163223E+04
   1.2000000000000000E+03   4.3887597736960338E+01   4.6262916016272662E+01   8.5477734329092345E+02   5.9957022092689813E+00   1.5718262096046414E+04
   1.3000000000000000E+03   5.4027669000934821E+01   5.7369984746051422E+01   9.2737095559480213E+02   5.9893416329371618E+00   1.9216046791235185E+04
   1.4000000000000000E+03   6.4833401595400829E+01   6.9382234650734091E+01   9.8888796928332431E+02   5.9828752835449999E+00   2.3028724694282508E+04
   1.5000000000000000E+03   7.6224910695434588E+01   8.2257874363980008E+01   1.0393066280311975E+03   5.9763964765056778E+00   2.7134932253359857E+04
   1.6000000000000000E+03   8.8143624685556318E+01   9.5979975819805048E+01   1.0795870196544897E+03   5.9700032047555398E+00   3.1513773622362893E+04
   1.7000000000000000E+03   1.0047791737437312E+02   1.1055257805330108E+02   1.1025773628681200E+03   5.9637939788668106E+00   3.6145480690769822E+04
