#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   4.0526892294595090E-01   4.0714204296056461E-01   8.8089399477520530E+01   5.3847012635609905E+00   1.7674049595143981E+02
   4.0000000000000000E+02   2.4906531797109550E+00   2.5069182542792325E+00   3.8388166590233664E+02   5.3816837917474851E+00   5.6926981552619668E+02
   5.0000000000000000E+02   7.8396720826949382E+00   7.9125460560688676E+00   8.5121976402337543E+02   5.3785918767554186E+00   1.3011135377668711E+03
   6.0000000000000000E+02   1.7451219659663959E+01   1.7677320763138098E+01   1.3643931979621850E+03   5.3753755725742796E+00   2.3951409506258492E+03
   7.0000000000000000E+02   3.1626970135533643E+01   3.2181753371591945E+01   1.8346108653605406E+03   5.3719949947250916E+00   3.8336555890000254E+03
   8.0000000000000000E+02   5.0276036712606206E+01   5.1437565831294137E+01   2.2264417710530488E+03   5.3684211111422009E+00   5.5867558275244601E+03
   9.0000000000000000E+02   7.3181696527286803E+01   7.5353615486047602E+01   2.5390014661873647E+03   5.3646340131754320E+00   7.6265915858749295E+03
   1.0000000000000000E+03   1.0007779987127209E+02   1.0383640828670650E+02   2.7647783805293479E+03   5.3606228764139052E+00   9.9320980598251481E+03
   1.1000000000000000E+03   1.3076189292351953E+02   1.3680579724955845E+02   2.9598392109207457E+03   5.3563875732454997E+00   1.2489074187743990E+04
   1.2000000000000000E+03   1.6496110257921347E+02   1.7419429625473322E+02   3.1121716042172570E+03   5.3519407241212882E+00   1.5288671513533187E+04
   1.3000000000000000E+03   2.0244461153427102E+02   2.1595169557684557E+02   3.2366909825556004E+03   5.3473090942713135E+00   1.8325815764159077E+04
   1.4000000000000000E+03   2.4294281417489853E+02   2.6205449299411333E+02   3.3311702544497716E+03   5.3425336447358029E+00   2.1598127932572806E+04
   1.5000000000000000E+03   2.8633726952027342E+02   3.1251499995972256E+02   3.4183517925505262E+03   5.3376679606852191E+00   2.5105435856874261E+04
   1.6000000000000000E+03   3.3230048101741772E+02   3.6738643478587807E+02   3.4795317181419996E+03   5.3327751417177804E+00   2.8849744923145216E+04
   1.7000000000000000E+03   3.8096933490407298E+02   4.2676271905595542E+02   3.5503711344276721E+03   5.3279235433071754E+00   3.2835457681335560E+04
   1.8000000000000000E+03   4.3219210290810810E+02   4.9077348819580510E+02   3.6207478685117158E+03   5.3231819654233599E+00   3.7069606708661442E+04
   1.9000000000000000E+03   4.8603695948204523E+02   5.5957575015266696E+02   3.6983814082863191E+03   5.3186149679479149E+00   4.1561906298818620E+04
   2.0000000000000000E+03   5.4234069502269983E+02   6.3334384607930383E+02   3.7744642650598962E+03   5.3142789255311369E+00   4.6324494267231166E+04
   2.1000000000000000E+03   6.0095454151446620E+02   7.1225915696466461E+02   3.8456210767351154E+03   5.3102192500353942E+00   5.1371349221647783E+04
   2.2000000000000000E+03   6.6171730356914168E+02   7.9650060997569608E+02   3.9104118304866265E+03   5.3064689540981167E+00   5.6717450256117903E+04
   2.3000000000000000E+03   7.2467170676666581E+02   8.8623662912376722E+02   3.9750621685489159E+03   5.3030484819588732E+00   6.2377812970764164E+04
   2.4000000000000000E+03   7.8971556932171779E+02   9.8161882426092689E+02   4.0395337166308091E+03   5.2999665586625611E+00   6.8366549425087374E+04
   2.5000000000000000E+03   8.5612473852432504E+02   1.0827774546177664E+03   4.0899248029858231E+03   5.2972217194290714E+00   7.4696062380472664E+04
   2.6000000000000000E+03   9.2486930817685993E+02   1.1898185315480735E+03   4.1533491894297613E+03   5.2948041849997143E+00   8.1376445070823305E+04
   2.7000000000000000E+03   9.9646122238918372E+02   1.3028223317033796E+03   4.2375219756554179E+03   5.2926978075007280E+00   8.8415108816481894E+04
   2.8000000000000000E+03   1.0679014027934400E+03   1.4218430583876441E+03   4.2899392388702581E+03   5.2908818930551487E+00   9.5816612990136360E+04
   2.9000000000000000E+03   1.1411516767289077E+03   1.5469093913806869E+03   4.3505229401163888E+03   5.2893327909728152E+00   1.0358266716649198E+05
   3.0000000000000000E+03   1.2154557275211926E+03   1.6780256909297734E+03   4.4092053058075071E+03   5.2880252038697479E+00   1.1171225648590953E+05
   3.1000000000000000E+03   1.2882550255216956E+03   1.8151736542608930E+03   4.4378893718209938E+03   5.2869332183762614E+00   1.2020185252314678E+05
   3.2000000000000000E+03   1.3632584814073659E+03   1.9583142553125219E+03   4.4864509091231148E+03   5.2860310833460824E+00   1.2904567128490025E+05
   3.3000000000000000E+03   1.4379228481075806E+03   2.1073898316423433E+03   4.5263830230856538E+03   5.2852937724262290E+00   1.3823595462639804E+05
   3.4000000000000000E+03   1.5129452482276970E+03   2.2623262065906679E+03   4.5674708517806830E+03   5.2846973736384921E+00   1.4776325627084656E+05
   3.5000000000000000E+03   1.5889990807790530E+03   2.4230347631778745E+03   4.6163492673497294E+03   5.2842193425937900E+00   1.5761671837712100E+05
   3.6000000000000000E+03   1.6636310117903063E+03   2.5894144053659002E+03   4.6531728015831131E+03   5.2838386530990098E+00   1.6778433309553415E+05
   3.7000000000000000E+03   1.7371920692928879E+03   2.7613533625262435E+03   4.6838336828287456E+03   5.2835358721027186E+00   1.7825318398655838E+05
   3.8000000000000000E+03   1.8097650249755457E+03   2.9387308113602662E+03   4.7108710506178686E+03   5.2832931793173366E+00   1.8900966375850738E+05
   3.9000000000000000E+03   1.8839018035909517E+03   3.1214183012938815E+03   4.7518118574456139E+03   5.2830943485848811E+00   2.0003966990305306E+05
   4.0000000000000000E+03   1.9555811190195132E+03   3.3092809826656448E+03   4.7806515912621799E+03   5.2829247028073576E+00   2.1132877702938602E+05
   4.1000000000000000E+03   2.0256642942289575E+03   3.5021786465077912E+03   4.8047201338021341E+03   5.2827710509241976E+00   2.2286238709739051E+05
   4.2000000000000000E+03   2.0900200141542732E+03   3.6999665896049069E+03   4.8032676002381450E+03   5.2826216139204059E+00   2.3462585884677712E+05
   4.3000000000000000E+03   2.1563973316099969E+03   3.9024963246207785E+03   4.8195049047703715E+03   5.2824659440214399E+00   2.4660461812581692E+05
