#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   5.2903979308327765E-72   4.7253193919909807E-24   5.2903979308327765E-72  -4.3452126081531119E+00   6.9395736369389495E-18
   4.0000000000000000E+02   1.0942337939612616E-52   8.2985613631355675E-18   1.0942337939612616E-52  -4.3452126081531119E+00   4.1476162372644950E-12
   5.0000000000000000E+02   1.2541774003785585E-40   7.6795387787826212E-14   1.2541774003785585E-40  -4.3452126081531119E+00   1.2574332968885549E-08
   6.0000000000000000E+02   1.4934399676520127E-32   6.4020863555867610E-11   1.4934399676520127E-32  -4.3452126081531119E+00   2.6599479248563557E-06
   7.0000000000000000E+02   8.4671236375559290E-27   9.9674269002523641E-09   8.4671236375559290E-27  -4.3452126081531119E+00   1.2210580625496767E-04
   8.0000000000000000E+02   7.2754874154052364E-22   2.0646747282768723E-06   7.2754874154052401E-22  -4.6059577750734926E+00   3.5943996174013596E-04
   9.0000000000000000E+02   1.1677416122572413E-18   3.5065835089811630E-05   1.1677416122572802E-18  -4.5733646292084442E+00   4.0289388742335347E-03
   1.0000000000000000E+03   4.1497559844015293E-16   2.8479584026483310E-04   4.1497559844075760E-16  -4.5794758440581402E+00   3.3417897322374275E-02
   1.1000000000000000E+03   4.9927927721130124E-14   1.6118130289643250E-03   4.9927927722676702E-14  -4.5789665761539995E+00   1.8571115440584673E-01
   1.2000000000000000E+03   2.6685651988185933E-12   6.8192828049619151E-03   2.6685651998628733E-12  -4.5790938931300360E+00   7.6878735260031950E-01
   1.3000000000000000E+03   7.6414133307911003E-11   2.3153318524634335E-02   7.6414133560104645E-11  -4.5787437714459367E+00   2.5621669469145072E+00
   1.4000000000000000E+03   1.3463812952341897E-09   6.6145055474497269E-02   1.3463813226397550E-09  -4.5779639549677213E+00   7.1839545265786118E+00
   1.5000000000000000E+03   1.6019929344170061E-08   1.6459410337750838E-01   1.6019930903388502E-08  -4.5768021875613982E+00   1.7541149521166012E+01
   1.6000000000000000E+03   1.3886594686702008E-07   3.6615653743823168E-01   1.3886599953236001E-07  -4.5752544905714680E+00   3.8281225677766777E+01
   1.7000000000000000E+03   9.2646937014100716E-07   7.4279443260884037E-01   9.2647052570508606E-07  -4.5733298159728095E+00   7.6170862707070100E+01
   1.8000000000000000E+03   4.9836078389236012E-06   1.3954597186386746E+00   4.9836256369549300E-06  -4.5710321424209219E+00   1.4038044929368559E+02
   1.9000000000000000E+03   2.2365290746948198E-05   2.4574452070607031E+00   2.2365494296057329E-05  -4.5683763898739338E+00   2.4257523096849036E+02
   2.0000000000000000E+03   8.5841997554470255E-05   4.0962058532420444E+00   8.5843796537049858E-05  -4.5653784729538529E+00   3.9689652853623028E+02
   2.1000000000000000E+03   2.8882296065308903E-04   6.5135745800603653E+00   2.8883576812165578E-04  -4.5620557982784931E+00   6.1981931373056739E+02
   2.2000000000000000E+03   8.6889753645374762E-04   9.9445112029714853E+00   8.6897346264916615E-04  -4.5584270157955151E+00   9.2986302018821311E+02
   2.3000000000000000E+03   2.3619798237034350E-03   1.4654624955001925E+01   2.3623605804982749E-03  -4.5545116457834771E+00   1.3473059791904816E+03
   2.4000000000000000E+03   5.8879664049954431E-03   2.0936782065825863E+01   5.8896227197339198E-03  -4.5503292706874161E+00   1.8938216497367841E+03
   2.5000000000000000E+03   1.3601603114977342E-02   2.9107047700144914E+01   1.3607962059417280E-02  -4.5458998770345831E+00   2.5921036101844229E+03
   2.6000000000000000E+03   2.9376301905134738E-02   3.9500289147053238E+01   2.9398165273661511E-02  -4.5412432182278684E+00   3.4655551178021815E+03
   2.7000000000000000E+03   5.9766343573906831E-02   5.2465620551886815E+01   5.9834504199816972E-02  -4.5363787990042095E+00   4.5379315557833343E+03
   2.8000000000000000E+03   1.1528314315291324E-01   6.8361887318990085E+01   1.1547788109270836E-01  -4.5313257355599541E+00   5.8330564526623539E+03
   2.9000000000000000E+03   2.1199725416314402E-01   8.7553315334503282E+01   2.1251181974058783E-01  -4.5261026623011409E+00   7.3745620708724919E+03
   3.0000000000000000E+03   3.7344777694928338E-01   1.1040543145749737E+02   3.7471525607165623E-01  -4.5207275764272623E+00   9.1856706392128290E+03
   3.1000000000000000E+03   6.3280771587189621E-01   1.3728128430504083E+02   6.3573819570791323E-01  -4.5152178379312673E+00   1.1288989876654976E+04
   3.2000000000000000E+03   1.0352218097166164E+00   1.6853802999674625E+02   1.0416198170510149E+00  -4.5095900763498262E+00   1.3706347059593023E+04
   3.3000000000000000E+03   1.6402043732584561E+00   2.0452387798932818E+02   1.6534645352917363E+00  -4.5038601557946629E+00   1.6458654163657626E+04
   3.4000000000000000E+03   2.5239657181733754E+00   2.4557540804079008E+02   2.5501758195644162E+00  -4.4980431360985156E+00   1.9565796636331554E+04
   3.5000000000000000E+03   3.7815253486738420E+00   2.9201524298741384E+02   3.8311376358129396E+00  -4.4921532611589052E+00   2.3046538086986784E+04
   3.6000000000000000E+03   5.5284716232497590E+00   3.4415007241642087E+02   5.6187316610544533E+00  -4.4862039433965331E+00   2.6918429552382808E+04
   3.7000000000000000E+03   7.9022411566103168E+00   4.0226900089061292E+02   8.0605846623848514E+00  -4.4802077715260680E+00   3.1197766250176774E+04
   3.8000000000000000E+03   1.1062813014713498E+01   4.6664222006214123E+02   1.1331450775563328E+01  -4.4741764988999426E+00   3.5899530850200390E+04
   3.9000000000000000E+03   1.5192750523716253E+01   5.3751995803045850E+02   1.5634656794648736E+01  -4.4681210707061885E+00   4.1037375187609156E+04
   4.0000000000000000E+03   2.0465094107433380E+01   6.1513170610622046E+02   2.1169388023344300E+01  -4.4620516395100651E+00   4.6623576546054326E+04
   4.1000000000000000E+03   2.7134405751697088E+01   6.9968569332447078E+02   2.8229156425887211E+01  -4.4559775885664914E+00   5.2669045737796077E+04
   4.2000000000000000E+03   3.5588190911153070E+01   7.9136859323452620E+02   3.7263967801418055E+01  -4.4499075531897692E+00   5.9183336411154480E+04
   4.3000000000000000E+03   4.5827716231626844E+01   8.9034542227412521E+02   4.8314555240424163E+01  -4.4438494634930663E+00   6.6174615464597053E+04
