#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   1.1951928737612338E-47   6.1201780559052104E-17   1.1951928737612338E-47   1.0402130147019897E+00   7.0457021853619976E-12
   4.0000000000000000E+02   4.2528901112021052E-34   1.2261583914761023E-11   4.2528901112021052E-34   1.0402130147019897E+00   1.1165507290295777E-07
   5.0000000000000000E+02   5.6561414496336682E-26   1.7327146297569236E-08   5.6561414496336682E-26   1.0402130147019897E+00   4.1482880010595929E-05
   6.0000000000000000E+02   4.4798811404443168E-20   2.7843557368962074E-06   4.4798811404443890E-20   1.1257278755478652E+00   3.4688576026490254E-03
   7.0000000000000000E+02   2.2575383457825043E-16   6.7260465182933599E-05   2.2575383457900813E-16   1.1190470270442816E+00   7.1923325410358438E-02
   8.0000000000000000E+02   1.2991441112985682E-13   7.3911329382860187E-04   1.2991441115269196E-13   1.1096938391392641E+00   6.7816901513561711E-01
   9.0000000000000000E+02   1.7694803714594855E-11   4.7507631929279434E-03   1.7694803780501333E-11   1.0996934440354611E+00   3.8828365421387647E+00
   1.0000000000000000E+03   8.6944581163132939E-10   2.0936483123240774E-02   8.6944584773749151E-10   1.0893146414968857E+00   1.5562230556563719E+01
   1.1000000000000000E+03   2.0734357990762497E-08   7.0081777028044911E-02   2.0734364125220652E-08   1.0785861382944506E+00   4.8193670970371073E+01
   1.2000000000000000E+03   2.9264767558207220E-07   1.9082223593987080E-01   2.9264812439136817E-07   1.0675686101030417E+00   1.2317644139617316E+02
   1.3000000000000000E+03   2.6610530249561059E-06   4.4330020758816624E-01   2.6610689988843556E-06   1.0563299092902749E+00   2.7189219012513763E+02
   1.4000000000000000E+03   1.7931746563259755E-05   9.0929252631661828E-01   1.7932100194095510E-05   1.0449380513304156E+00   5.3534530682229536E+02
   1.5000000000000000E+03   9.1657018748859880E-05   1.6889824000905831E+00   9.1661993025094379E-05   1.0334597468445088E+00   9.6269631970229830E+02
   1.6000000000000000E+03   3.7395764347621866E-04   2.8955454308219006E+00   3.7400594607950478E-04   1.0219586074271945E+00   1.6091112965657003E+03
   1.7000000000000000E+03   1.2961502329146629E-03   4.6489702956494510E+00   1.2965117052067643E-03   1.0104926582702463E+00   2.5334530852477415E+03
   1.8000000000000000E+03   3.8360553725443180E-03   7.0702469872160245E+00   3.8381378046252086E-03   9.9911373670679693E-01   3.7959942122655148E+03
   1.9000000000000000E+03   1.0292232323147228E-02   1.0276578727006818E+01   1.0302550566871333E-02   9.8786658493057566E-01   5.4564090908556182E+03
   2.0000000000000000E+03   2.4690076576053436E-02   1.4377838121242634E+01   2.4732548086793402E-02   9.7678881941341067E-01   7.5720941931127081E+03
   2.1000000000000000E+03   5.3623071632129510E-02   1.9474200646810495E+01   5.3771132821356947E-02   9.6591113988563160E-01   1.0196832406038779E+04
   2.2000000000000000E+03   1.0975022218566519E-01   2.5654747627291627E+01   1.1022174743496488E-01   9.5525788236956299E-01   1.3379806333724198E+04
   2.3000000000000000E+03   2.0958636081850074E-01   3.2996793525318481E+01   2.1092610416476246E-01   9.4484769709154859E-01   1.7164894931130795E+04
   2.4000000000000000E+03   3.7973728878473051E-01   4.1565715485777687E+01   3.8323849028112006E-01   9.3469431686720317E-01   2.1590237879487275E+04
   2.5000000000000000E+03   6.4872838259522492E-01   5.1415107907576008E+01   6.5701828859842004E-01   9.2480730764686470E-01   2.6688025419894871E+04
   2.6000000000000000E+03   1.0697800251777798E+00   6.2587135184926218E+01   1.0883833818939050E+00   9.1519278720428965E-01   3.2484408487679844E+04
   2.7000000000000000E+03   1.6843550115060557E+00   7.5112996030738600E+01   1.7229918671717144E+00   9.0585405335211600E-01   3.8999585312094256E+04
   2.8000000000000000E+03   2.5585601282785881E+00   8.9013446071787783E+01   2.6342785779483311E+00   8.9679212550692544E-01   4.6247933792266987E+04
   2.9000000000000000E+03   3.7675628755396344E+00   1.0429934807969308E+02   3.9087573245620919E+00   8.8800620024102384E-01   5.4238243318720197E+04
   3.0000000000000000E+03   5.3778371822712767E+00   1.2097223401997795E+02   5.6280321186194842E+00   8.7949402528090459E-01   6.2973958938731506E+04
   3.1000000000000000E+03   7.4581422050756654E+00   1.3902487140626553E+02   7.8809229908324649E+00   8.7125219450091573E-01   7.2453495539724987E+04
   3.2000000000000000E+03   1.0129102496409006E+01   1.5844183422547951E+02   1.0820875321213965E+01   8.6327639322038097E-01   8.2670529893768704E+04
   3.3000000000000000E+03   1.3409551767167217E+01   1.7920007770651392E+02   1.4494149801810776E+01   8.5556158775136371E-01   9.3614346575759220E+04
   3.4000000000000000E+03   1.7596741258241462E+01   2.0126952007283717E+02   1.9282594245863876E+01   8.4810218308967456E-01   1.0527016443716880E+05
   3.5000000000000000E+03   2.2734013076808949E+01   2.2461363114678019E+02   2.5294129623083499E+01   8.4089214715626537E-01   1.1761948768057056E+05
   3.6000000000000000E+03   2.8452929123573107E+01   2.4919002890483776E+02   3.2120500984004828E+01   8.3392511560599469E-01   1.3064045210794969E+05
   3.7000000000000000E+03   3.5423809352156212E+01   2.7495108198987327E+02   4.0662654412258632E+01   8.2719447720376837E-01   1.4430817944687844E+05
   3.8000000000000000E+03   4.3475458116108143E+01   3.0184451667672533E+02   5.0791022405947530E+01   8.2069344852866100E-01   1.5859511208394208E+05
   3.9000000000000000E+03   5.2651787840811181E+01   3.2981402356640399E+02   6.2653910805277548E+01   8.1441513466105919E-01   1.7347137849309627E+05
   4.0000000000000000E+03   6.3271821898651062E+01   3.5879986092233980E+02   7.6818162406983419E+01   8.0835258365773277E-01   1.8890511730420010E+05
   4.1000000000000000E+03   7.4602739370121142E+01   3.8873944944233261E+02   9.2319766839616364E+01   8.0249883369985486E-01   2.0486280902310085E+05
   4.2000000000000000E+03   8.7096101077776439E+01   4.1956795263755879E+02   1.0991226066350380E+02   7.9684695100255420E-01   2.2130960394614408E+05
   4.3000000000000000E+03   1.0041884430898578E+02   4.5121883969283078E+02   1.2916440994480766E+02   7.9139006581306348E-01   2.3820962361591990E+05
   4.4000000000000000E+03   1.1639715668313654E+02   4.8362442440181951E+02   1.5329065363962457E+02   7.8612140028539079E-01   2.5552625619447450E+05
   4.5000000000000000E+03   1.3347071147124714E+02   5.1671637734111039E+02   1.7995377026907335E+02   7.8103429332860130E-01   2.7322243161803408E+05
