#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   1.5600000000000000E+04   1.1322096466916084E+03   2.0139464727425741E+03   2.5860433147292433E+03  -4.4632711457228781E-02   9.5043611770718335E+05
   1.5700000000000000E+04   1.1293271967246712E+03   2.0242355122762392E+03   2.5544786844230907E+03  -4.5862907810323816E-02   9.5306045299222879E+05
   1.5800000000000000E+04   1.1286250255046498E+03   2.0345098990139088E+03   2.5347578415443827E+03  -4.7108053621081544E-02   9.5569563414300547E+05
   1.5900000000000000E+04   1.1274373276986767E+03   2.0447676728825159E+03   2.5131049168740828E+03  -4.8368206496481568E-02   9.5834087111624633E+05
   1.6000000000000000E+04   1.1278504370086985E+03   2.0550069177177688E+03   2.4998374043951285E+03  -4.9643417596938078E-02   9.6099537682775455E+05
   1.6100000000000000E+04   1.1242435338597975E+03   2.0652257615511867E+03   2.4674394904151959E+03  -5.0933731901227179E-02   9.6365837042695365E+05
   1.6200000000000000E+04   1.1208389185013868E+03   2.0754223768560505E+03   2.4368892546267416E+03  -5.2239188314420315E-02   9.6632907681729458E+05
   1.6300000000000000E+04   1.1220694464182359E+03   2.0855949806504727E+03   2.4287705122997572E+03  -5.3559819903375050E-02   9.6900672597514500E+05
   1.6400000000000000E+04   1.1196303446523179E+03   2.0957418345538485E+03   2.4038812951177479E+03  -5.4895654024292993E-02   9.7169055823441874E+05
   1.6500000000000000E+04   1.1200233753864404E+03   2.1058612447357655E+03   2.3924966698440794E+03  -5.6246712518962030E-02   9.7437981747934548E+05
   1.6600000000000000E+04   1.1163637772678078E+03   2.1159515618006717E+03   2.3631458032987325E+03  -5.7613011881562433E-02   9.7707376048803329E+05
   1.6700000000000000E+04   1.1145575975165104E+03   2.1260111806101040E+03   2.3427292694011571E+03  -5.8994563405848931E-02   9.7977164917504368E+05
   1.6800000000000000E+04   1.1145397665433575E+03   2.1360385400368050E+03   2.3305949625357102E+03  -6.0391373342144380E-02   9.8247275581707759E+05
   1.6900000000000000E+04   1.1120379951315895E+03   2.1460321226377896E+03   2.3080104573725512E+03  -6.1803443113206805E-02   9.8517636352637876E+05
   1.7000000000000000E+04   1.1126301712910415E+03   2.1559904543315697E+03   2.2991291383204830E+03  -6.3230769373101944E-02   9.8788176368508569E+05
   1.7100000000000000E+04   1.1112269710632615E+03   2.1659121039599877E+03   2.2820269972539631E+03  -6.4673344242694289E-02   9.9058825992466032E+05
   1.7200000000000000E+04   1.1081632895732664E+03   2.1757956828558404E+03   2.2583961638139203E+03  -6.6131155407768191E-02   9.9329516466892045E+05
   1.7300000000000000E+04   1.1063915074789586E+03   2.1856398443475377E+03   2.2406088381938471E+03  -6.7604186276022257E-02   9.9600180395022512E+05
   1.7400000000000000E+04   1.1043190826813598E+03   2.1954432832267489E+03   2.2219926122068100E+03  -6.9092416134062723E-02   9.9870751062193559E+05
