#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   2.0309904844597977E-30   2.0656614321436902E-30   1.2100444300080459E-28  -5.7180367394043827E+00   1.8314100768626013E-23
   4.0000000000000000E+02   1.7970498658233676E-22   1.8408460351981345E-22   7.5533823340728874E-21  -5.7180367394043827E+00   4.0550033793365140E-16
   5.0000000000000000E+02   1.1968535830052800E-17   1.2340659394220114E-17   3.9691016196919063E-16  -5.7180367394043827E+00   1.0900886549305048E-11
   6.0000000000000000E+02   2.1067949981248687E-14   2.1850558383009274E-14   5.8822071171224224E-13  -5.7180367394043827E+00   9.9743742852748574E-09
   7.0000000000000000E+02   4.5671804704324825E-12   4.7627421523721395E-12   1.1122988270642706E-10  -5.7180367394043827E+00   1.3124086577065848E-06
   8.0000000000000000E+02   2.6509167764962000E-10   2.7779803038259903E-10   5.7956793321774811E-09  -5.7180367394043827E+00   5.1241630236935359E-05
   9.0000000000000000E+02   6.3624370782056947E-09   6.6988957492361467E-09   1.2667619047367953E-07  -5.7180367394043827E+00   8.8915646378889205E-04
   1.0000000000000000E+03   5.1833123377511786E-08   5.2830540259834878E-08   2.7454637673774622E-06  -5.0565575498918411E+00   1.7590963209859196E-05
   1.1000000000000000E+03   6.5091696105283569E-07   6.6578507823896845E-07   2.9147658336042101E-05  -5.0565575498918411E+00   1.9377045433934965E-04
   1.2000000000000000E+03   5.3159907925711671E-06   5.4582649796584360E-06   2.0394484037698218E-04  -5.0565575498918411E+00   1.4585055370883511E-03
   1.3000000000000000E+03   2.9790043286916438E-05   3.0951573633598984E-05   7.9382232326220511E-04  -5.1392424485809078E+00   1.1466516425016520E-02
   1.4000000000000000E+03   1.3716072388259603E-04   1.4286477801396492E-04   3.4353524560642970E-03  -5.1185712239086385E+00   2.9229729133753327E-02
   1.5000000000000000E+03   5.0949944241918815E-04   5.3221967804368360E-04   1.1934983144075506E-02  -5.1004839023204065E+00   1.4048685441271344E-01
   1.6000000000000000E+03   1.5876887708527584E-03   1.6644876740534319E-03   3.4410496493839156E-02  -5.0888563384422563E+00   4.3927710882097637E-01
   1.7000000000000000E+03   4.3272803765888566E-03   4.5531431370425543E-03   8.7233180490431383E-02  -5.0765827987930985E+00   1.1527931220590566E+00
   1.8000000000000000E+03   1.0544228075873973E-02   1.1134946054086063E-02   1.9875713138475307E-01  -5.0638247773156850E+00   2.7196729845198293E+00
   1.9000000000000000E+03   2.3375688117083772E-02   2.4776109598673299E-02   4.1356021622569467E-01  -5.0505015270386355E+00   5.8473367378836958E+00
   2.0000000000000000E+03   4.7812987603064752E-02   5.0863039851890897E-02   7.9733515871034943E-01  -5.0367745419047116E+00   1.1687560566920562E+01
   2.1000000000000000E+03   9.1183376831100851E-02   9.7443934016593847E-02   1.4192453949512689E+00  -5.0227649423709675E+00   2.1861531356956743E+01
   2.2000000000000000E+03   1.6380470058200830E-01   1.7586811402551475E-01   2.3880491118688187E+00  -5.0085030085516733E+00   3.8695333009403036E+01
   2.3000000000000000E+03   2.7936577993996403E-01   3.0136729722911332E-01   3.8266319968910447E+00  -4.9940442539896495E+00   6.5242005026141683E+01
   2.4000000000000000E+03   4.5530061305860975E-01   4.9354457316618183E-01   5.8757290328263165E+00  -4.9794441922277182E+00   1.0546395554472821E+02
   2.5000000000000000E+03   7.1311740805950063E-01   7.7674253917476577E-01   8.7058150852748284E+00  -4.9647532901229914E+00   1.6424438779238378E+02
   2.6000000000000000E+03   1.0780732431896640E+00   1.1802783168480946E+00   1.2449738817891886E+01  -4.9500169678468628E+00   2.4749266013303972E+02
   2.7000000000000000E+03   1.5797101310882928E+00   1.7385421745445566E+00   1.7291175172776516E+01  -4.9352718138707408E+00   3.6223312596633923E+02
   2.8000000000000000E+03   2.2514499044790734E+00   2.4909753337290237E+00   2.3414241213326676E+01  -4.9205531549946011E+00   5.1647900338031423E+02
   2.9000000000000000E+03   3.1304041605053818E+00   3.4819400584442501E+00   3.1006448301560681E+01  -4.9058937946755661E+00   7.1930272360803997E+02
   3.0000000000000000E+03   4.2551021677419500E+00   4.7604841183171729E+00   4.0081261842249916E+01  -4.8913180200886188E+00   9.8089590759187263E+02
