#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   1.1054292170851390E-46   3.0975937472410759E-17   1.1054292170851390E-46   9.8151274966162705E-01   1.1694364265429548E-10
   4.0000000000000000E+02   3.6953092380639283E-34   7.4679125809822785E-13   3.6953092380639283E-34   9.8151274966162705E-01   9.4286200076302964E-07
   5.0000000000000000E+02   1.7297835889893148E-25   1.1043912555571432E-09   1.7297835889893151E-25   1.3238703349875942E+00   6.8374912215514233E-05
   6.0000000000000000E+02   5.8872845449938891E-20   6.4488833774662641E-07   5.8872845449944260E-20   1.2382809386561020E+00   1.1634433042166613E-03
   7.0000000000000000E+02   3.6557494154727310E-16   2.3088607296324736E-05   3.6557494155306147E-16   1.2061849150317929E+00   2.1209050441549828E-02
   8.0000000000000000E+02   2.4086304035592031E-13   2.8593236609149281E-04   2.4086304055881796E-13   1.1994982434433950E+00   2.3453538607917598E-01
   9.0000000000000000E+02   3.6520749322356957E-11   2.0146298960983474E-03   3.6520749984396750E-11   1.1913906541424628E+00   1.5160560609779241E+00
   1.0000000000000000E+03   1.9831071154709663E-09   9.5447954973247352E-03   1.9831075274980915E-09   1.1829278354133965E+00   6.7456298141407878E+00
   1.1000000000000000E+03   5.1364795854929261E-08   3.3909369900290282E-02   5.1364873660746877E-08   1.1741985946132305E+00   2.2846781687852754E+01
   1.2000000000000000E+03   7.5340337705973989E-07   9.7157899248950255E-02   7.5340921931296411E-07   1.1652734552313735E+00   6.3100688470693754E+01
   1.3000000000000000E+03   7.2470449402830676E-06   2.3612656161154924E-01   7.2472673687636132E-06   1.1562105338470590E+00   1.4915524285004804E+02
   1.4000000000000000E+03   5.0541016722591108E-05   5.0460477573205209E-01   5.0546079398108626E-05   1.1470803539496981E+00   3.1218431640941418E+02
   1.5000000000000000E+03   2.6713016800294383E-04   9.7350896215028593E-01   2.6720348845045476E-04   1.1379506637987911E+00   5.9308501399277316E+02
   1.6000000000000000E+03   1.1457411334764307E-03   1.7292810780692209E+00   1.1465007514975907E-03   1.1288850079967745E+00   1.0417410706527362E+03
