#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   1.0543498653494786E-47   1.6011861407266332E-10   1.0543498653494786E-47   1.6112572143926667E+00   2.1380753155707691E-04
   4.0000000000000000E+02                      NaN   4.3975995067385383E-12                      NaN   9.3655784958724897E-01   2.2647974349420689E-06
   5.0000000000000000E+02   2.7025102355938813E-27   5.9006089875891536E-08   2.7025102355938813E-27   1.1052326907886036E+00   9.1661830474058624E-05
   6.0000000000000000E+02   6.1404861721632892E-22   4.4283386639147903E-06   6.1404861721632901E-22   1.1052326907886036E+00   6.4224717565688526E-03
   7.0000000000000000E+02   3.6292895642948417E-18   9.8942652729774394E-05   3.6292895642949750E-18   1.0986438298041759E+00   1.1885861729881418E-01
   8.0000000000000000E+02   2.3142933508326567E-15   1.0187719876955602E-03   2.3142933508379140E-15   1.0893370636636714E+00   1.0300629487105861E+00
   9.0000000000000000E+02   3.4354965339473059E-13   6.1914272255180402E-03   3.4354965341379346E-13   1.0794228869011651E+00   5.5400450153250373E+00
   1.0000000000000000E+03   1.8446588010373620E-11   2.6001940466419703E-02   1.8446588023460205E-11   1.0691072014224194E+00   2.1186802904687635E+01
   1.1000000000000000E+03   4.6907149533142827E-10   8.3513983554079393E-02   4.6907149796605374E-10   1.0584717245462860E+00   6.3440165199512982E+01
   1.2000000000000000E+03   7.1038079202810130E-09   2.1956111774141299E-01   7.1038081501217481E-09   1.0476206941125563E+00   1.5834907753238323E+02
   1.3000000000000000E+03   6.8485295988911382E-08   4.9533816864955532E-01   6.8485305457667693E-08   1.0366578653784320E+00   3.4395746301755378E+02
   1.4000000000000000E+03   4.8757154115758984E-07   9.9189597387341866E-01   4.8757178082599341E-07   1.0256814439013098E+00   6.7026331852923181E+02
   1.5000000000000000E+03   2.6286825984189003E-06   1.8071168920092631E+00   2.6286864221794355E-06   1.0147795814345946E+00   1.1978904595342281E+03
   1.6000000000000000E+03   1.1600460072102903E-05   3.0512384536557957E+00   1.1600504175894709E-05   1.0040269978495582E+00   1.9958266928913208E+03
   1.7000000000000000E+03   4.2790951373731201E-05   4.8419095270729011E+00   4.2791329547195953E-05   9.9348401597015379E-01   3.1386531944904809E+03
   1.8000000000000000E+03   1.3617588317327083E-04   7.2994418828569474E+00   1.3617842367121712E-04   9.8319688329474730E-01   4.7035808408831717E+03
   1.9000000000000000E+03   3.8289969477986756E-04   1.0542603291749314E+01   3.8291360192379078E-04   9.7319904380231848E-01   6.7676452979679616E+03
   2.0000000000000000E+03   9.6977951082079228E-04   1.4685080596245824E+01   9.6984355775637761E-04   9.6351295266408443E-01   9.4051752406529540E+03
   2.1000000000000000E+03   2.2716816946632421E-03   1.9832622296967301E+01   2.2719419289789124E-03   9.5415209203119944E-01   1.2685671336034224E+04
   2.2000000000000000E+03   4.9393753650002307E-03   2.6080814236363551E+01   4.9403109972321856E-03   9.4512285109609984E-01   1.6672141518045159E+04
   2.3000000000000000E+03   1.0008739858311614E-02   3.3513426906458093E+01   1.0011729847961424E-02   9.3642623775263623E-01   2.1419844499252682E+04
   2.4000000000000000E+03   1.9178602127712746E-02   4.2201267426675116E+01   1.9187321913522858E-02   9.2805928864208176E-01   2.6975436969852133E+04
   2.5000000000000000E+03   3.4731394581491069E-02   5.2201473667516112E+01   3.4754517930142288E-02   9.2001619769263110E-01   3.3376463895033979E+04
   2.6000000000000000E+03   6.0648589970882925E-02   6.3557193167746242E+01   6.0706518343047355E-02   9.1228919959742583E-01   4.0651139884705328E+04
