#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   5.7391486089185996E+01   5.7511610231533446E+01   2.7477214105912117E+04   2.6748947586119072E+00   1.4103754625143288E+05
   4.0000000000000000E+02   7.5338918580441046E+01   7.5550334752035965E+01   2.6922635461938364E+04   2.6837273422702661E+00   1.7587539077759528E+05
   5.0000000000000000E+02   8.9905619239206530E+01   9.0219455649556153E+01   2.5845426980767585E+04   2.6944013322341083E+00   2.0081202152453974E+05
   6.0000000000000000E+02   1.0271445627014681E+02   1.0314572628836905E+02   2.4565948813162711E+04   2.7060241134462402E+00   2.2103890178697632E+05
   7.0000000000000000E+02   1.1451552354356851E+02   1.1508257861832507E+02   2.3240673310046088E+04   2.7175764587012914E+00   2.4112338611435174E+05
   8.0000000000000000E+02   1.2533961892693506E+02   1.2606005020433217E+02   2.1931749981215915E+04   2.7281904285090417E+00   2.6307771126144473E+05
   9.0000000000000000E+02   1.3511718992156648E+02   1.3600655187891934E+02   2.0662929135735383E+04   2.7374079732619165E+00   2.8629724347283156E+05
   1.0000000000000000E+03   1.4395062435793920E+02   1.4502388924005155E+02   1.9451190242836012E+04   2.7452023721114709E+00   3.0918362563812622E+05
   1.1000000000000000E+03   1.5206571364089984E+02   1.5334085742329154E+02   1.8286476581209121E+04   2.7518000714800128E+00   3.3054721234271605E+05
   1.2000000000000000E+03   1.5970931488530576E+02   1.6120539348832889E+02   1.7208990822950043E+04   2.7574994202391925E+00   3.4993240105557931E+05
   1.3000000000000000E+03   1.6709084814386460E+02   1.6882804291556383E+02   1.6238605676689514E+04   2.7625738159920838E+00   3.6739088310796954E+05
   1.4000000000000000E+03   1.7436654754328717E+02   1.7636966231574942E+02   1.5352574666288709E+04   2.7672413686094832E+00   3.8321060068775143E+05
   1.5000000000000000E+03   1.8165061912274845E+02   1.8394763761189770E+02   1.4546771136676247E+04   2.7716654772327698E+00   3.9774553075362154E+05
   1.6000000000000000E+03   1.8902415601832530E+02   1.9164627823555210E+02   1.3815441461703245E+04   2.7759650274401224E+00   4.1133293607787491E+05
   1.7000000000000000E+03   1.9654443969208234E+02   1.9952612831861146E+02   1.3152195284710730E+04   2.7802254156137067E+00   4.2426137438423641E+05
   1.8000000000000000E+03   2.0425193102169936E+02   2.0763097220673583E+02   1.2550609682101642E+04   2.7845077075254734E+00   4.3676359241866448E+05
   1.9000000000000000E+03   2.1217514213226545E+02   2.1599270768670996E+02   1.2004583234885451E+04   2.7888555609699037E+00   4.4902020158117480E+05
   2.0000000000000000E+03   2.2034492350611575E+02   2.2463460470258329E+02   1.1538641806476700E+04   2.7933002476030282E+00   4.6116717283329531E+05
   2.1000000000000000E+03   2.2868739578586781E+02   2.3357345128515112E+02   1.0932193526445431E+04   2.7978642283649511E+00   4.7330396221121302E+05
   2.2000000000000000E+03   2.3727340674025055E+02   2.4282097584589113E+02   1.0385622796183985E+04   2.8025636785595864E+00   4.8550101838841016E+05
   2.3000000000000000E+03   2.4610563217029403E+02   2.5238481822586840E+02   9.8919389694657457E+03   2.8074102661051543E+00   4.9780619078539079E+05
   2.4000000000000000E+03   2.5518334961225722E+02   2.6226922803853211E+02   9.4450872686334806E+03   2.8124124035140157E+00   5.1025001786222402E+05
   2.5000000000000000E+03   2.6450302672022980E+02   2.7247560133068544E+02   9.0398177227296219E+03   2.8175761303053775E+00   5.2284998996574973E+05
   2.6000000000000000E+03   2.7404646814375235E+02   2.8300292119417958E+02   8.6592259894591007E+03   2.8229057358347784E+00   5.3561395617201028E+05
   2.7000000000000000E+03   2.8381771257819400E+02   2.9384813901887759E+02   8.3146321998263593E+03   2.8284041998202283E+00   5.4854277620713250E+05
   2.8000000000000000E+03   2.9381993177188406E+02   3.0500651546248622E+02   8.0111136734671918E+03   2.8340735044989898E+00   5.6163242138510651E+05
   2.9000000000000000E+03   3.0402935719155585E+02   3.1647193007182153E+02   7.7328666984550709E+03   2.8399148564914860E+00   5.7487560146664805E+05
   3.0000000000000000E+03   3.1443620467657763E+02   3.2823716300061216E+02   7.4784406520508601E+03   2.8459288448515285E+00   5.8826297345686227E+05
   3.1000000000000000E+03   3.2497632217918112E+02   3.4029414966258173E+02   7.2195317081536004E+03   2.8521155544854220E+00   6.0178412577334349E+05
   3.2000000000000000E+03   3.3568326199408614E+02   3.5263420811158693E+02   6.9832916964667556E+03   2.8584746479527823E+00   6.1542824355547351E+05
   3.3000000000000000E+03   3.4658563625616358E+02   3.6524823885105945E+02   6.7830728651029203E+03   2.8650054252678303E+00   6.2918465951095591E+05
   3.4000000000000000E+03   3.5758914385378881E+02   3.7812689708117011E+02   6.5836838089511930E+03   2.8717068683381441E+00   6.4304317376026174E+05
   3.5000000000000000E+03   3.6872113687628337E+02   3.9126073789942888E+02   6.4005615691771463E+03   2.8785776748777079E+00   6.5699436758747825E+05
   3.6000000000000000E+03   3.7997002975787598E+02   4.0464033547556892E+02   6.2322373330632236E+03   2.8856162849272491E+00   6.7102970699749689E+05
