#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   3.0160285871684412E+01   3.0203700035905197E+01   2.0982834607451900E+04   3.3176658782999144E+00   1.2272555308328896E+05
   4.0000000000000000E+02   4.1056747412664151E+01   4.1136866894451003E+01   2.1080340458605242E+04   3.3170863532441914E+00   1.6513631004348426E+05
   5.0000000000000000E+02   5.2111581196415848E+01   5.2241118445982053E+01   2.1016096102133153E+04   3.3160449931953786E+00   2.0797275010859570E+05
   6.0000000000000000E+02   6.3417742118956141E+01   6.3610831623696242E+01   2.0892152172194066E+04   3.3143669725479481E+00   2.5134534865362590E+05
   7.0000000000000000E+02   7.4912455351068715E+01   7.5184020573632850E+01   2.0739841173904719E+04   3.3121250410707659E+00   2.9494415305108158E+05
   8.0000000000000000E+02   8.6466159814359401E+01   8.6831262531353431E+01   2.0563982335527682E+04   3.3094248729136870E+00   3.3828342565705167E+05
   9.0000000000000000E+02   9.7943177069434270E+01   9.8416555871343050E+01   2.0362614716593373E+04   3.3063639825384148E+00   3.8088129306030297E+05
   1.0000000000000000E+03   1.0923163596788235E+02   1.0982747804572033E+02   2.0133917269977374E+04   3.3030251666734922E+00   4.2235221978952544E+05
   1.1000000000000000E+03   1.2025478227629785E+02   1.2098670915664536E+02   1.9877983386879445E+04   3.2994763195940817E+00   4.6243541428407864E+05
   1.2000000000000000E+03   1.3097134155663690E+02   1.3185255304721241E+02   1.9596777782576301E+04   3.2957717161408540E+00   5.0098820803269831E+05
   1.3000000000000000E+03   1.4137023806972408E+02   1.4241374911286775E+02   1.9293581748627676E+04   3.2919539518016876E+00   5.3796555390599940E+05
   1.4000000000000000E+03   1.5146321873698238E+02   1.5268212769945728E+02   1.8972480486168348E+04   3.2880562073367621E+00   5.7339672409635375E+05
   1.5000000000000000E+03   1.6127742278922071E+02   1.6268519428390172E+02   1.8637576452715915E+04   3.2841045230064378E+00   6.0736356202265946E+05
   1.6000000000000000E+03   1.7084898707788250E+02   1.7245967581792658E+02   1.8293143915854365E+04   3.2801198309868402E+00   6.3998159303123609E+05
   1.7000000000000000E+03   1.8021795930561888E+02   1.8204641065663944E+02   1.7943071118156822E+04   3.2761196061814672E+00   6.7138431012427725E+05
   1.8000000000000000E+03   1.8942460331537163E+02   1.9148660279013825E+02   1.7590825903500874E+04   3.2721191001870347E+00   7.0171067944267264E+05
   1.9000000000000000E+03   1.9850690695737805E+02   2.0081928538214439E+02   1.7239399387074351E+04   3.2681321934349712E+00   7.3109577445780532E+05
   2.0000000000000000E+03   2.0749907203511171E+02   2.1007977141925460E+02   1.6891296169825557E+04   3.2641719346277398E+00   7.5966433032101579E+05
   2.1000000000000000E+03   2.1639094555645801E+02   2.1929886141699623E+02   1.6319003113348308E+04   3.2602508449221617E+00   7.8752682009063801E+05
   2.2000000000000000E+03   2.2524037972004612E+02   2.2850259971317206E+02   1.5776990035884864E+04   3.2563810574797087E+00   8.1477760591479810E+05
   2.3000000000000000E+03   2.3406654901259185E+02   2.3771240447905782E+02   1.5261307719319055E+04   3.2525743498851503E+00   8.4149466661696613E+05
   2.4000000000000000E+03   2.4288531882363162E+02   2.4694543252420121E+02   1.4772842470462378E+04   3.2488421132076803E+00   8.6774042583252245E+05
   2.5000000000000000E+03   2.5170851633758258E+02   2.5621507348038637E+02   1.4310595420287813E+04   3.2451952884754691E+00   8.9356328822528105E+05
   2.6000000000000000E+03   2.6054479222395719E+02   2.6553149676682983E+02   1.3873460530744838E+04   3.2416442917947559E+00   9.1899954403679119E+05
   2.7000000000000000E+03   2.6940031825377321E+02   2.7490219845704848E+02   1.3460623826179091E+04   3.2381989412425969E+00   9.4407540287219395E+05
   2.8000000000000000E+03   2.7827891195964412E+02   2.8433251382928853E+02   1.3070523018688784E+04   3.2348683934883278E+00   9.6880897998095653E+05
   2.9000000000000000E+03   2.8718271611140671E+02   2.9382607565460359E+02   1.2701671484460874E+04   3.2316610941738331E+00   9.9321212570461899E+05
   3.0000000000000000E+03   2.9611308497835500E+02   3.0338520878948458E+02   1.2353520435662525E+04   3.2285847435113468E+00   1.0172920333122612E+06
   3.1000000000000000E+03   3.0504204182375213E+02   3.1301125904480836E+02   1.1981301415723783E+04   3.2256462770778507E+00   1.0410526019810421E+06
   3.2000000000000000E+03   3.1399341073003649E+02   3.2270485929696792E+02   1.1631498326747660E+04   3.2228518605886256E+00   1.0644955512758060E+06
   3.3000000000000000E+03   3.2296583590320995E+02   3.3246613881196248E+02   1.1302292722897781E+04   3.2202068971806868E+00   1.0876213029121007E+06
   3.4000000000000000E+03   3.3195807477260632E+02   3.4229488339493508E+02   1.0992517579443935E+04   3.2177160452120868E+00   1.1104296530969667E+06
   3.5000000000000000E+03   3.4096852654472082E+02   3.5219065451877464E+02   1.0700816174234740E+04   3.2153832445830597E+00   1.1329202704499154E+06
   3.6000000000000000E+03   3.4999552760267926E+02   3.6215287533520035E+02   1.0425948937588364E+04   3.2132117500152360E+00   1.1550930380235410E+06
   3.7000000000000000E+03   3.5903747727208628E+02   3.7218089093305912E+02   1.0166832728263411E+04   3.2112041691690281E+00   1.1769482800355111E+06
   3.8000000000000000E+03   3.6809249173663488E+02   3.8227400916720052E+02   9.9222239967938021E+03   3.2093625043292411E+00   1.1984868920835124E+06
   3.9000000000000000E+03   3.7715902643163997E+02   3.9243152737898589E+02   9.6912151662404085E+03   3.2076881963261199E+00   1.2197103999497667E+06
   4.0000000000000000E+03   3.8623549688322043E+02   4.0265274934464435E+02   9.4728874444704288E+03   3.2061821692224930E+00   1.2406209656576784E+06
   4.1000000000000000E+03   3.9530130759612535E+02   4.1293699564383343E+02   9.2559209423097327E+03   3.2048448753472702E+00   1.2612213584608037E+06
   4.2000000000000000E+03   4.0437193434925410E+02   4.2328360998072054E+02   9.0507057905247511E+03   3.2036763393214129E+00   1.2815148992700533E+06
   4.3000000000000000E+03   4.1344588333886367E+02   4.3369196305965647E+02   8.8564383444571413E+03   3.2026762009189986E+00   1.3015053935655556E+06
   4.4000000000000000E+03   4.2252173125869109E+02   4.4416145516425343E+02   8.6723780679170704E+03   3.2018437560181905E+00   1.3211970546478527E+06
   4.5000000000000000E+03   4.3159812390745265E+02   4.5469151803559072E+02   8.4978416360927949E+03   3.2011779955162267E+00   1.3405944290463168E+06
   4.6000000000000000E+03   4.4067416950458352E+02   4.6528161639830591E+02   8.3323390182498351E+03   3.2006776417466125E+00   1.3597023214513327E+06
   4.7000000000000000E+03   4.4974791345250219E+02   4.7593124916947090E+02   8.1750120983283505E+03   3.2003411824510204E+00   1.3785257259103949E+06
   4.8000000000000000E+03   4.5881855036887379E+02   4.8663995029014819E+02   8.0254565613346322E+03   3.2001669021904360E+00   1.3970697605231018E+06
   4.9000000000000000E+03   4.6788499277451689E+02   4.9740728904235908E+02   7.8831742533890192E+03   3.2001529111535714E+00   1.4153396191539015E+06
   5.0000000000000000E+03   4.7694621769530295E+02   5.0823286968032153E+02   7.7477048365076125E+03   3.2002971714150403E+00   1.4333405129462073E+06
   5.1000000000000000E+03   4.8598552567964657E+02   5.1911633019290412E+02   7.6147569104980230E+03   3.2005975208426638E+00   1.4510776387418853E+06
   5.2000000000000000E+03   4.9501608971090002E+02   5.3005734012148775E+02   7.4879437450159821E+03   3.2010516945279983E+00   1.4685561375898498E+06
   5.3000000000000000E+03   5.0403697379082831E+02   5.4105559728853950E+02   7.3668872622118342E+03   3.2016573441913567E+00   1.4857810725955227E+06
   5.4000000000000000E+03   5.1304816037195224E+02   5.5211082348401681E+02   7.2514114436410182E+03   3.2024120553514015E+00   1.5027574029981398E+06
   5.5000000000000000E+03   5.2204703203654469E+02   5.6322275907152505E+02   7.1408276409772916E+03   3.2033133627106380E+00   1.5194899690153974E+06
   5.6000000000000000E+03   5.3103358773330604E+02   5.7439115662571533E+02   7.0350115206444980E+03   3.2043587637147852E+00   1.5359834790872256E+06
   5.7000000000000000E+03   5.4000693961579475E+02   5.8561577369655356E+02   6.9336694988663212E+03   3.2055457305064237E+00   1.5522424915687433E+06
   5.8000000000000000E+03   5.4896634591004511E+02   5.9689636484335870E+02   6.8365509463067874E+03   3.2068717204093811E+00   1.5682714223936980E+06
   5.9000000000000000E+03   5.5791091326220544E+02   6.0823267309325399E+02   6.7433978314883452E+03   3.2083341851222360E+00   1.5840745389523050E+06
   6.0000000000000000E+03   5.6683981863949305E+02   6.1962442103218575E+02   6.6539820046292134E+03   3.2099305785999594E+00   1.5996559435714632E+06
   6.1000000000000000E+03   5.7573936092549604E+02   6.3107130165867250E+02   6.5664168489491403E+03   3.2116583639910306E+00   1.6150195911075943E+06
   6.2000000000000000E+03   5.8462039279666590E+02   6.4257296923500564E+02   6.4822184752110916E+03   3.2135150194830819E+00   1.6301692830191299E+06
   6.3000000000000000E+03   5.9348008865671545E+02   6.5412903026441563E+02   6.4009782295189880E+03   3.2154980433719103E+00   1.6451086679174541E+06
   6.4000000000000000E+03   6.0231927191064551E+02   6.6573903477499971E+02   6.3227522872614409E+03   3.2176049583538924E+00   1.6598412534544652E+06
   6.5000000000000000E+03   6.1113673581065723E+02   6.7740246806945925E+02   6.2473546892868308E+03   3.2198333150627443E+00   1.6743704029915889E+06
   6.6000000000000000E+03   6.1993138084087809E+02   6.8911874303179400E+02   6.1746295913435133E+03   3.2221806951025473E+00   1.6886993388840172E+06
   6.7000000000000000E+03   6.2870228631014390E+02   7.0088719312710862E+02   6.1044531356373809E+03   3.2246447135140368E+00   1.7028311607762696E+06
   6.8000000000000000E+03   6.3744811998629632E+02   7.1270706617837732E+02   6.0366747399947017E+03   3.2272230207581396E+00   1.7167688295915343E+06
   6.9000000000000000E+03   6.4616755168973236E+02   7.2457751897401351E+02   5.9711602703183207E+03   3.2299133043426695E+00   1.7305152066267615E+06
   7.0000000000000000E+03   6.5485952794355603E+02   7.3649761278753454E+02   5.9078122663380263E+03   3.2327132899872648E+00   1.7440730133171696E+06
   7.1000000000000000E+03   6.6351162629022429E+02   7.4846630977301334E+02   5.8456588626046005E+03   3.2356207426938659E+00   1.7574448887079444E+06
   7.2000000000000000E+03   6.7212901339730104E+02   7.6048247035421764E+02   5.7851990189174921E+03   3.2386334672609549E+00   1.7706333534125739E+06
   7.3000000000000000E+03   6.8071363790368093E+02   7.7254485149547145E+02   5.7266129427723699E+03   3.2417493088083118E+00   1.7836408322748179E+06
   7.4000000000000000E+03   6.8926350050843303E+02   7.8465210590650292E+02   5.6697763316851360E+03   3.2449661530183875E+00   1.7964696778441286E+06
   7.5000000000000000E+03   6.9777726874193013E+02   7.9680278214877410E+02   5.6146224334073113E+03   3.2482819261467979E+00   1.8091221396452289E+06
   7.6000000000000000E+03   7.0625314402810386E+02   8.0899532557426153E+02   5.5610605458496739E+03   3.2516945949803557E+00   1.8216004045320558E+06
   7.7000000000000000E+03   7.1468955069208130E+02   8.2122808008147695E+02   5.5090222376166148E+03   3.2552021666166620E+00   1.8339065780299385E+06
   7.8000000000000000E+03   7.2308446734999370E+02   8.3349929061864623E+02   5.4584191936544921E+03   3.2588026881702632E+00   1.8460427208574074E+06
   7.9000000000000000E+03   7.3143733067403275E+02   8.4580710639288543E+02   5.4092515988309406E+03   3.2624942463423556E+00   1.8580108073109747E+06
   8.0000000000000000E+03   7.3974420134328966E+02   8.5814958470135230E+02   5.3613371382640908E+03   3.2662749669799997E+00   1.8698127671097561E+06
   8.1000000000000000E+03   7.4799081383425835E+02   8.7052469534060072E+02   5.3139953401127850E+03   3.2701430145408827E+00   1.8814505043903941E+06
   8.2000000000000000E+03   7.5618919360186942E+02   8.8293032553357898E+02   5.2679217922057223E+03   3.2740965914531390E+00   1.8929258483794399E+06
   8.3000000000000000E+03   7.6433531235109876E+02   8.9536428526424334E+02   5.2229558503759763E+03   3.2781339376010852E+00   1.9042406092902091E+06
   8.4000000000000000E+03   7.7242802354264632E+02   9.0782431303603687E+02   5.1790853535658953E+03   3.2822533295486163E+00   1.9153965579289841E+06
   8.5000000000000000E+03   7.8046750780637240E+02   9.2030808190099276E+02   5.1363530201851700E+03   3.2864530799514844E+00   1.9263954446748749E+06
   8.6000000000000000E+03   7.8844844920499406E+02   9.3281320577436475E+02   5.0945614633951418E+03   3.2907315367911738E+00   1.9372389875556293E+06
   8.7000000000000000E+03   7.9637130895408984E+02   9.4533724591578698E+02   5.0537691722543468E+03   3.2950870827347183E+00   1.9479288918950206E+06
   8.8000000000000000E+03   8.0423159724351137E+02   9.5787771757975020E+02   5.0138299951036042E+03   3.2995181343370836E+00   1.9584668548764393E+06
   8.9000000000000000E+03   8.1203524757377545E+02   9.7043209672886121E+02   4.9750046931123425E+03   3.3040231413590027E+00   1.9688545346289801E+06
   9.0000000000000000E+03   8.1977359439390227E+02   9.8299782679158295E+02   4.9369854580598512E+03   3.3086005860533363E+00   1.9790936231627979E+06
