#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   2.8698185185214930E+02   2.9978521998047506E+02   6.7195535366638605E+03   5.1314142611909039E+00   3.0326859718124313E+04
   4.0000000000000000E+02   3.6097718977550016E+02   3.8535425828554224E+02   5.7063505058712717E+03   5.1306151312596979E+00   3.7851014490459340E+04
   5.0000000000000000E+02   4.2855128381345736E+02   4.6872812809768357E+02   4.9997466111246094E+03   5.1306363389012049E+00   4.5031561387537549E+04
   6.0000000000000000E+02   4.9253177249167214E+02   5.5310608726390922E+02   4.4973240318169583E+03   5.1311403726273817E+00   5.2144079057458286E+04
   7.0000000000000000E+02   5.5362368496671434E+02   6.3971070853206436E+02   4.1139649752362675E+03   5.1318727177492001E+00   5.9235382574414783E+04
   8.0000000000000000E+02   6.1194487610239355E+02   7.2848556468958895E+02   3.8252134428810391E+03   5.1326590766225584E+00   6.6263986243042003E+04
   9.0000000000000000E+02   6.6721946774440005E+02   8.1877270738546747E+02   3.6046810435673315E+03   5.1333947889110512E+00   7.3174817722292253E+04
   1.0000000000000000E+03   7.1823363567554418E+02   9.0972334093411860E+02   3.4121620362604731E+03   5.1340265317561133E+00   7.9925818070339985E+04
   1.1000000000000000E+03   7.6512751717272431E+02   1.0005044217023508E+03   3.2522879236059380E+03   5.1345345371128097E+00   8.6491465394028710E+04
   1.2000000000000000E+03   8.0757651191323055E+02   1.0903999584396561E+03   3.1135374589417293E+03   5.1349188710094742E+00   9.2859203805786543E+04
   1.3000000000000000E+03   8.4557358094859012E+02   1.1788597673585225E+03   2.9908610544558146E+03   5.1351901441978969E+00   9.9025560133842722E+04
   1.4000000000000000E+03   8.7926671239199379E+02   1.2655166564088929E+03   2.8808461650139998E+03   5.1353637615122283E+00   1.0499363227706459E+05
   1.5000000000000000E+03   9.0873622926713915E+02   1.3501814882011008E+03   2.7794133238108011E+03   5.1354566070879448E+00   1.1077170656042149E+05
   1.6000000000000000E+03   9.3438437793194851E+02   1.4328230939505759E+03   2.6860022552451678E+03   5.1354852629973413E+00   1.1637240058666976E+05
   1.7000000000000000E+03   9.5661328961844572E+02   1.5135394706586092E+03   2.5997556252247332E+03   5.1354651369009803E+00   1.2181190334009366E+05
   1.8000000000000000E+03   9.7467919005616977E+02   1.5925257771317083E+03   2.5122769423156687E+03   5.1354101042409406E+00   1.2710913095788225E+05
   1.9000000000000000E+03   9.9097508751832925E+02   1.6700432263457544E+03   2.4371210159338120E+03   5.1353324297594085E+00   1.3228478491364836E+05
   2.0000000000000000E+03   1.0047938218489720E+03   1.7463914581826295E+03   2.3661932856029562E+03   5.1352428324976742E+00   1.3736038000616658E+05
   2.1000000000000000E+03   1.0108858763570602E+03   1.8218856852192498E+03   2.2709234791425229E+03   5.1351506182156150E+00   1.4235732685567535E+05
   2.2000000000000000E+03   1.0143881262073611E+03   1.8968389615052286E+03   2.1804397966589536E+03   5.1350638367004322E+00   1.4729613613678416E+05
   2.3000000000000000E+03   1.0175748609858032E+03   1.9715493212692913E+03   2.1029902896153858E+03   5.1349894416318405E+00   1.5219578832611375E+05
   2.4000000000000000E+03   1.0147619454630916E+03   2.0462912031593094E+03   2.0130291281698901E+03   5.1349334409808840E+00   1.5707328030651135E+05
   2.5000000000000000E+03   1.0139227735172785E+03   2.1213104348877964E+03   1.9422692112811369E+03   5.1349010326523432E+00   1.6194334687732722E+05
   2.6000000000000000E+03   1.0133484689355125E+03   2.1968220337987700E+03   1.8810274353115772E+03   5.1348967234049212E+00   1.6681833670084388E+05
   2.7000000000000000E+03   1.0103529798818198E+03   2.2730101290350963E+03   1.8188172131383444E+03   5.1349244308045394E+00   1.7170821266190961E+05
   2.8000000000000000E+03   1.0074650015934568E+03   2.3500293958984403E+03   1.7634702507577920E+03   5.1349875695353271E+00   1.7662065402386413E+05
   2.9000000000000000E+03   1.0034053864945637E+03   2.4280074906628283E+03   1.7101447396798694E+03   5.1350891234266962E+00   1.8156122552818782E+05
   3.0000000000000000E+03   9.9860616387023185E+02   2.5070480717526748E+03   1.6596951095622230E+03   5.1352317051623331E+00   1.8653359550976913E+05
   3.1000000000000000E+03   9.9167771090536871E+02   2.5872340837617016E+03   1.6080299119535866E+03   5.1354176053500593E+00   1.9153977549334205E+05
   3.2000000000000000E+03   9.8326330223316427E+02   2.6686310609864131E+03   1.5569106361738959E+03   5.1356488326821941E+00   1.9658036970694008E+05
   3.3000000000000000E+03   9.7735790906822410E+02   2.7512902757238762E+03   1.5158386879149839E+03   5.1359271467725316E+00   2.0165481912956337E+05
   3.4000000000000000E+03   9.6898399777457598E+02   2.8352516135650312E+03   1.4720897581697791E+03   5.1362540850873977E+00   2.0676163120032003E+05
   3.5000000000000000E+03   9.6182702502268387E+02   2.9205461040067607E+03   1.4341312140153245E+03   5.1366309851182148E+00   2.1189859307070079E+05
   3.6000000000000000E+03   9.5722805129949779E+02   3.0071980709844470E+03   1.4042031452745080E+03   5.1370590025886491E+00   2.1706295642983384E+05
   3.7000000000000000E+03   9.4947412382583286E+02   3.0952268955822865E+03   1.3696069199619365E+03   5.1375391270125261E+00   2.2225160227611900E+05
   3.8000000000000000E+03   9.4188348985197558E+02   3.1846484034478271E+03   1.3374418932663430E+03   5.1380721947712633E+00   2.2746117973193916E+05
   3.9000000000000000E+03   9.3458830167970655E+02   3.2754759035802244E+03   1.3077182601311151E+03   5.1386589004701211E+00   2.3268821899748102E+05
   4.0000000000000000E+03   9.2876261103983120E+02   3.3677209142388251E+03   1.2824381890659577E+03   5.1392998070626668E+00   2.3792922461438936E+05
   4.1000000000000000E+03   9.2194761503653592E+02   3.4613936168204168E+03   1.2566613298682225E+03   5.1399953549459232E+00   2.4318074841506869E+05
   4.2000000000000000E+03   9.1806603673788095E+02   3.5565030805393321E+03   1.2375147231455096E+03   5.1407458702623936E+00   2.4843944259009522E+05
