#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   5.6760025191899238E+01   5.7622685111189064E+01   3.7913724579072950E+03   2.1822876630568042E+00   4.0386374820353500E+04
   4.0000000000000000E+02   7.7519035717726311E+01   7.9108054178758778E+01   3.8592251933048801E+03   2.1894384012962362E+00   5.6591566167067343E+04
   5.0000000000000000E+02   9.9251518522768166E+01   1.0183242082168542E+02   3.9160809789824166E+03   2.1965393885387936E+00   7.2968569813028458E+04
   6.0000000000000000E+02   1.2220746111615846E+02   1.2608505488003958E+02   3.9737361311821901E+03   2.2025853598016463E+00   8.9618860282455353E+04
   7.0000000000000000E+02   1.4649342465381480E+02   1.5205044384727341E+02   4.0083342280947554E+03   2.2073362361591289E+00   1.0664545905627770E+05
   8.0000000000000000E+02   1.7220103987036103E+02   1.7986581212521872E+02   4.0409654527516959E+03   2.2107466529792350E+00   1.2404811870891470E+05
   9.0000000000000000E+02   1.9933698920945682E+02   2.0962462208255198E+02   4.0617644064055989E+03   2.2128218629506078E+00   1.4188653671645722E+05
   1.0000000000000000E+03   2.2787993508878921E+02   2.4137428185051246E+02   4.0761036196444779E+03   2.2136341903233725E+00   1.6032433405315134E+05
   1.1000000000000000E+03   2.5771507887160988E+02   2.7510322409295128E+02   4.0773899799233382E+03   2.2133278075609066E+00   1.7956420881396582E+05
   1.2000000000000000E+03   2.8872343028933142E+02   3.1072974719988889E+02   4.0767820834865915E+03   2.2120920540256179E+00   1.9976918053340551E+05
   1.3000000000000000E+03   3.2073834123408989E+02   3.4810367440387466E+02   4.0799866902065796E+03   2.2101273919822186E+00   2.2102056503249094E+05
   1.4000000000000000E+03   3.5366798070603687E+02   3.8702068865572710E+02   4.1039194075275109E+03   2.2076206111143009E+00   2.4331382477579199E+05
   1.5000000000000000E+03   3.8713919118973467E+02   4.2724319882277342E+02   4.1243405882782763E+03   2.2047323366976110E+00   2.6657538710320421E+05
   1.6000000000000000E+03   4.2079874811465169E+02   4.6852165488920571E+02   4.1312095001536063E+03   2.2015935883847457E+00   2.9068585555117083E+05
   1.7000000000000000E+03   4.5452903001025970E+02   5.1061260788461914E+02   4.1382569045922528E+03   2.1983073721104449E+00   3.1550176315831108E+05
   1.8000000000000000E+03   4.8814382119393457E+02   5.5329205297440672E+02   4.1457164621944594E+03   2.1949524413035930E+00   3.4087281617013807E+05
   1.9000000000000000E+03   5.2138510113911650E+02   5.9636400856157366E+02   4.1469703895215171E+03   2.1915876001760992E+00   3.6665407469483913E+05
   2.0000000000000000E+03   5.5438605049413957E+02   6.3966497724290787E+02   4.1583701143171529E+03   2.1882557627094910E+00   3.9271360860180698E+05
   2.1000000000000000E+03   5.8543143752778826E+02   6.8306517545386180E+02   4.0957955322156481E+03   2.1849874580173356E+00   4.1893654853352642E+05
   2.2000000000000000E+03   6.1585986111461932E+02   7.2646742049399336E+02   4.0449506995735896E+03   2.1818037143335247E+00   4.4522648976696469E+05
   2.3000000000000000E+03   6.4563397339488654E+02   7.6980445604652095E+02   4.0026574680296021E+03   2.1787183629181355E+00   4.7150510209457250E+05
   2.4000000000000000E+03   6.7416362572871935E+02   8.1303535092844811E+02   3.9469435498063172E+03   2.1757398438872984E+00   4.9771062257061078E+05
   2.5000000000000000E+03   7.0211230102045977E+02   8.5614145716559517E+02   3.9025562661860354E+03   2.1728726032776144E+00   5.2379575839658425E+05
   2.6000000000000000E+03   7.2898032257493082E+02   8.9912227983811749E+02   3.8523269635179818E+03   2.1701181641185610E+00   5.4972534867019102E+05
   2.7000000000000000E+03   7.5535827495752505E+02   9.4199149992525997E+02   3.8125102029995282E+03   2.1674759414301397E+00   5.7547404568005691E+05
   2.8000000000000000E+03   7.8117772597688713E+02   9.8477330323513092E+02   3.7784856625259417E+03   2.1649438590019900E+00   6.0102415134386509E+05
   2.9000000000000000E+03   8.0638357896356877E+02   1.0274991022789020E+03   3.7471742872430823E+03   2.1625188134114754E+00   6.2636370399489882E+05
   3.0000000000000000E+03   8.3071162417927508E+02   1.0702046898520205E+03   3.7121386943455968E+03   2.1601970212667290E+00   6.5148483888117864E+05
   3.1000000000000000E+03   8.5315823632326885E+02   1.1129278299126036E+03   3.6551758479646137E+03   2.1579742772657720E+00   6.7638244156139845E+05
   3.2000000000000000E+03   8.7485712496619340E+02   1.1557062694114284E+03   3.6000745744121195E+03   2.1558461446394186E+00   7.0105306331862463E+05
   3.3000000000000000E+03   8.9624667042265105E+02   1.1985761413479900E+03   3.5531431078925380E+03   2.1538080941413695E+00   7.2549408936192340E+05
   3.4000000000000000E+03   9.1799873562893993E+02   1.2415707218650018E+03   3.5224321058327646E+03   2.1518556042516863E+00   7.4970311260639119E+05
   3.5000000000000000E+03   9.3812168560251314E+02   1.2847195010301245E+03   3.4772960768545768E+03   2.1499842320299458E+00   7.7367749634895567E+05
   3.6000000000000000E+03   9.5731375033728932E+02   1.3280475265432042E+03   3.4293022105304249E+03   2.1481896619433112E+00   7.9741408163568913E+05
   3.7000000000000000E+03   9.7604926744999511E+02   1.3715749810437953E+03   3.3846718670619480E+03   2.1464677381863813E+00   8.2090901807282271E+05
   3.8000000000000000E+03   9.9480591259175651E+02   1.4153169562189069E+03   3.3482252073415716E+03   2.1448144846655901E+00   8.4415768916214921E+05
   3.9000000000000000E+03   1.0120376075591353E+03   1.4592833900174389E+03   3.3020985970319757E+03   2.1432261159343340E+00   8.6715470979320479E+05
   4.0000000000000000E+03   1.0296481070747459E+03   1.5034791366871957E+03   3.2671023009668861E+03   2.1416990414079891E+00   8.8989397898579447E+05
   4.1000000000000000E+03   1.0471925251541345E+03   1.5479041427558066E+03   3.2372998567780501E+03   2.1402298647376412E+00   9.1236876918200229E+05
   4.2000000000000000E+03   1.0632343687192536E+03   1.5925537053846606E+03   3.1989343980201297E+03   2.1388153798343170E+00   9.3457184069054888E+05
   4.3000000000000000E+03   1.0792175292705854E+03   1.6374187926976078E+03   3.1657596992654726E+03   2.1374525643881253E+00   9.5649557038139459E+05
   4.4000000000000000E+03   1.0939652430810909E+03   1.6824864085047775E+03   3.1274689187014942E+03   2.1361385719307915E+00   9.7813208736814256E+05
   4.5000000000000000E+03   1.1089164094212442E+03   1.7277399865435204E+03   3.0960669456082710E+03   2.1348707228074910E+00   9.9947340867653687E+05
   4.6000000000000000E+03   1.1235244342535248E+03   1.7731598016559778E+03   3.0666254686260822E+03   2.1336464946842675E+00   1.0205115680845479E+06
   4.7000000000000000E+03   1.1377437675136950E+03   1.8187233874751339E+03   3.0386242675638387E+03   2.1324635128091440E+00   1.0412387413408593E+06
   4.8000000000000000E+03   1.1513688565834805E+03   1.8644059520319115E+03   3.0105291336187806E+03   2.1313195402873273E+00   1.0616473560669131E+06
   4.9000000000000000E+03   1.1652317525945107E+03   1.9101807843185275E+03   2.9878598512071540E+03   2.1302124686026893E+00   1.0817301939262026E+06
   5.0000000000000000E+03   1.1780979066596847E+03   1.9560196462959630E+03   2.9622294033894955E+03   2.1291403084347920E+00   1.1014804768128789E+06
   5.1000000000000000E+03   1.1902895349329381E+03   2.0018931460577076E+03   2.9359559631630914E+03   2.1281011808559049E+00   1.1208919428215125E+06
   5.2000000000000000E+03   1.2011758589224758E+03   2.0477710889028785E+03   2.9054418327474709E+03   2.1270933090557693E+00   1.1399589086964482E+06
   5.3000000000000000E+03   1.2123954590062947E+03   2.0936228040397755E+03   2.8804130906689134E+03   2.1261150105026441E+00   1.1586763172122939E+06
   5.4000000000000000E+03   1.2250802950572333E+03   2.1394174453806436E+03   2.8665117175983187E+03   2.1251646896039742E+00   1.1770397781509981E+06
   5.5000000000000000E+03   1.2356288390514048E+03   2.1851242655471438E+03   2.8436182882795465E+03   2.1242408309018357E+00   1.1950455948540475E+06
   5.6000000000000000E+03   1.2453185971917271E+03   2.2307128627796374E+03   2.8191235833475121E+03   2.1233419927539217E+00   1.2126907790426326E+06
   5.7000000000000000E+03   1.2560817389445881E+03   2.2761534008940798E+03   2.8027783032769289E+03   2.1224668014789678E+00   1.2299730616350733E+06
   5.8000000000000000E+03   1.2659723397853702E+03   2.3214168027947217E+03   2.7844662267417357E+03   2.1216139459736203E+00   1.2468908919757938E+06
   5.9000000000000000E+03   1.2745637981040954E+03   2.3664749183651302E+03   2.7623340435881582E+03   2.1207821727655971E+00   1.2634434296759740E+06
   6.0000000000000000E+03   1.2823324332347531E+03   2.4113006677889798E+03   2.7388627580007501E+03   2.1199702814960841E+00   1.2796305320385266E+06
   6.1000000000000000E+03   1.2892117224306958E+03   2.4558681615499463E+03   2.7138529531493746E+03   2.1191771207821284E+00   1.2954527341295611E+06
   6.2000000000000000E+03   1.2965410297529377E+03   2.5001527985001621E+03   2.6931862649374439E+03   2.1184015844027058E+00   1.3109112270146683E+06
   6.3000000000000000E+03   1.3027693457426758E+03   2.5441313434164008E+03   2.6699837210718028E+03   2.1176426079140396E+00   1.3260078278967864E+06
   6.4000000000000000E+03   1.3078343720384723E+03   2.5877819856465135E+03   2.6441630830735562E+03   2.1168991654760232E+00   1.3407449516552135E+06
   6.5000000000000000E+03   1.3153619209625799E+03   2.6310843803349885E+03   2.6303634023112013E+03   2.1161702670375173E+00   1.3551255776921785E+06
   6.6000000000000000E+03   1.3200932771129826E+03   2.6740196738225864E+03   2.6071988867783093E+03   2.1154549557608937E+00   1.3691532144464650E+06
   6.7000000000000000E+03   1.3251024661231136E+03   2.7165705147564245E+03   2.5870046330109449E+03   2.1147523056717570E+00   1.3828318641372600E+06
   6.8000000000000000E+03   1.3311270380386698E+03   2.7587210523713343E+03   2.5723056739871286E+03   2.1140614196042096E+00   1.3961659841325525E+06
   6.9000000000000000E+03   1.3340776248610839E+03   2.8004569234772666E+03   2.5477902780842624E+03   2.1133814272305607E+00   1.4091604532128405E+06
   7.0000000000000000E+03   1.3379111715458935E+03   2.8417652294332047E+03   2.5281904367174047E+03   2.1127114834006488E+00   1.4218205300191753E+06
   7.1000000000000000E+03   1.3421102295661537E+03   2.8826345045179642E+03   2.5113614368296421E+03   2.1120507665656096E+00   1.4341518193984195E+06
   7.2000000000000000E+03   1.3461276705459263E+03   2.9230546768914755E+03   2.4952358398636425E+03   2.1113984773775591E+00   1.4461602341472772E+06
   7.3000000000000000E+03   1.3493335393400912E+03   2.9630170233022259E+03   2.4776223385274170E+03   2.1107538374581591E+00   1.4578519593491293E+06
   7.4000000000000000E+03   1.3526238218611329E+03   3.0025141186587898E+03   2.4615407038001022E+03   2.1101160882375551E+00   1.4692334177630872E+06
   7.5000000000000000E+03   1.3582424479102406E+03   3.0415397814128905E+03   2.4542000726196234E+03   2.1094844899481169E+00   1.4803112372940648E+06
   7.6000000000000000E+03   1.3605804714800752E+03   3.0800890156916830E+03   2.4371550692653432E+03   2.1088583207026228E+00   1.4910922174836956E+06
   7.7000000000000000E+03   1.3612179648673689E+03   3.1181579510020547E+03   2.4158438271622563E+03   2.1082368756568863E+00   1.5015832994798678E+06
   7.8000000000000000E+03   1.3635937954222561E+03   3.1557437802319964E+03   2.4011118908240037E+03   2.1076194662920065E+00   1.5117915363648525E+06
   7.9000000000000000E+03   1.3691090582122185E+03   3.1928446966605015E+03   2.3969222860513273E+03   2.1070054197247647E+00   1.5217240644684834E+06
   8.0000000000000000E+03   1.3651603092526923E+03   3.2294598305550767E+03   2.3648187056980055E+03   2.1063940780743171E+00   1.5313880792372134E+06
   8.1000000000000000E+03   1.3708966395553753E+03   3.2655891858298310E+03   2.3628030045429882E+03   2.1057847979836919E+00   1.5407908086175928E+06
   8.2000000000000000E+03   1.3687845093771377E+03   3.3012335773532363E+03   2.3383164179583287E+03   2.1051769500357449E+00   1.5499394913210333E+06
   8.3000000000000000E+03   1.3690712679659314E+03   3.3363945691381327E+03   2.3218156062518829E+03   2.1045699183872379E+00   1.5588413543386573E+06
   8.4000000000000000E+03   1.3726151531722253E+03   3.3710744139101143E+03   2.3153776080958037E+03   2.1039631003114603E+00   1.5675035941533830E+06
   8.5000000000000000E+03   1.3711133677165087E+03   3.4052759942446905E+03   2.2953029298556598E+03   2.1033559058393432E+00   1.5759333583455228E+06
   8.6000000000000000E+03   1.3717484339433863E+03   3.4390027655436697E+03   2.2819865876443359E+03   2.1027477574357807E+00   1.5841377274944279E+06
   8.7000000000000000E+03   1.3714361547108599E+03   3.4722587010630668E+03   2.2667222081254745E+03   2.1021380896759290E+00   1.5921237016268170E+06
   8.8000000000000000E+03   1.3728076249233275E+03   3.5050482391287951E+03   2.2566669616660915E+03   2.1015263489566998E+00   1.5998981866244054E+06
   8.9000000000000000E+03   1.3722669141568506E+03   3.5373762326440551E+03   2.2420227586355618E+03   2.1009119932715907E+00   1.6074679785297229E+06
   9.0000000000000000E+03   1.3716120247140682E+03   3.5692479010385591E+03   2.2276772021203915E+03   2.1002944919221740E+00   1.6148397573647962E+06
   9.1000000000000000E+03   1.3705383985359681E+03   3.6006687846307263E+03   2.2128100045252527E+03   2.0996733253351363E+00   1.6220200730829684E+06
   9.2000000000000000E+03   1.3693382256413572E+03   3.6316447015093049E+03   2.1981769334840828E+03   2.0990479848371142E+00   1.6290153387200916E+06
   9.3000000000000000E+03   1.3674573607378800E+03   3.6621817069040958E+03   2.1823437485344389E+03   2.0984179724646874E+00   1.6358318228149449E+06
   9.4000000000000000E+03   1.3655830035604447E+03   3.6922860550495047E+03   2.1670677217842454E+03   2.0977828007814314E+00   1.6424756429098230E+06
   9.5000000000000000E+03   1.3636906450518427E+03   3.7219641635064659E+03   2.1522557376287805E+03   2.0971419927160735E+00   1.6489527597241220E+06
   9.6000000000000000E+03   1.3622327308527917E+03   3.7512225799183457E+03   2.1389953503057359E+03   2.0964950813865686E+00   1.6552689722480162E+06
   9.7000000000000000E+03   1.3615068553587132E+03   3.7800679511222957E+03   2.1279546909894793E+03   2.0958416099593680E+00   1.6614299154776859E+06
   9.8000000000000000E+03   1.3595022887165717E+03   3.8085069945830396E+03   2.1141951925718463E+03   2.0951811314805275E+00   1.6674410569377390E+06
   9.9000000000000000E+03   1.3572065977151906E+03   3.8365464720317495E+03   2.1001502207186327E+03   2.0945132087701741E+00   1.6733076950185327E+06
   1.0000000000000000E+04   1.3547039105762447E+03   3.8641931652925600E+03   2.0860171377125894E+03   2.0938374142536098E+00   1.6790349558080370E+06
   1.0100000000000000E+04   1.3524576342714436E+03   3.8914538541539800E+03   2.0728768448930855E+03   2.0931533298487230E+00   1.6846277949823875E+06
   1.0200000000000000E+04   1.3499468628863433E+03   3.9183352962410968E+03   2.0594799338776234E+03   2.0924605468182240E+00   1.6900909974612892E+06
   1.0300000000000000E+04   1.3476375401689259E+03   3.9448442087572075E+03   2.0468991590603150E+03   2.0917586656711280E+00   1.6954291767920412E+06
   1.0400000000000000E+04   1.3440089206786290E+03   3.9709872520391491E+03   2.0316278314627978E+03   2.0910472960360900E+00   1.7006467749028415E+06
   1.0500000000000000E+04   1.3420342259382346E+03   3.9967710148287188E+03   2.0204652745931060E+03   2.0903260565136348E+00   1.7057480675523316E+06
   1.0600000000000000E+04   1.3422230614699326E+03   4.0222020011245972E+03   2.0144532495824792E+03   2.0895945745987552E+00   1.7107371630716661E+06
   1.0700000000000000E+04   1.3410323004864408E+03   4.0472866185870371E+03   2.0055550760880158E+03   2.0888524865331353E+00   1.7156180053983319E+06
   1.0800000000000000E+04   1.3384958134378983E+03   4.0720311683453715E+03   1.9939001927426705E+03   2.0880994372136752E+00   1.7203943775450056E+06
   1.0900000000000000E+04   1.3354315236434952E+03   4.0964418361603339E+03   1.9813462984836963E+03   2.0873350800658317E+00   1.7250699032199115E+06
   1.1000000000000000E+04   1.3313375529045225E+03   4.1205246848279130E+03   1.9668129068122159E+03   2.0865590769380629E+00   1.7296480508420961E+06
   1.1100000000000000E+04   1.3287271374435918E+03   4.1442856477491532E+03   1.9557841846748488E+03   2.0857710979962754E+00   1.7341321360163211E+06
   1.1200000000000000E+04   1.3256133604942702E+03   4.1677305235923895E+03   1.9439027133531010E+03   2.0849708215971696E+00   1.7385253269654519E+06
   1.1300000000000000E+04   1.3249003265569918E+03   4.1908649719439582E+03   1.9373855078156780E+03   2.0841579341967571E+00   1.7428306464480464E+06
   1.1400000000000000E+04   1.3227949672363384E+03   4.2136945098983924E+03   1.9280690348832943E+03   2.0833321302307319E+00   1.7470509765779027E+06
   1.1500000000000000E+04   1.3211221875705369E+03   4.2362245094965429E+03   1.9198537728611689E+03   2.0824931120089314E+00   1.7511890618283346E+06
   1.1600000000000000E+04   1.3195168892577412E+03   4.2584601959450629E+03   1.9119491478435541E+03   2.0816405896168035E+00   1.7552475146262285E+06
