#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   3.0000000000000000E+02   4.0979784190293628E+01   4.1072376689066992E+01   1.8177899454037546E+04   4.0053827916266762E+00   8.2609500327695714E+04
   4.0000000000000000E+02   5.4789627618466973E+01   5.4963917008938857E+01   1.7278461627633904E+04   4.0068864419952126E+00   1.0829885391943937E+05
   5.0000000000000000E+02   6.9622567550955637E+01   6.9915460968002748E+01   1.6619335296695965E+04   4.0072134302449234E+00   1.3581615705798214E+05
   6.0000000000000000E+02   8.5232999949505725E+01   8.5684881916173879E+01   1.6161697245595105E+04   4.0065641922834576E+00   1.6469267903494282E+05
   7.0000000000000000E+02   1.0140791277599990E+02   1.0206182402879760E+02   1.5827647107448804E+04   4.0050327749739445E+00   1.9435054353664664E+05
   8.0000000000000000E+02   1.1804365794290179E+02   1.1894727152313521E+02   1.5538689701068117E+04   4.0027063246547954E+00   2.2445556223394463E+05
   9.0000000000000000E+02   1.3507633878630810E+02   1.3627953977521045E+02   1.5299306977059394E+04   3.9996863358933812E+00   2.5483762756975729E+05
   1.0000000000000000E+03   1.5244044331518259E+02   1.5399254172343632E+02   1.5124486438951886E+04   3.9960849333899433E+00   2.8539523048351781E+05
   1.1000000000000000E+03   1.7005569588266189E+02   1.7200995378498121E+02   1.4967969352936674E+04   3.9920154981649998E+00   3.1604774613616767E+05
   1.2000000000000000E+03   1.8783806513581990E+02   1.9025197058463837E+02   1.4804458086950804E+04   3.9875846757884990E+00   3.4671869264639204E+05
   1.3000000000000000E+03   2.0571232422765007E+02   2.0864257653437426E+02   1.4647322093473209E+04   3.9828873982675699E+00   3.7733205857240513E+05
   1.4000000000000000E+03   2.2360896478967481E+02   2.2711415618452679E+02   1.4488441751879594E+04   3.9780046441637511E+00   4.0781314530833688E+05
   1.5000000000000000E+03   2.4148445138447860E+02   2.4560958362012650E+02   1.4377938007110013E+04   3.9730031976320426E+00   4.3809084473555262E+05
